source_notice_id,linked_l1,linked_l2,candidate_l1,candidate_l2,score_l1,score_l2,margin_l1,margin_l2,confidence_tier_l1,confidence_tier_l2,mechanism_l2,link_status
15-169809,True,True,15-182957,15-182957,0.7268814340812619,0.7418814340812621,0.001505151830346163,0.0015051518303463851,POTENTIAL,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
15-179034,False,False,,,,,,,,,,UNLINKED_BOTH
15-179747,True,True,15-182957,15-182957,0.7119622644446733,0.7269622644446734,0.2414652535864784,0.24146525358647852,HIGH,HIGH,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
15-167650,False,False,,,,,,,,,,UNLINKED_BOTH
15-176598,True,True,16-35152,16-35152,0.4985015805825078,0.5135015805825078,0.1721235925163055,0.1721235925163055,MEDIUM,HIGH,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
15-185112,True,True,16-172610,16-172610,0.37543126790967124,0.37543126790967124,0.37543126790967124,0.37543126790967124,MEDIUM,MEDIUM,M0_NAME_FALLBACK,SAME_LINK
15-185335,False,False,,,,,,,,,,UNLINKED_BOTH
15-190662,False,False,,,,,,,,,,UNLINKED_BOTH
15-192825,True,True,16-146809,16-146809,0.7552551451447373,0.7552551451447373,0.7552551451447373,0.7552551451447373,HIGH,HIGH,M0_NAME_FALLBACK,SAME_LINK
15-187883,False,True,,16-123593,,0.4927450767153061,,0.1649897456290278,,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT
15-191209,False,False,,,,,,,,,,UNLINKED_BOTH
15-194034,False,False,,,,,,,,,,UNLINKED_BOTH
15-182957,True,True,16-123498,16-123498,0.478235217464642,0.493235217464642,0.18102091289737238,0.18102091289737238,MEDIUM,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
15-192356,True,True,16-128161,16-128161,0.5289962883877168,0.5289962883877168,0.15714888482895356,0.15714888482895362,HIGH,HIGH,M0_NAME_FALLBACK,SAME_LINK
15-189271,False,False,,,,,,,,,,UNLINKED_BOTH
15-186668,False,False,,,,,,,,,,UNLINKED_BOTH
15-182813,True,True,16-136139,16-136139,0.4253185615670189,0.4403185615670189,0.06072094739485473,0.060720947394854674,MEDIUM,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
15-184251,False,False,,,,,,,,,,UNLINKED_BOTH
15-183344,False,False,,,,,,,,,,UNLINKED_BOTH
15-184750,True,True,16-68672,16-68672,0.3478383332169748,0.36283833321697484,0.008729711400099205,0.008729711400099205,POTENTIAL,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
15-184743,True,True,16-80474,16-80474,0.392813865774224,0.392813865774224,0.392813865774224,0.392813865774224,MEDIUM,MEDIUM,M0_NAME_FALLBACK,SAME_LINK
16-5452,False,False,,,,,,,,,,UNLINKED_BOTH
16-7712,False,False,,,,,,,,,,UNLINKED_BOTH
16-10649,False,False,,,,,,,,,,UNLINKED_BOTH
16-12477,False,False,,,,,,,,,,UNLINKED_BOTH
16-3538,False,False,,,,,,,,,,UNLINKED_BOTH
16-2845,True,True,16-9226,16-9226,0.688449003353838,0.688449003353838,0.2810678985770682,0.2810678985770682,HIGH,HIGH,M0_NAME_FALLBACK,SAME_LINK
16-9809,False,False,,,,,,,,,,UNLINKED_BOTH
16-577,False,False,,,,,,,,,,UNLINKED_BOTH
16-8523,False,False,,,,,,,,,,UNLINKED_BOTH
16-9226,True,True,16-74267,16-74267,0.42522465886361965,0.4252246588636197,0.2762470809342301,0.2762470809342301,MEDIUM,MEDIUM,M0_NAME_FALLBACK,SAME_LINK
16-9086,False,True,,16-123593,,0.48526084428800814,,0.15812174341648616,,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT
16-2771,True,True,16-172610,16-172610,0.37526872621780205,0.37526872621780205,0.37526872621780205,0.37526872621780205,MEDIUM,MEDIUM,M0_NAME_FALLBACK,SAME_LINK
16-6135,False,False,,,,,,,,,,UNLINKED_BOTH
16-11249,False,False,,,,,,,,,,UNLINKED_BOTH
16-4040,False,False,,,,,,,,,,UNLINKED_BOTH
16-6558,False,False,,,,,,,,,,UNLINKED_BOTH
16-7903,False,False,,,,,,,,,,UNLINKED_BOTH
16-10778,True,True,17-53475,17-53475,0.3968759979444048,0.4118759979444048,0.041259019585904055,0.041259019585904055,POTENTIAL,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
16-5277,True,True,17-23552,17-23552,0.3537866617835606,0.3687866617835606,0.0450410358597208,0.0450410358597208,POTENTIAL,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
16-1046,False,False,,,,,,,,,,UNLINKED_BOTH
16-7640,True,True,16-123498,16-123498,0.39113467543931163,0.40613467543931164,0.09571423167338189,0.09571423167338189,MEDIUM,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
16-3447,False,False,,,,,,,,,,UNLINKED_BOTH
16-10414,False,False,,,,,,,,,,UNLINKED_BOTH
16-1383,False,False,,,,,,,,,,UNLINKED_BOTH
16-25313,False,False,,,,,,,,,,UNLINKED_BOTH
16-25268,False,False,,,,,,,,,,UNLINKED_BOTH
15-192276,True,True,16-94711,16-94711,0.4189213224246482,0.4339213224246482,0.09458039206896096,0.09458039206896096,MEDIUM,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
16-26260,False,False,,,,,,,,,,UNLINKED_BOTH
16-23686,False,False,,,,,,,,,,UNLINKED_BOTH
16-26598,False,True,,16-127032,,0.351802470540375,,0.003135992733256099,,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT
16-18277,False,False,,,,,,,,,,UNLINKED_BOTH
16-19242,False,False,,,,,,,,,,UNLINKED_BOTH
16-14558,False,False,,,,,,,,,,UNLINKED_BOTH
16-15210,False,False,,,,,,,,,,UNLINKED_BOTH
16-19044,False,False,,,,,,,,,,UNLINKED_BOTH
16-16005,True,True,16-106116,16-106116,0.412172120670852,0.42717212067085203,0.05581616359387548,0.05581616359387548,MEDIUM,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
16-16627,False,False,,,,,,,,,,UNLINKED_BOTH
16-20531,False,False,,,,,,,,,,UNLINKED_BOTH
16-27767,False,False,,,,,,,,,,UNLINKED_BOTH
16-18733,False,False,,,,,,,,,,UNLINKED_BOTH
16-15813,False,False,,,,,,,,,,UNLINKED_BOTH
16-15282,True,True,16-54252,16-54252,0.7807364765392006,0.7807364765392006,0.23880036340217692,0.23880036340217692,HIGH,HIGH,M0_NAME_FALLBACK,SAME_LINK
16-17002,False,False,,,,,,,,,,UNLINKED_BOTH
16-25827,False,False,,,,,,,,,,UNLINKED_BOTH
16-21939,False,False,,,,,,,,,,UNLINKED_BOTH
16-19705,False,False,,,,,,,,,,UNLINKED_BOTH
16-20762,False,True,,17-44607,,0.34988634716817063,,0.016240211717568953,,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT
16-47825,False,False,,,,,,,,,,UNLINKED_BOTH
16-32977,True,True,16-170106,16-183705,0.37279193040368225,0.5033013466510603,0.37279193040368225,0.11550941624737804,MEDIUM,HIGH,HISTORICAL_ALIAS_RECONCILIATION,CHANGED_CANDIDATE
16-36754,False,False,,,,,,,,,,UNLINKED_BOTH
16-40204,True,True,16-56698,16-56698,0.5176938818613408,0.5326938818613407,0.17005043026256722,0.1700504302625671,HIGH,HIGH,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
16-40838,False,False,,,,,,,,,,UNLINKED_BOTH
16-39068,False,False,,,,,,,,,,UNLINKED_BOTH
16-48130,False,False,,,,,,,,,,UNLINKED_BOTH
16-48232,True,True,16-184210,16-184210,0.5571340013069364,0.5721340013069363,0.22093065547998858,0.2209306554799884,HIGH,HIGH,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
16-33283,True,True,16-128161,16-128161,0.38020589403010435,0.38020589403010435,0.01667278127578964,0.01667278127578964,POTENTIAL,POTENTIAL,M0_NAME_FALLBACK,SAME_LINK
16-37530,False,False,,,,,,,,,,UNLINKED_BOTH
16-40500,False,False,,,,,,,,,,UNLINKED_BOTH
16-40880,False,False,,,,,,,,,,UNLINKED_BOTH
16-30120,True,True,16-184210,16-184210,0.5593706208350739,0.5743706208350741,0.22277461260501225,0.22277461260501236,HIGH,HIGH,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
16-36374,False,False,,,,,,,,,,UNLINKED_BOTH
16-37108,True,True,17-55087,17-55087,0.3977893002973802,0.3977893002973801,0.00466177492508385,0.004661774925083795,POTENTIAL,POTENTIAL,M0_NAME_FALLBACK,SAME_LINK
16-31513,True,True,16-128178,16-128178,0.3642488323530958,0.3642488323530958,0.005857024649551235,0.005857024649551235,POTENTIAL,POTENTIAL,M0_NAME_FALLBACK,SAME_LINK
16-32105,True,True,16-151887,16-151887,0.4999829340989989,0.5149829340989989,0.4999829340989989,0.5149829340989989,MEDIUM,HIGH,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
16-35152,True,True,17-8714,17-8714,0.40705329084795944,0.42205329084795945,0.0511136009182977,0.05111360091829775,MEDIUM,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
16-42023,False,False,,,,,,,,,,UNLINKED_BOTH
16-48016,False,False,,,,,,,,,,UNLINKED_BOTH
16-30963,False,False,,,,,,,,,,UNLINKED_BOTH
16-43654,False,False,,,,,,,,,,UNLINKED_BOTH
16-32344,False,True,,16-175021,,0.35369593220034046,,0.0042810851207901734,,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT
16-33632,True,True,16-128161,16-128161,0.42838566017654023,0.42838566017654023,0.06619878792479278,0.06619878792479278,MEDIUM,MEDIUM,M0_NAME_FALLBACK,SAME_LINK
16-27384,True,True,16-43654,16-43654,0.45417702553464395,0.45417702553464395,0.45417702553464395,0.45417702553464395,MEDIUM,MEDIUM,M0_NAME_FALLBACK,SAME_LINK
16-47620,False,False,,,,,,,,,,UNLINKED_BOTH
16-41333,False,False,,,,,,,,,,UNLINKED_BOTH
16-30715,False,False,,,,,,,,,,UNLINKED_BOTH
16-40003,False,False,,,,,,,,,,UNLINKED_BOTH
16-28465,True,True,16-39068,16-39068,0.44343087632000905,0.44343087632000894,0.44343087632000905,0.44343087632000894,MEDIUM,MEDIUM,M0_NAME_FALLBACK,SAME_LINK
16-33781,False,False,,,,,,,,,,UNLINKED_BOTH
16-9312,False,False,,,,,,,,,,UNLINKED_BOTH
16-38113,False,False,,,,,,,,,,UNLINKED_BOTH
16-45870,True,True,16-70219,16-70219,0.4508357703249914,0.4658357703249914,0.03387585810044452,0.03387585810044452,POTENTIAL,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
16-42170,False,False,,,,,,,,,,UNLINKED_BOTH
16-46830,False,False,,,,,,,,,,UNLINKED_BOTH
16-54197,True,True,16-153330,16-153330,0.36928277077703486,0.36928277077703486,0.04903968963083716,0.04903968963083716,POTENTIAL,POTENTIAL,M0_NAME_FALLBACK,SAME_LINK
16-55322,False,False,,,,,,,,,,UNLINKED_BOTH
16-34964,False,False,,,,,,,,,,UNLINKED_BOTH
16-36496,False,False,,,,,,,,,,UNLINKED_BOTH
16-54370,True,True,16-153330,16-153330,0.3628681249511481,0.3628681249511481,0.04550592168071965,0.04550592168071965,POTENTIAL,POTENTIAL,M0_NAME_FALLBACK,SAME_LINK
16-56698,False,False,,,,,,,,,,UNLINKED_BOTH
16-61061,True,True,16-127032,16-127032,0.5899283691393036,0.6049283691393035,0.24372526267005928,0.24372526267005917,HIGH,HIGH,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
16-51983,False,False,,,,,,,,,,UNLINKED_BOTH
16-57562,True,True,16-70307,16-70307,0.4549315123554745,0.46993151235547453,0.025890844372781052,0.025890844372781052,POTENTIAL,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
16-57663,False,False,,,,,,,,,,UNLINKED_BOTH
16-50276,False,False,,,,,,,,,,UNLINKED_BOTH
16-56502,True,True,16-173647,16-173647,0.6349641749156669,0.6349641749156669,0.6349641749156669,0.6349641749156669,HIGH,HIGH,M0_NAME_FALLBACK,SAME_LINK
16-58728,False,False,,,,,,,,,,UNLINKED_BOTH
16-59706,False,False,,,,,,,,,,UNLINKED_BOTH
16-49315,True,True,16-153372,16-153372,0.6294609420424229,0.6294609420424229,0.6294609420424229,0.6294609420424229,HIGH,HIGH,M0_NAME_FALLBACK,SAME_LINK
16-54252,True,True,16-145577,16-145577,0.6459249188727025,0.6459249188727025,0.507966899064578,0.507966899064578,HIGH,HIGH,M0_NAME_FALLBACK,SAME_LINK
16-57705,False,False,,,,,,,,,,UNLINKED_BOTH
16-56370,False,False,,,,,,,,,,UNLINKED_BOTH
16-57014,True,True,16-155479,16-155479,0.38139338412743157,0.38139338412743157,0.04727276694691668,0.04727276694691668,POTENTIAL,POTENTIAL,M0_NAME_FALLBACK,SAME_LINK
16-55219,True,True,16-105530,16-105530,0.8285939553219448,0.8435939553219447,0.54587300550529,0.5458730055052899,HIGH,HIGH,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
16-55859,False,False,,,,,,,,,,UNLINKED_BOTH
16-49246,False,False,,,,,,,,,,UNLINKED_BOTH
16-55493,False,False,,,,,,,,,,UNLINKED_BOTH
16-63741,False,False,,,,,,,,,,UNLINKED_BOTH
16-74267,False,False,,,,,,,,,,UNLINKED_BOTH
16-70245,False,False,,,,,,,,,,UNLINKED_BOTH
16-73142,False,False,,,,,,,,,,UNLINKED_BOTH
16-66171,False,False,,,,,,,,,,UNLINKED_BOTH
16-77563,False,False,,,,,,,,,,UNLINKED_BOTH
16-63210,False,False,,,,,,,,,,UNLINKED_BOTH
16-65767,True,True,16-92246,16-92246,0.36781202030416477,0.36781202030416477,0.36781202030416477,0.36781202030416477,MEDIUM,MEDIUM,M0_NAME_FALLBACK,SAME_LINK
16-67461,False,False,,,,,,,,,,UNLINKED_BOTH
16-67267,False,False,,,,,,,,,,UNLINKED_BOTH
16-70307,False,True,,16-168154,,0.35116208394470033,,0.03351926522358262,,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT
16-67701,False,False,,,,,,,,,,UNLINKED_BOTH
16-73215,True,True,17-13461,17-13461,0.5067122304585997,0.5067122304585997,0.22568507320936626,0.22568507320936626,HIGH,HIGH,M0_NAME_FALLBACK,SAME_LINK
16-71885,False,False,,,,,,,,,,UNLINKED_BOTH
16-77846,False,False,,,,,,,,,,UNLINKED_BOTH
16-76661,False,False,,,,,,,,,,UNLINKED_BOTH
16-67782,False,False,,,,,,,,,,UNLINKED_BOTH
16-68218,False,False,,,,,,,,,,UNLINKED_BOTH
16-72521,True,True,16-113197,16-113197,0.4279064499537808,0.44290644995378076,0.4279064499537808,0.44290644995378076,MEDIUM,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
16-78789,False,False,,,,,,,,,,UNLINKED_BOTH
16-73358,True,True,16-166758,16-166758,0.7026116020924478,0.7176116020924479,0.07680320219211012,0.07680320219211012,HIGH,HIGH,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
16-62960,True,True,17-74632,17-74632,0.4582913784543539,0.47329137845435393,0.10084842682603956,0.10084842682603956,MEDIUM,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
16-74130,False,False,,,,,,,,,,UNLINKED_BOTH
16-78018,False,False,,,,,,,,,,UNLINKED_BOTH
16-75407,False,False,,,,,,,,,,UNLINKED_BOTH
16-63342,False,False,,,,,,,,,,UNLINKED_BOTH
16-70203,False,False,,,,,,,,,,UNLINKED_BOTH
16-68672,True,True,16-151274,16-151274,0.4024687350435851,0.4174687350435851,0.14308480610715973,0.14308480610715973,MEDIUM,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
16-62950,False,False,,,,,,,,,,UNLINKED_BOTH
16-68875,False,False,,,,,,,,,,UNLINKED_BOTH
16-69641,False,False,,,,,,,,,,UNLINKED_BOTH
16-70219,True,True,16-168154,16-168154,0.37145608738892194,0.38645608738892195,0.09777931273813195,0.09777931273813195,MEDIUM,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
16-73480,False,False,,,,,,,,,,UNLINKED_BOTH
16-73319,True,True,17-15684,17-15684,0.45416649654185787,0.45416649654185787,0.06726177008245465,0.06726177008245465,MEDIUM,MEDIUM,M0_NAME_FALLBACK,SAME_LINK
16-64280,False,False,,,,,,,,,,UNLINKED_BOTH
16-73008,False,False,,,,,,,,,,UNLINKED_BOTH
16-73199,False,False,,,,,,,,,,UNLINKED_BOTH
16-61484,True,True,17-68186,17-68186,0.39323547785277047,0.4082354778527704,0.03755363331968142,0.030079542679752436,POTENTIAL,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
16-72442,True,True,17-93666,17-93666,0.6023413357700491,0.617341335770049,0.02053219448094623,0.02053219448094601,POTENTIAL,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
16-83712,False,False,,,,,,,,,,UNLINKED_BOTH
16-81005,True,True,16-158508,16-158508,0.6831904961362927,0.6831904961362925,0.37643050620185203,0.3764305062018518,HIGH,HIGH,M0_NAME_FALLBACK,SAME_LINK
16-79523,True,True,17-54834,17-54834,0.5192582279585021,0.5192582279585021,0.21020307895372514,0.21020307895372514,HIGH,HIGH,M0_NAME_FALLBACK,SAME_LINK
16-87909,False,False,,,,,,,,,,UNLINKED_BOTH
16-96174,False,True,,17-102708,,0.4151783386909023,,0.011151571035457164,,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT
16-79410,False,False,,,,,,,,,,UNLINKED_BOTH
16-84309,False,False,,,,,,,,,,UNLINKED_BOTH
16-87635,False,False,,,,,,,,,,UNLINKED_BOTH
16-81907,True,True,17-99753,17-99753,0.3529909216875981,0.3679909216875981,0.05641616097439117,0.05641616097439117,MEDIUM,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
16-85545,False,False,,,,,,,,,,UNLINKED_BOTH
16-83187,False,False,,,,,,,,,,UNLINKED_BOTH
16-86581,False,False,,,,,,,,,,UNLINKED_BOTH
16-92246,False,False,,,,,,,,,,UNLINKED_BOTH
16-81846,False,False,,,,,,,,,,UNLINKED_BOTH
16-82782,False,False,,,,,,,,,,UNLINKED_BOTH
16-92101,False,False,,,,,,,,,,UNLINKED_BOTH
16-85552,False,True,,17-68186,,0.3444493327927119,,0.010390679481429355,,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT
16-95746,True,True,16-133646,16-133646,0.8984034165571615,0.8984034165571615,0.8984034165571615,0.8984034165571615,HIGH,HIGH,M0_NAME_FALLBACK,SAME_LINK
16-83013,False,False,,,,,,,,,,UNLINKED_BOTH
16-85662,True,True,17-68186,17-68186,0.46141846045654283,0.47641846045654285,0.049507622607540935,0.049507622607540935,POTENTIAL,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
16-84729,False,False,,,,,,,,,,UNLINKED_BOTH
16-85256,False,False,,,,,,,,,,UNLINKED_BOTH
16-81774,True,True,16-139147,16-139147,0.5412018554063378,0.5562018554063379,0.1845815831681013,0.18458158316810142,HIGH,HIGH,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
16-95121,False,False,,,,,,,,,,UNLINKED_BOTH
16-82345,False,False,,,,,,,,,,UNLINKED_BOTH
16-86665,False,False,,,,,,,,,,UNLINKED_BOTH
16-94328,False,False,,,,,,,,,,UNLINKED_BOTH
16-80474,False,False,,,,,,,,,,UNLINKED_BOTH
16-86436,False,False,,,,,,,,,,UNLINKED_BOTH
16-80903,False,False,,,,,,,,,,UNLINKED_BOTH
16-88869,False,False,,,,,,,,,,UNLINKED_BOTH
16-96425,True,True,16-108742,16-108742,0.4599214226993707,0.4749214226993706,0.16655226302038567,0.16655226302038556,MEDIUM,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
16-85619,True,True,17-68186,17-68186,0.37922682137937985,0.39422682137937987,0.061480825729800626,0.0007997342796892681,MEDIUM,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
16-109013,False,False,,,,,,,,,,UNLINKED_BOTH
16-111867,False,False,,,,,,,,,,UNLINKED_BOTH
16-100426,False,False,,,,,,,,,,UNLINKED_BOTH
16-98835,False,False,,,,,,,,,,UNLINKED_BOTH
16-112263,False,False,,,,,,,,,,UNLINKED_BOTH
16-95598,False,False,,,,,,,,,,UNLINKED_BOTH
16-109017,False,False,,,,,,,,,,UNLINKED_BOTH
16-109275,True,True,17-46886,17-46886,0.47245110937775303,0.47245110937775303,0.09575518282271467,0.09575518282271467,MEDIUM,MEDIUM,M0_NAME_FALLBACK,SAME_LINK
16-102267,False,False,,,,,,,,,,UNLINKED_BOTH
16-108313,False,False,,,,,,,,,,UNLINKED_BOTH
16-105530,False,False,,,,,,,,,,UNLINKED_BOTH
16-106204,False,False,,,,,,,,,,UNLINKED_BOTH
16-99329,False,False,,,,,,,,,,UNLINKED_BOTH
16-98551,False,False,,,,,,,,,,UNLINKED_BOTH
16-106116,True,True,16-165866,16-165866,0.5246299065991935,0.5396299065991935,0.08279335222166179,0.08279335222166173,HIGH,HIGH,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
16-99599,False,False,,,,,,,,,,UNLINKED_BOTH
16-114007,False,False,,,,,,,,,,UNLINKED_BOTH
16-93714,False,False,,,,,,,,,,UNLINKED_BOTH
16-98698,True,True,17-62873,17-62873,0.4274801985749863,0.4274801985749863,0.14920061322820855,0.14920061322820855,MEDIUM,MEDIUM,EXACT_SIRET_RECONCILIATION,SAME_LINK
16-102715,True,True,16-155479,16-155479,0.36196890399827153,0.36196890399827153,0.07164117400979242,0.07164117400979242,MEDIUM,MEDIUM,M0_NAME_FALLBACK,SAME_LINK
16-94711,False,False,,,,,,,,,,UNLINKED_BOTH
16-111174,False,False,,,,,,,,,,UNLINKED_BOTH
16-108742,False,False,,,,,,,,,,UNLINKED_BOTH
16-97484,False,False,,,,,,,,,,UNLINKED_BOTH
16-103634,False,False,,,,,,,,,,UNLINKED_BOTH
16-113197,False,False,,,,,,,,,,UNLINKED_BOTH
16-107267,True,True,17-54834,17-54834,0.4018108892317513,0.4018108892317513,0.023019740343423967,0.023019740343424022,POTENTIAL,POTENTIAL,M0_NAME_FALLBACK,SAME_LINK
16-103802,True,True,17-15162,17-15162,0.37260921821093657,0.37260921821093657,0.024510225657279117,0.024510225657279117,POTENTIAL,POTENTIAL,M0_NAME_FALLBACK,SAME_LINK
16-110202,False,False,,,,,,,,,,UNLINKED_BOTH
16-103833,True,True,17-68985,17-68985,0.36441988196971203,0.36441988196971203,0.0705989338683462,0.0705989338683462,MEDIUM,MEDIUM,M0_NAME_FALLBACK,SAME_LINK
16-101519,False,False,,,,,,,,,,UNLINKED_BOTH
16-106449,False,False,,,,,,,,,,UNLINKED_BOTH
16-110437,False,False,,,,,,,,,,UNLINKED_BOTH
16-92162,False,False,,,,,,,,,,UNLINKED_BOTH
16-102238,True,True,16-114007,16-114007,0.45697088569849914,0.45697088569849903,0.45697088569849914,0.45697088569849903,MEDIUM,MEDIUM,M0_NAME_FALLBACK,SAME_LINK
16-103088,True,True,17-6085,17-6085,0.5656922743088171,0.5656922743088172,0.03679389498336816,0.03679389498336827,POTENTIAL,POTENTIAL,EXACT_SIRET_RECONCILIATION,SAME_LINK
16-98038,False,False,,,,,,,,,,UNLINKED_BOTH
16-115075,False,False,,,,,,,,,,UNLINKED_BOTH
16-123498,True,True,17-25915,17-25915,0.6755301410153838,0.6905301410153839,0.20590976760819496,0.20590976760819507,HIGH,HIGH,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
16-124376,True,True,17-71849,17-71849,0.5633425609660947,0.5783425609660946,0.13847419358253793,0.13847419358253782,HIGH,HIGH,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
16-125010,True,True,17-25692,17-25692,0.3440975854039498,0.3590975854039498,0.014887876864993599,0.014887876864993599,POTENTIAL,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
16-122392,False,False,,,,,,,,,,UNLINKED_BOTH
16-125788,False,False,,,,,,,,,,UNLINKED_BOTH
16-125564,False,False,,,,,,,,,,UNLINKED_BOTH
16-118533,False,True,,17-124242,,0.379241728453901,,0.379241728453901,,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT
16-123593,True,True,17-25692,17-25692,0.34703264241970716,0.3620326424197072,0.04927726675427069,0.04927726675427069,POTENTIAL,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
16-118057,True,True,16-118029,16-118029,0.7971112571178274,0.7971112571178274,0.7971112571178274,0.7971112571178274,HIGH,HIGH,M0_NAME_FALLBACK,SAME_LINK
16-119669,True,True,17-90968,17-90968,0.7523179111337523,0.7673179111337523,0.6073123906867625,0.6073123906867623,HIGH,HIGH,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
16-118029,False,False,,,,,,,,,,UNLINKED_BOTH
16-120395,False,False,,,,,,,,,,UNLINKED_BOTH
16-114945,True,True,17-14986,17-14986,0.37998317576396584,0.39498317576396585,0.06770109078805697,0.06770109078805697,MEDIUM,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
16-127032,True,True,17-102039,17-102039,0.4171242474395342,0.4321242474395342,0.004890432085922769,0.004890432085922769,POTENTIAL,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
16-132618,True,True,17-74632,17-74632,0.3527277079895809,0.36772770798958093,0.017625427027971707,0.017625427027971707,POTENTIAL,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
16-131471,False,False,,,,,,,,,,UNLINKED_BOTH
16-139147,True,True,18-8879,18-8879,0.39505759361421006,0.41005759361421007,0.042278862120592564,0.042278862120592564,POTENTIAL,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
16-134501,True,True,16-184210,16-184210,0.5130917074461713,0.5280917074461713,0.18963134826964917,0.18963134826964917,HIGH,HIGH,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
16-142611,True,True,16-176618,16-176618,0.4740217460695996,0.48902174606959964,0.13413563130832062,0.13413563130832062,MEDIUM,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
16-137769,False,False,,,,,,,,,,UNLINKED_BOTH
16-139456,False,False,,,,,,,,,,UNLINKED_BOTH
16-132878,False,False,,,,,,,,,,UNLINKED_BOTH
16-128870,True,True,17-102482,17-102482,0.3583172318150444,0.3733172318150444,0.02053219448094612,0.02053219448094612,POTENTIAL,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
16-130215,False,True,,17-135696,,0.36106800995721106,,0.0013683816055281572,,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT
16-135042,True,True,17-168569,17-168569,0.34743288642935816,0.34743288642935816,0.031572764196904024,0.031572764196904024,POTENTIAL,POTENTIAL,M0_NAME_FALLBACK,SAME_LINK
