stratum_dim,stratum_value,flag_a,flag_b,joint_rate,n
cpv_division,24,siret_or_siren_missing,cpv_missing_or_generic,0.05921052631578947,304
cpv_division,30,siret_or_siren_missing,cpv_missing_or_generic,0.01910299003322259,1204
cpv_division,31,siret_or_siren_missing,cpv_missing_or_generic,0.051418439716312055,564
cpv_division,32,siret_or_siren_missing,cpv_missing_or_generic,0.01903114186851211,578
cpv_division,33,siret_or_siren_missing,cpv_missing_or_generic,0.16569343065693432,1370
cpv_division,34,siret_or_siren_missing,cpv_missing_or_generic,0.0056352459016393444,1952
cpv_division,35,siret_or_siren_missing,cpv_missing_or_generic,0.011627906976744186,258
cpv_division,37,siret_or_siren_missing,cpv_missing_or_generic,0.01968503937007874,254
cpv_division,38,siret_or_siren_missing,cpv_missing_or_generic,0.08779761904761904,672
cpv_division,39,siret_or_siren_missing,cpv_missing_or_generic,0.010968921389396709,1641
cpv_division,41,siret_or_siren_missing,cpv_missing_or_generic,0.0,28
cpv_division,42,siret_or_siren_missing,cpv_missing_or_generic,0.031205673758865248,705
cpv_division,43,siret_or_siren_missing,cpv_missing_or_generic,0.023809523809523808,168
cpv_division,44,siret_or_siren_missing,cpv_missing_or_generic,0.013718411552346571,1385
cpv_division,45,siret_or_siren_missing,cpv_missing_or_generic,0.07975883941468316,15923
cpv_division,48,siret_or_siren_missing,cpv_missing_or_generic,0.2809457579972184,719
cpv_division,50,siret_or_siren_missing,cpv_missing_or_generic,0.06349206349206349,2646
cpv_division,51,siret_or_siren_missing,cpv_missing_or_generic,0.04395604395604396,91
cpv_division,55,siret_or_siren_missing,cpv_missing_or_generic,0.0513595166163142,993
cpv_division,60,siret_or_siren_missing,cpv_missing_or_generic,0.10051813471502591,965
cpv_division,63,siret_or_siren_missing,cpv_missing_or_generic,0.022222222222222223,225
cpv_division,64,siret_or_siren_missing,cpv_missing_or_generic,0.005084745762711864,590
cpv_division,65,siret_or_siren_missing,cpv_missing_or_generic,0.011673151750972763,257
cpv_division,66,siret_or_siren_missing,cpv_missing_or_generic,0.008118433619866285,2094
cpv_division,70,siret_or_siren_missing,cpv_missing_or_generic,0.12751677852348994,149
cpv_division,71,siret_or_siren_missing,cpv_missing_or_generic,0.1067826525466465,7932
cpv_division,72,siret_or_siren_missing,cpv_missing_or_generic,0.07797537619699042,1462
cpv_division,73,siret_or_siren_missing,cpv_missing_or_generic,0.0967741935483871,62
cpv_division,75,siret_or_siren_missing,cpv_missing_or_generic,0.007042253521126761,426
cpv_division,76,siret_or_siren_missing,cpv_missing_or_generic,0.0,1
cpv_division,77,siret_or_siren_missing,cpv_missing_or_generic,0.008839779005524863,905
cpv_division,79,siret_or_siren_missing,cpv_missing_or_generic,0.0061994609164420485,3710
cpv_division,80,siret_or_siren_missing,cpv_missing_or_generic,0.056375838926174496,745
cpv_division,85,siret_or_siren_missing,cpv_missing_or_generic,0.021153846153846155,520
cpv_division,90,siret_or_siren_missing,cpv_missing_or_generic,0.015097447158934943,3643
cpv_division,92,siret_or_siren_missing,cpv_missing_or_generic,0.06659012629161883,871
cpv_division,98,siret_or_siren_missing,cpv_missing_or_generic,0.026041666666666668,384
cpv_division,03,siret_or_siren_missing,duration_missing,0.7801724137931034,232
cpv_division,09,siret_or_siren_missing,duration_missing,0.669047619047619,840
cpv_division,14,siret_or_siren_missing,duration_missing,0.5108695652173914,92
cpv_division,15,siret_or_siren_missing,duration_missing,0.7375,960
cpv_division,16,siret_or_siren_missing,duration_missing,0.5882352941176471,170
cpv_division,18,siret_or_siren_missing,duration_missing,0.651219512195122,410
cpv_division,19,siret_or_siren_missing,duration_missing,0.7019230769230769,104
cpv_division,22,siret_or_siren_missing,duration_missing,0.745819397993311,299
cpv_division,24,siret_or_siren_missing,duration_missing,0.7171052631578947,304
cpv_division,30,siret_or_siren_missing,duration_missing,0.7267441860465116,1204
cpv_division,31,siret_or_siren_missing,duration_missing,0.7606382978723404,564
cpv_division,32,siret_or_siren_missing,duration_missing,0.7301038062283737,578
cpv_division,33,siret_or_siren_missing,duration_missing,0.8948905109489051,1370
cpv_division,34,siret_or_siren_missing,duration_missing,0.6977459016393442,1952
cpv_division,35,siret_or_siren_missing,duration_missing,0.7906976744186046,258
cpv_division,37,siret_or_siren_missing,duration_missing,0.6811023622047244,254
cpv_division,38,siret_or_siren_missing,duration_missing,0.7261904761904762,672
cpv_division,39,siret_or_siren_missing,duration_missing,0.6825106642291285,1641
cpv_division,41,siret_or_siren_missing,duration_missing,0.8214285714285714,28
cpv_division,42,siret_or_siren_missing,duration_missing,0.7843971631205674,705
cpv_division,43,siret_or_siren_missing,duration_missing,0.6309523809523809,168
cpv_division,44,siret_or_siren_missing,duration_missing,0.7436823104693141,1385
cpv_division,45,siret_or_siren_missing,duration_missing,0.6923318470137537,15923
cpv_division,48,siret_or_siren_missing,duration_missing,0.7454798331015299,719
cpv_division,50,siret_or_siren_missing,duration_missing,0.7146636432350718,2646
cpv_division,51,siret_or_siren_missing,duration_missing,0.4945054945054945,91
cpv_division,55,siret_or_siren_missing,duration_missing,0.6596173212487412,993
cpv_division,60,siret_or_siren_missing,duration_missing,0.7637305699481866,965
cpv_division,63,siret_or_siren_missing,duration_missing,0.7644444444444445,225
cpv_division,64,siret_or_siren_missing,duration_missing,0.6898305084745763,590
cpv_division,65,siret_or_siren_missing,duration_missing,0.8287937743190662,257
cpv_division,66,siret_or_siren_missing,duration_missing,0.6852913085004776,2094
cpv_division,70,siret_or_siren_missing,duration_missing,0.6711409395973155,149
cpv_division,71,siret_or_siren_missing,duration_missing,0.6850731215330308,7932
cpv_division,72,siret_or_siren_missing,duration_missing,0.6963064295485636,1462
cpv_division,73,siret_or_siren_missing,duration_missing,0.8225806451612904,62
cpv_division,75,siret_or_siren_missing,duration_missing,0.6807511737089202,426
cpv_division,76,siret_or_siren_missing,duration_missing,0.0,1
cpv_division,77,siret_or_siren_missing,duration_missing,0.6198895027624309,905
cpv_division,79,siret_or_siren_missing,duration_missing,0.6948787061994609,3710
cpv_division,80,siret_or_siren_missing,duration_missing,0.7342281879194631,745
cpv_division,85,siret_or_siren_missing,duration_missing,0.7442307692307693,520
cpv_division,90,siret_or_siren_missing,duration_missing,0.7018940433708482,3643
cpv_division,92,siret_or_siren_missing,duration_missing,0.6934557979334098,871
cpv_division,98,siret_or_siren_missing,duration_missing,0.6848958333333334,384
cpv_division,03,siret_or_siren_missing,text_weak_or_missing,0.2629310344827586,232
cpv_division,09,siret_or_siren_missing,text_weak_or_missing,0.11547619047619048,840
cpv_division,14,siret_or_siren_missing,text_weak_or_missing,0.08695652173913043,92
cpv_division,15,siret_or_siren_missing,text_weak_or_missing,0.140625,960
cpv_division,16,siret_or_siren_missing,text_weak_or_missing,0.11176470588235295,170
cpv_division,18,siret_or_siren_missing,text_weak_or_missing,0.07073170731707316,410
cpv_division,19,siret_or_siren_missing,text_weak_or_missing,0.08653846153846154,104
cpv_division,22,siret_or_siren_missing,text_weak_or_missing,0.12374581939799331,299
cpv_division,24,siret_or_siren_missing,text_weak_or_missing,0.0625,304
cpv_division,30,siret_or_siren_missing,text_weak_or_missing,0.12292358803986711,1204
cpv_division,31,siret_or_siren_missing,text_weak_or_missing,0.10815602836879433,564
cpv_division,32,siret_or_siren_missing,text_weak_or_missing,0.06055363321799308,578
cpv_division,33,siret_or_siren_missing,text_weak_or_missing,0.09854014598540146,1370
cpv_division,34,siret_or_siren_missing,text_weak_or_missing,0.08862704918032786,1952
cpv_division,35,siret_or_siren_missing,text_weak_or_missing,0.031007751937984496,258
cpv_division,37,siret_or_siren_missing,text_weak_or_missing,0.051181102362204724,254
cpv_division,38,siret_or_siren_missing,text_weak_or_missing,0.15773809523809523,672
cpv_division,39,siret_or_siren_missing,text_weak_or_missing,0.09079829372333943,1641
cpv_division,41,siret_or_siren_missing,text_weak_or_missing,0.0,28
cpv_division,42,siret_or_siren_missing,text_weak_or_missing,0.08226950354609928,705
cpv_division,43,siret_or_siren_missing,text_weak_or_missing,0.17261904761904762,168
cpv_division,44,siret_or_siren_missing,text_weak_or_missing,0.09819494584837545,1385
cpv_division,45,siret_or_siren_missing,text_weak_or_missing,0.06876844815675438,15923
cpv_division,48,siret_or_siren_missing,text_weak_or_missing,0.06954102920723226,719
cpv_division,50,siret_or_siren_missing,text_weak_or_missing,0.04950869236583522,2646
cpv_division,51,siret_or_siren_missing,text_weak_or_missing,0.0989010989010989,91
cpv_division,55,siret_or_siren_missing,text_weak_or_missing,0.08559919436052367,993
cpv_division,60,siret_or_siren_missing,text_weak_or_missing,0.10259067357512953,965
cpv_division,63,siret_or_siren_missing,text_weak_or_missing,0.09333333333333334,225
cpv_division,64,siret_or_siren_missing,text_weak_or_missing,0.17288135593220338,590
cpv_division,65,siret_or_siren_missing,text_weak_or_missing,0.1245136186770428,257
cpv_division,66,siret_or_siren_missing,text_weak_or_missing,0.18147086914995225,2094
cpv_division,70,siret_or_siren_missing,text_weak_or_missing,0.087248322147651,149
cpv_division,71,siret_or_siren_missing,text_weak_or_missing,0.029500756429652043,7932
cpv_division,72,siret_or_siren_missing,text_weak_or_missing,0.0677154582763338,1462
cpv_division,73,siret_or_siren_missing,text_weak_or_missing,0.06451612903225806,62
cpv_division,75,siret_or_siren_missing,text_weak_or_missing,0.07746478873239436,426
cpv_division,76,siret_or_siren_missing,text_weak_or_missing,0.0,1
cpv_division,77,siret_or_siren_missing,text_weak_or_missing,0.14475138121546963,905
cpv_division,79,siret_or_siren_missing,text_weak_or_missing,0.07277628032345014,3710
cpv_division,80,siret_or_siren_missing,text_weak_or_missing,0.08993288590604027,745
cpv_division,85,siret_or_siren_missing,text_weak_or_missing,0.08461538461538462,520
cpv_division,90,siret_or_siren_missing,text_weak_or_missing,0.07521273675542135,3643
cpv_division,92,siret_or_siren_missing,text_weak_or_missing,0.060849598163030996,871
cpv_division,98,siret_or_siren_missing,text_weak_or_missing,0.08072916666666667,384
cpv_division,03,siret_or_siren_missing,award_link_unresolved,0.5344827586206896,232
cpv_division,09,siret_or_siren_missing,award_link_unresolved,0.4869047619047619,840
cpv_division,14,siret_or_siren_missing,award_link_unresolved,0.3804347826086957,92
cpv_division,15,siret_or_siren_missing,award_link_unresolved,0.5208333333333334,960
cpv_division,16,siret_or_siren_missing,award_link_unresolved,0.49411764705882355,170
cpv_division,18,siret_or_siren_missing,award_link_unresolved,0.4585365853658537,410
cpv_division,19,siret_or_siren_missing,award_link_unresolved,0.49038461538461536,104
cpv_division,22,siret_or_siren_missing,award_link_unresolved,0.5551839464882943,299
cpv_division,24,siret_or_siren_missing,award_link_unresolved,0.506578947368421,304
cpv_division,30,siret_or_siren_missing,award_link_unresolved,0.5066445182724253,1204
cpv_division,31,siret_or_siren_missing,award_link_unresolved,0.5531914893617021,564
cpv_division,32,siret_or_siren_missing,award_link_unresolved,0.5242214532871973,578
cpv_division,33,siret_or_siren_missing,award_link_unresolved,0.6226277372262774,1370
cpv_division,34,siret_or_siren_missing,award_link_unresolved,0.5005122950819673,1952
cpv_division,35,siret_or_siren_missing,award_link_unresolved,0.5503875968992248,258
cpv_division,37,siret_or_siren_missing,award_link_unresolved,0.5433070866141733,254
cpv_division,38,siret_or_siren_missing,award_link_unresolved,0.4851190476190476,672
cpv_division,39,siret_or_siren_missing,award_link_unresolved,0.517976843388178,1641
cpv_division,41,siret_or_siren_missing,award_link_unresolved,0.6428571428571429,28
cpv_division,42,siret_or_siren_missing,award_link_unresolved,0.5602836879432624,705
cpv_division,43,siret_or_siren_missing,award_link_unresolved,0.47023809523809523,168
cpv_division,44,siret_or_siren_missing,award_link_unresolved,0.5501805054151625,1385
cpv_division,45,siret_or_siren_missing,award_link_unresolved,0.636563461659235,15923
cpv_division,48,siret_or_siren_missing,award_link_unresolved,0.5841446453407511,719
cpv_division,50,siret_or_siren_missing,award_link_unresolved,0.5162509448223734,2646
cpv_division,51,siret_or_siren_missing,award_link_unresolved,0.4945054945054945,91
cpv_division,55,siret_or_siren_missing,award_link_unresolved,0.513595166163142,993
cpv_division,60,siret_or_siren_missing,award_link_unresolved,0.5305699481865285,965
cpv_division,63,siret_or_siren_missing,award_link_unresolved,0.5422222222222223,225
cpv_division,64,siret_or_siren_missing,award_link_unresolved,0.46271186440677964,590
cpv_division,65,siret_or_siren_missing,award_link_unresolved,0.6575875486381323,257
cpv_division,66,siret_or_siren_missing,award_link_unresolved,0.49808978032473733,2094
cpv_division,70,siret_or_siren_missing,award_link_unresolved,0.5100671140939598,149
cpv_division,71,siret_or_siren_missing,award_link_unresolved,0.5354261220373172,7932
cpv_division,72,siret_or_siren_missing,award_link_unresolved,0.5355677154582763,1462
cpv_division,73,siret_or_siren_missing,award_link_unresolved,0.5967741935483871,62
cpv_division,75,siret_or_siren_missing,award_link_unresolved,0.5539906103286385,426
cpv_division,76,siret_or_siren_missing,award_link_unresolved,1.0,1
cpv_division,77,siret_or_siren_missing,award_link_unresolved,0.4839779005524862,905
cpv_division,79,siret_or_siren_missing,award_link_unresolved,0.5444743935309974,3710
cpv_division,80,siret_or_siren_missing,award_link_unresolved,0.6442953020134228,745
cpv_division,85,siret_or_siren_missing,award_link_unresolved,0.6192307692307693,520
cpv_division,90,siret_or_siren_missing,award_link_unresolved,0.49958825144111996,3643
cpv_division,92,siret_or_siren_missing,award_link_unresolved,0.5510907003444316,871
cpv_division,98,siret_or_siren_missing,award_link_unresolved,0.5338541666666666,384
cpv_division,03,name_fallback,cpv_missing_or_generic,0.02586206896551724,232
cpv_division,09,name_fallback,cpv_missing_or_generic,0.04404761904761905,840
cpv_division,14,name_fallback,cpv_missing_or_generic,0.0,92
cpv_division,15,name_fallback,cpv_missing_or_generic,0.08854166666666667,960
cpv_division,16,name_fallback,cpv_missing_or_generic,0.17058823529411765,170
cpv_division,18,name_fallback,cpv_missing_or_generic,0.036585365853658534,410
cpv_division,19,name_fallback,cpv_missing_or_generic,0.0,104
cpv_division,22,name_fallback,cpv_missing_or_generic,0.07357859531772576,299
cpv_division,24,name_fallback,cpv_missing_or_generic,0.05921052631578947,304
cpv_division,30,name_fallback,cpv_missing_or_generic,0.01910299003322259,1204
cpv_division,31,name_fallback,cpv_missing_or_generic,0.051418439716312055,564
cpv_division,32,name_fallback,cpv_missing_or_generic,0.01903114186851211,578
cpv_division,33,name_fallback,cpv_missing_or_generic,0.16569343065693432,1370
cpv_division,34,name_fallback,cpv_missing_or_generic,0.0056352459016393444,1952
cpv_division,35,name_fallback,cpv_missing_or_generic,0.011627906976744186,258
cpv_division,37,name_fallback,cpv_missing_or_generic,0.01968503937007874,254
cpv_division,38,name_fallback,cpv_missing_or_generic,0.08779761904761904,672
cpv_division,39,name_fallback,cpv_missing_or_generic,0.010968921389396709,1641
cpv_division,41,name_fallback,cpv_missing_or_generic,0.0,28
cpv_division,42,name_fallback,cpv_missing_or_generic,0.031205673758865248,705
cpv_division,43,name_fallback,cpv_missing_or_generic,0.023809523809523808,168
cpv_division,44,name_fallback,cpv_missing_or_generic,0.013718411552346571,1385
cpv_division,45,name_fallback,cpv_missing_or_generic,0.07975883941468316,15923
cpv_division,48,name_fallback,cpv_missing_or_generic,0.2809457579972184,719
cpv_division,50,name_fallback,cpv_missing_or_generic,0.06349206349206349,2646
cpv_division,51,name_fallback,cpv_missing_or_generic,0.04395604395604396,91
cpv_division,55,name_fallback,cpv_missing_or_generic,0.0513595166163142,993
cpv_division,60,name_fallback,cpv_missing_or_generic,0.10051813471502591,965
cpv_division,63,name_fallback,cpv_missing_or_generic,0.022222222222222223,225
cpv_division,64,name_fallback,cpv_missing_or_generic,0.005084745762711864,590
cpv_division,65,name_fallback,cpv_missing_or_generic,0.011673151750972763,257
cpv_division,66,name_fallback,cpv_missing_or_generic,0.008118433619866285,2094
cpv_division,70,name_fallback,cpv_missing_or_generic,0.12751677852348994,149
cpv_division,71,name_fallback,cpv_missing_or_generic,0.1067826525466465,7932
cpv_division,72,name_fallback,cpv_missing_or_generic,0.07797537619699042,1462
cpv_division,73,name_fallback,cpv_missing_or_generic,0.0967741935483871,62
cpv_division,75,name_fallback,cpv_missing_or_generic,0.007042253521126761,426
cpv_division,76,name_fallback,cpv_missing_or_generic,0.0,1
cpv_division,77,name_fallback,cpv_missing_or_generic,0.008839779005524863,905
cpv_division,79,name_fallback,cpv_missing_or_generic,0.0061994609164420485,3710
cpv_division,80,name_fallback,cpv_missing_or_generic,0.056375838926174496,745
cpv_division,85,name_fallback,cpv_missing_or_generic,0.021153846153846155,520
cpv_division,90,name_fallback,cpv_missing_or_generic,0.015097447158934943,3643
cpv_division,92,name_fallback,cpv_missing_or_generic,0.06659012629161883,871
cpv_division,98,name_fallback,cpv_missing_or_generic,0.026041666666666668,384
cpv_division,03,name_fallback,duration_missing,0.7801724137931034,232
cpv_division,09,name_fallback,duration_missing,0.669047619047619,840
cpv_division,14,name_fallback,duration_missing,0.5108695652173914,92
cpv_division,15,name_fallback,duration_missing,0.7375,960
cpv_division,16,name_fallback,duration_missing,0.5882352941176471,170
cpv_division,18,name_fallback,duration_missing,0.651219512195122,410
cpv_division,19,name_fallback,duration_missing,0.7019230769230769,104
cpv_division,22,name_fallback,duration_missing,0.745819397993311,299
cpv_division,24,name_fallback,duration_missing,0.7171052631578947,304
cpv_division,30,name_fallback,duration_missing,0.7267441860465116,1204
cpv_division,31,name_fallback,duration_missing,0.7606382978723404,564
cpv_division,32,name_fallback,duration_missing,0.7301038062283737,578
cpv_division,33,name_fallback,duration_missing,0.8948905109489051,1370
cpv_division,34,name_fallback,duration_missing,0.6977459016393442,1952
cpv_division,35,name_fallback,duration_missing,0.7906976744186046,258
cpv_division,37,name_fallback,duration_missing,0.6811023622047244,254
cpv_division,38,name_fallback,duration_missing,0.7261904761904762,672
cpv_division,39,name_fallback,duration_missing,0.6825106642291285,1641
cpv_division,41,name_fallback,duration_missing,0.8214285714285714,28
cpv_division,42,name_fallback,duration_missing,0.7843971631205674,705
cpv_division,43,name_fallback,duration_missing,0.6309523809523809,168
cpv_division,44,name_fallback,duration_missing,0.7436823104693141,1385
cpv_division,45,name_fallback,duration_missing,0.6923318470137537,15923
cpv_division,48,name_fallback,duration_missing,0.7454798331015299,719
cpv_division,50,name_fallback,duration_missing,0.7146636432350718,2646
cpv_division,51,name_fallback,duration_missing,0.4945054945054945,91
cpv_division,55,name_fallback,duration_missing,0.6596173212487412,993
cpv_division,60,name_fallback,duration_missing,0.7637305699481866,965
cpv_division,63,name_fallback,duration_missing,0.7644444444444445,225
cpv_division,64,name_fallback,duration_missing,0.6898305084745763,590
cpv_division,65,name_fallback,duration_missing,0.8287937743190662,257
cpv_division,66,name_fallback,duration_missing,0.6852913085004776,2094
cpv_division,70,name_fallback,duration_missing,0.6711409395973155,149
cpv_division,71,name_fallback,duration_missing,0.6850731215330308,7932
cpv_division,72,name_fallback,duration_missing,0.6963064295485636,1462
cpv_division,73,name_fallback,duration_missing,0.8225806451612904,62
cpv_division,75,name_fallback,duration_missing,0.6807511737089202,426
cpv_division,76,name_fallback,duration_missing,0.0,1
cpv_division,77,name_fallback,duration_missing,0.6198895027624309,905
cpv_division,79,name_fallback,duration_missing,0.6948787061994609,3710
cpv_division,80,name_fallback,duration_missing,0.7342281879194631,745
cpv_division,85,name_fallback,duration_missing,0.7442307692307693,520
cpv_division,90,name_fallback,duration_missing,0.7018940433708482,3643
cpv_division,92,name_fallback,duration_missing,0.6934557979334098,871
cpv_division,98,name_fallback,duration_missing,0.6848958333333334,384
cpv_division,03,name_fallback,text_weak_or_missing,0.2629310344827586,232
cpv_division,09,name_fallback,text_weak_or_missing,0.11547619047619048,840
cpv_division,14,name_fallback,text_weak_or_missing,0.08695652173913043,92
cpv_division,15,name_fallback,text_weak_or_missing,0.140625,960
cpv_division,16,name_fallback,text_weak_or_missing,0.11176470588235295,170
cpv_division,18,name_fallback,text_weak_or_missing,0.07073170731707316,410
cpv_division,19,name_fallback,text_weak_or_missing,0.08653846153846154,104
cpv_division,22,name_fallback,text_weak_or_missing,0.12374581939799331,299
cpv_division,24,name_fallback,text_weak_or_missing,0.0625,304
cpv_division,30,name_fallback,text_weak_or_missing,0.12292358803986711,1204
cpv_division,31,name_fallback,text_weak_or_missing,0.10815602836879433,564
cpv_division,32,name_fallback,text_weak_or_missing,0.06055363321799308,578
cpv_division,33,name_fallback,text_weak_or_missing,0.09854014598540146,1370
cpv_division,34,name_fallback,text_weak_or_missing,0.08862704918032786,1952
cpv_division,35,name_fallback,text_weak_or_missing,0.031007751937984496,258
cpv_division,37,name_fallback,text_weak_or_missing,0.051181102362204724,254
cpv_division,38,name_fallback,text_weak_or_missing,0.15773809523809523,672
cpv_division,39,name_fallback,text_weak_or_missing,0.09079829372333943,1641
cpv_division,41,name_fallback,text_weak_or_missing,0.0,28
cpv_division,42,name_fallback,text_weak_or_missing,0.08226950354609928,705
cpv_division,43,name_fallback,text_weak_or_missing,0.17261904761904762,168
cpv_division,44,name_fallback,text_weak_or_missing,0.09819494584837545,1385
cpv_division,45,name_fallback,text_weak_or_missing,0.06876844815675438,15923
cpv_division,48,name_fallback,text_weak_or_missing,0.06954102920723226,719
cpv_division,50,name_fallback,text_weak_or_missing,0.04950869236583522,2646
cpv_division,51,name_fallback,text_weak_or_missing,0.0989010989010989,91
cpv_division,55,name_fallback,text_weak_or_missing,0.08559919436052367,993
cpv_division,60,name_fallback,text_weak_or_missing,0.10259067357512953,965
cpv_division,63,name_fallback,text_weak_or_missing,0.09333333333333334,225
cpv_division,64,name_fallback,text_weak_or_missing,0.17288135593220338,590
cpv_division,65,name_fallback,text_weak_or_missing,0.1245136186770428,257
cpv_division,66,name_fallback,text_weak_or_missing,0.18147086914995225,2094
cpv_division,70,name_fallback,text_weak_or_missing,0.087248322147651,149
cpv_division,71,name_fallback,text_weak_or_missing,0.029500756429652043,7932
cpv_division,72,name_fallback,text_weak_or_missing,0.0677154582763338,1462
cpv_division,73,name_fallback,text_weak_or_missing,0.06451612903225806,62
cpv_division,75,name_fallback,text_weak_or_missing,0.07746478873239436,426
cpv_division,76,name_fallback,text_weak_or_missing,0.0,1
cpv_division,77,name_fallback,text_weak_or_missing,0.14475138121546963,905
cpv_division,79,name_fallback,text_weak_or_missing,0.07277628032345014,3710
cpv_division,80,name_fallback,text_weak_or_missing,0.08993288590604027,745
cpv_division,85,name_fallback,text_weak_or_missing,0.08461538461538462,520
cpv_division,90,name_fallback,text_weak_or_missing,0.07521273675542135,3643
cpv_division,92,name_fallback,text_weak_or_missing,0.060849598163030996,871
cpv_division,98,name_fallback,text_weak_or_missing,0.08072916666666667,384
cpv_division,03,name_fallback,award_link_unresolved,0.5344827586206896,232
cpv_division,09,name_fallback,award_link_unresolved,0.4869047619047619,840
cpv_division,14,name_fallback,award_link_unresolved,0.3804347826086957,92
cpv_division,15,name_fallback,award_link_unresolved,0.5208333333333334,960
cpv_division,16,name_fallback,award_link_unresolved,0.49411764705882355,170
cpv_division,18,name_fallback,award_link_unresolved,0.4585365853658537,410
cpv_division,19,name_fallback,award_link_unresolved,0.49038461538461536,104
cpv_division,22,name_fallback,award_link_unresolved,0.5551839464882943,299
cpv_division,24,name_fallback,award_link_unresolved,0.506578947368421,304
cpv_division,30,name_fallback,award_link_unresolved,0.5066445182724253,1204
cpv_division,31,name_fallback,award_link_unresolved,0.5531914893617021,564
cpv_division,32,name_fallback,award_link_unresolved,0.5242214532871973,578
cpv_division,33,name_fallback,award_link_unresolved,0.6226277372262774,1370
cpv_division,34,name_fallback,award_link_unresolved,0.5005122950819673,1952
cpv_division,35,name_fallback,award_link_unresolved,0.5503875968992248,258
cpv_division,37,name_fallback,award_link_unresolved,0.5433070866141733,254
cpv_division,38,name_fallback,award_link_unresolved,0.4851190476190476,672
cpv_division,39,name_fallback,award_link_unresolved,0.517976843388178,1641
cpv_division,41,name_fallback,award_link_unresolved,0.6428571428571429,28
cpv_division,42,name_fallback,award_link_unresolved,0.5602836879432624,705
cpv_division,43,name_fallback,award_link_unresolved,0.47023809523809523,168
cpv_division,44,name_fallback,award_link_unresolved,0.5501805054151625,1385
cpv_division,45,name_fallback,award_link_unresolved,0.636563461659235,15923
cpv_division,48,name_fallback,award_link_unresolved,0.5841446453407511,719
cpv_division,50,name_fallback,award_link_unresolved,0.5162509448223734,2646
cpv_division,51,name_fallback,award_link_unresolved,0.4945054945054945,91
cpv_division,55,name_fallback,award_link_unresolved,0.513595166163142,993
cpv_division,60,name_fallback,award_link_unresolved,0.5305699481865285,965
cpv_division,63,name_fallback,award_link_unresolved,0.5422222222222223,225
cpv_division,64,name_fallback,award_link_unresolved,0.46271186440677964,590
cpv_division,65,name_fallback,award_link_unresolved,0.6575875486381323,257
cpv_division,66,name_fallback,award_link_unresolved,0.49808978032473733,2094
cpv_division,70,name_fallback,award_link_unresolved,0.5100671140939598,149
cpv_division,71,name_fallback,award_link_unresolved,0.5354261220373172,7932
cpv_division,72,name_fallback,award_link_unresolved,0.5355677154582763,1462
cpv_division,73,name_fallback,award_link_unresolved,0.5967741935483871,62
cpv_division,75,name_fallback,award_link_unresolved,0.5539906103286385,426
cpv_division,76,name_fallback,award_link_unresolved,1.0,1
cpv_division,77,name_fallback,award_link_unresolved,0.4839779005524862,905
cpv_division,79,name_fallback,award_link_unresolved,0.5444743935309974,3710
cpv_division,80,name_fallback,award_link_unresolved,0.6442953020134228,745
cpv_division,85,name_fallback,award_link_unresolved,0.6192307692307693,520
cpv_division,90,name_fallback,award_link_unresolved,0.49958825144111996,3643
cpv_division,92,name_fallback,award_link_unresolved,0.5510907003444316,871
cpv_division,98,name_fallback,award_link_unresolved,0.5338541666666666,384
cpv_division,03,cpv_missing_or_generic,duration_missing,0.02586206896551724,232
cpv_division,09,cpv_missing_or_generic,duration_missing,0.05357142857142857,840
cpv_division,14,cpv_missing_or_generic,duration_missing,0.0,92
cpv_division,15,cpv_missing_or_generic,duration_missing,0.09583333333333334,960
cpv_division,16,cpv_missing_or_generic,duration_missing,0.18823529411764706,170
cpv_division,18,cpv_missing_or_generic,duration_missing,0.03902439024390244,410
cpv_division,19,cpv_missing_or_generic,duration_missing,0.0,104
cpv_division,22,cpv_missing_or_generic,duration_missing,0.07357859531772576,299
cpv_division,24,cpv_missing_or_generic,duration_missing,0.05921052631578947,304
cpv_division,30,cpv_missing_or_generic,duration_missing,0.020764119601328904,1204
cpv_division,31,cpv_missing_or_generic,duration_missing,0.06028368794326241,564
cpv_division,32,cpv_missing_or_generic,duration_missing,0.02422145328719723,578
cpv_division,33,cpv_missing_or_generic,duration_missing,0.1708029197080292,1370
cpv_division,34,cpv_missing_or_generic,duration_missing,0.007684426229508197,1952
cpv_division,35,cpv_missing_or_generic,duration_missing,0.023255813953488372,258
cpv_division,37,cpv_missing_or_generic,duration_missing,0.023622047244094488,254
cpv_division,38,cpv_missing_or_generic,duration_missing,0.10416666666666667,672
cpv_division,39,cpv_missing_or_generic,duration_missing,0.01218769043266301,1641
cpv_division,41,cpv_missing_or_generic,duration_missing,0.0,28
cpv_division,42,cpv_missing_or_generic,duration_missing,0.029787234042553193,705
cpv_division,43,cpv_missing_or_generic,duration_missing,0.023809523809523808,168
cpv_division,44,cpv_missing_or_generic,duration_missing,0.01660649819494585,1385
cpv_division,45,cpv_missing_or_generic,duration_missing,0.0857878540476041,15923
cpv_division,48,cpv_missing_or_generic,duration_missing,0.3282336578581363,719
cpv_division,50,cpv_missing_or_generic,duration_missing,0.06840513983371126,2646
cpv_division,51,cpv_missing_or_generic,duration_missing,0.08791208791208792,91
cpv_division,55,cpv_missing_or_generic,duration_missing,0.05639476334340383,993
cpv_division,60,cpv_missing_or_generic,duration_missing,0.10466321243523316,965
cpv_division,63,cpv_missing_or_generic,duration_missing,0.022222222222222223,225
