source_notice_id,candidate_notice_id,candidate_rank,n_candidates_for_source,top1_top2_margin,composite_score,s_text,s_cpv,s_time,s_buyer,gap_months,abs_gap_to_expected_end,gradient_boosting_score,logistic_score
16-98698,17-62873,1,4,0.1492006132282085,0.4274801985749863,0.2291937843022261,0.0,0.9890494962768288,1.0,10.11826544021025,0.0657030223390276,0.0007649925284392721,0.3336383959756531
17-100105,18-38591,1,9,0.0015325155547349,0.5336435025097503,0.0086704414364059,1.0,0.6824353920280333,0.6,8.015768725361367,1.9053876478318,0.18977569601044722,0.9998160544213144
17-102039,18-21245,1,4,0.3865847384638585,0.7498658713901443,0.5091218126321245,1.0,0.8466929478756022,0.6,6.964520367936925,0.9198423127463864,0.9526416130029707,0.9996276811194466
17-102187,18-46346,1,4,0.6176457056502949,0.953460359176522,0.9999999999999998,1.0,0.8138414367060884,1.0,8.5742444152431,1.1169513797634691,0.9341156477209052,0.9998911101377966
17-102482,17-159373,1,5,0.0973137656675097,0.4703235596705377,0.0343829381488488,0.8,0.6331581252737626,0.6,3.843626806833114,2.2010512483574245,0.8855521216097,0.983271051675938
17-102568,17-161606,1,3,0.0106065853033239,0.2855417713567121,0.1608621037574291,0.0,0.6769601401664477,0.6,4.106438896189225,1.938239159001314,0.002733094423067116,0.4839678193977698
17-102708,18-31687,1,15,0.2705038624918042,0.6286798839831367,0.2450049122501733,1.0,0.731712658782304,0.6,7.654402102496714,1.609724047306176,0.9366977490096015,0.9975659833987893
17-102741,17-147130,1,1,0.275664469029488,0.275664469029488,0.0231362027336475,0.0,0.8302671922908453,0.6,3.0223390275952693,1.0183968462549278,0.0006134363617656278,0.04666132645551118
17-102923,17-142035,1,13,0.3474661107408346,0.8217498904949627,1.0,1.0,0.4469995619798511,0.6,2.726675427069645,3.3180026281208934,0.16196605016514837,0.9996240279129908
17-103062,18-41617,1,2,0.0570022462990149,0.3615269944374292,0.0383657196679194,0.2,0.9123959702146298,0.6,8.245729303547963,0.5256241787122208,0.05124685708540483,0.5885173661940252
17-103193,18-87166,1,7,0.0369777093318395,0.4345651820127159,0.0110848013704153,1.0,0.282742006132282,0.6,11.136662286465176,4.303547963206308,0.17163554175430662,0.9999873396061596
17-104235,18-8879,1,4,0.0185411407955061,0.3086311870346035,0.0,0.0,0.9945247481384144,0.6,6.011826544021025,0.0328515111695138,0.015999119389193073,0.39610113967132826
17-104238,17-161917,1,12,0.0518514470998318,0.5267209489278029,0.0084461878507903,1.0,0.6550591327201052,0.6,3.975032851511169,2.0696452036793693,0.9487336088036668,0.9937403025917171
17-10496,18-40228,1,2,0.0097154851901206,0.1061806625882809,0.0160258465540898,0.0,0.1622864651773982,0.6,13.896189224704337,5.026281208935611,0.001694844574669371,0.18662705515896205
17-105380,18-47589,1,9,0.1853241166456798,0.531731199363557,0.6221104163031109,0.1,0.8959702146298729,0.6,8.5742444152431,0.6241787122207622,0.051518837545238325,0.8393629665321851
17-105440,19-21908,1,9,0.0024406575050376,0.3479200012404122,0.1865607444238297,0.0,0.8904949627682873,0.6,18.725361366622863,0.657030223390276,0.020299393565359137,0.9772231007584435
17-106009,18-61655,1,25,0.1313435725660719,0.5838822720460457,0.0622592166711997,1.0,0.8083661848445028,0.6,9.296977660972404,1.149802890932983,0.9188477768413033,0.9931225801233071
17-106054,18-46720,1,26,0.0194381522935794,0.3308031483706589,0.0131576093238398,0.2,0.8247919404292597,0.6,8.377135348226018,1.0512483574244416,0.01213475118619277,0.2566039399954729
17-107162,17-165149,1,1,0.2789940975659256,0.2789940975659256,0.0642619670145901,0.1,0.6660096364432764,0.6,4.040735873850197,2.0039421813403417,0.18549357808423744,0.6392818201323439
17-107265,17-123168,1,10,0.1706032879442568,0.4666566240355925,0.9367775141396132,0.1,0.195137976346912,0.6,1.2155059132720103,4.829172141918528,0.017045717661959236,0.6151346170042264
17-108459,17-170649,1,5,0.0183296606578438,0.2883831344464128,0.0637115273651967,0.1,0.7043363994743759,0.6,4.270696452036794,1.773981603153745,0.030073639540155607,0.7360990171057183
17-109277,18-61507,1,2,0.1261194387477755,0.2036935723661022,0.0678022973678884,0.0,0.4798510731493649,0.6,9.165571616294349,3.1208935611038107,0.0034809996043284183,0.4655093375937265
17-10967,17-21818,1,3,0.1259747298794987,0.4427038108467334,0.9817568364471466,0.1,0.0363556723609286,0.6,0.164257555847569,5.781865965834428,0.05244391047854511,0.7821555388665635
17-109941,18-38591,1,9,0.0165118724492968,0.3942860431361287,0.2766660865775381,0.2,0.7098116513359615,0.6,7.588699080157687,1.7411300919842312,0.05324452834461023,0.8196696416545468
17-110921,18-61507,1,1,0.4412532216130846,0.4412532216130846,0.4538778611384422,0.2,0.6495838808585195,0.6,8.935611038107753,2.102496714848883,0.751000400054967,0.9314736790902994
17-111330,18-61655,1,23,0.157286888840234,0.5215990244284916,0.0876735783370829,1.0,0.52365308804205,0.6,8.771353482260183,2.8580814717477003,0.9164148862909856,0.9902662960135017
17-114118,18-87166,1,7,0.1791779072563681,0.5627998876304323,0.0137565151871309,1.0,0.791940429259746,0.6,10.446780551905388,1.2483574244415243,0.19305331993319386,0.9999415049734237
17-114542,17-152907,1,2,0.0940571660432296,0.546274638633377,0.9999999999999998,0.1,0.4250985545335085,0.6,2.59526938239159,3.4494086727989486,0.04838681747918416,0.642056981978779
17-118765,18-87166,1,8,0.0130437658646583,0.3467301795882611,0.0,0.2,0.9069207183530442,0.6,10.052562417871222,0.5584756898817346,0.05397275551003406,0.8699871907726451
17-118982,18-6802,1,2,0.0496632373693206,0.5816623958000124,0.8390779671002169,0.1,0.791940429259746,0.6,4.796320630749015,1.2483574244415243,0.17023406946381736,0.8427819735916778
17-120212,18-101994,1,8,0.0466180323679199,0.346554638971792,0.0226384341062527,0.1,0.9945247481384144,0.6,10.775295663600524,0.0328515111695138,0.03558241919061872,0.9802577668862216
17-121705,17-152907,1,1,0.5069699912060037,0.5069699912060037,0.9620079969004524,0.1,0.3210687691633814,0.6,1.938239159001314,4.073587385019711,0.08915758796238014,0.5793722094928148
17-123168,18-52915,1,10,0.0479320467672042,0.3383616738260169,0.1791310948561374,0.1,0.7426631625054753,0.6,7.490144546649145,1.5440210249671484,0.017395767528409215,0.6156658091385763
17-123450,18-96470,1,9,0.0018855072502186,0.300100670712613,0.3126147690844073,0.2,0.282742006132282,0.6,10.249671484888305,4.303547963206308,0.017395767528409215,0.6195963605225934
17-124242,18-53962,1,1,0.2894678055190539,0.2894678055190539,0.0,0.0,0.9178712220762156,0.6,7.424441524310118,0.4927726675427069,0.0010500609848031986,0.15470893896082152
17-124586,18-74252,1,4,0.1552400875605823,0.4042103781632473,0.2291937843022261,0.0,0.8959702146298729,1.0,8.804204993429698,0.6241787122207622,0.000788762215531212,0.22872267684760542
17-125205,18-121895,1,2,0.1887855009444055,0.359233756762241,0.2032421834530961,0.0,0.9123959702146298,0.6,11.793692509855452,0.5256241787122208,0.0014512939160945815,0.38612779803878694
17-128615,17-174282,1,1,0.3877772397382483,0.3877772397382483,0.5742011617826429,0.0,0.5072273324572931,0.6,2.9894875164257555,2.9566360052562417,0.0009466605961238075,0.04573463616724619
17-129614,18-61655,1,24,0.1816022661546999,0.5791148617395561,0.0955687746091061,1.0,0.7426631625054753,0.6,4.434954007884363,1.5440210249671484,0.9417609793138759,0.9764382836066232
17-129931,18-143391,1,2,0.0695387997379714,0.2967995282184445,0.0209477791411161,0.0,0.9178712220762156,0.6,12.877792378449408,0.4927726675427069,0.0014636982934876578,0.4123290237280612
17-130002,18-43533,1,2,0.1360910478739092,0.3273266789627895,0.0028994531907244,0.1,0.9452474813841436,0.6,6.3731931668856765,0.328515111695138,0.10330946039648108,0.8180535297724855
17-130666,18-28473,1,3,0.0023094469693337,0.3490396265575948,0.0535291501545449,0.2,0.8412176960140166,0.6,5.026281208935611,0.9526938239159,0.021764326005892023,0.42683378538426564
17-130729,18-8615,1,1,0.2657973614318942,0.2657973614318942,0.0927168214116945,0.0,0.6933858957512046,0.6,4.106438896189225,1.8396846254927728,0.0008069307428081145,0.05197358221255031
17-131042,18-17886,1,1,0.1252102496714849,0.1252102496714849,0.0,0.0,0.2608409986859396,0.6,4.697766097240473,4.434954007884363,0.000946896746293478,0.025681767228717275
17-132788,17-176560,1,1,0.4510438274375463,0.4510438274375463,0.5359527664600691,0.0,0.8138414367060884,0.6,2.890932982917214,1.1169513797634691,0.0008917126388059265,0.07294143929482746
17-133233,18-4239,1,1,0.2540772355332983,0.2540772355332983,0.0126254035698891,0.1,0.6386333771353483,0.6,3.7779237844940874,2.1681997371879107,0.14104639806332392,0.5979758121908303
17-13461,17-106009,1,23,0.0132023872463603,0.3758812878735008,0.0285363621991143,0.2,0.9835742444152432,0.6,5.847568988173456,0.0985545335085413,0.0351251949512502,0.20997481324499362
17-134974,18-73911,1,1,0.4234644350065725,0.4234644350065725,0.5278759841311622,0.1,0.5948313622426631,0.6,8.377135348226018,2.431011826544021,0.5351223228708686,0.8904068082460549
17-135428,18-43533,1,2,0.2371055091061004,0.4403863051077241,0.2946398029671913,0.1,0.9890494962768288,0.6,6.011826544021025,0.0657030223390276,0.09637197570594547,0.8573890571047037
17-135696,18-17886,1,1,0.2078191142063218,0.2078191142063218,0.0333096023190449,0.2,0.3046430135786245,0.6,4.402102496714849,4.1721419185282524,0.09381089536730244,0.16087834129880516
17-136551,18-87219,1,2,0.5908769755895815,0.7448548929603727,0.5300027790858282,1.0,0.7974156811213315,0.6,8.771353482260183,1.2155059132720103,0.9320137336708857,0.9998157219458244
17-138140,18-38804,1,2,0.0204745248624859,0.300132869146323,0.011567912222083,0.2,0.7043363994743759,0.6,5.486202365308804,1.773981603153745,0.0438786727446058,0.3114412459202812
17-139193,17-159853,1,12,0.1049859781264856,0.4050116800509275,0.1410946318206214,0.8,0.22251423565484,0.6,1.314060446780552,4.664914586070959,0.6148984656292993,0.8520120868822969
17-140377,18-101994,1,8,0.0372454040439158,0.3307911295566565,0.0049760950852224,0.1,0.9561979851073148,0.6,9.42838370565046,0.2628120893561104,0.01723727073609377,0.8155815494218095
17-140948,18-87166,1,7,0.1961852087790341,0.5782763870329979,0.0579750849087466,1.0,0.791940429259746,0.6,8.508541392904073,1.2483574244415243,0.1909978499881698,0.999906025876621
17-14103,17-150835,1,2,0.0845731097633089,0.265463861951724,0.127287399832033,0.1,0.52365308804205,0.6,8.804204993429698,2.8580814717477003,0.12008406266577296,0.8196344780453819
17-142028,18-18602,1,8,0.2028311560091373,0.7749255971583511,0.8701271989393848,1.0,0.4415243101182654,0.6,3.975032851511169,3.350854139290407,0.951041324612595,0.9986321015209585
17-142035,18-87166,1,7,0.198579029441214,0.5589841683757297,0.002854460173695,1.0,0.791940429259746,0.6,8.409986859395532,1.2483574244415243,0.1952321488005752,0.9998977374959732
17-14320,17-46886,1,1,0.204570986906945,0.204570986906945,0.0706345824523567,0.1,0.3593955321944809,0.6,2.102496714848883,3.843626806833114,0.03561626689251369,0.3765509837735821
17-143219,18-53804,1,26,0.0505344289147571,0.4214105472283783,0.2756213995649679,0.1,0.939772229522558,0.6,6.340341655716163,0.3613666228646517,0.015765419287240613,0.5161333504746771
17-143241,19-67059,1,16,0.0049479102573384,0.6109335521127448,0.1356376941034931,1.0,0.8138414367060884,0.6,18.725361366622863,1.1169513797634691,0.08176388510750775,0.9999814274010101
17-144060,18-40625,1,11,0.0026415802597702,0.3146324421637625,0.0057391470619733,0.1,0.8904949627682873,0.6,5.321944809461235,0.657030223390276,0.016652575859071532,0.5460944752798529
17-144102,18-10415,1,8,0.0727770477441962,0.3745641699518178,0.0,1.0,0.0582566798072711,0.6,3.3180026281208934,5.650459921156373,0.8612680286214289,0.9873844620770188
17-146735,18-57746,1,6,0.0272544307079161,0.3437344150902138,0.041956910895386,0.1,0.9561979851073148,0.6,6.241787122207621,0.2628120893561104,0.023812593276038903,0.7223430154394722
17-149350,18-72093,1,4,0.0701637796811175,0.287437693047081,0.0489521972673624,0.0,0.8412176960140166,0.6,7.227332457293035,0.9526938239159,0.0007726274216159869,0.13823780072959074
17-14986,18-76556,1,7,0.1001927388462962,0.327307225616792,0.0109910469721995,0.2,0.8138414367060884,0.6,16.064388961892245,1.1169513797634691,0.0530229517079942,0.822345674208875
17-150835,18-21831,1,2,0.1169622333349559,0.3431669423310381,0.193185819838258,0.2,0.6222076215505914,0.6,3.712220762155059,2.266754270696452,0.09751257862039957,0.6766213738640506
17-15162,17-68883,1,2,0.0287450722733245,0.3750110187962472,0.2998124722005287,0.2,0.6003066141042488,0.6,3.54796320630749,2.3981603153745072,0.011904192180328265,0.23123969800641642
17-152746,18-170789,1,1,0.1806485555236757,0.1806485555236757,0.3226527154252572,0.0,0.030880420499343,0.6,13.3377135348226,5.814717477003942,0.004260748663416918,0.6389147197141585
17-15387,20-25372,1,3,0.07082416270002,0.3338079668218123,0.2518347891298385,0.0,0.7426631625054753,0.6,36.596583442838366,1.5440210249671484,0.047954657169590145,0.9998903909572481
17-155110,18-141270,1,3,0.0993903453973626,0.4346659318371874,0.9157716317931278,0.1,0.0965834428383706,0.6,11.366622864651774,5.4204993429697765,0.21476472258520604,0.8914845788534522
17-156331,18-38591,1,9,0.0069927819438355,0.3549306813881656,0.2264711164622766,0.1,0.7426631625054753,0.6,4.402102496714849,1.5440210249671484,0.016191512959184046,0.8584354096667186
17-15684,17-94724,1,10,0.0333366367732444,0.4357732813224605,0.4571245870210593,0.0,0.8631187034603591,0.6,5.124835742444152,0.8212877792378449,0.017524628445703343,0.6213100680934962
17-157486,18-58630,1,9,0.1280487295130216,0.4789727626096989,0.0154243376984451,0.6,0.9342969776609724,0.6,5.551905387647832,0.3942181340341655,0.015128142064051458,0.9323136326839716
17-158224,19-55110,1,17,0.1600439196038267,0.5797318441523616,0.4688665292532899,1.0,0.22251423565484,0.6,16.918528252299605,4.664914586070959,0.11951346221246928,0.999924192420203
17-158731,19-33087,1,2,0.0540560098756512,0.2620014727818285,0.0251603308440203,0.6,0.0527814279456855,0.6,15.67017082785808,5.683311432325887,0.05881926838659575,0.9906030422232206
17-159373,18-121819,1,5,0.0027376259307927,0.6556038895704177,0.3062870657521602,1.0,0.7536136662286466,0.6,9.559789750328514,1.4783180026281209,0.9342085359653557,0.999685725338064
17-159853,18-101099,1,10,0.0351283592137846,0.3366755650998906,0.0071213505075407,0.4,0.6167323696890057,0.6,8.245729303547963,2.299605781865966,0.008194251002867511,0.6421517500302363
17-160290,18-77300,1,8,0.0052164113104805,0.2924025635389909,0.0122959171009528,0.0,0.9123959702146298,0.6,6.734559789750328,0.5256241787122208,0.000603233826974364,0.07031584414337094
17-161006,19-85688,1,9,0.0726177101562985,0.293530982166811,0.0155199703232958,0.0,0.9123959702146298,0.6,18.495400788436267,0.5256241787122208,0.016812911138636595,0.9787932895830567
17-161600,18-44171,1,2,0.0456764307515604,0.28523025593295,0.0234161495462421,0.1,0.7481384143670609,0.6,4.434954007884363,1.5111695137976346,0.06948871304019201,0.655327169077912
17-161606,18-55179,1,2,0.0932973905353717,0.3657398897453752,0.1247095529549985,0.2,0.8083661848445028,0.6,5.091984231274639,1.149802890932983,0.2639571512570136,0.798723171088453
17-161917,18-80158,1,9,0.0051661713026252,0.4239692718035863,0.0844525968682656,0.4,0.8576434515987735,0.6,6.800262812089356,0.8541392904073587,0.869311085293763,0.9985605489815453
17-16255,18-8280,1,1,0.1134686334681769,0.1134686334681769,0.0058868533982202,0.1,0.0856329391151993,0.6,11.4323258869908,5.486202365308804,0.32076493073014467,0.8071701932657659
17-162755,18-58840,1,6,0.0284458274567787,0.3854148593664542,0.2897780163113885,0.0,0.8959702146298729,0.6,5.321944809461235,0.6241787122207622,0.0033730272058514975,0.0855805730648997
17-163707,18-26430,1,3,0.0185324458409428,0.2522820849759088,0.0,0.2,0.5291283399036355,0.6,3.1208935611038107,2.8252299605781865,0.06266248577408397,0.515482001965839
17-164463,18-41248,1,8,0.0386183675511552,0.3430157982609542,0.2237157467364477,0.1,0.6988611476127902,0.6,4.139290407358739,1.8068331143232588,0.01676029520239556,0.8211273850785552
17-167643,18-52915,1,7,0.0117134086711973,0.3138842497772824,0.0036014545291731,0.1,0.8904949627682873,0.6,4.599211563731932,0.657030223390276,0.014526175484808682,0.5524724838917136
17-167707,18-90097,1,25,0.011844224372338,0.6120808166147511,0.1350046984938075,1.0,0.8193166885676741,0.6,7.030223390275952,1.0840998685939554,0.07137878054058351,0.9983869185692418
17-168569,18-66863,1,24,0.0035442855131123,0.372392065647889,0.042032520961305,0.2,0.9507227332457292,0.6,5.650459921156373,0.2956636005256242,0.012875911197233974,0.1870445531632887
17-168958,19-33087,1,2,0.027161651036007,0.2954425216139885,0.104411835110113,0.4,0.3155935173017958,0.6,14.98028909329829,4.106438896189225,0.05946783948636405,0.9564769336989812
17-170649,18-57746,1,5,0.0010925110572094,0.2852474813841437,0.0,0.1,0.7809899255365746,0.6,4.664914586070959,1.314060446780552,0.027992938956898212,0.7502367974150377
17-170763,18-82638,1,1,0.4202269199281036,0.4202269199281036,0.2722396072784689,0.1,0.939772229522558,0.6,6.340341655716163,0.3613666228646517,0.24411104632706995,0.8711637158246403
17-171316,18-150422,1,7,0.0121683251053774,0.4742670636405082,0.0356569755225332,0.4,0.9671484888304862,1.0,10.64388961892247,0.1971090670170827,0.9307320585042456,0.9972357514476166
17-172986,18-6802,1,1,0.4898812196522246,0.4898812196522246,0.9874899248683172,0.1,0.2170389837932544,0.6,1.281208935611038,4.697766097240473,0.08572959885874461,0.49492217533531246
17-173663,18-90097,1,24,0.3136592965279514,0.94083661848445,0.9999999999999996,1.0,0.9233464739378012,0.6,6.438896189224704,0.4599211563731931,0.09424636135725965,0.9994550687838155
17-173975,19-1779,1,5,0.0258787132247615,0.3423337375005305,0.0093835463534336,0.0,0.9561979851073148,1.0,12.877792378449408,0.2628120893561104,0.0013776923143677007,0.8295039731973787
17-174760,18-134465,1,4,0.1363029180475625,0.3747250067305299,0.0187124590023151,0.6,0.5127025843188786,0.6,9.461235216819974,2.923784494086728,0.035357175314299244,0.971815418439301
17-175897,18-43533,1,2,0.0905444631151416,0.2346014016644765,0.0,0.1,0.5784056066579062,0.6,3.4494086727989486,2.5295663600525624,0.1020214094715923,0.7915419788061683
17-176420,18-60154,1,8,0.0481542973032325,0.2976579081729656,0.0077567165495032,0.0,0.939772229522558,0.6,4.599211563731932,0.3613666228646517,0.0006075383080425602,0.036837323279162074
17-177418,17-178496,1,7,0.0166572139093608,0.3304197770386172,0.0133638082462463,0.6,0.342969776609724,0.6,0.0328515111695138,3.942181340341656,0.015420004192625892,0.5648274172842497
17-178496,18-38591,1,6,0.007584715368099,0.3633925033022797,0.2737877292273384,0.0,0.8302671922908453,0.6,2.9566360052562417,1.0183968462549278,0.02180042431373245,0.6352001089121062
17-179112,18-28651,1,23,0.0465220467649942,0.4626150843781847,0.0130094958205315,1.0,0.3922470433639947,0.6,2.33245729303548,3.6465177398160313,0.037151593852132084,0.9894450345408381
17-181551,18-58630,1,8,0.0864273587899712,0.2815727726846617,0.0204625993856238,0.0,0.8576434515987735,0.6,4.106438896189225,0.8541392904073587,0.016914068224613027,0.5708439138235575
17-18523,17-32213,1,1,0.1758532310648848,0.1758532310648848,0.1016743964972555,0.0,0.3210687691633814,0.6,0.8541392904073587,4.073587385019711,0.0004712579923468624,0.011533178676504068
17-1971,17-80380,1,1,0.2861699058113561,0.2861699058113561,0.017953688714506,0.0,0.879544459045116,0.6,5.223390275952694,0.7227332457293035,0.003137960182257783,0.4077654365738651
17-19962,17-110921,1,2,0.1331593199993601,0.429607873506272,0.3769348291281133,0.0,0.9507227332457292,0.6,5.716162943495401,0.2956636005256242,0.0012803179702136846,0.13669378515182323
17-20203,17-62974,1,1,0.2838749330601751,0.2838749330601751,0.0661491423269881,0.0,0.8028909329829172,0.6,2.759526938239159,1.1826544021024967,0.0006250838636580486,0.04341459420715551
17-20659,17-78402,1,1,0.1193762284246531,0.1193762284246531,0.0419947806688983,0.0,0.1787122207621551,0.6,3.8107752956636,4.92772667542707,0.002194200265049237,0.11783875259613975
17-20825,17-80512,1,3,0.0371055389712649,0.2077600569775573,0.0168465178396387,0.0,0.567455102934735,0.6,3.843626806833114,2.59526938239159,0.0006196525883910514,0.02733971043979788
17-20854,17-92310,1,2,0.0789482159102828,0.2981443311715802,0.04043365004032,0.0,0.8959702146298729,0.6,4.566360052562418,0.6241787122207622,0.0012049078199376766,0.06870364637838991
17-20859,17-30623,1,11,0.4726805798141772,0.7697349978098991,0.9999999999999998,1.0,0.2389399912395969,0.6,0.6898817345597897,4.566360052562418,0.8069703438766637,0.9901371528138859
17-21659,17-150835,1,1,0.3227074512774324,0.3227074512774324,0.1464628136742108,0.2,0.6057818659658345,0.6,8.31143232588699,2.365308804204993,0.6613118907438833,0.8847017350919749
17-21818,17-102741,1,2,0.0518832614022623,0.3097601787885707,0.0191946538693536,0.1,0.8521681997371879,0.6,5.059132720105125,0.8869908015768725,0.11119099017017711,0.8064712451183564
17-2217,17-9629,1,4,0.0784531235270021,0.4627770477441961,0.9999999999999998,0.1,0.0911081909767849,0.6,0.4927726675427069,5.45335085413929,0.035847254722928726,0.7988541848180128
17-22230,17-98996,1,1,0.2147653219974001,0.2147653219974001,0.1854755398536567,0.0,0.3593955321944809,0.6,4.763469119579501,3.843626806833114,0.0008709119001983678,0.037609882942137296
17-23085,17-109228,1,1,0.2882698506280315,0.2882698506280315,0.1803892985217397,0.0,0.6605343845816907,0.6,5.321944809461235,2.0367936925098555,0.0009600893103972051,0.07276047492889132
17-23552,17-139193,1,12,0.0084633954493157,0.2965185422873913,0.0827192691847999,0.0,0.8302671922908453,0.6,7.063074901445466,1.0183968462549278,0.015489275837997366,0.5091404801206642
17-25692,17-102039,1,5,0.0444359990560823,0.2953306751399884,0.0131655482693117,0.1,0.8028909329829172,0.6,4.763469119579501,1.1826544021024967,0.028067721488216995,0.7338333976763964
17-25915,17-71407,1,9,0.0016414770367922,0.2674254677864881,0.0589103847776139,0.2,0.5072273324572931,0.6,2.9894875164257555,2.9566360052562417,0.01458985984343545,0.30767240700600496
17-26666,17-61199,1,1,0.396800596704905,0.396800596704905,0.008780129250107,1.0,0.13491020586947,0.6,2.2339027595269383,5.19053876478318,0.9110116425631053,0.9946301228784711
17-29415,17-104238,1,8,0.0504560873490518,0.5564263019789248,0.0229225297764661,1.0,0.7536136662286466,0.6,4.566360052562418,1.4783180026281209,0.9507580182489669,0.998804029716272
17-30623,17-176420,1,12,0.0182122747442038,0.3086906373293463,0.0119025405455198,0.0,0.9780989925536576,0.6,9.362680683311432,0.1314060446780552,0.015283704948273432,0.4323141145400685
17-3197,17-32213,1,2,0.0835482582720177,0.2380359223118681,0.1897140487303608,0.1,0.3265440210249671,0.6,1.9053876478318,4.040735873850197,0.010776932878797165,0.34631733664680503
17-32165,18-13243,1,1,0.2373390275952694,0.2373390275952694,0.0,0.1,0.5893561103810776,0.6,10.775295663600524,2.463863337713535,0.29352895668913914,0.8978084907431048
17-32203,18-13243,1,2,0.2116585094859104,0.3249430573806395,0.0,0.1,0.939772229522558,0.6,10.775295663600524,0.3613666228646517,0.13150425292982568,0.935396010300477
17-33827,17-170649,1,7,0.0014891162835548,0.2975932790819426,0.2112639461161066,0.1,0.5346035917652212,0.6,8.83705650459921,2.7923784494086727,0.01676029520239556,0.7140124300649168
17-34018,17-120212,1,19,0.0150387258864085,0.3413355271699428,0.0663900989036725,0.1,0.9123959702146298,0.6,5.519053876478318,0.5256241787122208,0.017841442737178134,0.7380442079562993
17-35545,18-6884,1,5,0.0191555244821256,0.2960471504531543,0.0305308109436848,0.0,0.9014454664914586,0.6,10.052562417871222,0.5913272010512484,0.0013085518281027528,0.5997662224682316
17-35759,17-171316,1,7,0.0654897362221874,0.4492545194022137,0.0072123994684361,0.4,0.9069207183530442,1.0,8.73850197109067,0.5584756898817346,0.008499884362629582,0.9053963046854222
17-3608,17-132446,1,1,0.2400766535260622,0.2400766535260622,0.0,0.1,0.6003066141042488,0.6,8.344283837056505,2.3981603153745072,0.4819197762194417,0.9709073764463726
17-36725,17-142620,1,1,0.2457545627025358,0.2457545627025358,0.0315407879981094,0.0,0.6988611476127902,0.6,6.83311432325887,1.8068331143232588,0.0010548550531997356,0.09747987985586633
17-37863,17-39483,1,5,0.0826834668930786,0.3901406292131197,0.8472198942413518,0.1,0.0144546649145861,0.6,0.1314060446780552,5.913272010512483,0.028160524795568406,0.7449107018732183
17-37945,17-39483,1,5,0.0577769997234412,0.365337249854692,0.7763530960744156,0.1,0.0144546649145861,0.6,0.1314060446780552,5.913272010512483,0.02768383788631865,0.7524701510058639
17-38998,17-103816,1,1,0.2223959702146298,0.2223959702146298,0.0,0.0,0.6495838808585195,0.6,3.942181340341656,2.102496714848883,0.002460154187943335,0.2390001953546178
17-39457,17-136551,1,1,0.8936456053810371,0.8936456053810371,0.8377922746823196,1.0,0.9616732369689006,0.6,6.274638633377135,0.2299605781865965,0.9759883790770411,0.9998329309993632
17-39483,17-146735,1,6,0.0407724883739807,0.3119333708070971,0.0214928797354392,0.1,0.8576434515987735,0.6,6.898817345597897,0.8541392904073587,0.024363331622375056,0.7171288983890317
17-39998,18-38591,1,13,0.0406235552600877,0.416835292432806,0.4232212910632577,0.2,0.5948313622426631,0.6,11.793692509855452,2.431011826544021,0.06867139199007805,0.8213509477580185
17-40324,18-40228,1,1,0.2349402656987366,0.2349402656987366,0.0084645849323767,0.0,0.687910643889619,0.6,11.957950065703022,1.8725361366622864,0.0012254040848857634,0.2904482984776923
17-44607,18-31687,1,13,0.0155808790228076,0.3429589651989552,0.0126904668659216,0.2,0.8740692071835304,0.6,11.202365308804204,0.7555847568988173,0.04542844964391632,0.7869893222574709
17-44864,17-54861,1,1,0.1747568134325688,0.1747568134325688,0.0085912083931601,0.0,0.4469995619798511,0.6,0.6898817345597897,3.3180026281208934,0.00048495469456693246,0.01259136990496306
17-45104,17-98996,1,1,0.1656611540389401,0.1656611540389401,0.2329008380838499,0.0,0.0965834428383706,0.6,3.252299605781866,5.4204993429697765,0.0006274691615974276,0.016621567048355223
17-48519,18-55179,1,3,0.033163630317955,0.3815274959452755,0.2356514276241337,0.0,0.9561979851073148,0.6,12.582128777923783,0.2628120893561104,0.0027973840531818083,0.8438337685175795
17-48667,17-80512,1,3,0.0336187986195149,0.2681486888403317,0.0029640906357264,0.4,0.3484450284713097,0.6,2.102496714848883,3.9093298291721417,0.0035480915767026966,0.36369693690128563
17-48717,17-105683,1,1,0.156733045468045,0.156733045468045,0.0070665700563754,0.0,0.2170389837932544,1.0,3.4822601839684624,4.697766097240473,0.0007258433022705335,0.024247049038221398
17-48788,18-12119,1,13,0.0285033085932644,0.3537643387731264,0.0083649151105034,0.2,0.9233464739378012,0.6,9.756898817345595,0.4599211563731931,0.031007730726940717,0.7431249345174199
17-50845,17-143219,1,29,0.0944339102986063,0.4334366089828552,0.2669617399510149,0.1,1.0,0.6,6.011826544021025,0.0,0.01600645179497732,0.4212033568959231
17-51018,17-83585,1,1,0.1877135503228293,0.1877135503228293,0.0263813721131585,0.1,0.3539202803328953,0.6,2.135348226018397,3.876478318002628,0.03561626689251369,0.36539058208259995
17-51157,17-111330,1,24,0.0484627486947598,0.3976398281355652,0.2777757682666859,0.0,0.9616732369689006,0.6,3.7779237844940874,0.2299605781865965,0.012312105607431878,0.10966345457800351
17-53291,17-161600,1,3,0.0624030187378928,0.3174331704020159,0.0606719579848601,0.1,0.8247919404292597,0.6,7.063074901445466,1.0512483574244416,0.054279914016462316,0.8121692232409811
17-53475,18-26430,1,3,0.0516171113607574,0.2806801807871794,0.2610385491985865,0.2,0.2772667542706964,0.6,10.282522996057818,4.336399474375821,0.21114739588714795,0.8579954543678786
