source_notice_id,candidate_notice_id,sweep,severity,s_text,s_cpv,s_time,s_buyer,composite,is_arg_max,clears_balanced_threshold,recovered
16-130215,20-155309,duration_only,2,0.6544952866829982,1.0,0.5948313622426631,1.0,0.7777811908997151,True,True,True
16-130215,20-155309,duration_only,3,0.6544952866829982,1.0,0.5948313622426631,1.0,0.7777811908997151,True,True,True
16-130215,20-155309,combined,0,0.6544952866829982,1.0,0.5948313622426631,1.0,0.7777811908997151,True,True,True
16-130215,20-155309,combined,1,0.8165957182990854,1.0,0.5948313622426631,1.0,0.8345163419653456,True,True,True
16-130215,20-155309,combined,2,0.5294412828735785,0.6,0.5948313622426631,1.0,0.6140122895664182,True,True,True
16-130215,20-155309,combined,3,0.4500493862300239,0.2,0.5948313622426631,1.0,0.46622512574117414,True,True,True
16-136139,21-35651,text_only,0,0.8266876696411269,0.4,0.9069207183530442,0.6,0.6960708639626554,True,True,True
16-136139,21-35651,text_only,1,0.6374877214398552,0.4,0.9069207183530442,0.6,0.6298508820922104,True,True,True
16-136139,21-35651,text_only,2,0.2338261710857452,0.4,0.9069207183530442,0.6,0.48856933946827186,True,True,True
16-136139,21-35651,text_only,3,0.31777786228881666,0.4,0.9069207183530442,0.6,0.5179524313893469,True,True,True
16-136139,21-35651,cpv_only,0,0.8266876696411269,0.4,0.9069207183530442,0.6,0.6960708639626554,True,True,True
16-136139,21-35651,cpv_only,1,0.8266876696411269,0.4,0.9069207183530442,0.6,0.6960708639626554,True,True,True
16-136139,21-35651,cpv_only,2,0.8266876696411269,0.4,0.9069207183530442,0.6,0.6960708639626554,True,True,True
16-136139,21-35651,cpv_only,3,0.8266876696411269,0.2,0.9069207183530442,0.6,0.6360708639626556,True,True,True
16-136139,21-35651,duration_only,0,0.8266876696411269,0.4,0.9069207183530442,0.6,0.6960708639626554,True,True,True
16-136139,21-35651,duration_only,1,0.8266876696411269,0.4,0.9069207183530442,0.6,0.6960708639626554,True,True,True
16-136139,21-35651,duration_only,2,0.8266876696411269,0.4,0.9069207183530442,0.6,0.6960708639626554,True,True,True
16-136139,21-35651,duration_only,3,0.8266876696411269,0.4,0.9069207183530442,0.6,0.6960708639626554,True,True,True
16-136139,21-35651,combined,0,0.8266876696411269,0.4,0.9069207183530442,0.6,0.6960708639626554,True,True,True
16-136139,21-35651,combined,1,0.6374877214398552,0.4,0.9069207183530442,0.6,0.6298508820922104,True,True,True
16-136139,21-35651,combined,2,0.2338261710857452,0.4,0.9069207183530442,0.6,0.48856933946827186,True,True,True
16-136139,21-35651,combined,3,0.31777786228881666,0.2,0.9069207183530442,0.6,0.4579524313893469,True,True,True
16-139147,21-91773,text_only,0,0.3372045781737243,1.0,0.9945247481384144,0.6,0.7266527893954071,True,True,True
16-139147,21-91773,text_only,1,0.21520805372236468,1.0,0.9945247481384144,0.6,0.6839540058374312,True,True,True
16-139147,21-91773,text_only,2,0.12696097537885123,1.0,0.9945247481384144,0.6,0.6530675284172016,True,True,True
16-139147,21-91773,text_only,3,0.09630008726731829,1.0,0.9945247481384144,0.6,0.6423362175781651,True,True,True
16-139147,21-91773,cpv_only,0,0.3372045781737243,1.0,0.9945247481384144,0.6,0.7266527893954071,True,True,True
16-139147,21-91773,cpv_only,1,0.3372045781737243,0.8,0.9945247481384144,0.6,0.6666527893954071,True,True,True
16-139147,21-91773,cpv_only,2,0.3372045781737243,0.6,0.9945247481384144,0.6,0.606652789395407,True,True,True
16-139147,21-91773,cpv_only,3,0.3372045781737243,0.2,0.9945247481384144,0.6,0.48665278939540707,True,True,True
16-139147,21-91773,duration_only,0,0.3372045781737243,1.0,0.9945247481384144,0.6,0.7266527893954071,True,True,True
16-139147,21-91773,duration_only,1,0.3372045781737243,1.0,0.9945247481384144,0.6,0.7266527893954071,True,True,True
16-139147,21-91773,duration_only,2,0.3372045781737243,1.0,0.9945247481384144,0.6,0.7266527893954071,True,True,True
16-139147,21-91773,duration_only,3,0.3372045781737243,1.0,0.9945247481384144,0.6,0.7266527893954071,True,True,True
16-139147,21-91773,combined,0,0.3372045781737243,1.0,0.9945247481384144,0.6,0.7266527893954071,True,True,True
16-139147,21-91773,combined,1,0.21520805372236468,0.8,0.9945247481384144,0.6,0.6239540058374313,True,True,True
16-139147,21-91773,combined,2,0.12696097537885123,0.6,0.9945247481384144,0.6,0.5330675284172015,True,True,True
16-139147,21-91773,combined,3,0.09630008726731829,0.2,0.9945247481384144,0.6,0.402336217578165,True,True,True
16-139674,20-150503,text_only,0,0.6552610243971905,0.0,0.7809899255365746,1.0,0.5245888399231603,True,True,True
16-139674,20-150503,text_only,1,0.5533766204514211,0.0,0.7809899255365746,1.0,0.48892929854214107,True,True,True
16-139674,20-150503,text_only,2,0.23502454914702237,0.0,0.7809899255365746,1.0,0.3775060735856015,True,True,True
16-139674,20-150503,text_only,3,0.07089207780919393,0.0,0.7809899255365746,1.0,0.32005970861736155,True,False,False
16-139674,20-150503,cpv_only,0,0.6552610243971905,0.0,0.7809899255365746,1.0,0.5245888399231603,True,True,True
16-139674,20-150503,cpv_only,1,0.6552610243971905,0.0,0.7809899255365746,1.0,0.5245888399231603,True,True,True
16-139674,20-150503,cpv_only,2,0.6552610243971905,0.0,0.7809899255365746,1.0,0.5245888399231603,True,True,True
16-139674,20-150503,cpv_only,3,0.6552610243971905,0.0,0.7809899255365746,1.0,0.5245888399231603,True,True,True
16-139674,20-150503,duration_only,0,0.6552610243971905,0.0,0.7809899255365746,1.0,0.5245888399231603,True,True,True
16-139674,20-150503,duration_only,1,0.6552610243971905,0.0,0.7809899255365746,1.0,0.5245888399231603,True,True,True
16-139674,20-150503,duration_only,2,0.6552610243971905,0.0,0.7809899255365746,1.0,0.5245888399231603,True,True,True
16-139674,20-150503,duration_only,3,0.6552610243971905,0.0,0.7809899255365746,1.0,0.5245888399231603,True,True,True
16-139674,20-150503,combined,0,0.6552610243971905,0.0,0.7809899255365746,1.0,0.5245888399231603,True,True,True
16-139674,20-150503,combined,1,0.5533766204514211,0.0,0.7809899255365746,1.0,0.48892929854214107,True,True,True
16-139674,20-150503,combined,2,0.23502454914702237,0.0,0.7809899255365746,1.0,0.3775060735856015,True,True,True
16-139674,20-150503,combined,3,0.07089207780919393,0.0,0.7809899255365746,1.0,0.32005970861736155,True,False,False
16-141250,16-177041,text_only,0,0.8089038417060834,0.1,0.25536574682435387,0.6,0.43695778130321766,True,True,True
16-141250,16-177041,text_only,1,0.8089038417060834,0.1,0.25536574682435387,0.6,0.43695778130321766,True,True,True
16-141250,16-177041,text_only,2,0.8089038417060834,0.1,0.25536574682435387,0.6,0.43695778130321766,True,True,True
16-141250,16-177041,text_only,3,0.8089038417060834,0.1,0.25536574682435387,0.6,0.43695778130321766,True,True,True
16-141250,16-177041,cpv_only,0,0.8089038417060834,0.1,0.25536574682435387,0.6,0.43695778130321766,True,True,True
16-141250,16-177041,cpv_only,1,0.8089038417060834,0.1,0.25536574682435387,0.6,0.43695778130321766,True,True,True
16-141250,16-177041,cpv_only,2,0.8089038417060834,0.1,0.25536574682435387,0.6,0.43695778130321766,True,True,True
16-141250,16-177041,cpv_only,3,0.8089038417060834,0.1,0.25536574682435387,0.6,0.43695778130321766,True,True,True
16-141250,16-177041,duration_only,0,0.8089038417060834,0.1,0.25536574682435387,0.6,0.43695778130321766,True,True,True
16-141250,16-177041,duration_only,1,0.8089038417060834,0.1,0.25536574682435387,0.6,0.43695778130321766,True,True,True
16-141250,16-177041,duration_only,2,0.8089038417060834,0.1,0.0,0.6,0.3731163445971292,True,True,True
16-141250,16-177041,duration_only,3,0.8089038417060834,0.1,0.25536574682435387,0.6,0.43695778130321766,True,True,True
16-141250,16-177041,combined,0,0.8089038417060834,0.1,0.25536574682435387,0.6,0.43695778130321766,True,True,True
16-141250,16-177041,combined,1,0.8089038417060834,0.1,0.25536574682435387,0.6,0.43695778130321766,True,True,True
16-141250,16-177041,combined,2,0.8089038417060834,0.1,0.0,0.6,0.3731163445971292,True,True,True
16-141250,16-177041,combined,3,0.8089038417060834,0.1,0.25536574682435387,0.6,0.43695778130321766,True,True,True
16-14558,20-13447,text_only,0,0.8000769330090166,1.0,0.11300919842312751,0.6,0.6682792261589376,True,True,True
16-14558,20-13447,text_only,1,0.7743682376506902,1.0,0.11300919842312751,0.6,0.6592811827835234,True,True,True
16-14558,20-13447,text_only,2,0.45794022520595645,1.0,0.11300919842312751,0.6,0.5485313784278667,True,True,True
16-14558,20-13447,text_only,3,0.22430537392727629,1.0,0.11300919842312751,0.6,0.46675918048032855,True,True,True
16-14558,20-13447,cpv_only,0,0.8000769330090166,1.0,0.11300919842312751,0.6,0.6682792261589376,True,True,True
16-14558,20-13447,cpv_only,1,0.8000769330090166,1.0,0.11300919842312751,0.6,0.6682792261589376,True,True,True
16-14558,20-13447,cpv_only,2,0.8000769330090166,0.6,0.11300919842312751,0.6,0.5482792261589378,True,True,True
16-14558,20-13447,cpv_only,3,0.8000769330090166,0.2,0.11300919842312751,0.6,0.4282792261589377,True,True,True
16-14558,20-13447,duration_only,0,0.8000769330090166,1.0,0.11300919842312751,0.6,0.6682792261589376,True,True,True
16-14558,20-13447,duration_only,1,0.8000769330090166,1.0,0.11300919842312751,0.6,0.6682792261589376,True,True,True
16-14558,20-13447,duration_only,2,0.8000769330090166,1.0,0.11300919842312751,0.6,0.6682792261589376,True,True,True
16-14558,20-13447,duration_only,3,0.8000769330090166,1.0,0.11300919842312751,0.6,0.6682792261589376,True,True,True
16-14558,20-13447,combined,0,0.8000769330090166,1.0,0.11300919842312751,0.6,0.6682792261589376,True,True,True
16-14558,20-13447,combined,1,0.7743682376506902,1.0,0.11300919842312751,0.6,0.6592811827835234,True,True,True
16-14558,20-13447,combined,2,0.45794022520595645,0.6,0.11300919842312751,0.6,0.42853137842786665,True,True,True
16-14558,20-13447,combined,3,0.22430537392727629,0.2,0.11300919842312751,0.6,0.2267591804803286,True,False,False
16-148980,21-86403,text_only,0,0.5862189467997165,0.2,0.38129653964082355,0.6,0.42050076629010663,True,True,True
16-148980,21-86403,text_only,1,0.42655781588947894,0.2,0.38129653964082355,0.6,0.36461937047152354,True,True,True
16-148980,21-86403,text_only,2,0.45625872041749327,0.2,0.38129653964082355,0.6,0.3750146870563285,True,True,True
16-148980,21-86403,text_only,3,0.45625872041749327,0.2,0.38129653964082355,0.6,0.3750146870563285,True,True,True
16-148980,21-86403,cpv_only,0,0.5862189467997165,0.2,0.38129653964082355,0.6,0.42050076629010663,True,True,True
16-148980,21-86403,cpv_only,1,0.5862189467997165,0.2,0.38129653964082355,0.6,0.42050076629010663,True,True,True
16-148980,21-86403,cpv_only,2,0.5862189467997165,0.2,0.38129653964082355,0.6,0.42050076629010663,True,True,True
16-148980,21-86403,cpv_only,3,0.5862189467997165,0.2,0.38129653964082355,0.6,0.42050076629010663,True,True,True
16-148980,21-86403,duration_only,0,0.5862189467997165,0.2,0.38129653964082355,0.6,0.42050076629010663,True,True,True
16-148980,21-86403,duration_only,1,0.5862189467997165,0.2,0.38129653964082355,0.6,0.42050076629010663,True,True,True
16-148980,21-86403,duration_only,2,0.5862189467997165,0.2,0.38129653964082355,0.6,0.42050076629010663,True,True,True
16-148980,21-86403,duration_only,3,0.5862189467997165,0.2,0.38129653964082355,0.6,0.42050076629010663,True,True,True
16-148980,21-86403,combined,0,0.5862189467997165,0.2,0.38129653964082355,0.6,0.42050076629010663,True,True,True
