notice_id,publication_date,buyer_name_raw,buyer_name_normalized,buyer_key,buyer_key_type,buyer_identity_source,buyer_identity_confidence,enrichment_join_status,department_key
17-134974,2017-09-25,ville de Bouchemaine,ville de bouchemaine,NAME:ville de bouchemaine,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,49;72
17-130980,2017-09-17,e-Collectivités Vendée,e-collectivites vendee,NAME:e-collectivites vendee,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,85
17-117419,2017-09-17,DSNA,dsna,NAME:dsna,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,13;31;33;44;59;67;69;91
17-150835,2017-10-25,GIE des EPL de Vendée,gie des epl de vendee,NAME:gie des epl de vendee,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,85
17-147130,2017-10-18,CENTRE HOSPITALIER PAUL CHAPRON,centre hospitalier paul chapron,NAME:centre hospitalier paul chapron,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,72
17-152907,2017-10-27,Commune de Saint Jean de Monts,commune de saint jean de monts,NAME:commune de saint jean de monts,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44;49;53;72;85
17-130666,2017-10-01,ADEME,ademe,NAME:ademe,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,49
17-79188,2017-10-03,Mairie de Saint-Gilles-Croix-de-Vie,mairie de saint-gilles-croix-de-vie,NAME:mairie de saint-gilles-croix-de-vie,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,85
17-151427,2017-10-25,COMMUNAUTE COMMUNES PAYS DE REDON,communaute communes pays de redon,NAME:communaute communes pays de redon,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,35;44;56
17-149350,2017-10-22,CCIR Pays de la Loire,ccir pays de la loire,NAME:ccir pays de la loire,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
17-142620,2017-10-10,SI ENERGIES DE MAINE ET LOIRE,si energies de maine et loire,NAME:si energies de maine et loire,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44;49;85
17-138140,2017-10-04,Commune de La Baule,commune de la baule,NAME:commune de la baule,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44;56;85
17-143241,2017-10-15,Nantes Métropole,nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
17-152746,2017-10-29,CTRE HOSP UNIVERSITAIRE ANGERS,ctre hosp universitaire angers,NAME:ctre hosp universitaire angers,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,49
17-143219,2017-10-11,Nantes Métropole,nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
17-144482,2017-10-13,Centre hospitalier F. Robert,centre hospitalier f robert,NAME:centre hospitalier f robert,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
17-161600,2017-11-15,Rectorat de l'Académie de Nantes,rectorat de l academie de nantes,NAME:rectorat de l academie de nantes,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44;49
17-162866,2017-11-17,S.M.A.E.P. de la Région Mancelle,s m a e p de la region mancelle,NAME:s m a e p de la region mancelle,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,72
17-161606,2017-11-23,CARENE,carene,NAME:carene,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
17-167643,2017-11-28,Conseil départemental Loire-Atlantique,conseil departemental loire-atlantique,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
17-168569,2017-11-29,Nantes Métropole,nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
17-156571,2017-11-06,Mairie de SAINT-VIAUD,mairie de saint-viaud,NAME:mairie de saint-viaud,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
17-167707,2017-11-28,Nantes Métropole,nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
17-158224,2017-11-12,Nantes Métropole,nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
17-165815,2017-11-25,DREAL BRETAGNE,dreal bretagne,NAME:dreal bretagne,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,22;29;35;44;50;53;56;72
17-161917,2017-11-18,Conseil départemental Loire-Atlantique,conseil departemental loire-atlantique,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
17-164463,2017-11-24,Commune de Saint-Nazaire,commune de saint-nazaire,NAME:commune de saint-nazaire,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
17-165817,2017-11-25,DREAL BRETAGNE,dreal bretagne,NAME:dreal bretagne,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,22;29;35;44;50;53;56;72
17-156331,2017-11-07,Commune de Saint-Nazaire,commune de saint-nazaire,NAME:commune de saint-nazaire,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
17-172986,2017-12-08,Ville de Sablé sur Sarthe,ville de sable sur sarthe,NAME:ville de sable sur sarthe,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,53;72
17-181054,2017-12-22,Cté de Communes de la Région de Blain,cte de communes de la region de blain,NAME:cte de communes de la region de blain,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
17-129614,2017-12-21,Nantes Métropole,nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
17-172862,2017-12-08,ALTER Public,alter public,NAME:alter public,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,49
17-170763,2017-12-04,VILLE DE LA ROCHE SUR YON,ville de la roche sur yon,NAME:ville de la roche sur yon,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,85
17-177418,2017-12-20,Commune de Saint-Nazaire,commune de saint-nazaire,NAME:commune de saint-nazaire,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
17-179112,2017-12-22,Nantes Métropole,nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
17-174282,2017-12-14,INSERM,inserm,NAME:inserm,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,69;70;72;73;75;92
17-173663,2017-12-16,Nantes Métropole,nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
17-172856,2017-12-08,Mairie de SAINT-VIAUD,mairie de saint-viaud,NAME:mairie de saint-viaud,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
17-178366,2017-12-19,Angers Loire Développement,angers loire developpement,NAME:angers loire developpement,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,49
17-178496,2017-12-21,Commune de Saint-Nazaire,commune de saint-nazaire,NAME:commune de saint-nazaire,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
18-8615,2018-01-20,GCS eSanté Pays de la Loire,gcs esante pays de la loire,NAME:gcs esante pays de la loire,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
18-9170,2018-01-24,Communauté Communes La Chataigneraie,communaute communes la chataigneraie,NAME:communaute communes la chataigneraie,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,79;85
18-9081,2018-01-21,Communauté Communes La Chataigneraie,communaute communes la chataigneraie,NAME:communaute communes la chataigneraie,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,79;85
18-11225,2018-01-27,Nantes Métropole,nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
18-6802,2018-01-16,Ville de Sablé sur Sarthe,ville de sable sur sarthe,NAME:ville de sable sur sarthe,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,53;72
18-14043,2018-01-30,UniHA GCS,uniha gcs,NAME:uniha gcs,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44;69;75
18-26455,2018-02-25,université de Rennes 1,universite de rennes 1,NAME:universite de rennes 1,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,22;35;44;75
18-15680,2018-02-07,Commune de Saint-Nazaire,commune de saint-nazaire,NAME:commune de saint-nazaire,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
18-18447,2018-02-09,Nantes Métropole,nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
18-14081,2018-02-02,CDC du Pays de Saint Gilles Cx de Vie,cdc du pays de saint gilles cx de vie,NAME:cdc du pays de saint gilles cx de vie,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,85
18-20656,2018-02-13,Nantes Métropole,nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
18-21831,2018-02-15,GIE des EPL de Vendée,gie des epl de vendee,NAME:gie des epl de vendee,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,85
18-22059,2018-02-15,Rectorat de l'Académie de Nantes,rectorat de l academie de nantes,NAME:rectorat de l academie de nantes,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44;49;53;72;85
18-16076,2018-02-02,Ville d'Avrillé,ville d avrille,NAME:ville d avrille,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,49
18-27688,2018-02-27,Ville d'Angers,ville d angers,NAME:ville d angers,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,49
18-22345,2018-02-17,UniHA GCS,uniha gcs,NAME:uniha gcs,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44;69;75
18-20647,2018-02-13,"SEMITAN, mandataire de la CUN",semitan mandataire de la cun,NAME:semitan mandataire de la cun,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
18-21811,2018-02-15,Nantes Métropole,nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
18-22305,2018-02-17,UniHA GCS,uniha gcs,NAME:uniha gcs,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44;69;75
18-18750,2018-02-08,COMSOPGN,comsopgn,NAME:comsopgn,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,35;44;53;72
18-44171,2018-03-30,Rectorat de l'Académie de Nantes,rectorat de l academie de nantes,NAME:rectorat de l academie de nantes,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44;49;53;72;85
18-30674,2018-03-07,CDC du Pays de Saint Gilles Cx de Vie,cdc du pays de saint gilles cx de vie,NAME:cdc du pays de saint gilles cx de vie,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,85
18-29375,2018-03-01,COMMUNE DE REZE,commune de reze,NAME:commune de reze,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
18-36652,2018-03-20,Commune de Saint-Nazaire,commune de saint-nazaire,NAME:commune de saint-nazaire,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
18-38591,2018-03-21,Commune de Saint-Nazaire,commune de saint-nazaire,NAME:commune de saint-nazaire,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
18-41248,2018-03-30,Commune de Saint-Nazaire,commune de saint-nazaire,NAME:commune de saint-nazaire,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
18-28651,2018-03-03,Nantes Métropole,nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
18-37028,2018-03-21,Nantes Métropole,nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
18-29896,2018-03-02,CNIEG,cnieg,NAME:cnieg,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
18-32739,2018-03-08,Commune de La Baule,commune de la baule,NAME:commune de la baule,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
18-35370,2018-03-14,Nantes Métropole,nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
18-29333,2018-03-01,Comm Comm de Doué la Fontaine,comm comm de doue la fontaine,NAME:comm comm de doue la fontaine,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,49
18-34097,2018-03-12,COMMUNE DE REZE,commune de reze,NAME:commune de reze,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
18-35949,2018-03-15,COMSOPGN,comsopgn,NAME:comsopgn,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,37;44;49;72;86
18-35804,2018-03-16,CCIR Pays de la Loire,ccir pays de la loire,NAME:ccir pays de la loire,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
18-28473,2018-03-03,ADEME,ademe,NAME:ademe,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44;49;75;92
18-32259,2018-03-07,Ville d'Angers,ville d angers,NAME:ville d angers,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,49
18-38804,2018-03-20,Commune de La Baule,commune de la baule,NAME:commune de la baule,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
18-52482,2018-04-21,CDC du Pays de Saint Gilles Cx de Vie,cdc du pays de saint gilles cx de vie,NAME:cdc du pays de saint gilles cx de vie,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,85
18-53389,2018-04-20,Caisse des dépôts,caisse des depots,NAME:caisse des depots,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,33;49;75
18-58285,2018-04-26,Conseil départemental Loire-Atlantique,conseil departemental loire-atlantique,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
18-55179,2018-04-27,CARENE,carene,NAME:carene,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
18-43289,2018-04-18,ADEME,ademe,NAME:ademe,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,49
18-55455,2018-04-20,SDIS49,sdis49,NAME:sdis49,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,49
18-56007,2018-04-23,Irstea,irstea,NAME:irstea,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,14;22;29;35;44;50;53;56
18-47719,2018-04-08,Chambre Agriculture Pays de la Loire,chambre agriculture pays de la loire,NAME:chambre agriculture pays de la loire,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,49
18-57918,2018-04-27,AGCE POUR L ENST FR A L ETRANGER,agce pour l enst fr a l etranger,NAME:agce pour l enst fr a l etranger,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44;75
18-50678,2018-04-12,Conseil général de la Vendée,conseil general de la vendee,NAME:conseil general de la vendee,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,85
18-52915,2018-04-17,Conseil départemental Loire-Atlantique,conseil departemental loire-atlantique,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
18-56546,2018-04-24,Nantes Métropole,nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
18-57126,2018-04-24,SDIS49,sdis49,NAME:sdis49,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,49
18-38071,2018-04-13,ADEME,ademe,NAME:ademe,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,49;75
18-53378,2018-04-20,Nantes Métropole,nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
18-53804,2018-04-22,Nantes Métropole,nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
18-53780,2018-04-18,Ville de Nantes,ville de nantes,NAME:ville de nantes,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
18-46720,2018-04-07,Nantes Métropole,nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
18-52389,2018-04-18,UniHA GCS,uniha gcs,NAME:uniha gcs,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
18-61256,2018-05-05,Nantes Métropole,nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
18-61655,2018-05-05,Nantes Métropole,nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
18-62604,2018-05-17,Ville de Nantes,ville de nantes,NAME:ville de nantes,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
18-73256,2018-05-30,CIAS VENDEE AUTISE,cias vendee autise,NAME:cias vendee autise,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,85
18-67939,2018-05-20,Le Voyage à Nantes,le voyage a nantes,NAME:le voyage a nantes,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
18-63262,2018-05-07,Ville de Laval,ville de laval,NAME:ville de laval,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,53
18-73028,2018-05-29,Conseil départemental Loire-Atlantique,conseil departemental loire-atlantique,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
18-72093,2018-05-30,CCIR Pays de la Loire,ccir pays de la loire,NAME:ccir pays de la loire,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44;49;53;72;85
18-66502,2018-05-16,AGCE POUR L ENST FR A L ETRANGER,agce pour l enst fr a l etranger,NAME:agce pour l enst fr a l etranger,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44;75
18-71594,2018-05-28,Résidences du Val d'Oudon,residences du val d oudon,NAME:residences du val d oudon,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,49
18-66863,2018-05-20,Nantes Métropole,nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
18-80158,2018-06-13,Conseil départemental Loire-Atlantique,conseil departemental loire-atlantique,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
18-73364,2018-06-01,CARENE,carene,NAME:carene,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
18-82638,2018-06-15,VILLE DE LA ROCHE SUR YON,ville de la roche sur yon,NAME:ville de la roche sur yon,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44;85
18-91062,2018-06-29,Ville d'Arnage,ville d arnage,NAME:ville d arnage,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,72
18-80117,2018-06-14,Mairie de Saint-Gilles-Croix-de-Vie,mairie de saint-gilles-croix-de-vie,NAME:mairie de saint-gilles-croix-de-vie,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,85
18-86637,2018-06-22,MAUGES COMMUNAUTE,mauges communaute,NAME:mauges communaute,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44;49
18-90097,2018-06-30,Nantes Métropole,nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
18-90441,2018-06-29,Nantes Métropole,nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
18-74690,2018-06-03,CARSAT PAYS DE LOIRE,carsat pays de loire,NAME:carsat pays de loire,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
18-85137,2018-06-20,COMMUNE DE MAUGES SUR LOIRE,commune de mauges sur loire,NAME:commune de mauges sur loire,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,49
18-86091,2018-06-21,Commune de SOULLANS,commune de soullans,NAME:commune de soullans,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44;49;53;72;85
18-86992,2018-06-22,Ville d'Arnage,ville d arnage,NAME:ville d arnage,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,72
18-87219,2018-06-24,DIR INTERDEPARTEMENTALE ROUTES OUEST,dir interdepartementale routes ouest,NAME:dir interdepartementale routes ouest,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,22;29;35;44
18-79743,2018-06-11,LYCEE POLYVALENT LEONARD DE VINCI,lycee polyvalent leonard de vinci,NAME:lycee polyvalent leonard de vinci,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,85
18-74544,2018-06-02,Conseil départemental Loire-Atlantique,conseil departemental loire-atlantique,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
18-79940,2018-06-13,ESAT Foyers,esat foyers,NAME:esat foyers,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
18-104893,2018-07-23,Résidences du Val d'Oudon,residences du val d oudon,NAME:residences du val d oudon,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,49
18-90616,2018-07-01,CEREMA - DTerMed,cerema - dtermed,NAME:cerema - dtermed,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,13;30;34;44;75;83;84;91
18-90932,2018-07-01,Agence Régionale Pays de la Loire TI,agence regionale pays de la loire ti,NAME:agence regionale pays de la loire ti,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44;49;53;72;85
18-103911,2018-07-26,Nantes Métropole,nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
18-102396,2018-07-20,IFSTTAR,ifsttar,NAME:ifsttar,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44;77
18-96257,2018-07-10,SM Mégalis,sm megalis,NAME:sm megalis,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
18-100479,2018-07-19,Loire Atlantique Développement - GIE,loire atlantique developpement - gie,NAME:loire atlantique developpement - gie,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
18-101437,2018-07-18,Université de La Rochelle,universite de la rochelle,NAME:universite de la rochelle,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,16;17;33;44;75;79;86
18-108773,2018-07-30,SM Mégalis,sm megalis,NAME:sm megalis,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
18-97311,2018-07-12,Commune de Saint-Nazaire,commune de saint-nazaire,NAME:commune de saint-nazaire,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
18-94551,2018-07-06,Ville de Saint-Hilaire-de-Riez,ville de saint-hilaire-de-riez,NAME:ville de saint-hilaire-de-riez,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44;85
18-88858,2018-07-01,Commune de Saint-Nazaire,commune de saint-nazaire,NAME:commune de saint-nazaire,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
18-103319,2018-07-20,préfet de la région Pays de la Loire,prefet de la region pays de la loire,NAME:prefet de la region pays de la loire,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
18-92681,2018-07-03,Ville de Bouguenais,ville de bouguenais,NAME:ville de bouguenais,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
18-103711,2018-07-22,CMAR Pays de La Loire,cmar pays de la loire,NAME:cmar pays de la loire,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
18-96470,2018-07-12,Conseil départemental Loire-Atlantique,conseil departemental loire-atlantique,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
18-109139,2018-08-01,GIE des EPL de Vendée,gie des epl de vendee,NAME:gie des epl de vendee,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,85
18-114870,2018-08-12,Conseil départemental Loire-Atlantique,conseil departemental loire-atlantique,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
18-117710,2018-08-21,MAIRIE DE BRISSAC-QUINCE,mairie de brissac-quince,NAME:mairie de brissac-quince,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,49
18-114060,2018-08-09,METROPOLE NANTES METROPOLE,metropole nantes metropole,NAME:metropole nantes metropole,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
18-122376,2018-08-31,Nantes Métropole,nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
18-110962,2018-08-02,Régie Dépt Passages d'Eau de Vendée,regie dept passages d eau de vendee,NAME:regie dept passages d eau de vendee,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,85
18-111593,2018-08-03,EHPAD RESIDENCES LES CHENES DU BELLAY,ehpad residences les chenes du bellay,NAME:ehpad residences les chenes du bellay,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44;49;79;85
