source_notice_id,candidate_notice_id,source_date,candidate_date,gap_months,expected_end_date,abs_gap_to_expected_end,s_time,s_text,s_cpv,s_buyer,composite_score,cpv_missing,cpv_generic_flag,candidate_rank,top1_top2_margin,n_candidates_for_source,confidence_tier,variant,threshold_used,buyer_match_mechanism,cross_establishment_same_siren,source_buyer_identity_source,candidate_buyer_identity_source
16-27384,16-43654,2016-03-15,2016-03-29,0.45992115637319314,2016-08-15,4.566360052562418,0.23893999123959697,0.09840579349927074,1.0,0.6,0.45417702553464395,False,False,1,0.45417702553464395,1,MEDIUM,strict,0.44206956893514254,M0_NAME_FALLBACK,False,NAME_FALLBACK,NAME_FALLBACK
16-2845,16-9226,2016-01-11,2016-01-20,0.2956636005256242,2016-07-11,5.683311432325887,0.05278142794568552,0.9007247039069048,1.0,0.6,0.688449003353838,False,True,1,0.2810678985770682,3,HIGH,strict,0.44206956893514254,M0_NAME_FALLBACK,False,NAME_FALLBACK,NAME_FALLBACK
16-28465,16-39068,2016-03-01,2016-03-17,0.5256241787122208,2016-09-01,5.519053876478318,0.08015768725361372,0.9525470128760157,0.1,0.6,0.44343087632000894,True,False,1,0.44343087632000894,1,MEDIUM,strict,0.44206956893514254,M0_NAME_FALLBACK,False,NAME_FALLBACK,NAME_FALLBACK
16-30120,16-184210,2016-03-02,2016-12-25,9.789750328515112,2017-05-25,4.9605781865965834,0.1732369689005694,0.4458896531712336,1.0,0.75,0.5743706208350741,False,False,1,0.22277461260501236,8,HIGH,strict,0.44206956893514254,HISTORICAL_ALIAS_RECONCILIATION,False,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS
16-32105,16-151887,2016-03-07,2016-10-18,7.391590013140604,2016-10-17,0.0328515111695138,0.9945247481384144,0.37529070589827235,0.2,0.75,0.5149829340989989,False,False,1,0.5149829340989989,1,HIGH,strict,0.44206956893514254,HISTORICAL_ALIAS_RECONCILIATION,False,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS
16-32977,16-183705,2016-03-08,2016-12-24,9.559789750328514,2016-08-08,4.533508541392904,0.24441524310118268,0.19199295964504204,1.0,0.75,0.5033013466510603,False,False,1,0.11550941624737804,2,HIGH,strict,0.44206956893514254,HISTORICAL_ALIAS_RECONCILIATION,False,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET
16-40204,16-56698,2016-03-22,2016-04-20,0.9526938239159002,2016-08-22,4.073587385019711,0.32106876916338145,0.22121911305855832,1.0,0.75,0.5326938818613407,False,False,1,0.1700504302625671,6,HIGH,strict,0.44206956893514254,HISTORICAL_ALIAS_RECONCILIATION,False,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS
16-45870,16-70219,2016-03-30,2016-05-17,1.5768725361366622,2016-09-30,4.467805519053877,0.25536574682435387,0.07712666748257986,1.0,0.75,0.4658357703249914,False,False,1,0.03387585810044452,11,POTENTIAL,strict,0.44206956893514254,HISTORICAL_ALIAS_RECONCILIATION,False,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS
16-48232,16-184210,2016-03-31,2016-12-25,8.83705650459921,2017-05-25,4.9605781865965834,0.1732369689005694,0.4394993116622685,1.0,0.75,0.5721340013069363,False,False,1,0.2209306554799884,8,HIGH,strict,0.44206956893514254,HISTORICAL_ALIAS_RECONCILIATION,False,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS
16-49315,16-153372,2016-04-05,2016-10-20,6.504599211563732,2016-10-05,0.492772667542707,0.9178712220762155,0.8856946757810549,0.1,0.6,0.6294609420424231,True,False,1,0.6294609420424231,1,HIGH,strict,0.44206956893514254,M0_NAME_FALLBACK,False,NAME_FALLBACK,NAME_FALLBACK
16-54252,16-145577,2016-04-15,2016-10-06,5.716162943495401,2016-10-15,0.2956636005256242,0.9507227332457293,0.9092692444607721,0.1,0.6,0.6459249188727025,True,True,1,0.507966899064578,2,HIGH,strict,0.44206956893514254,M0_NAME_FALLBACK,False,NAME_FALLBACK,NAME_FALLBACK
16-55219,16-105530,2016-04-18,2016-07-15,2.890932982917214,2016-10-19,3.1537450722733245,0.4743758212877792,1.0,1.0,0.75,0.8435939553219447,False,False,1,0.5458730055052899,3,HIGH,strict,0.44206956893514254,HISTORICAL_ALIAS_RECONCILIATION,False,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS
16-56502,16-173647,2016-04-22,2016-12-04,7.424441524310118,2016-10-22,1.4126149802890933,0.7645641699518178,0.2394946640791782,1.0,0.6,0.6349641749156669,False,False,1,0.6349641749156669,1,HIGH,strict,0.44206956893514254,M0_NAME_FALLBACK,False,NAME_FALLBACK,NAME_FALLBACK
16-57562,16-70307,2016-04-25,2016-05-17,0.7227332457293035,2016-10-25,5.289093298291721,0.1184844502847131,0.9580297136694179,0.1,0.75,0.46993151235547453,True,False,1,0.025890844372781052,10,POTENTIAL,strict,0.44206956893514254,HISTORICAL_ALIAS_RECONCILIATION,False,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS
16-61061,16-127032,2016-04-29,2016-08-30,4.040735873850197,2016-10-29,1.971090670170828,0.6714848883048621,0.1773061344659657,1.0,0.75,0.6049283691393035,False,False,1,0.24372526267005917,8,HIGH,strict,0.44206956893514254,HISTORICAL_ALIAS_RECONCILIATION,False,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS
16-62960,17-74632,2016-05-02,2017-05-31,12.943495400788436,2017-01-27,4.073587385019711,0.32106876916338145,0.051497674752881764,1.0,0.75,0.47329137845435393,False,True,1,0.10084842682603956,7,MEDIUM,strict,0.44206956893514254,HISTORICAL_ALIAS_RECONCILIATION,False,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS
16-72442,17-93666,2016-05-22,2017-07-03,13.370565045992116,2017-06-17,0.5256241787122208,0.9123959702146298,0.04069240918969039,1.0,0.75,0.617341335770049,False,False,1,0.02053219448094601,10,POTENTIAL,strict,0.44206956893514254,HISTORICAL_ALIAS_RECONCILIATION,False,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS
16-72521,16-113197,2016-05-19,2016-07-27,2.266754270696452,2016-11-19,3.777923784494087,0.37034603591765214,0.7009141170696223,0.1,0.75,0.44290644995378076,True,False,1,0.44290644995378076,1,MEDIUM,strict,0.44206956893514254,HISTORICAL_ALIAS_RECONCILIATION,False,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS
16-73215,17-13461,2016-05-23,2017-01-29,8.245729303547963,2016-11-23,2.2010512483574245,0.6331581252737626,0.6526362832575974,0.2,0.6,0.5067122304585997,False,False,1,0.22568507320936626,16,HIGH,strict,0.44206956893514254,M0_NAME_FALLBACK,False,NAME_FALLBACK,NAME_FALLBACK
16-73319,17-15684,2016-05-24,2017-02-03,8.377135348226018,2017-03-14,1.281208935611038,0.7864651773981604,0.3930005776923365,0.2,0.6,0.45416649654185787,False,False,1,0.06726177008245465,8,MEDIUM,strict,0.44206956893514254,M0_NAME_FALLBACK,False,NAME_FALLBACK,NAME_FALLBACK
16-73358,16-166758,2016-05-23,2016-11-17,5.847568988173456,2016-11-05,0.39421813403416556,0.9342969776609724,0.3115353076491565,1.0,0.75,0.7176116020924479,False,False,1,0.07680320219211012,3,HIGH,strict,0.44206956893514254,HISTORICAL_ALIAS_RECONCILIATION,False,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS
16-79523,17-54834,2016-06-09,2017-04-22,10.413929040735875,2017-02-06,2.463863337713535,0.5893561103810776,0.034054858180664734,1.0,0.6,0.5192582279585021,False,False,1,0.21020307895372514,8,HIGH,strict,0.44206956893514254,M0_NAME_FALLBACK,False,NAME_FALLBACK,NAME_FALLBACK
16-81005,16-158508,2016-06-04,2016-10-31,4.894875164257556,2016-12-04,1.1169513797634691,0.8138414367060884,0.3420861055993441,1.0,0.6,0.6831904961362925,False,False,1,0.3764305062018518,8,HIGH,strict,0.44206956893514254,M0_NAME_FALLBACK,False,NAME_FALLBACK,NAME_FALLBACK
16-81774,16-139147,2016-06-05,2016-09-25,3.679369250985545,2016-12-05,2.3324572930354797,0.61125711782742,0.08110735985566532,1.0,0.75,0.5562018554063379,False,False,1,0.18458158316810142,5,HIGH,strict,0.44206956893514254,HISTORICAL_ALIAS_RECONCILIATION,False,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS
16-85662,17-68186,2016-06-13,2017-05-18,11.136662286465178,2017-05-03,0.492772667542707,0.9178712220762155,0.31985901410711126,0.2,0.75,0.47641846045654285,False,True,1,0.049507622607540935,20,POTENTIAL,strict,0.44206956893514254,HISTORICAL_ALIAS_RECONCILIATION,False,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS
16-9086,16-123593,2016-01-20,2016-08-22,7.063074901445466,2016-08-30,0.2628120893561104,0.9561979851073149,0.4891752800319412,0.0,0.75,0.48526084428800814,False,False,1,0.15812174341648616,10,MEDIUM,strict,0.44206956893514254,HISTORICAL_ALIAS_RECONCILIATION,False,DIRECT_BOAMP_SIRET,UNIQUE_NAME_DEPARTMENT_ALIAS
16-95746,16-133646,2016-06-28,2016-09-13,2.5295663600525624,2016-10-28,1.4783180026281209,0.7536136662286466,1.0,1.0,0.6,0.8984034165571615,False,False,1,0.8984034165571615,1,HIGH,strict,0.44206956893514254,M0_NAME_FALLBACK,False,NAME_FALLBACK,NAME_FALLBACK
16-96425,16-108742,2016-06-29,2016-07-20,0.6898817345597897,2016-12-29,5.321944809461235,0.11300919842312751,0.9761974945531108,0.1,0.75,0.4749214226993707,True,False,1,0.16655226302038567,3,MEDIUM,strict,0.44206956893514254,HISTORICAL_ALIAS_RECONCILIATION,False,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS
17-100105,18-38591,2017-07-20,2018-03-21,8.015768725361367,2018-05-18,1.9053876478318004,0.6824353920280333,0.0086704414364059,1.0,0.6,0.5336435025097503,False,True,1,0.0015325155547349922,9,POTENTIAL,strict,0.44206956893514254,M0_NAME_FALLBACK,False,NAME_FALLBACK,NAME_FALLBACK
17-102039,18-21245,2017-07-17,2018-02-14,6.964520367936925,2018-01-17,0.9198423127463863,0.8466929478756022,0.5091218126321246,1.0,0.75,0.7648658713901442,False,False,1,0.3865847384638584,4,HIGH,strict,0.44206956893514254,HISTORICAL_ALIAS_RECONCILIATION,False,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS
17-102187,18-46346,2017-07-19,2018-04-06,8.5742444152431,2018-05-10,1.1169513797634691,0.8138414367060884,0.9999999999999999,1.0,1.0,0.9534603591765219,False,False,1,0.6176457056502949,7,HIGH,strict,0.44206956893514254,EXACT_SIRET_RECONCILIATION,False,DIRECT_BOAMP_SIRET,DIRECT_BOAMP_SIRET
17-102482,17-159373,2017-07-18,2017-11-12,3.8436268068331145,2018-01-18,2.2010512483574245,0.6331581252737626,0.03438293814884884,0.8,0.75,0.48532355967053775,False,False,1,0.09731376566750977,5,MEDIUM,strict,0.44206956893514254,HISTORICAL_ALIAS_RECONCILIATION,False,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS
17-102708,18-31687,2017-07-18,2018-03-08,7.654402102496715,2018-01-18,1.609724047306176,0.731712658782304,0.24500491225017337,1.0,0.75,0.6436798839831366,False,False,1,0.27050386249180414,23,HIGH,strict,0.44206956893514254,HISTORICAL_ALIAS_RECONCILIATION,False,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS
17-102923,17-142035,2017-07-20,2017-10-11,2.726675427069645,2018-01-20,3.3180026281208934,0.44699956197985113,0.9999999999999999,1.0,0.75,0.8367498904949626,False,True,1,0.2593044888623939,21,HIGH,strict,0.44206956893514254,HISTORICAL_ALIAS_RECONCILIATION,False,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS
17-103193,18-87166,2017-07-20,2018-06-24,11.136662286465178,2018-11-02,4.303547963206308,0.28274200613228206,0.011084801370415363,1.0,0.75,0.4495651820127159,False,True,1,0.03353305580318916,14,POTENTIAL,strict,0.44206956893514254,HISTORICAL_ALIAS_RECONCILIATION,False,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS
17-104238,17-161917,2017-07-20,2017-11-18,3.9750328515111697,2018-01-20,2.0696452036793693,0.6550591327201052,0.008446187850790394,1.0,0.6,0.5267209489278029,False,False,1,0.05185144709983175,12,HIGH,strict,0.44206956893514254,M0_NAME_FALLBACK,False,NAME_FALLBACK,NAME_FALLBACK
17-105380,18-47589,2017-07-21,2018-04-08,8.5742444152431,2018-04-27,0.6241787122207622,0.8959702146298729,0.6221104163031108,0.1,0.75,0.5467311993635571,True,False,1,0.18532411664568,9,HIGH,strict,0.44206956893514254,HISTORICAL_ALIAS_RECONCILIATION,False,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS
17-106009,18-61655,2017-07-26,2018-05-05,9.296977660972404,2018-06-09,1.149802890932983,0.8083661848445028,0.062259216671199796,1.0,0.6,0.5838822720460457,False,False,1,0.13134357256607193,25,HIGH,strict,0.44206956893514254,M0_NAME_FALLBACK,False,NAME_FALLBACK,NAME_FALLBACK
17-107265,17-123168,2017-07-26,2017-09-01,1.2155059132720105,2018-01-26,4.829172141918528,0.195137976346912,0.9367775141396133,0.1,0.6,0.46665662403559266,True,False,1,0.1706032879442569,10,MEDIUM,strict,0.44206956893514254,M0_NAME_FALLBACK,False,NAME_FALLBACK,NAME_FALLBACK
17-10967,17-21818,2017-02-09,2017-02-14,0.164257555847569,2017-08-09,5.781865965834428,0.036355672360928626,0.9817568364471465,0.1,0.6,0.44270381084673344,True,False,1,0.12597472987949876,3,MEDIUM,strict,0.44206956893514254,M0_NAME_FALLBACK,False,NAME_FALLBACK,NAME_FALLBACK
17-110921,18-61507,2017-08-04,2018-05-03,8.935611038107753,2018-07-06,2.102496714848883,0.6495838808585195,0.45387786113844225,0.2,0.75,0.4562532216130846,False,True,1,0.4562532216130846,1,MEDIUM,strict,0.44206956893514254,HISTORICAL_ALIAS_RECONCILIATION,False,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS
17-111330,18-61655,2017-08-11,2018-05-05,8.771353482260183,2018-07-31,2.8580814717477003,0.52365308804205,0.08767357833708299,1.0,0.6,0.5215990244284916,False,False,1,0.15728688884023406,23,HIGH,strict,0.44206956893514254,M0_NAME_FALLBACK,False,NAME_FALLBACK,NAME_FALLBACK
17-114118,18-87166,2017-08-10,2018-06-24,10.446780551905388,2018-08-01,1.2483574244415243,0.791940429259746,0.013756515187130985,1.0,0.75,0.5777998876304324,False,True,1,0.03471411462984553,16,POTENTIAL,strict,0.44206956893514254,HISTORICAL_ALIAS_RECONCILIATION,False,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS
17-114542,17-152907,2017-08-09,2017-10-27,2.59526938239159,2018-02-09,3.4494086727989486,0.42509855453350853,0.9999999999999998,0.1,0.6,0.546274638633377,True,False,1,0.09405716604322961,2,HIGH,strict,0.44206956893514254,M0_NAME_FALLBACK,False,NAME_FALLBACK,NAME_FALLBACK
17-118982,18-6802,2017-08-23,2018-01-16,4.7963206307490145,2018-02-23,1.2483574244415243,0.791940429259746,0.839077967100217,0.1,0.6,0.5816623958000124,True,False,1,0.049663237369320656,2,POTENTIAL,strict,0.44206956893514254,M0_NAME_FALLBACK,False,NAME_FALLBACK,NAME_FALLBACK
17-121705,17-152907,2017-08-29,2017-10-27,1.9382391590013142,2018-02-28,4.073587385019711,0.32106876916338145,0.9620079969004524,0.1,0.6,0.5069699912060037,True,False,1,0.5069699912060037,1,HIGH,strict,0.44206956893514254,M0_NAME_FALLBACK,False,NAME_FALLBACK,NAME_FALLBACK
17-129614,18-61655,2017-12-21,2018-05-05,4.434954007884363,2018-06-21,1.5440210249671484,0.7426631625054753,0.09556877460910616,1.0,0.6,0.5791148617395561,False,False,1,0.18160226615469993,24,HIGH,strict,0.44206956893514254,M0_NAME_FALLBACK,False,NAME_FALLBACK,NAME_FALLBACK
17-132788,17-176560,2017-09-20,2017-12-17,2.890932982917214,2018-01-20,1.1169513797634691,0.8138414367060884,0.535952766460069,0.0,0.75,0.46604382743754624,False,False,1,0.46604382743754624,1,MEDIUM,strict,0.44206956893514254,HISTORICAL_ALIAS_RECONCILIATION,False,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS
17-135428,18-43533,2017-09-28,2018-03-30,6.011826544021025,2018-03-28,0.0657030223390276,0.9890494962768287,0.2946398029671914,0.1,0.75,0.4553863051077242,True,False,1,0.2371055091061005,2,MEDIUM,strict,0.44206956893514254,HISTORICAL_ALIAS_RECONCILIATION,False,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS
17-136551,18-87219,2017-09-30,2018-06-24,8.771353482260183,2018-07-31,1.2155059132720105,0.7974156811213315,0.5300027790858284,1.0,0.6,0.7448548929603729,False,False,1,0.5908769755895817,2,HIGH,strict,0.44206956893514254,M0_NAME_FALLBACK,False,NAME_FALLBACK,NAME_FALLBACK
17-140377,18-79401,2017-10-05,2018-06-10,8.147174770039422,2018-07-11,1.0183968462549278,0.8302671922908453,0.021963264978327804,1.0,0.75,0.5902539408151259,False,False,1,0.24446281125846936,17,HIGH,strict,0.44206956893514254,HISTORICAL_ALIAS_RECONCILIATION,False,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET
17-140948,18-87166,2017-10-08,2018-06-24,8.508541392904073,2018-08-01,1.2483574244415243,0.791940429259746,0.057975084908746664,1.0,0.75,0.5932763870329978,False,True,1,0.05033243187011527,16,HIGH,strict,0.44206956893514254,HISTORICAL_ALIAS_RECONCILIATION,False,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS
17-142028,18-18602,2017-10-11,2018-02-09,3.9750328515111697,2018-05-22,3.350854139290407,0.44152431011826543,0.8701271989393848,1.0,0.75,0.789925597158351,False,False,1,0.20283115600913737,8,HIGH,strict,0.44206956893514254,HISTORICAL_ALIAS_RECONCILIATION,False,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS
17-142035,18-87166,2017-10-11,2018-06-24,8.409986859395532,2018-08-01,1.2483574244415243,0.791940429259746,0.0028544601736950237,1.0,0.75,0.5739841683757299,False,True,1,0.03378749350475729,16,POTENTIAL,strict,0.44206956893514254,HISTORICAL_ALIAS_RECONCILIATION,False,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS
17-143241,19-67059,2017-10-15,2019-05-08,18.725361366622863,2019-04-04,1.1169513797634691,0.8138414367060884,0.13563769410349316,1.0,0.6,0.6109335521127448,False,True,1,0.004947910257338428,16,POTENTIAL,strict,0.44206956893514254,M0_NAME_FALLBACK,False,NAME_FALLBACK,NAME_FALLBACK
17-155110,18-141270,2017-11-03,2018-10-15,11.366622864651774,2018-05-03,5.4204993429697765,0.09658344283837061,0.9157716317931277,0.1,0.75,0.44966593183718734,True,False,1,0.09939034539736258,3,MEDIUM,strict,0.44206956893514254,HISTORICAL_ALIAS_RECONCILIATION,False,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS
17-157486,18-58630,2017-11-08,2018-04-26,5.551905387647832,2018-05-08,0.39421813403416556,0.9342969776609724,0.015424337698445164,0.6,0.75,0.4939727626096989,False,False,1,0.12804872951302165,10,MEDIUM,strict,0.44206956893514254,HISTORICAL_ALIAS_RECONCILIATION,False,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS
17-158224,19-55110,2017-11-12,2019-04-11,16.918528252299605,2018-11-20,4.664914586070959,0.22251423565484008,0.46886652925328975,1.0,0.6,0.5797318441523613,False,True,1,0.16004391960382647,17,HIGH,strict,0.44206956893514254,M0_NAME_FALLBACK,False,NAME_FALLBACK,NAME_FALLBACK
17-159373,18-121819,2017-11-12,2018-08-30,9.559789750328514,2018-10-14,1.4783180026281209,0.7536136662286466,0.3062870657521602,1.0,0.75,0.6706038895704176,False,False,1,0.002737625930792742,5,POTENTIAL,strict,0.44206956893514254,HISTORICAL_ALIAS_RECONCILIATION,False,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS
17-167707,18-90097,2017-11-28,2018-06-30,7.030223390275952,2018-05-28,1.0840998685939554,0.8193166885676741,0.1350046984938076,1.0,0.6,0.6120808166147511,False,True,1,0.011844224372338008,25,POTENTIAL,strict,0.44206956893514254,M0_NAME_FALLBACK,False,NAME_FALLBACK,NAME_FALLBACK
17-171316,18-150422,2017-12-07,2018-10-27,10.64388961892247,2018-11-02,0.19710906701708278,0.9671484888304862,0.03565697552253323,0.4,1.0,0.4742670636405082,False,False,1,0.012168325105377464,14,POTENTIAL,strict,0.44206956893514254,EXACT_SIRET_RECONCILIATION,False,DIRECT_BOAMP_SIRET,DIRECT_BOAMP_SIRET
17-172986,18-6802,2017-12-08,2018-01-16,1.281208935611038,2018-06-08,4.697766097240473,0.21703898379325448,0.9874899248683171,0.1,0.6,0.4898812196522246,True,False,1,0.4898812196522246,1,MEDIUM,strict,0.44206956893514254,M0_NAME_FALLBACK,False,NAME_FALLBACK,NAME_FALLBACK
17-173663,18-90097,2017-12-16,2018-06-30,6.438896189224704,2018-06-16,0.45992115637319314,0.9233464739378011,0.9999999999999998,1.0,0.6,0.9408366184844501,False,True,1,0.31365929652795144,24,HIGH,strict,0.44206956893514254,M0_NAME_FALLBACK,False,NAME_FALLBACK,NAME_FALLBACK
17-173975,19-56150,2017-12-13,2019-04-10,15.867279894875164,2019-01-01,3.252299605781866,0.4579500657030223,0.021421725769823215,1.0,0.75,0.49698512044519366,False,True,1,0.15465138294466313,13,MEDIUM,strict,0.44206956893514254,HISTORICAL_ALIAS_RECONCILIATION,False,DIRECT_BOAMP_SIRET,UNIQUE_NAME_DEPARTMENT_ALIAS
17-179112,18-28651,2017-12-22,2018-03-03,2.3324572930354797,2018-06-22,3.6465177398160313,0.39224704336399474,0.013009495820531587,1.0,0.6,0.4626150843781847,False,True,1,0.04652204676499422,23,POTENTIAL,strict,0.44206956893514254,M0_NAME_FALLBACK,False,NAME_FALLBACK,NAME_FALLBACK
17-19962,17-110921,2017-02-11,2017-08-04,5.716162943495401,2017-08-13,0.2956636005256242,0.9507227332457293,0.3769348291281134,0.0,0.75,0.444607873506272,False,False,1,0.13315931999936015,2,MEDIUM,strict,0.44206956893514254,HISTORICAL_ALIAS_RECONCILIATION,False,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS
17-20859,17-30623,2017-02-12,2017-03-05,0.6898817345597897,2017-07-22,4.566360052562418,0.23893999123959697,0.9999999999999998,1.0,0.75,0.7847349978098992,False,False,1,0.4726805798141773,11,HIGH,strict,0.44206956893514254,HISTORICAL_ALIAS_RECONCILIATION,False,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS
17-2217,17-9629,2017-01-05,2017-01-20,0.492772667542707,2017-07-05,5.45335085413929,0.09110819097678491,1.0000000000000002,0.1,0.6,0.4627770477441962,True,False,1,0.07845312352700223,4,MEDIUM,strict,0.44206956893514254,M0_NAME_FALLBACK,False,NAME_FALLBACK,NAME_FALLBACK
17-29415,17-104238,2017-03-03,2017-07-20,4.566360052562418,2017-09-03,1.4783180026281209,0.7536136662286466,0.022922529776466187,1.0,0.6,0.5564263019789248,False,False,1,0.050456087349051826,8,HIGH,strict,0.44206956893514254,M0_NAME_FALLBACK,False,NAME_FALLBACK,NAME_FALLBACK
17-35759,17-171316,2017-03-16,2017-12-07,8.73850197109067,2017-12-24,0.5584756898817346,0.9069207183530442,0.007212399468436101,0.4,1.0,0.4492545194022137,False,False,1,0.06548973622218746,22,MEDIUM,strict,0.44206956893514254,EXACT_SIRET_RECONCILIATION,False,DIRECT_BOAMP_SIRET,DIRECT_BOAMP_SIRET
17-39457,17-136551,2017-03-23,2017-09-30,6.274638633377135,2017-09-23,0.22996057818659657,0.9616732369689006,0.8377922746823195,1.0,0.6,0.8936456053810371,False,False,1,0.8936456053810371,1,HIGH,strict,0.44206956893514254,M0_NAME_FALLBACK,False,NAME_FALLBACK,NAME_FALLBACK
17-53540,17-77744,2017-05-05,2017-06-02,0.9198423127463863,2017-11-05,5.124835742444152,0.1458607095926413,0.9999999999999999,0.1,0.6,0.47646517739816024,True,False,1,0.1451121896874243,30,MEDIUM,strict,0.44206956893514254,M0_NAME_FALLBACK,False,NAME_FALLBACK,NAME_FALLBACK
17-58113,17-68883,2017-04-28,2017-05-19,0.6898817345597897,2017-10-28,5.321944809461235,0.11300919842312751,0.9999999999999999,1.0,0.6,0.7382522996057819,False,False,1,0.7382522996057819,1,HIGH,strict,0.44206956893514254,M0_NAME_FALLBACK,False,NAME_FALLBACK,NAME_FALLBACK
17-58214,17-129614,2017-04-30,2017-12-21,7.720105124835743,2017-10-30,1.7082785808147174,0.7152869031975471,0.25200948673992835,1.0,0.6,0.6270250461583617,False,False,1,0.05780250451792979,29,HIGH,strict,0.44206956893514254,M0_NAME_FALLBACK,False,NAME_FALLBACK,NAME_FALLBACK
17-59442,17-115928,2017-05-19,2017-08-25,3.219448094612352,2018-01-15,4.697766097240473,0.21703898379325448,0.9999999999999996,1.0,0.6,0.7642597459483134,False,False,1,0.3472097127184082,5,HIGH,strict,0.44206956893514254,M0_NAME_FALLBACK,False,NAME_FALLBACK,NAME_FALLBACK
17-6085,17-105683,2017-01-15,2017-07-23,6.2089356110381075,2017-10-27,3.1537450722733245,0.4743758212877792,0.8665608688405354,0.0,1.0,0.5218902594161322,False,False,1,0.36748512315452697,4,HIGH,strict,0.44206956893514254,EXACT_SIRET_RECONCILIATION,False,DIRECT_BOAMP_SIRET,DIRECT_BOAMP_SIRET
17-61541,17-159373,2017-05-05,2017-11-12,6.274638633377135,2018-02-20,3.2851511169513796,0.45247481384143673,0.008844898053713066,1.0,0.75,0.49121441777915875,False,False,1,0.12825529395729524,5,MEDIUM,strict,0.44206956893514254,HISTORICAL_ALIAS_RECONCILIATION,False,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS
17-62873,17-124586,2017-05-07,2017-09-07,4.040735873850197,2018-01-22,4.50065703022339,0.24989049496276827,1.0,1.0,1.0,0.812472623740692,False,False,1,0.24508173051227355,6,HIGH,strict,0.44206956893514254,EXACT_SIRET_RECONCILIATION,False,DIRECT_BOAMP_SIRET,DIRECT_BOAMP_SIRET
