source_notice_id,candidate_notice_id,repair_rule_pass,repair_failure_reasons,s_text,s_cpv,composite_score,top1_top2_margin,source_etat,candidate_etat,source_annonce_lie,candidate_annonce_lie,source_token_count,candidate_token_count
22-88894,22-142509,False,TEXT_MIN,0.1159423369260412,1.0,0.6070822270349335,0.2830896733774652,INITIAL,INITIAL,,,9,24
22-90329,24-13163,True,,0.319989429075903,1.0,0.5388797868169515,0.0041064388961892,INITIAL,INITIAL,,,18,8
22-94102,22-162095,False,TEXT_MIN,0.0050711662659135,0.6,0.4948169581273667,0.0258998586229911,INITIAL,INITIAL,,,14,18
22-94408,23-43274,False,TEXT_MIN,0.0425600326049334,0.2,0.3975197521037985,0.0545793450274529,INITIAL,INITIAL,,,18,12
22-94454,23-102643,False,TEXT_MIN,0.0354818246904081,0.2,0.3591488182299039,0.0333085074099086,INITIAL,INITIAL,,,16,28
22-94809,23-70584,True,,0.4514647026095493,1.0,0.7505225013666931,0.250708277937392,INITIAL,INITIAL,,,26,14
22-94904,22-156333,False,TEXT_MIN,0.026980162191358,0.2,0.3592152862895333,0.0092388504695217,INITIAL,INITIAL,,,19,33
22-95015,22-127675,False,TEXT_MIN,0.0078690248934534,0.6,0.4311575752698703,0.1376895415563122,INITIAL,INITIAL,,,12,23
22-95027,23-115723,True,,0.5074468667298777,0.2,0.3669230919231313,0.3669230919231313,INITIAL,INITIAL,,,4,4
22-95663,23-51088,False,TEXT_MIN,0.1795097382713362,0.4,0.3576203488242274,0.0098213299670094,INITIAL,INITIAL,,,12,14
23-104062,23-160148,False,TEXT_MIN,0.0409057023951069,0.0,0.356104118045909,0.0302450022413712,INITIAL,INITIAL,,,20,8
23-106736,23-148858,True,,0.6204208616569318,1.0,0.6971100698672674,0.6971100698672674,INITIAL,INITIAL,,,15,17
23-108546,24-21999,False,TEXT_MIN,0.0,0.2,0.3744108628996934,0.3744108628996934,INITIAL,INITIAL,,,10,10
23-109005,23-108932,True,,0.5939034088334406,0.0,0.3895021983479459,0.3895021983479459,INITIAL,INITIAL,,,22,17
23-109930,23-108932,True,,1.0,0.2,0.676502409110819,0.676502409110819,INITIAL,INITIAL,,,17,17
23-110154,24-15971,False,TEXT_MIN,0.0727257735828611,0.4,0.4010059261416492,0.036957950065703,INITIAL,INITIAL,,,11,8
23-117420,24-47720,False,TEXT_MIN,0.22939075494925,0.0,0.348157986308453,0.0287450722733245,INITIAL,INITIAL,,,28,15
23-118784,24-76881,False,TEXT_MIN,0.0121119698767382,1.0,0.4762935039553252,0.1691995197087341,INITIAL,INITIAL,,,12,19
23-120222,23-154026,True,,1.0000000000000002,1.0,0.7960468681559352,0.3777049034605608,INITIAL,INITIAL,,,10,10
23-122162,23-179864,True,,0.4394412007805104,0.4,0.6128539165500073,0.6128539165500073,INITIAL,INITIAL,,,7,23
23-12403,23-106340,False,TEXT_MIN,0.0080270714678537,0.0,0.3514406620483524,0.3514406620483524,INITIAL,INITIAL,,,13,13
23-12419,23-174149,False,TEXT_MIN,0.0,0.4,0.4672623740692071,0.0396955759964957,INITIAL,INITIAL,,,5,12
23-125744,23-130844,False,INITIAL_CANDIDATE;NO_EXPLICIT_LINKED_NOTICE_REF,0.9552126270314414,0.1,0.441626215343615,0.441626215343615,INITIAL,RECTIFICATIF,,23-125744,6,7
23-125766,24-34987,False,TEXT_MIN,0.0331678913228809,1.0,0.6188711360322154,0.244334989515654,INITIAL,INITIAL,,,20,15
23-129683,23-132683,False,INITIAL_CANDIDATE;NO_EXPLICIT_LINKED_NOTICE_REF,0.9999999999999998,0.1,0.4477201051248357,0.4477201051248357,INITIAL,RECTIFICATIF,,23-129683,10,10
23-131760,24-14769,False,TEXT_MIN;INITIAL_CANDIDATE,0.2290923604936052,0.0,0.4110189446572121,0.0041064388961892,INITIAL,RECTIFICATIF,,24-13163,17,8
23-132830,24-34987,False,TEXT_MIN,0.1458989866827611,1.0,0.6514829545811915,0.3462033351731975,INITIAL,INITIAL,,,12,15
23-14004,23-110154,False,TEXT_MIN,0.1954474504216949,1.0,0.6704981538587189,0.321478483417881,INITIAL,INITIAL,,,22,11
23-143770,24-74484,False,TEXT_MIN,0.0386323666216413,0.0,0.3443579468020247,0.3443579468020247,INITIAL,INITIAL,,,15,23
23-144303,24-39718,False,TEXT_MIN,0.0392670820412785,0.2,0.3618424712681049,0.0374209354322719,INITIAL,INITIAL,,,26,11
23-145268,24-117855,False,TEXT_MIN,0.0273823041139292,0.0,0.3595838064398752,0.0260095620246321,INITIAL,INITIAL,,,10,24
23-154026,24-47720,False,TEXT_MIN,0.2852133225699765,0.0,0.4361365332455277,0.0013688129653964,INITIAL,INITIAL,,,10,15
23-160148,23-174149,False,TEXT_MIN,0.2085958286868033,1.0,0.5135801563347306,0.236419735320068,INITIAL,INITIAL,,,8,12
23-160919,24-54167,False,TEXT_MIN;INITIAL_CANDIDATE,0.0085345711440562,0.2,0.4020365961772484,0.0260074463425317,INITIAL,RECTIFICATIF,,24-46266,12,22
23-163699,24-65111,False,TEXT_MIN,0.0132104253417909,0.2,0.3940914543886807,0.0470845745748044,INITIAL,INITIAL,,,11,15
23-166646,24-65111,False,TEXT_MIN,0.0029072276424943,0.2,0.4000670259517017,0.0528237986496622,INITIAL,INITIAL,,,10,15
23-168051,24-80068,False,TEXT_MIN,0.2376614382512675,0.2,0.4397977977374837,0.3019486397687514,INITIAL,INITIAL,,,8,9
23-169082,24-88815,False,TEXT_MIN,0.0711816431543338,0.2,0.3651041138688,0.0160875085012769,INITIAL,INITIAL,,,12,19
23-171468,24-76881,False,TEXT_MIN,0.2469795082417876,0.2,0.4622225037497154,0.4622225037497154,INITIAL,INITIAL,,,19,19
23-174031,24-66729,False,TEXT_MIN,0.0113664407328949,0.4,0.4216589375679455,0.0619239397580463,INITIAL,INITIAL,,,10,6
23-174764,24-65111,False,TEXT_MIN,0.0051479686268125,0.2,0.3994824723308167,0.0580430568252379,INITIAL,INITIAL,,,11,15
23-20260,23-134735,False,TEXT_MIN,0.01134534039675,1.0,0.5882678467998349,0.0185604831879481,INITIAL,INITIAL,,,21,11
23-23775,23-34018,False,INITIAL_CANDIDATE;NO_EXPLICIT_LINKED_NOTICE_REF,1.0000000000000002,0.1,0.4723587385019711,0.4723587385019711,INITIAL,RECTIFICATIF,,23-23775,20,20
23-24753,23-99733,True,,0.8066153089196675,1.0,0.84030046543682,0.5346877046281959,INITIAL,INITIAL,,,19,14
23-30906,23-164280,True,,0.7490511593999327,1.0,0.7284425444233535,0.7284425444233535,INITIAL,INITIAL,,,25,36
23-3092,23-82058,False,TEXT_MIN,0.0086864995574121,0.2,0.3979833322257338,0.0507209581565266,INITIAL,INITIAL,,,8,31
23-31948,24-11486,True,,1.0000000000000002,1.0,0.8069973718791065,0.0479084537888743,INITIAL,INITIAL,,,13,13
23-34705,23-144303,False,TEXT_MIN,0.1989232319374496,0.2,0.3944523033200259,0.0228307283544088,INITIAL,INITIAL,,,28,26
23-37068,24-39718,False,TEXT_MIN,0.0246805099094784,0.4,0.4345317395721282,0.0153725625857406,INITIAL,INITIAL,,,28,11
23-37612,23-130386,False,TEXT_MIN,0.0119557128060148,0.0,0.3432339957589339,0.3432339957589339,INITIAL,INITIAL,,,14,8
23-41648,24-50203,False,TEXT_MIN,0.0076577058463928,0.4,0.4261405562227596,0.1053623798633386,INITIAL,INITIAL,,,13,10
23-48532,24-66729,False,TEXT_MIN,0.0037023071120144,0.4,0.417607677835241,0.0592414929907381,INITIAL,INITIAL,,,13,6
23-48831,23-130386,False,TEXT_MIN,0.0187645606573508,0.2,0.3631838905796128,0.3631838905796128,INITIAL,INITIAL,,,23,8
23-49047,24-33909,False,TEXT_MIN,0.2815016163589962,0.4,0.4302754562206115,0.4302754562206115,INITIAL,INITIAL,,,22,8
23-49217,23-98718,True,,0.9421072484367208,1.0,0.8538067441363826,0.4612828628740705,INITIAL,INITIAL,,,5,6
23-50514,24-27405,False,TEXT_MIN;INITIAL_CANDIDATE,0.0230838452487549,0.0,0.3580793458370642,0.036957950065703,INITIAL,RECTIFICATIF,,24-15971,9,8
23-56040,23-139972,False,TEXT_MIN,0.1567383922761435,0.2,0.437482177988722,0.0350058654173857,INITIAL,INITIAL,,,20,27
23-56091,23-98709,False,TEXT_MIN,0.2375020707614384,1.0,0.634266767254458,0.3438327942914984,INITIAL,INITIAL,,,9,7
23-58292,23-144303,False,TEXT_MIN,0.2051914761777377,0.2,0.4294976999736405,0.1321847221922003,INITIAL,INITIAL,,,14,26
23-63743,23-134735,False,TEXT_MIN,0.0084555387837856,1.0,0.5927316680968829,0.184752256321575,INITIAL,INITIAL,,,18,11
23-63763,23-134735,False,TEXT_MIN,0.0068795942241982,1.0,0.5921800875010274,0.1890241523280094,INITIAL,INITIAL,,,14,11
23-65504,24-34440,True,,0.6173513989796738,0.4,0.4667584911759563,0.21283210958144,INITIAL,INITIAL,,,18,26
23-66104,23-168051,True,,0.3188475969819713,0.4,0.4269207938538958,0.1568713938814794,INITIAL,INITIAL,,,10,8
23-68037,23-144302,False,TEXT_MIN,0.0279506598153949,1.0,0.5927108956309642,0.3111406945837632,INITIAL,INITIAL,,,12,19
23-69310,24-81981,False,TEXT_MIN,0.1652906472192924,0.0,0.3969012228035811,0.0807599649583881,INITIAL,INITIAL,,,17,13
23-69565,23-160919,False,TEXT_MIN,0.1108441681387074,0.2,0.4392137680907727,0.2297978049240281,INITIAL,INITIAL,,,12,12
23-69649,23-70292,False,INITIAL_CANDIDATE;NO_EXPLICIT_LINKED_NOTICE_REF,0.8859135620496276,0.1,0.4000697467173696,0.4000697467173696,INITIAL,ANNULATION,,23-69649,4,6
23-74379,23-174031,False,TEXT_MIN,0.0,1.0,0.5922054314498466,0.1142258669335339,INITIAL,INITIAL,,,6,10
23-74653,23-174031,True,,1.0000000000000002,1.0,0.7683661848445029,0.3497722295225581,INITIAL,INITIAL,,,10,10
23-76010,23-144516,False,TEXT_MIN,0.047236852252943,0.2,0.3591566389806018,0.0578719613660922,INITIAL,INITIAL,,,14,28
23-76444,23-166646,True,,0.3752059581415253,0.0,0.4731092075571553,0.1183891603311522,INITIAL,INITIAL,,,14,10
23-82058,23-175562,False,TEXT_MIN,0.0151224129309702,0.2,0.3755972685293437,0.065927445020145,INITIAL,INITIAL,,,31,17
23-90092,23-90557,False,INITIAL_CANDIDATE;NO_EXPLICIT_LINKED_NOTICE_REF,1.0000000000000002,0.1,0.4408760402978537,0.4408760402978537,INITIAL,ANNULATION,,23-90092,28,28
23-93496,24-88815,True,,0.4721367726653231,1.0,0.785133985194142,0.4471614389926729,INITIAL,INITIAL,,,14,19
23-98718,23-174149,False,TEXT_MIN,0.0030428748302648,0.2,0.3713694301940968,0.0407605821870885,INITIAL,INITIAL,,,6,12
23-98812,23-174149,False,TEXT_MIN,0.0031645748981338,0.0,0.348369975283554,0.0353279253492571,INITIAL,INITIAL,,,4,12
24-102164,25-88454,False,TEXT_MIN;INITIAL_SOURCE,0.175602472001819,0.0,0.3745029151349336,0.0233654234299844,RECTIFICATIF,INITIAL,24-81981,,13,24
24-102167,25-38470,False,TEXT_MIN,0.0209929424345824,0.4,0.4020628167553014,0.0202773907921381,INITIAL,INITIAL,24-90280,,13,16
24-102689,24-141388,False,TEXT_MIN,0.0,1.0,0.5747152869031975,0.1079954004516946,INITIAL,INITIAL,24-94748,,8,14
24-104541,24-117088,False,INITIAL_CANDIDATE,1.0000000000000002,1.0,0.7546780551905388,0.030113885238721,INITIAL,RECTIFICATIF,,24-104541;24-107602,25,25
24-106530,25-56786,False,TEXT_MIN;MIN_TOKEN_COUNT,0.0,1.0,0.4405716162943495,0.4405716162943495,INITIAL,INITIAL,,,1,1
24-107602,24-117088,False,INITIAL_SOURCE;INITIAL_CANDIDATE,1.0000000000000002,1.0,0.7423587385019712,0.3575604298980924,RECTIFICATIF,RECTIFICATIF,24-104541,24-104541;24-107602,25,25
24-108447,25-55152,False,TEXT_MIN,0.1857396723910716,1.0,0.6476326260289469,0.2295105923651301,INITIAL,INITIAL,,,18,25
24-110066,24-139192,True,,0.9671297844499316,1.0,0.9241612151838448,0.6942622648151915,INITIAL,INITIAL,,,27,29
24-110261,24-141388,False,TEXT_MIN,0.0441790841735729,1.0,0.5272125699557133,0.209499613615651,INITIAL,INITIAL,,,11,14
24-111199,25-1120,True,,1.0000000000000004,1.0,0.8836508979413055,0.8836508979413055,INITIAL,INITIAL,,,6,6
24-111919,24-125547,True,,0.9999999999999998,1.0,0.8768068331143232,0.8768068331143232,INITIAL,INITIAL,,,12,12
24-112213,25-24140,False,TEXT_MIN,0.0892645660830901,1.0,0.535843999793558,0.2902270879837603,INITIAL,INITIAL,,,11,14
24-11486,24-27192,False,INITIAL_CANDIDATE;NO_EXPLICIT_LINKED_NOTICE_REF,1.0000000000000002,1.0,0.7768834866403854,0.7768834866403854,INITIAL,RECTIFICATIF,,24-11486,13,13
24-117088,25-55152,False,INITIAL_SOURCE,0.361874197348759,0.0,0.3928539541793805,0.0181199047796974,RECTIFICATIF,INITIAL,24-104541;24-107602,,25,25
24-117855,24-139939,True,,0.3893913411532176,1.0,0.6589873636217601,0.1595299515458106,INITIAL,INITIAL,,,24,8
24-118232,24-121412,True,,0.5450755954398728,0.2,0.4419941544179721,0.4419941544179721,INITIAL,INITIAL,,,7,10
24-119150,25-45593,False,TEXT_MIN,0.0266914519228205,0.2,0.3738667563114016,0.0952746006972257,INITIAL,INITIAL,,,26,12
24-12133,24-62208,False,TEXT_MIN,0.0540761275941364,0.2,0.3905998816268483,0.0121067069537679,INITIAL,INITIAL,,,16,32
24-122943,25-88454,False,TEXT_MIN,0.0227829798777896,0.0,0.35660522999183,0.0311640132642592,INITIAL,INITIAL,,,16,24
24-126812,25-62715,True,,0.7277204736045386,0.1,0.5153110137685968,0.2106260074340723,INITIAL,INITIAL,,,14,19
24-130324,25-88454,False,TEXT_MIN;INITIAL_SOURCE,0.0227829798777896,0.0,0.35660522999183,0.0311640132642592,RECTIFICATIF,INITIAL,24-122943,,16,24
24-131094,25-925,True,,0.9999999999999998,1.0,0.8179478756022776,0.5158563293911518,INITIAL,INITIAL,,,5,5
24-131879,25-5091,True,,0.986120975622554,1.0,0.865105109755235,0.5064114654636801,INITIAL,INITIAL,,,21,22
24-132338,25-54937,False,TEXT_MIN,0.031198186755382,0.6,0.4133153355790136,0.0335754738462146,INITIAL,INITIAL,,,12,10
24-136086,25-54937,False,TEXT_MIN,0.1060668192019884,0.4,0.3795193569353258,0.0792884732202638,INITIAL,INITIAL,,,17,10
24-138709,25-13176,True,,0.326589939956221,1.0,0.6753336362339107,0.3261529372748705,INITIAL,INITIAL,,,8,12
24-138890,25-27783,False,TEXT_MIN;INITIAL_CANDIDATE,0.0101464016033246,0.8,0.5508136146303708,0.0383267630310995,INITIAL,RECTIFICATIF,,25-14799,4,15
24-139939,25-86184,False,TEXT_MIN,0.0106362814922456,1.0,0.549692913152159,0.0279057909445373,INITIAL,INITIAL,,,8,15
24-140072,25-51370,False,TEXT_MIN,0.1165588084771432,0.2,0.4412138922092252,0.0037932301415375,INITIAL,INITIAL,,,21,11
24-140255,25-51370,False,TEXT_MIN,0.1234546160393632,0.0,0.3836274248560023,0.0104273736099756,INITIAL,INITIAL,,,14,11
24-140261,25-3181,False,INITIAL_CANDIDATE;NO_EXPLICIT_LINKED_NOTICE_REF,0.9999999999999996,1.0,0.719088918090232,0.3954200865728713,INITIAL,RECTIFICATIF,,24-140261,12,12
24-140762,25-73236,False,TEXT_MIN,0.1002829761316581,0.0,0.3659356601305306,0.1173183751688952,INITIAL,INITIAL,,,23,15
24-142269,25-63023,True,,0.5473301722348802,1.0,0.6964713859501888,0.1790684928980817,INITIAL,INITIAL,,,11,12
24-19872,24-141111,False,TEXT_MIN,0.0385155481293179,0.0,0.3470546862605044,0.0013688129653963,INITIAL,INITIAL,,,21,26
24-24049,24-141111,False,TEXT_MIN;INITIAL_SOURCE,0.0385155481293179,0.0,0.3470546862605044,0.0013688129653963,RECTIFICATIF,INITIAL,24-19872,,21,26
24-27595,25-117061,False,TEXT_MIN,0.0040840612145054,0.2,0.3580457157746169,0.0489094152501476,INITIAL,INITIAL,,,4,14
24-27614,25-117061,False,TEXT_MIN,0.0097276040714467,0.2,0.4079294095634207,0.0540507411446734,INITIAL,INITIAL,,,9,14
24-29089,24-141111,False,TEXT_MIN,0.0318761256211383,0.2,0.3705105642477313,0.0013688129653964,INITIAL,INITIAL,,,20,26
24-31691,24-119150,False,TEXT_MIN,0.1054404833472774,0.2,0.3617333413134656,0.0301275834975315,INITIAL,INITIAL,,,24,26
24-34987,24-127528,False,TEXT_MIN,0.0580982444584872,1.0,0.5660001761868394,0.2895244159633923,INITIAL,INITIAL,,,15,22
24-36186,24-37419,False,NO_EXPLICIT_LINKED_NOTICE_REF,1.0,1.0,0.8357424441524309,0.5427528230371353,INITIAL,INITIAL,,24-36186,20,20
24-44676,24-55356,False,NO_EXPLICIT_LINKED_NOTICE_REF,0.5775810299797278,1.0,0.7234849417456423,0.4606732777159,INITIAL,INITIAL,,24-44676,18,23
24-45430,26-16813,False,TEXT_MIN,0.0963508283128374,1.0,0.5711757027434834,0.1592093239912785,INITIAL,INITIAL,,,18,30
24-48331,25-47444,False,TEXT_MIN,0.0164901557232741,0.2,0.3952393600221998,0.0418491825815151,INITIAL,INITIAL,,,19,14
24-57634,24-67023,True,,0.5723165653929778,0.0,0.3723651123860091,0.3723651123860091,INITIAL,INITIAL,,,13,20
24-57852,25-47444,False,TEXT_MIN;INITIAL_SOURCE,0.0164901557232741,0.2,0.3952393600221998,0.0418491825815151,RECTIFICATIF,INITIAL,24-48331,,19,14
24-60252,24-72692,False,INITIAL_CANDIDATE;NO_EXPLICIT_LINKED_NOTICE_REF,1.0,1.0,0.8699627682873411,0.6711047076996886,INITIAL,RECTIFICATIF,,24-60252,6,6
24-62208,24-102167,False,TEXT_MIN,0.0290652497971823,0.4,0.3692989872319048,0.0312451981650127,INITIAL,INITIAL,,24-90280,32,13
24-62548,24-74174,False,INITIAL_CANDIDATE;NO_EXPLICIT_LINKED_NOTICE_REF,1.0,1.0,0.7864651773981602,0.7864651773981602,INITIAL,RECTIFICATIF,,24-62548,20,20
24-66818,25-21094,False,TEXT_MIN,0.1565467270276528,0.0,0.3760462821863539,0.0273516258168258,INITIAL,INITIAL,24-50824,,21,19
24-73665,24-81519,False,INITIAL_CANDIDATE;NO_EXPLICIT_LINKED_NOTICE_REF,0.9999999999999996,1.0,0.8124726237406918,0.1813331485798752,INITIAL,RECTIFICATIF,,24-73665,10,10
24-74996,25-124768,False,TEXT_MIN;MIN_TOKEN_COUNT,0.2601384698112211,0.2,0.4832538958837741,0.1998466929478756,INITIAL,INITIAL,,,6,3
24-76881,25-103197,False,TEXT_MIN,0.202346285603843,1.0,0.5593012700445689,0.1683020760199153,INITIAL,INITIAL,,,19,15
24-80432,24-139939,False,TEXT_MIN,0.0220012805468144,0.4,0.440742498125682,0.0246075528591054,INITIAL,INITIAL,,,13,8
24-81519,24-139939,False,TEXT_MIN;INITIAL_SOURCE,0.0165088815370056,1.0,0.6530404826071591,0.0725058472187085,RECTIFICATIF,INITIAL,24-73665,,10,8
24-81981,25-88454,False,TEXT_MIN,0.175602472001819,0.0,0.3745029151349336,0.0233654234299844,INITIAL,INITIAL,,,13,24
24-82099,24-83982,False,TEXT_MIN,0.0032672562178939,1.0,0.3661260188703058,0.3661260188703058,INITIAL,INITIAL,,,15,11
24-83533,25-37560,True,,1.0,0.0,0.5111038107752957,0.5111038107752957,INITIAL,INITIAL,24-80656,24-111882;25-16964;25-35864;24-80656;24-83533,9,9
24-83640,25-53516,True,,0.3602434605502833,1.0,0.6925876203034181,0.6925876203034181,INITIAL,INITIAL,,,10,12
24-86406,25-44681,False,INITIAL_CANDIDATE,0.667910522537518,1.0,0.7345680696599227,0.0314826982041173,INITIAL,RECTIFICATIF,,25-34793,5,10
24-90280,24-102167,False,NO_EXPLICIT_LINKED_NOTICE_REF,1.0,1.0,0.8028909329829171,0.4131474329161834,INITIAL,INITIAL,,24-90280,13,13
24-94748,24-102689,False,NO_EXPLICIT_LINKED_NOTICE_REF,1.0,1.0,0.7850963644327638,0.2158563293911518,INITIAL,INITIAL,,24-94748,8,8
25-101313,26-33969,True,,0.320839280960395,1.0,0.6952219130317142,0.027376259307928,INITIAL,INITIAL,,,17,31
25-106850,25-109757,False,INITIAL_CANDIDATE;NO_EXPLICIT_LINKED_NOTICE_REF,1.0,1.0,0.7615221200175206,0.4606835357915829,INITIAL,RECTIFICATIF,,25-106850,9,9
25-109666,25-125088,False,NO_EXPLICIT_LINKED_NOTICE_REF,0.9999999999999998,1.0,0.8466929478756021,0.3374488909008387,INITIAL,INITIAL,,25-109666,26,26
25-110291,25-121229,False,NO_EXPLICIT_LINKED_NOTICE_REF,1.0,1.0,0.8288983793254489,0.4468936583672837,INITIAL,INITIAL,,25-110291,17,17
25-111245,26-9688,False,TEXT_MIN,0.0169778315231065,0.2,0.3639273483480237,0.0177055270188339,INITIAL,INITIAL,,,10,19
25-113007,25-135765,False,TEXT_MIN,0.0233055459521142,1.0,0.4459909314467967,0.2553913520712895,INITIAL,INITIAL,,,7,16
25-1181,25-2044,False,INITIAL_CANDIDATE;NO_EXPLICIT_LINKED_NOTICE_REF,0.9999999999999998,1.0,0.7536136662286465,0.7536136662286465,INITIAL,RECTIFICATIF,,25-1181,31,31
25-118828,26-45220,True,,0.4474373738467468,0.2,0.4707861732686128,0.1490926017119533,INITIAL,INITIAL,,,8,16
25-119617,25-135765,False,TEXT_MIN,0.0129602296057525,1.0,0.5463998560956971,0.2555503273989378,INITIAL,INITIAL,,,9,16
25-121114,25-129489,False,INITIAL_CANDIDATE,1.0000000000000002,1.0,0.8699627682873412,0.4817494249217273,INITIAL,RECTIFICATIF,,,10,10
25-121229,26-9688,False,TEXT_MIN,0.0568947849915413,0.2,0.3464155838578585,0.0110446515434259,INITIAL,INITIAL,25-110291,,17,19
25-121683,26-21262,False,TEXT_MIN,0.0379479074828605,0.2,0.3822173786571089,0.1814028215038495,INITIAL,INITIAL,,,11,27
25-124007,25-137684,True,,0.6369297232113044,1.0,0.6796183509995588,0.3677630562013954,INITIAL,INITIAL,,,16,24
25-125088,26-33969,True,,0.5723098455333019,0.0,0.537989129248088,0.0027376259307928,INITIAL,INITIAL,25-109666,,26,31
25-125277,26-3165,True,,0.8467874770335315,1.0,0.7875933129757526,0.7875933129757526,INITIAL,INITIAL,,,29,21
25-128632,25-138294,False,INITIAL_CANDIDATE;NO_EXPLICIT_LINKED_NOTICE_REF,0.9999999999999998,1.0,0.7478339903635567,0.3901842312951589,INITIAL,RECTIFICATIF,,25-128632,15,15
25-129489,26-45220,False,TEXT_MIN;INITIAL_SOURCE,0.0283537487062093,0.4,0.4224336675005241,0.0767811170960152,RECTIFICATIF,INITIAL,,,10,16
25-13176,25-76566,True,,0.9665085470611092,0.0,0.644475976578703,0.4285134820671821,INITIAL,INITIAL,,,12,10
25-134888,26-56462,False,TEXT_MIN,0.0475869848926572,0.4,0.4428534298197449,0.0184798554844385,INITIAL,INITIAL,,,13,25
25-135711,26-60182,False,TEXT_MIN,0.1886561945026798,0.2,0.422645962425478,0.0357247344451792,INITIAL,INITIAL,,,12,25
25-13579,25-135982,True,,0.3526344580013475,0.6,0.4833848285878128,0.1010568112861657,INITIAL,INITIAL,,,13,9
25-135982,26-44140,False,TEXT_MIN,0.2334314295980927,1.0,0.6369484817434761,0.0308377388458911,INITIAL,INITIAL,,,9,9
25-137164,26-60182,False,TEXT_MIN,0.0277969053468967,0.2,0.3704516501171432,0.0221632857891187,INITIAL,INITIAL,,,18,25
25-140719,26-59246,False,TEXT_MIN,0.2436428627839926,1.0,0.6911685630782083,0.2582269230568744,INITIAL,INITIAL,,,14,15
25-14799,25-27783,False,INITIAL_CANDIDATE;NO_EXPLICIT_LINKED_NOTICE_REF,1.0000000000000002,1.0,0.7615221200175208,0.6036596721939296,INITIAL,RECTIFICATIF,,25-14799,15,15
25-15910,26-16813,False,TEXT_MIN,0.0132705153310521,0.4,0.4278006155388862,0.0043824649292754,INITIAL,INITIAL,,,16,30
25-17738,25-98294,False,TEXT_MIN,0.0366507699809911,0.4,0.41301830825813,0.0385333796613636,INITIAL,INITIAL,,,14,16
25-20873,25-86184,False,TEXT_MIN,0.0178087807235685,0.0,0.3480201954608706,0.0083910710377223,INITIAL,INITIAL,,,28,15
25-2262,25-41441,True,,0.3619283442570504,1.0,0.5628356738846239,0.1922712889510913,INITIAL,INITIAL,,,14,13
25-22758,26-17888,False,TEXT_MIN,0.0715184725083678,0.1,0.3568185875855503,0.0491527839259183,INITIAL,INITIAL,,,13,19
25-26250,25-130935,False,TEXT_MIN,0.0061429302626179,0.2,0.3656103847684384,0.0282156307402419,INITIAL,INITIAL,,,9,13
25-26359,25-131747,False,TEXT_MIN,0.2455312233161634,1.0,0.6576091651295577,0.2960332154162317,INITIAL,INITIAL,,,7,9
25-28394,26-3380,False,TEXT_MIN,0.2832102536902695,1.0,0.6311012497639992,0.1348627584921963,INITIAL,INITIAL,,,15,12
25-33463,25-130935,False,TEXT_MIN,0.2868819059396925,0.2,0.4241734502589186,0.0415303958334678,INITIAL,INITIAL,,,20,13
25-35036,26-9132,False,TEXT_MIN,0.0814591810260886,0.4,0.3777507484007429,0.3777507484007429,INITIAL,INITIAL,,,12,17
25-36671,25-53540,False,TEXT_MIN,0.0343347363403106,0.2,0.4069602150997482,0.4069602150997482,INITIAL,INITIAL,,,9,16
25-38470,25-117061,False,TEXT_MIN,0.0134964987578611,0.4,0.4692485227036658,0.0469812203470435,INITIAL,INITIAL,,,16,14
25-40327,26-16633,False,TEXT_MIN,0.0757204814320148,1.0,0.5434228868542494,0.2861549290232917,INITIAL,INITIAL,,,8,13
25-41441,25-113300,False,TEXT_MIN,0.0748204902480559,0.4,0.3863777103516028,0.0910118142782231,INITIAL,INITIAL,,,13,16
25-44025,25-68958,True,,0.3470794838247901,1.0,0.6507178543802885,0.6507178543802885,INITIAL,INITIAL,,,6,5
25-45972,25-57091,False,INITIAL_CANDIDATE;NO_EXPLICIT_LINKED_NOTICE_REF,1.0,1.0,0.8713315812527375,0.4877495871863414,INITIAL,RECTIFICATIF,,25-45972,5,5
25-4760,25-55756,True,,0.3648007270937062,0.0,0.3596579154552019,0.0327014363985739,INITIAL,INITIAL,,,24,16
25-48468,25-49952,False,INITIAL_CANDIDATE,1.0,1.0,0.7549824791940428,0.7549824791940428,INITIAL,RECTIFICATIF,,,16,16
25-48827,25-51236,False,INITIAL_CANDIDATE,1.0000000000000002,1.0,0.798784494086728,0.006844064826982,INITIAL,ANNULATION,,25-49867,8,8
25-49867,25-51236,False,INITIAL_CANDIDATE;NO_EXPLICIT_LINKED_NOTICE_REF,1.0000000000000002,1.0,0.7974156811213315,0.2941332421040203,INITIAL,ANNULATION,,25-49867,8,8
25-50085,26-5966,False,INITIAL_CANDIDATE,0.4028549127608858,0.2,0.4890982120199675,0.036957950065703,INITIAL,RECTIFICATIF,,25-141819,18,9
25-50686,26-16633,False,TEXT_MIN,0.1519599175716963,0.0,0.3467602155653368,0.1078384553944727,INITIAL,INITIAL,,,7,13
25-51236,25-86184,False,INITIAL_SOURCE,0.3493008050516508,0.4,0.4964383741903292,0.0830049486717215,ANNULATION,INITIAL,25-49867,,8,15
25-51370,26-9688,False,TEXT_MIN,0.1300237485768086,0.6,0.4208324469120889,0.0047146830735057,INITIAL,INITIAL,,,11,19
25-51463,25-86184,False,TEXT_MIN,0.0173177507090648,0.6,0.4388754922050276,0.0179366776130806,INITIAL,INITIAL,,,13,15
