source_notice_id,candidate_notice_id,candidate_rank,m0_composite_score,in_balanced_linked_set,posterior_M
17-102482,21-45622,9,0.1806363395490307,False,0.0033900316999932946
17-102482,21-159824,10,0.1267838384854131,False,0.003766380889793837
17-102482,21-165631,11,0.1089892699352598,False,0.0038382318359174205
17-102482,21-13248,12,0.0837764440548348,False,0.004111024257515186
17-102708,21-67771,1,0.3588834258802851,True,0.0009728371467581202
17-102708,21-115415,2,0.3369133584236516,False,0.005551003882625374
17-102708,21-89559,3,0.2934648278878164,False,0.003510971977671092
17-102708,21-130956,4,0.2855691899533594,False,0.005633782752738791
17-102708,21-35651,5,0.2323982284816494,False,0.006529231021507724
17-102708,21-62138,6,0.2180785622593545,False,0.0035105224853998656
17-102708,21-46043,7,0.1754468918118751,False,0.0044209076352455055
17-102708,21-16505,8,0.1575958440042781,False,0.005326401516907092
17-102923,21-67771,1,0.2991106333458483,False,0.0006772547834538229
17-102923,21-89559,2,0.2904604735850416,False,0.003531204984014973
17-102923,21-115415,3,0.2781440058074392,False,0.0031442582528644703
17-102923,21-130956,4,0.218466411293227,False,0.0033092024833205782
17-102923,21-62138,5,0.2117338450471372,False,0.004119206132100626
17-102923,21-46043,6,0.1721295356314715,False,0.004735851804772057
17-102923,21-35651,7,0.148133678044342,False,0.0036196032590008597
17-102923,21-16505,8,0.0929359390329119,False,0.003772923854766333
17-102923,22-8616,9,0.0735889893472502,False,0.005349299179498391
17-103193,22-84327,1,0.3116326865103947,False,0.0046636164138885395
17-103193,22-25102,2,0.2855239205797135,False,0.0006553469115294095
17-103193,22-13142,3,0.2285923223968366,False,0.0038670862987314506
17-103193,22-95015,4,0.2211466909716384,False,0.003825480695550107
17-103193,22-8616,5,0.1899426953670275,False,0.0032022820419713494
17-103193,22-127675,6,0.1470354599789344,False,0.0036278972016182214
17-103193,22-141355,7,0.0816722683518203,False,0.0038397337936415853
17-104235,21-91773,1,0.2853613666228646,False,0.013788867345481723
17-104235,21-86231,2,0.273042049934297,False,0.013731724512643952
17-104235,21-50635,3,0.1901687230503664,False,0.003271400900007077
17-104235,21-51104,4,0.1799627682873412,False,0.013880519598439042
17-104235,21-31568,5,0.1414068264098937,False,0.0033157415042150504
17-104238,21-77546,1,0.5657452894961355,True,0.999999999999
17-104238,21-53968,2,0.3931100257646459,False,0.0035014021049824193
17-104238,21-36205,3,0.3475888986641489,False,0.0037609110597452075
17-104238,21-78393,4,0.3361890606815151,False,0.000646299998354255
17-104238,21-111863,5,0.3139979499410361,False,0.0005095190481339667
17-104238,21-80765,6,0.3119291110290489,False,0.00046012106833640307
17-104238,21-51620,7,0.2439808141878653,False,0.0010471377972835047
17-104238,21-69124,8,0.2367839539180156,False,0.0035446049344304855
17-104238,21-35939,9,0.2106592872073355,False,0.0007064260002167916
17-104238,21-29866,10,0.1302721053428299,False,0.0038375229258483727
17-10496,19-120297,1,0.2771234471381812,False,0.0031796218717969034
17-10496,19-160471,2,0.1787860208212034,False,0.0035855087920624077
17-10496,19-177021,3,0.1049344154588864,False,0.003506403325062523
17-105380,18-47589,1,0.536793615946479,True,0.022479081734075777
17-105380,18-53373,2,0.3468949877525717,False,0.0004672628678810629
17-105380,18-54467,3,0.3411967028949683,False,0.0004945107867123297
17-105380,18-37425,4,0.3225668255524577,False,0.0005023563550066828
17-105380,18-77300,5,0.2983466238182118,False,0.0004660066162548418
17-105380,18-101350,6,0.2420188870666031,False,0.0004631693344328761
17-105380,18-18602,7,0.2388721416377413,False,0.0005593064484286491
17-105380,18-10415,8,0.2307458733399956,False,0.0004647456961040322
17-105380,17-160290,9,0.1217779513644173,False,0.0005506292060140403
17-105440,19-21908,1,0.348349799408426,True,0.004673017662152634
17-105440,19-13728,2,0.3455524906793476,False,0.0005352561913051731
17-105440,19-4449,3,0.2998031391433033,False,0.003576692799797717
17-105440,19-21591,4,0.2978268699872884,False,0.0032651233155521595
17-105440,18-149893,5,0.1984594243884682,False,0.003259972609310701
17-105440,19-54309,6,0.187157826066755,False,0.004728518734574403
17-105440,19-81470,7,0.1488797679616489,False,0.004184945880991488
17-105440,19-98987,8,0.1203319023702498,False,0.0034182885715561538
17-105440,18-114870,9,0.0884830865008731,False,0.00418552288730732
17-105683,19-105444,1,0.3491906485191757,True,0.999999999999
17-106009,22-26998,1,0.5287315103648877,True,0.999999999999
17-106009,21-153479,2,0.3406902344589478,False,0.00047422375951384224
17-106009,21-163566,3,0.335476280938801,False,0.000814447566200154
17-106009,21-150402,4,0.3161080671351656,False,0.003536238311330975
17-106009,21-163822,5,0.3061314077019245,False,0.0036644523499703902
17-106009,22-6934,6,0.2928822995629933,False,0.0008283390942625795
17-106009,22-52027,7,0.2788462380971526,False,0.00217055184295816
17-106009,21-143183,8,0.2764699103240376,False,0.0032297552554860095
17-106009,22-39891,9,0.2688651517181976,False,0.00070958043349979
17-106009,21-145412,10,0.2634494024456161,False,0.003477891750242776
17-106009,21-85842,11,0.2624829192777815,False,0.024482539100009314
17-106009,22-39212,12,0.2606753552614699,False,0.0006682415849470788
17-106009,21-122032,13,0.2474912862358587,False,0.0012212581616178754
17-106009,21-85552,14,0.213993549843368,False,0.0023656034113008102
17-106009,21-97876,15,0.2054886356702225,False,0.007691136649109835
17-106009,22-34888,16,0.1984006498613585,False,0.0032062085158541713
17-106009,22-54446,17,0.1696465086367418,False,0.0034960225765226574
17-106009,21-92788,18,0.1363703086026946,False,0.0005108246095774743
17-106009,21-96114,19,0.1162187690702387,False,0.00363592005513046
17-106009,21-78352,20,0.0713703522833508,False,0.005437545900342956
17-106054,21-153479,1,0.3454002758329218,True,0.0004880354792129906
17-106054,21-163566,2,0.3377505989328441,False,0.0006084623907669566
17-106054,22-26998,3,0.3154375008140874,False,0.009235606594388537
17-106054,21-163822,4,0.3036759095790076,False,0.00411425808743153
17-106054,22-34888,5,0.2949929738060483,False,0.009303563707053996
17-106054,22-6934,6,0.2947723285522951,False,0.0006162527080249682
17-106054,22-39891,7,0.2842831683080798,False,0.009379595989664239
17-106054,21-150402,8,0.2819987380380967,False,0.0035458751848224633
17-106054,21-143183,9,0.2811799516980117,False,0.0033235546981461536
17-106054,21-145412,10,0.2710234852115363,False,0.003168366952418218
17-106054,22-54446,11,0.2031979196225311,False,0.00071700557323052
17-106054,21-122032,12,0.2011970477749294,False,0.003202500011023943
17-106054,21-96114,13,0.1803125071791876,False,0.005316056788356255
17-106054,22-39212,14,0.1800826126344902,False,0.003660539343482741
17-106054,22-52027,15,0.1725981086785154,False,0.0034572763967111444
17-106054,21-92788,16,0.1539991803283198,False,0.0005120829346836137
17-106054,21-97876,17,0.1214410300869661,False,0.0033930869728376833
17-106054,21-78352,18,0.0894227771212737,False,0.005471930674820021
17-106054,21-85842,19,0.0891627986405793,False,0.003784432682533768
17-106054,21-85552,20,0.0853560912281296,False,0.0038088436462500714
17-107162,17-165149,1,0.279176764612113,False,0.00046230832012240073
17-107265,17-123168,1,0.4668159195197462,True,0.9896998836564892
17-107265,18-52915,2,0.2959126905040992,False,0.0006941941967351636
17-107265,17-167643,3,0.2636165731629595,False,0.0005539985112912041
17-107265,17-161917,4,0.2484931725399982,False,0.0006051970838819105
17-107265,18-58285,5,0.2454815702193916,False,0.00047846596487194
17-107265,18-73028,6,0.1740190733975479,False,0.000653105996264861
17-107265,18-74544,7,0.1709073937978495,False,0.0005634809737938825
17-107265,18-80158,8,0.1585378148017365,False,0.0005247986156732994
17-107265,17-123450,9,0.1583001623829704,False,0.0004859064181477093
17-107265,18-96470,10,0.1147861703444995,False,0.0006500578156947932
17-108459,17-170649,1,0.2880503946036786,False,0.00046098111368800607
17-108459,18-38970,2,0.2700759450511925,False,0.0006193667840444732
17-108459,18-38978,3,0.2697369735302416,False,0.0006395924185616358
17-108459,17-146735,4,0.2199363557420831,False,0.00046672056897420044
17-108459,18-57746,5,0.219544459045116,False,0.00203978626971466
17-109277,18-61507,1,0.20379587329898,False,0.0032125174123020382
17-109277,17-110921,2,0.0774878030547134,False,0.0038849519121567783
17-10967,17-21818,1,0.4427731838133728,True,0.9999749075512506
17-10967,17-102741,2,0.3169376756091822,False,0.0005074336427561082
17-10967,17-147130,3,0.2515979295278303,False,0.0005030130032303672
17-110921,21-148535,1,0.3782934969659499,True,0.0015648115946852903
17-110921,22-49146,2,0.2104079343572134,False,0.003219846072085944
17-111330,22-26998,1,0.8655797312571141,True,0.999999999999
17-111330,22-39891,2,0.5104435835356276,False,0.017186628429463714
17-111330,22-52027,3,0.3861573488351137,False,0.0027352044135427666
17-111330,22-39212,4,0.367515188868147,False,0.0008971049901468161
17-111330,22-34888,5,0.3648379668133018,False,0.008778266747223314
17-111330,22-6934,6,0.3188236919274962,False,0.0005853066133106002
17-111330,21-153479,7,0.3039750201075389,False,0.0006675272081552571
17-111330,21-163566,8,0.2770944652053175,False,0.0005590396204068173
17-111330,22-54446,9,0.275292482221622,False,0.004808275977517129
17-111330,21-163822,10,0.2554443945772443,False,0.0033628517118087396
17-111330,21-150402,11,0.2402590186395022,False,0.003451256606431094
17-111330,21-143183,12,0.2397546959726287,False,0.004610287752001496
17-111330,22-94454,13,0.2223321591568263,False,0.0025179788391035537
17-111330,21-145412,14,0.2014839429067187,False,0.00317994976503834
17-111330,21-122032,15,0.1889480717712298,False,0.0006862118739642649
17-111330,22-102623,16,0.0881644680636718,False,0.0036226308250304506
17-114118,22-25102,1,0.36138547260263,True,0.0006521245654413616
17-114118,22-13142,2,0.3473240503392995,False,0.0037469160466521625
17-114118,22-8616,3,0.3172178157223571,False,0.0032186057548157687
17-114118,21-130956,4,0.2111776226906769,False,0.00494504899850385
17-114118,22-84327,5,0.1885561027297109,False,0.004886147081785905
17-114118,21-115415,6,0.1552484706556369,False,0.004964924702834124
17-114118,22-95015,7,0.0973544882185276,False,0.0042643876528557995
17-114542,17-152907,1,0.546274638633377,True,0.999999999999
17-114542,17-121705,2,0.4523800222238174,False,0.9991326680797723
17-117075,21-133433,1,0.8480283275974152,True,0.999999999999
17-118765,22-25102,1,0.4801708354419554,True,0.005597367280846904
17-118765,22-8616,2,0.3080305572423314,False,0.003390971063737363
17-118765,22-13142,3,0.2944051784766324,False,0.0035547168144529034
17-118765,21-130956,4,0.1766345106602221,False,0.0037625226241940844
17-118765,21-115415,5,0.1453680346720755,False,0.0033485060930190445
17-118765,22-84327,6,0.1011179883631806,False,0.0037156409257601795
17-118765,22-95015,7,0.0649824791940429,False,0.016554336157490152
17-118982,18-6802,1,0.5814627324230788,True,0.5058406181390082
17-118982,17-172986,2,0.5317523045832062,False,0.5858085148964403
17-120212,22-8616,1,0.3721970527216184,True,0.0008589652478066358
17-120212,22-13142,2,0.3682984206652596,False,0.0006811325750327168
17-120212,22-25102,3,0.2776841573454298,False,0.0032330586411796025
17-120212,21-130956,4,0.170626641672883,False,0.003428682353681662
17-120212,21-115415,5,0.1338795370236702,False,0.003356326719577659
17-120212,22-84327,6,0.1242457113769645,False,0.003360034298899486
17-120212,22-95015,7,0.0784421435893373,False,0.00441280576503968
17-120545,21-133662,1,0.5395444590451159,True,0.999999999999
17-121705,17-152907,1,0.5071325408396736,True,0.9990758269814152
17-123168,18-52915,1,0.3382603167576763,True,0.00065384949815878
17-123168,18-58285,2,0.2902213736134943,False,0.0004693947395011705
17-123168,18-73028,3,0.220409135334853,False,0.000649304409839604
17-123168,18-74544,4,0.217149100553784,False,0.0005581157551985363
17-123168,17-167643,5,0.2168022286135843,False,0.000567628073573636
17-123168,18-80158,6,0.2046108428486827,False,0.0005155366412355406
17-123168,17-161917,7,0.2017689161543551,False,0.0006227278721504141
17-123168,18-96470,8,0.1611137870840987,False,0.000617967333812141
17-123168,18-114870,9,0.1203315666816579,False,0.0005970327179628075
17-123168,17-123450,10,0.1107074082029401,False,0.0005579951304838822
17-123450,21-111863,1,0.3138972348936731,False,0.0006208515918839117
17-123450,21-80765,2,0.2358523237238285,False,0.0005131534630098222
17-123450,21-77546,3,0.2242008777249992,False,0.0033043848075086546
17-123450,21-78393,4,0.2222256351649049,False,0.0032424350536099113
17-123450,21-69124,5,0.1907010223107491,False,0.0032069455091691475
17-123450,21-53968,6,0.1433784413422118,False,0.003301706605643959
17-123450,21-51620,7,0.1259369445505402,False,0.0038863703658775545
17-123450,21-35939,8,0.1127036616277142,False,0.003705037788664692
17-123450,21-29866,9,0.1026258593902894,False,0.0043023682963250895
17-123450,21-36205,10,0.0950562640610997,False,0.003534009532018295
17-124242,21-113588,1,0.2059702146298729,False,0.01377686396042695
17-124586,22-35499,1,0.2499828240831507,False,0.999999999999
17-124586,22-59884,2,0.1780904626492978,False,0.999999999999
17-124586,22-77057,3,0.1285718007141508,False,0.999999999999
17-124586,22-84979,4,0.1063898329191681,False,0.999999999999
17-129614,22-26998,1,0.5882090784863006,True,0.999999999999
17-129614,21-153479,2,0.3987213309871281,False,0.0011706962630870202
17-129614,22-52027,3,0.3458021854750886,False,0.003383863445418969
17-129614,22-39891,4,0.3424441957149401,False,0.0014231494282462658
17-129614,21-143183,5,0.3345010068522179,False,0.007982427572574143
17-129614,21-150402,6,0.3324707319764506,False,0.005122773469268387
17-129614,21-163566,7,0.3305850463462363,False,0.0007156689959564795
17-129614,22-6934,8,0.3097933916625179,False,0.0007381177905540578
17-129614,21-163822,9,0.3089672246647301,False,0.003673233649757988
17-129614,22-39212,10,0.2915535410388096,False,0.0007343528002711931
17-129614,22-34888,11,0.2586738747113524,False,0.004269457457339125
17-129614,21-85842,12,0.2525877456976014,False,0.017475532648085833
17-129614,21-122032,13,0.2487218148994058,False,0.0006569430565879454
17-129614,21-145412,14,0.2458787855029229,False,0.0035956978085536274
17-129614,21-85552,15,0.2102731800001915,False,0.0029170612927309093
17-129614,22-54446,16,0.2055183736774423,False,0.004162126428889573
17-129614,21-96114,17,0.1310964995196387,False,0.0037750192614191256
17-129614,21-92788,18,0.1267802938746008,False,0.0005142074886893155
17-129614,21-97876,19,0.0939963257567245,False,0.005134095520379615
17-129931,22-48493,1,0.3344318146857231,True,0.0006320476346936459
17-129931,22-76804,2,0.2284750463508582,False,0.003436206703920474
17-130980,21-133662,1,0.2840646840653654,False,0.0041874707552071195
17-131042,19-33087,1,0.3045442519801058,False,0.003910000236055231
17-131042,19-4677,2,0.2847713690234534,False,0.0033433217693022675
17-133233,18-4239,1,0.2540883624929168,False,0.0005533850755839319
17-13461,21-7561,1,0.3743462234758667,True,0.0006546671201187084
17-13461,21-13474,2,0.3654587855701858,False,0.0009217037352285924
17-13461,20-139000,3,0.271047344016271,False,0.00046013574048312666
17-13461,20-115663,4,0.2450690738497134,False,0.00084123892655097
17-13461,21-85552,5,0.2281325254732988,False,0.0008909532061081896
17-13461,21-45579,6,0.2249151952042535,False,0.00332293710704583
17-13461,20-142134,7,0.2223192542246646,False,0.003392412698438492
17-13461,21-76081,8,0.2104616145246646,False,0.0006795174262584147
17-13461,21-60721,9,0.2085939553219448,False,0.002047275394208439
17-13461,21-48340,10,0.2078233879908426,False,0.004618359285075319
17-13461,20-132336,11,0.2008449921459817,False,0.004111585648476664
17-13461,21-85842,12,0.168784494086728,False,0.003013894605545801
17-13461,21-76634,13,0.144930637396103,False,0.0033501323697489697
17-13461,21-78352,14,0.1351608939013131,False,0.00391689396712018
17-13461,20-106651,15,0.1343692856674561,False,0.000574499202135868
17-13461,21-92788,16,0.1296664787988072,False,0.0005924816390713519
17-13461,20-98264,17,0.1277201051248357,False,0.003353326311441244
17-13461,20-98214,18,0.1277201051248357,False,0.003353326311441244
17-13461,21-96114,19,0.0857733187338233,False,0.004209200927182839
17-13461,21-97876,20,0.0830316601788019,False,0.005268430375387272
17-134974,18-73911,1,0.4239652297504212,True,0.006967181091040352
