source_notice_id,candidate_notice_id,source_date,candidate_date,buyer_key_m0_source,buyer_key_m0_candidate,buyer_key_type_source,buyer_key_type_candidate,buyer_match_mechanism,source_buyer_identity_source_x,candidate_buyer_identity_source_x,source_buyer_siret,candidate_buyer_siret,source_buyer_siren_m1_x,candidate_buyer_siren_m1_x,cross_establishment_same_siren,gap_months,expected_end_date,abs_gap_to_expected_end,s_time,s_text,s_cpv,s_buyer,m1_composite_score,m0_balanced_threshold_used,cpv_missing,cpv_generic_flag,candidate_rank,n_candidates_for_source,top1_top2_margin,variant,threshold_used,source_publication_date,source_start_date,source_start_date_source,source_buyer_key,source_buyer_key_type,source_buyer_name_normalized,source_buyer_siret_clean,source_buyer_siren_clean,source_objet_clean,source_cpv_clean,source_cpv_division,source_cpv_group,source_cpv_class,source_cpv_category,source_cpv_generic_flag,source_declared_duration_months,source_dur_was_imputed,source_estimated_end_date,source_is_digital_scope,source_category_label,source_study_end_date,source_buyer_name_raw,source_code_departement,source_url_avis,source_buyer_key_m0,source_buyer_siret_boamp_raw,source_buyer_siren_from_boamp_siret,source_buyer_siren_boamp_effective,source_buyer_siren_enriched,source_buyer_siren_enriched_valid,source_buyer_legal_name_enriched_display,source_buyer_identity_source_direct,source_buyer_identity_confidence_direct,source_buyer_identity_conflict,source_buyer_siren_agrees_with_boamp_siret,source_enrichment_join_status,source_department_key,source_alias_name_normalized,source_buyer_siren_alias,source_buyer_alias_support_notice_count,source_buyer_siren_m1_y,source_buyer_identity_source_y,source_buyer_identity_confidence,source_buyer_key_m1_primary,candidate_publication_date,candidate_start_date,candidate_start_date_source,candidate_buyer_key,candidate_buyer_key_type,candidate_buyer_name_normalized,candidate_buyer_siret_clean,candidate_buyer_siren_clean,candidate_objet_clean,candidate_cpv_clean,candidate_cpv_division,candidate_cpv_group,candidate_cpv_class,candidate_cpv_category,candidate_cpv_generic_flag,candidate_declared_duration_months,candidate_dur_was_imputed,candidate_estimated_end_date,candidate_is_digital_scope,candidate_category_label,candidate_study_end_date,candidate_buyer_name_raw,candidate_code_departement,candidate_url_avis,candidate_buyer_key_m0,candidate_buyer_siret_boamp_raw,candidate_buyer_siren_from_boamp_siret,candidate_buyer_siren_boamp_effective,candidate_buyer_siren_enriched,candidate_buyer_siren_enriched_valid,candidate_buyer_legal_name_enriched_display,candidate_buyer_identity_source_direct,candidate_buyer_identity_confidence_direct,candidate_buyer_identity_conflict,candidate_buyer_siren_agrees_with_boamp_siret,candidate_enrichment_join_status,candidate_department_key,candidate_alias_name_normalized,candidate_buyer_siren_alias,candidate_buyer_alias_support_notice_count,candidate_buyer_siren_m1_y,candidate_buyer_identity_source_y,candidate_buyer_identity_confidence,candidate_buyer_key_m1_primary
21-116891,25-128548,2021-09-01,2025-11-20,SIRET:23440003400026,NAME:region des pays de la loire,RAW_SIRET,NAME_FALLBACK,SAME_SIREN_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_ENRICHMENT_NOTICE_JOIN,23440003400026,,234400034,234400034,False,50.62417871222076,2026-01-15,1.8396846254927726,0.6933858957512046,0.3664873274257839,1.0,0.9,0.6916170385368254,0.3230216936565233,False,True,1,6,0.3088857615985615,balanced,0.3230216936565233,2021-09-01,2022-01-15,LINKED_ATTRIBUTION_DATE,SIRET:23440003400026,RAW_SIRET,conseil regional des pays de la loire,23440003400026,234400034,ASSISTANCE A MAITRISE D'OUVRAGE TECHNIQUE POUR LE RENOUVELLEMENT ET LE SUIVI DU SYSTEME D'INFORMATION MULTIMODALE DESTINEO EN REGION DES PAYS DE LA LOIRE,72000000,72,720,7200,72000,True,48.0,True,2026-01-15,True,DIGITAL_ICT,2026-07-13,Conseil régional des Pays de la Loire,44;49;53;72;85,https://www.boamp.fr/pages/avis/?q=idweb:21-116891,SIRET:23440003400026,23440003400026,234400034,234400034,,,,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT,44;49;53;72;85,conseil regional des pays de la loire,234400034,9.0,234400034,DIRECT_BOAMP_SIRET,HIGH,SIRET:23440003400026,2025-11-20,2025-11-20,PUBLICATION_DATE_FALLBACK,NAME:region des pays de la loire,NAME_FALLBACK,region des pays de la loire,,,LOGICIEL D'ANALYSE FINANCIERE POUR LE SUIVI DES ENTITES LIEES A LA REGION DES PAYS DE LA LOIRE,72000000,72,720,7200,72000,True,48.0,True,2029-11-20,True,DIGITAL_ICT,2026-07-13,REGION DES PAYS DE LA LOIRE,44;49;53;72,https://www.boamp.fr/pages/avis/?q=idweb:25-128548,NAME:region des pays de la loire,,,,234400034,True,REGION DES PAYS DE LA LOIRE,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED,44;49;53;72,region des pays de la loire,234400034,41.0,234400034,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,SIREN:234400034
21-117209,22-30678,2021-08-31,2022-03-01,NAME:departement de la mayenne,SIRET:22530001100015,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,22530001100015,225300011,225300011,False,5.978975032851511,2022-02-28,0.0328515111695138,0.9945247481384144,0.009030814538539217,0.1,0.75,0.3567919721230923,0.3230216936565233,True,False,1,10,0.001230832606582466,balanced,0.3230216936565233,2021-08-31,2021-08-31,PUBLICATION_DATE_FALLBACK,NAME:departement de la mayenne,NAME_FALLBACK,departement de la mayenne,,,"Acquisition d'une solution logicielle pour la gestion des comptages routiers sur le réseau départemental, maintenance et prestations associées",,,,,,False,6.0,True,2022-02-28,True,DIGITAL_ICT,2026-07-13,DEPARTEMENT DE LA MAYENNE,53,https://www.boamp.fr/pages/avis/?q=idweb:21-117209,NAME:departement de la mayenne,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,53,departement de la mayenne,225300011,7.0,225300011,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,SIREN:225300011,2022-03-01,2022-03-01,PUBLICATION_DATE_FALLBACK,SIRET:22530001100015,RAW_SIRET,departement de la mayenne,22530001100015,225300011,Instruction des demandes d'aide et hotline - Aide à l'achat ou l'équipement de vélos électrique,72322000,72,723,7232,72322,False,48.0,True,2026-03-01,True,DIGITAL_ICT,2026-07-13,DEPARTEMENT DE LA MAYENNE,53,https://www.boamp.fr/pages/avis/?q=idweb:22-30678,SIRET:22530001100015,22530001100015,225300011,225300011,,,,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT,53,departement de la mayenne,225300011,7.0,225300011,DIRECT_BOAMP_SIRET,HIGH,SIRET:22530001100015
21-117615,25-99444,2021-09-01,2025-09-08,NAME:chu de nantes,NAME:chu nantes,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_ENRICHMENT_NOTICE_JOIN,,,264400136,264400136,False,48.22601839684626,2025-09-01,0.22996057818659657,0.9616732369689006,0.10737609585704763,0.1,0.75,0.3829999427921918,0.3230216936565233,True,False,1,4,0.028702690947679188,balanced,0.3230216936565233,2021-09-01,2021-09-01,PUBLICATION_DATE_FALLBACK,NAME:chu de nantes,NAME_FALLBACK,chu de nantes,,,Le présent marché a pour objet la maintenance logicielle des sites internet hébergés par le CHU de Nantes.,72267100,72,722,7226,72267,False,48.0,True,2025-09-01,True,DIGITAL_ICT,2026-07-13,CHU de Nantes,44,https://www.boamp.fr/pages/avis/?q=idweb:21-117615,NAME:chu de nantes,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44,chu de nantes,264400136,137.0,264400136,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,SIREN:264400136,2025-09-08,2025-09-08,PUBLICATION_DATE_FALLBACK,NAME:chu nantes,NAME_FALLBACK,chu nantes,,,"Maintenance du logiciel de comptabilité SAGE, de paye et des ressources humaines pour la Cellule d’Appui aux Réseaux et Associations de la Direction de la Recherche et de l’innovation au CHU de Nantes",,,,,,False,6.0,False,2026-03-08,True,DIGITAL_ICT,2026-07-13,CHU NANTES,44,https://www.boamp.fr/pages/avis/?q=idweb:25-99444,NAME:chu nantes,,,,264400136,True,CHU NANTES,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED,44,chu nantes,264400136,77.0,264400136,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,SIREN:264400136
21-119536,25-66012,2021-09-06,2025-06-12,NAME:commune de saint-herblain,NAME:ville de saint herblain,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_ENRICHMENT_NOTICE_JOIN,,,214401622,214401622,False,45.17082785808147,2025-09-06,2.8252299605781865,0.5291283399036355,0.3049871943258061,0.2,0.75,0.37402760298994103,0.3230216936565233,False,False,1,3,0.036611618729949,balanced,0.3230216936565233,2021-09-06,2021-09-06,PUBLICATION_DATE_FALLBACK,NAME:commune de saint-herblain,NAME_FALLBACK,commune de saint-herblain,,,Refonte du site internet de la Ville de Saint Herblain,72413000,72,724,7241,72413,False,48.0,True,2025-09-06,True,DIGITAL_ICT,2026-07-13,Commune de Saint-Herblain,44,https://www.boamp.fr/pages/avis/?q=idweb:21-119536,NAME:commune de saint-herblain,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44,commune de saint-herblain,214401622,4.0,214401622,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,SIREN:214401622,2025-06-12,2025-06-12,PUBLICATION_DATE_FALLBACK,NAME:ville de saint herblain,NAME_FALLBACK,ville de saint herblain,,,Location de baies informatiques dans un datacenter et services associés pour la Ville de Saint-Herblain,72317000,72,723,7231,72317,False,48.0,True,2029-06-12,True,DIGITAL_ICT,2026-07-13,Ville de saint herblain,44,https://www.boamp.fr/pages/avis/?q=idweb:25-66012,NAME:ville de saint herblain,,,,214401622,True,COMMUNE DE SAINT-HERBLAIN,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED,44,ville de saint herblain,214401622,29.0,214401622,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,SIREN:214401622
21-130956,26-28296,2021-10-02,2026-03-19,NAME:conseil regional des pays de la loire,SIRET:23440003400026,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,23440003400026,234400034,234400034,False,53.515111695137975,2026-05-27,2.266754270696452,0.6222076215505914,0.22222732677353232,0.1,0.75,0.3383314697583842,0.3230216936565233,True,False,1,2,0.14955531412359094,balanced,0.3230216936565233,2021-10-02,2022-05-27,LINKED_ATTRIBUTION_DATE,NAME:conseil regional des pays de la loire,NAME_FALLBACK,conseil regional des pays de la loire,,,LOCATION MAINTENANCE ET ENTRETIEN DES MATÉRIELS ET LOGICIELS D'IMPRESSION DANS LES SERVICES DE LA RÉGION DES PAYS DE LA LOIRE,79800000,79,798,7980,79800,False,48.0,True,2026-05-27,True,DIGITAL_ICT,2026-07-13,Conseil régional des Pays de la Loire,44;49;53;72;85,https://www.boamp.fr/pages/avis/?q=idweb:21-130956,NAME:conseil regional des pays de la loire,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44;49;53;72;85,conseil regional des pays de la loire,234400034,9.0,234400034,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,SIREN:234400034,2026-03-19,2026-03-19,PUBLICATION_DATE_FALLBACK,SIRET:23440003400026,RAW_SIRET,region des pays de la loire,23440003400026,234400034,ASSISTANCE TECHNIQUE POUR OPERATIONS D’EXTENSION DES RESEAUX NUMERIQUES DANS LES LYCEES PUBLICS ET ETABLISSEMENTS REGIONAUX D’ENSEIGNEMENT ADAPTE (E.R.E.A.) DE LA REGION DES PAYS DE LA LOIRE,,,,,,False,4.0,False,2026-07-19,True,DIGITAL_ICT,2026-07-13,Région des Pays de la Loire,44;49;53;72;85,https://www.boamp.fr/pages/avis/?q=idweb:26-28296,SIRET:23440003400026,23440003400026,234400034,234400034,234400034,True,REGION DES PAYS DE LA LOIRE,BOAMP_SIRET_CORROBORATED_BY_ENRICHED_SIREN,HIGH,False,True,JOINED,44;49;53;72;85,region des pays de la loire,234400034,185.0,234400034,DIRECT_BOAMP_SIRET,HIGH,SIRET:23440003400026
21-138241,25-100736,2021-10-16,2025-09-12,SIRET:22720002900014,NAME:departement de la sarthe,RAW_SIRET,NAME_FALLBACK,SAME_SIREN_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_ENRICHMENT_NOTICE_JOIN,22720002900014,,227200029,227200029,False,46.87910643889619,2026-01-26,4.467805519053877,0.25536574682435387,0.9754800636276368,0.1,0.9,0.5252594589757613,0.3230216936565233,True,False,1,6,0.2612272496742427,balanced,0.3230216936565233,2021-10-16,2022-01-26,LINKED_ATTRIBUTION_DATE,SIRET:22720002900014,RAW_SIRET,departement de la sarthe,22720002900014,227200029,"Fourniture et maintenance des composants logiciels du système d'information décisionnel (Bo, 360 et Talend) pour les besoins du Département de la Sarthe",72267100,72,722,7226,72267,False,48.0,True,2026-01-26,True,DIGITAL_ICT,2026-07-13,DEPARTEMENT DE LA SARTHE,72,https://www.boamp.fr/pages/avis/?q=idweb:21-138241,SIRET:22720002900014,22720002900014,227200029,227200029,,,,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT,72,departement de la sarthe,227200029,332.0,227200029,DIRECT_BOAMP_SIRET,HIGH,SIRET:22720002900014,2025-09-12,2025-12-03,LINKED_ATTRIBUTION_DATE,NAME:departement de la sarthe,NAME_FALLBACK,departement de la sarthe,,,"Fourniture et la maintenance des composants logiciels du système d'information décisionnel (BO, 360 et TALEND) pour les besoins du Département de la Sarthe",,,,,,False,4.0,False,2026-04-03,True,DIGITAL_ICT,2026-07-13,Département de la Sarthe,72,https://www.boamp.fr/pages/avis/?q=idweb:25-100736,NAME:departement de la sarthe,,,,227200029,True,DEPARTEMENT DE LA SARTHE,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED,72,departement de la sarthe,227200029,332.0,227200029,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,SIREN:227200029
21-146075,25-141997,2021-10-31,2025-12-23,NAME:ville de thouare-sur-loire,NAME:mairie de thouare-sur-loire,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_ENRICHMENT_NOTICE_JOIN,,,214402042,214402042,False,49.73718791064389,2025-10-31,1.7411300919842312,0.7098116513359615,0.22477316819844806,0.2,0.75,0.39112352170344716,0.3230216936565233,False,False,1,1,0.39112352170344716,balanced,0.3230216936565233,2021-10-31,2021-10-31,PUBLICATION_DATE_FALLBACK,NAME:ville de thouare-sur-loire,NAME_FALLBACK,ville de thouare-sur-loire,,,"Hébergement, infogérance et fourniture de matériels informatiques.",72222300,72,722,7222,72222,False,48.0,True,2025-10-31,True,DIGITAL_ICT,2026-07-13,Ville de Thouaré-sur-Loire,44,https://www.boamp.fr/pages/avis/?q=idweb:21-146075,NAME:ville de thouare-sur-loire,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44,ville de thouare-sur-loire,214402042,2.0,214402042,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,SIREN:214402042,2025-12-23,2025-12-23,PUBLICATION_DATE_FALLBACK,NAME:mairie de thouare-sur-loire,NAME_FALLBACK,mairie de thouare-sur-loire,,,Infogérance et licences de logiciels standards,72514000,72,725,7251,72514,False,12.0,False,2026-12-23,True,DIGITAL_ICT,2026-07-13,Mairie de Thouaré-sur-Loire,44,https://www.boamp.fr/pages/avis/?q=idweb:25-141997,NAME:mairie de thouare-sur-loire,,,,214402042,True,COMMUNE DE THOUARE-SUR-LOIRE,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED,44,mairie de thouare-sur-loire,214402042,25.0,214402042,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,SIREN:214402042
21-156348,26-11967,2021-11-27,2026-02-04,SIRET:22530001100015,NAME:conseil departemental de la mayenne,RAW_SIRET,NAME_FALLBACK,SAME_SIREN_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_ENRICHMENT_NOTICE_JOIN,22530001100015,,225300011,225300011,False,50.26281208935611,2026-03-20,1.445466491458607,0.7590889180902322,0.01181380627426053,1.0,0.9,0.5839070617185492,0.3230216936565233,False,False,1,5,0.23095204078364978,balanced,0.3230216936565233,2021-11-27,2022-03-20,LINKED_ATTRIBUTION_DATE,SIRET:22530001100015,RAW_SIRET,departement de la mayenne,22530001100015,225300011,"Acquisition, mise en oeuvre, maintenance d'une solution de parapheur électronique et signature numérique et prestations associées",72268000,72,722,7226,72268,False,48.0,True,2026-03-20,True,DIGITAL_ICT,2026-07-13,DEPARTEMENT DE LA MAYENNE,53,https://www.boamp.fr/pages/avis/?q=idweb:21-156348,SIRET:22530001100015,22530001100015,225300011,225300011,,,,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT,53,departement de la mayenne,225300011,7.0,225300011,DIRECT_BOAMP_SIRET,HIGH,SIRET:22530001100015,2026-02-04,2026-02-04,PUBLICATION_DATE_FALLBACK,NAME:conseil departemental de la mayenne,NAME_FALLBACK,conseil departemental de la mayenne,,,"Refonte du système d'information archivistique (Sia) des Archives départementales de la Mayenne : diffusion des archives numériques et des instruments de recherche, Cms et moteur d",72268000,72,722,7226,72268,False,48.0,False,2030-02-04,True,DIGITAL_ICT,2026-07-13,Conseil Départemental de la Mayenne,53,https://www.boamp.fr/pages/avis/?q=idweb:26-11967,NAME:conseil departemental de la mayenne,,,,225300011,True,DEPARTEMENT DE LA MAYENNE,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED,53,conseil departemental de la mayenne,225300011,256.0,225300011,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,SIREN:225300011
21-157552,25-123316,2021-12-01,2025-11-05,SIRET:22720002900014,NAME:sarthe culture,RAW_SIRET,NAME_FALLBACK,SAME_SIREN_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_ENRICHMENT_NOTICE_JOIN,22720002900014,,227200029,227200029,False,47.1419185282523,2025-12-01,0.8541392904073587,0.8576434515987735,0.023794350964000666,0.1,0.9,0.34273888573709366,0.3230216936565233,True,False,1,7,0.02038604148778783,balanced,0.3230216936565233,2021-12-01,2021-12-01,PUBLICATION_DATE_FALLBACK,SIRET:22720002900014,RAW_SIRET,departement de la sarthe,22720002900014,227200029,"Fourniture, livraison, mise en service régulier et maintenance d'un logiciel de gestion des denrées alimentaires pour les besoins des collèges publics sarthois du Département de la",48430000,48,484,4843,48430,False,48.0,True,2025-12-01,True,DIGITAL_ICT,2026-07-13,DEPARTEMENT DE LA SARTHE,72,https://www.boamp.fr/pages/avis/?q=idweb:21-157552,SIRET:22720002900014,22720002900014,227200029,227200029,,,,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT,72,departement de la sarthe,227200029,332.0,227200029,DIRECT_BOAMP_SIRET,HIGH,SIRET:22720002900014,2025-11-05,2026-04-02,LINKED_ATTRIBUTION_DATE,NAME:sarthe culture,NAME_FALLBACK,sarthe culture,,,"PRESTATIONS DE REFONTE, D'HEBERGEMENT ET DE MAINTENANCE DU SITE INTERNET DE L'ABBAYE ROYALE DE L'ÉPAU ET CREATION D'UN SECOND SITE VITRINE DEDIE AUX ESPACES HENRI PESCAROLO - RELANCE",,,,,,False,42.0,False,2029-10-02,True,DIGITAL_ICT,2026-07-13,Sarthe Culture,72,https://www.boamp.fr/pages/avis/?q=idweb:25-123316,NAME:sarthe culture,,,,227200029,True,DEPARTEMENT DE LA SARTHE,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED,72,,,,227200029,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,SIREN:227200029
21-157863,26-41056,2021-12-02,2026-04-22,NAME:commune de saint-herblain,NAME:mairie de st herblain,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_ENRICHMENT_NOTICE_JOIN,,,214401622,214401622,False,52.6281208935611,2026-02-26,1.8068331143232588,0.6988611476127902,0.2116679562555407,0.0,0.75,0.32379907159263677,0.3230216936565233,False,False,1,2,0.016271076648382676,balanced,0.3230216936565233,2021-12-02,2022-02-26,LINKED_ATTRIBUTION_DATE,NAME:commune de saint-herblain,NAME_FALLBACK,commune de saint-herblain,,,"Acquisition, maintenance et prestations associées pour l'infrastructure réseau, TOIP et Visio de la Ville de Saint-Herblain",72267100,72,722,7226,72267,False,48.0,True,2026-02-26,True,DIGITAL_ICT,2026-07-13,Commune de Saint-Herblain,44,https://www.boamp.fr/pages/avis/?q=idweb:21-157863,NAME:commune de saint-herblain,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44,commune de saint-herblain,214401622,4.0,214401622,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,SIREN:214401622,2026-04-22,2026-04-22,PUBLICATION_DATE_FALLBACK,NAME:mairie de st herblain,NAME_FALLBACK,mairie de st herblain,,,Maintenance courants faibles sonorisation PPMS dans les bâtiments communaux de la ville de Saint-Herblain,48952000,48,489,4895,48952,False,48.0,True,2030-04-22,True,DIGITAL_ICT,2026-07-13,Mairie de St  Herblain,44,https://www.boamp.fr/pages/avis/?q=idweb:26-41056,NAME:mairie de st herblain,,,,214401622,True,COMMUNE DE SAINT-HERBLAIN,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED,44,mairie de st herblain,214401622,44.0,214401622,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,SIREN:214401622
21-161904,26-45351,2021-12-11,2026-05-07,SIRET:22440002800011,NAME:conseil departemental loire atlantique,RAW_SIRET,NAME_FALLBACK,SAME_SIREN_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_ENRICHMENT_NOTICE_JOIN,22440002800011,,224400028,224400028,False,52.825229960578184,2026-04-07,0.985545335085414,0.835742444152431,0.24823827033422657,0.1,0.9,0.41581900565508706,0.3230216936565233,True,False,1,2,0.027904054354766727,balanced,0.3230216936565233,2021-12-11,2022-04-07,LINKED_ATTRIBUTION_DATE,SIRET:22440002800011,RAW_SIRET,cd 44,22440002800011,224400028,Assistance pour le développement spécifique applicatif au sein du Département de Loire-Atlantique,72611000,72,726,7261,72611,False,48.0,True,2026-04-07,True,DIGITAL_ICT,2026-07-13,CD 44,44,https://www.boamp.fr/pages/avis/?q=idweb:21-161904,SIRET:22440002800011,22440002800011,224400028,224400028,,,,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT,44,,,,224400028,DIRECT_BOAMP_SIRET,HIGH,SIRET:22440002800011,2026-05-07,2026-05-07,PUBLICATION_DATE_FALLBACK,NAME:conseil departemental loire atlantique,NAME_FALLBACK,conseil departemental loire atlantique,,,Q086FA - Assistance et support numérique pour le département de Loire-Atlantique et structures associées,,,,,,False,12.0,False,2027-05-07,True,DIGITAL_ICT,2026-07-13,Conseil départemental Loire Atlantique,44,https://www.boamp.fr/pages/avis/?q=idweb:26-45351,NAME:conseil departemental loire atlantique,,,,224400028,True,DEPARTEMENT DE LA LOIRE-ATLANTIQUE,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED,44,conseil departemental loire atlantique,224400028,257.0,224400028,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,SIREN:224400028
21-162690,24-42667,2022-01-08,2024-04-12,NAME:angers loire metropole,SIRET:24490001500011,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,24490001500011,244900015,244900015,False,27.102496714848883,2024-04-21,0.2956636005256242,0.9507227332457293,0.011488843736500678,0.1,0.75,0.3467017786192076,0.3230216936565233,True,False,1,4,0.0917377359767545,balanced,0.3230216936565233,2022-01-08,2022-04-21,LINKED_ATTRIBUTION_DATE,NAME:angers loire metropole,NAME_FALLBACK,angers loire metropole,,,location et maintenance de deux presses numériques hauts volumes pour le service imprimerie,30121300,30,301,3012,30121,False,24.0,True,2024-04-21,True,DIGITAL_ICT,2026-07-13,Angers Loire Métropole,49,https://www.boamp.fr/pages/avis/?q=idweb:21-162690,NAME:angers loire metropole,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,49,angers loire metropole,244900015,12.0,244900015,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,SIREN:244900015,2024-04-12,2024-04-12,PUBLICATION_DATE_FALLBACK,SIRET:24490001500011,RAW_SIRET,ville d angers loire metropole 49,24490001500011,244900015,Fourniture de papiers pour offset et presse numérique,,,,,,False,4.0,False,2024-08-12,True,DIGITAL_ICT,2026-07-13,Ville d'Angers Loire Metropole (49),49,https://www.boamp.fr/pages/avis/?q=idweb:24-42667,SIRET:24490001500011,24490001500011,244900015,244900015,244900015,True,COMMUNAUTE URBAINE ANGERS LOIRE METROPOLE,BOAMP_SIRET_CORROBORATED_BY_ENRICHED_SIREN,HIGH,False,True,JOINED,49,ville d angers loire metropole 49,244900015,22.0,244900015,DIRECT_BOAMP_SIRET,HIGH,SIRET:24490001500011
