notice_id,publication_date,notice_type_normalized,buyer_name_raw,buyer_name_normalized,buyer_legal_name_enriched_display,buyer_siret_raw,buyer_siret_clean,buyer_siren_from_boamp_siret,buyer_siren_enriched,buyer_siren_enriched_raw,code_departement,enrichment_department_raw,url_avis,enrichment_boamp_url,buyer_legal_category_enriched,buyer_legal_category_sirene,buyer_legal_status_enriched
24-119010,2024-10-20,ATTRIBUTION,ECOLE CENTRALE DE NANTES,ecole centrale de nantes,ECOLE CENTRALE DE NANTES,79139697100016,79139697100016,791396971,194401006,194401006,44,44,https://www.boamp.fr/pages/avis/?q=idweb:24-119010,https://www.boamp.fr/pages/avis/?q=idweb:24-119010,Établissement public national à caractère scientifique culturel et professionnel ,7383,A
24-124070,2024-10-31,APPEL_OFFRE,REGION PAYS DE LA LOIRE,region pays de la loire,REGION DES PAYS DE LA LOIRE,17440005100010,17440005100010,174400051,234400034,234400034,72;44;49;53;85,"72,44,49,53,85",https://www.boamp.fr/pages/avis/?q=idweb:24-124070,https://www.boamp.fr/pages/avis/?q=idweb:24-124070,Région ,7230,A
24-115011,2024-10-11,ATTRIBUTION,Région des Pays de la Loire,region des pays de la loire,REGION DES PAYS DE LA LOIRE,17440005100010,17440005100010,174400051,234400034,234400034,44;72;85;49;53,"44,72,85,49,53",https://www.boamp.fr/pages/avis/?q=idweb:24-115011,https://www.boamp.fr/pages/avis/?q=idweb:24-115011,Région ,7230,A
24-115047,2024-10-11,APPEL_OFFRE,Préfecture de région des Pays de la Loire,prefecture de region des pays de la loire,PREFECTURE DE REGION PAYS DE LA LOIRE,11000201100044,11000201100044,110002011,174400002,174400002,44;49;53;72;85,"44,49,53,72,85",https://www.boamp.fr/pages/avis/?q=idweb:24-115047,https://www.boamp.fr/pages/avis/?q=idweb:24-115047,Service déconcentré de l'État à compétence (inter) régionale ,7171,A
24-115562,2024-10-12,APPEL_OFFRE,"SAS AVENSIA 
agissant au nom et pour le compte de l'ESID de Rennes",sas avensia agissant au nom et pour le compte de l esid de rennes,MINISTERE DES ARMEES ET DES ANCIENS COMBATTANTS,17350005900014,17350005900014,173500059,110090016,110090016,35;22;56;44;49;53;50;61,"35,22,56,44,49,53,50,61",https://www.boamp.fr/pages/avis/?q=idweb:24-115562,https://www.boamp.fr/pages/avis/?q=idweb:24-115562,Ministère ,7113,A
24-116387,2024-10-15,APPEL_OFFRE,Direction Interrégionale de la Protection Judiciaire de la Jeunesse - Grand-Ouest,direction interregionale de la protection judiciaire de la jeunesse - grand-ouest,DIRECTION INTERREGIONALE DE LA PROTECTION JUDICIAIRE DE LA JEUNESSE GRAND OUEST,17350005900014,17350005900014,173500059,130007438,130007438,35;29;44;49;76;85,"35,29,44,49,76,85",https://www.boamp.fr/pages/avis/?q=idweb:24-116387,https://www.boamp.fr/pages/avis/?q=idweb:24-116387,Service déconcentré de l'État à compétence (inter) régionale ,7171,A
24-118626,2024-10-19,APPEL_OFFRE,LAVAL AGGLOMERATION,laval agglomeration,LAVAL AGGLOMERATION,17440005100010,17440005100010,174400051,200083392,200083392,53,53,https://www.boamp.fr/pages/avis/?q=idweb:24-118626,https://www.boamp.fr/pages/avis/?q=idweb:24-118626,Communauté d'agglomération ,7348,A
24-111540,2024-10-03,ATTRIBUTION,Grand Port Maritime de Nantes Saint Nazaire,grand port maritime de nantes saint nazaire,GRAND PORT MARITIME DE NANTES SAINT-NAZAIRE,43793760000033,43793760000033,437937600,775604853,775604853,44,44,https://www.boamp.fr/pages/avis/?q=idweb:24-111540,https://www.boamp.fr/pages/avis/?q=idweb:24-111540,Établissement public national à caractère industriel ou commercial doté d'un comptable public ,4110,A
24-112683,2024-10-06,ATTRIBUTION,"GRAND PORT MARITIME DE NANTES SAINT-NAZAIRE, Service Achat (ACH)",grand port maritime de nantes saint-nazaire service achat ach,GRAND PORT MARITIME DE NANTES SAINT-NAZAIRE,17440005100010,17440005100010,174400051,775604853,775604853,44,44,https://www.boamp.fr/pages/avis/?q=idweb:24-112683,https://www.boamp.fr/pages/avis/?q=idweb:24-112683,Établissement public national à caractère industriel ou commercial doté d'un comptable public ,4110,A
24-121554,2024-10-25,APPEL_OFFRE,Région des Pays de la Loire,region des pays de la loire,REGION DES PAYS DE LA LOIRE,17440005100010,17440005100010,174400051,234400034,234400034,44;49;53;72;85,"44,49,53,72,85",https://www.boamp.fr/pages/avis/?q=idweb:24-121554,https://www.boamp.fr/pages/avis/?q=idweb:24-121554,Région ,7230,A
24-114292,2024-10-10,ATTRIBUTION,CHU NANTES,chu nantes,CHU NANTES,17440005100010,17440005100010,174400051,264400136,264400136,44,44,https://www.boamp.fr/pages/avis/?q=idweb:24-114292,https://www.boamp.fr/pages/avis/?q=idweb:24-114292,Établissement d'hospitalisation ,7364,A
24-116331,2024-10-15,APPEL_OFFRE,PFC OUEST RENNES,pfc ouest rennes,MINISTERE DES ARMEES ET DES ANCIENS COMBATTANTS,11000201100044,11000201100044,110002011,110090016,110090016,56;49;45,"56,49,45",https://www.boamp.fr/pages/avis/?q=idweb:24-116331,https://www.boamp.fr/pages/avis/?q=idweb:24-116331,Ministère ,7113,A
24-118413,2024-10-18,ATTRIBUTION,CHU NANTES,chu nantes,CHU NANTES,17440005100010,17440005100010,174400051,264400136,264400136,44,44,https://www.boamp.fr/pages/avis/?q=idweb:24-118413,https://www.boamp.fr/pages/avis/?q=idweb:24-118413,Établissement d'hospitalisation ,7364,A
24-111554,2024-10-03,APPEL_OFFRE,VILLE DE LAVAL,ville de laval,COMMUNE DE LAVAL,17440005100010,17440005100010,174400051,215301300,215301300,53,53,https://www.boamp.fr/pages/avis/?q=idweb:24-111554,https://www.boamp.fr/pages/avis/?q=idweb:24-111554,Commune et commune nouvelle ,7210,A
24-118832,2024-10-20,ATTRIBUTION,"CHU d'ANGERS, Coordonnateur d'un groupement de commandes régional constitué pour les établissements parties des GHT de la région Pays de la Loire, en application des articles L.2113-6 et L.2113-7 du code de la commande publique pour la passation et l'exécution du marché objet du présent avis.",chu d angers coordonnateur d un groupement de commandes regional constitue pour les etablissements parties des ght de la region pays de la loire en application des articles l 2113-6 et l 2113-7 du code de la commande publique pour la passation et l execution du marche objet du present avis,CENTRE HOSPITALIER UNIVERSITAIRE D'ANGERS,17350111500864,17350111500864,173501115,264900036,264900036,49;44;72;85;53,"49,44,72,85,53",https://www.boamp.fr/pages/avis/?q=idweb:24-118832,https://www.boamp.fr/pages/avis/?q=idweb:24-118832,Établissement d'hospitalisation ,7364,A
24-115907,2024-10-13,APPEL_OFFRE,Ville de Quimperlé,ville de quimperle,COMMUNE DE QUIMPERLE,21290233100015,21290233100015,212902331,212902332,212902332,29;22;44;56;35,"29,22,44,56,35",https://www.boamp.fr/pages/avis/?q=idweb:24-115907,https://www.boamp.fr/pages/avis/?q=idweb:24-115907,Commune et commune nouvelle ,7210,A
24-118417,2024-10-18,ATTRIBUTION,DIR-NORD-OUEST,dir-nord-ouest,DIRECTION INTERDEPARTEMENTALE DES ROUTES NORD-OUEST,17450005800022,17450005800022,174500058,130001696,130001696,41;18;28;36;37;45;61;72,"41,18,28,36,37,45,61,72",https://www.boamp.fr/pages/avis/?q=idweb:24-118417,https://www.boamp.fr/pages/avis/?q=idweb:24-118417,Service déconcentré de l'État à compétence (inter) départementale ,7172,A
24-110658,2024-10-02,ATTRIBUTION,CHU ANGERS Etablissement support du Groupement Hospitalier de Territoire de Maine et Loire,chu angers etablissement support du groupement hospitalier de territoire de maine et loire,CENTRE HOSPITALIER UNIVERSITAIRE D'ANGERS,47786555400091,47786555400091,477865554,264900036,264900036,49,49,https://www.boamp.fr/pages/avis/?q=idweb:24-110658,https://www.boamp.fr/pages/avis/?q=idweb:24-110658,Établissement d'hospitalisation ,7364,A
24-111502,2024-10-03,ATTRIBUTION,VILLE DE LAVAL,ville de laval,COMMUNE DE LAVAL,17440005100010,17440005100010,174400051,215301300,215301300,53,53,https://www.boamp.fr/pages/avis/?q=idweb:24-111502,https://www.boamp.fr/pages/avis/?q=idweb:24-111502,Commune et commune nouvelle ,7210,A
24-112686,2024-10-06,APPEL_OFFRE,Ville d'Orvault,ville d orvault,COMMUNE D'ORVAULT,17440005100010,17440005100010,174400051,214401143,214401143,44,44,https://www.boamp.fr/pages/avis/?q=idweb:24-112686,https://www.boamp.fr/pages/avis/?q=idweb:24-112686,Commune et commune nouvelle ,7210,A
24-121721,2024-10-25,APPEL_OFFRE,Etablissement du Service d'Infrastructure de la Défense de RENNES,etablissement du service d infrastructure de la defense de rennes,MINISTERE DES ARMEES ET DES ANCIENS COMBATTANTS,11000201100044,11000201100044,110002011,110090016,110090016,35;44,"35,44",https://www.boamp.fr/pages/avis/?q=idweb:24-121721,https://www.boamp.fr/pages/avis/?q=idweb:24-121721,Ministère ,7113,A
24-121874,2024-10-26,ATTRIBUTION,CHU NANTES,chu nantes,CHU NANTES,17440005100010,17440005100010,174400051,264400136,264400136,44,44,https://www.boamp.fr/pages/avis/?q=idweb:24-121874,https://www.boamp.fr/pages/avis/?q=idweb:24-121874,Établissement d'hospitalisation ,7364,A
24-110447,2024-10-01,ATTRIBUTION,Centre Hospitalier Universitaire de Nantes,centre hospitalier universitaire de nantes,CHU NANTES,17440005100010,17440005100010,174400051,264400136,264400136,44,44,https://www.boamp.fr/pages/avis/?q=idweb:24-110447,https://www.boamp.fr/pages/avis/?q=idweb:24-110447,Établissement d'hospitalisation ,7364,A
24-110628,2024-10-02,ATTRIBUTION,CHU ANGERS Etablissement support du Groupement Hospitalier de Territoire de Maine et Loire,chu angers etablissement support du groupement hospitalier de territoire de maine et loire,CENTRE HOSPITALIER UNIVERSITAIRE D'ANGERS,33371027500061,33371027500061,333710275,264900036,264900036,49,49,https://www.boamp.fr/pages/avis/?q=idweb:24-110628,https://www.boamp.fr/pages/avis/?q=idweb:24-110628,Établissement d'hospitalisation ,7364,A
24-118811,2024-10-20,ATTRIBUTION,Établissement du service d'infrastructure de la défense de Rennes (ESID),etablissement du service d infrastructure de la defense de rennes esid,MINISTERE DES ARMEES ET DES ANCIENS COMBATTANTS,11000201100044,11000201100044,110002011,110090016,110090016,35;14;18;27;37;49;91,"35,14,18,27,37,49,91",https://www.boamp.fr/pages/avis/?q=idweb:24-118811,https://www.boamp.fr/pages/avis/?q=idweb:24-118811,Ministère ,7113,A
24-133403,2024-11-28,ATTRIBUTION,PFC OUEST RENNES,pfc ouest rennes,MINISTERE DES ARMEES ET DES ANCIENS COMBATTANTS,11000201100044,11000201100044,110002011,110090016,110090016,49,49,https://www.boamp.fr/pages/avis/?q=idweb:24-133403,https://www.boamp.fr/pages/avis/?q=idweb:24-133403,Ministère ,7113,A
24-129401,2024-11-16,APPEL_OFFRE,Nantes Université,nantes universite,NANTES UNIVERSITE,17440005100010,17440005100010,174400051,130029747,130029747,44,44,https://www.boamp.fr/pages/avis/?q=idweb:24-129401,https://www.boamp.fr/pages/avis/?q=idweb:24-129401,Établissement public national à caractère scientifique culturel et professionnel ,7383,A
24-126729,2024-11-08,APPEL_OFFRE,Nantes Université,nantes universite,NANTES UNIVERSITE,17440005100010,17440005100010,174400051,130029747,130029747,44,44,https://www.boamp.fr/pages/avis/?q=idweb:24-126729,https://www.boamp.fr/pages/avis/?q=idweb:24-126729,Établissement public national à caractère scientifique culturel et professionnel ,7383,A
24-127565,2024-11-10,APPEL_OFFRE,CHU NANTES,chu nantes,CHU NANTES,17440005100010,17440005100010,174400051,264400136,264400136,44,44,https://www.boamp.fr/pages/avis/?q=idweb:24-127565,https://www.boamp.fr/pages/avis/?q=idweb:24-127565,Établissement d'hospitalisation ,7364,A
24-129322,2024-11-16,APPEL_OFFRE,REGION PAYS DE LA LOIRE,region pays de la loire,REGION DES PAYS DE LA LOIRE,17440005100010,17440005100010,174400051,234400034,234400034,44;49;53;72;85,"44,49,53,72,85",https://www.boamp.fr/pages/avis/?q=idweb:24-129322,https://www.boamp.fr/pages/avis/?q=idweb:24-129322,Région ,7230,A
24-124939,2024-11-05,ATTRIBUTION,CCAS des Sables d'Olonne,ccas des sables d olonne,CENTRE COMMUNAL D'ACTION SOCIALE,13002928300012,13002928300012,130029283,200082154,200082154,85,85,https://www.boamp.fr/pages/avis/?q=idweb:24-124939,https://www.boamp.fr/pages/avis/?q=idweb:24-124939,Centre communal d'action sociale ,7361,A
24-125771,2024-11-07,APPEL_OFFRE,Établissement du service d'infrastructure de la défense de Rennes (ESID),etablissement du service d infrastructure de la defense de rennes esid,MINISTERE DES ARMEES ET DES ANCIENS COMBATTANTS,11000201100044,11000201100044,110002011,110090016,110090016,14;27;44;35;37;53;86;76;61,"14,27,44,35,37,53,86,76,61",https://www.boamp.fr/pages/avis/?q=idweb:24-125771,https://www.boamp.fr/pages/avis/?q=idweb:24-125771,Ministère ,7113,A
24-129565,2024-11-17,ATTRIBUTION,La Cité des Congrès de Nantes agissant au nom et pour le compte de Nantes Métropole,la cite des congres de nantes agissant au nom et pour le compte de nantes metropole,LA CITE LE CENTRE DES CONGRES DE NANTES,92084215000012,92084215000012,920842150,381053768,381053768,44,44,https://www.boamp.fr/pages/avis/?q=idweb:24-129565,https://www.boamp.fr/pages/avis/?q=idweb:24-129565,Établissement public local à caractère industriel ou commercial ,4140,A
24-130879,2024-11-20,APPEL_OFFRE,Plate-forme commissariat Ouest (Rennes),plate-forme commissariat ouest rennes,MINISTERE DES ARMEES ET DES ANCIENS COMBATTANTS,11000201100044,11000201100044,110002011,110090016,110090016,37;41;18;86;72;28;45,"37,41,18,86,72,28,45",https://www.boamp.fr/pages/avis/?q=idweb:24-130879,https://www.boamp.fr/pages/avis/?q=idweb:24-130879,Ministère ,7113,A
24-128486,2024-11-14,APPEL_OFFRE,VILLE DE LAVAL,ville de laval,COMMUNE DE LAVAL,17440005100010,17440005100010,174400051,215301300,215301300,53,53,https://www.boamp.fr/pages/avis/?q=idweb:24-128486,https://www.boamp.fr/pages/avis/?q=idweb:24-128486,Commune et commune nouvelle ,7210,A
24-129001,2024-11-15,APPEL_OFFRE,Département de Maine-et-Loire,departement de maine-et-loire,DEPARTEMENT DE MAINE ET LOIRE,17440005100010,17440005100010,174400051,224900019,224900019,49,49,https://www.boamp.fr/pages/avis/?q=idweb:24-129001,https://www.boamp.fr/pages/avis/?q=idweb:24-129001,Département ,7220,A
24-124899,2024-11-05,APPEL_OFFRE,Agence nationale de sécurité sanitaire (Anses),agence nationale de securite sanitaire anses,AGENCE NATIONALE DE SECURITE SANITAIRE DE L ALIMENTATION DE L ENVIRONNEMENT ET DU TRAVAIL,17770704900017,17770704900017,177707049,130012024,130012024,49,49,https://www.boamp.fr/pages/avis/?q=idweb:24-124899,https://www.boamp.fr/pages/avis/?q=idweb:24-124899,Établissement public national à caractère administratif ,7389,A
24-127792,2024-11-10,ATTRIBUTION,CAISSE DES DEPOTS,caisse des depots,CAISSE DES DEPOTS ET CONSIGNATIONS,17750005500013,17750005500013,177500055,180020026,180020026,49,49,https://www.boamp.fr/pages/avis/?q=idweb:24-127792,https://www.boamp.fr/pages/avis/?q=idweb:24-127792,Autre personne morale de droit administratif ,7490,A
24-128850,2024-11-15,ATTRIBUTION,Armement des phares et balises,armement des phares et balises,ARMEMENT DES PHARES ET BALISES,11000201100044,11000201100044,110002011,130003213,130003213,44,44,https://www.boamp.fr/pages/avis/?q=idweb:24-128850,https://www.boamp.fr/pages/avis/?q=idweb:24-128850,Service déconcentré à compétence nationale d'un ministère (hors Défense),7160,A
24-131607,2024-11-22,ATTRIBUTION,Tribunal judiciaire,tribunal judiciaire,MSA MAYENNE ORNE SARTHE,49337368200019,49337368200019,493373682,481521003,481521003,72,72,https://www.boamp.fr/pages/avis/?q=idweb:24-131607,https://www.boamp.fr/pages/avis/?q=idweb:24-131607,Mutualité sociale agricole ,8140,A
24-124838,2024-11-02,APPEL_OFFRE,REGION PAYS DE LA LOIRE,region pays de la loire,REGION DES PAYS DE LA LOIRE,17440005100010,17440005100010,174400051,234400034,234400034,44;49;53;72;85,"44,49,53,72,85",https://www.boamp.fr/pages/avis/?q=idweb:24-124838,https://www.boamp.fr/pages/avis/?q=idweb:24-124838,Région ,7230,A
24-125912,2024-11-07,APPEL_OFFRE,CHU NANTES,chu nantes,CHU NANTES,17440005100010,17440005100010,174400051,264400136,264400136,44,44,https://www.boamp.fr/pages/avis/?q=idweb:24-125912,https://www.boamp.fr/pages/avis/?q=idweb:24-125912,Établissement d'hospitalisation ,7364,A
24-125063,2024-11-05,ATTRIBUTION,SAS AVENSIA agissant au nom et pour le compte de l'ESID de Rennes,sas avensia agissant au nom et pour le compte de l esid de rennes,MINISTERE DES ARMEES ET DES ANCIENS COMBATTANTS,49511102300034,49511102300034,495111023,110090016,110090016,37;41;36;28;18;72;45,"37,41,36,28,18,72,45",https://www.boamp.fr/pages/avis/?q=idweb:24-125063,https://www.boamp.fr/pages/avis/?q=idweb:24-125063,Ministère ,7113,A
24-132327,2024-11-24,ATTRIBUTION,GIE SESAM-Vitale,gie sesam-vitale,GIE SESAM VITALE,38012986646850,38012986646850,380129866,391722881,391722881,72,72,https://www.boamp.fr/pages/avis/?q=idweb:24-132327,https://www.boamp.fr/pages/avis/?q=idweb:24-132327,Groupement d'intérêt économique (GIE) ,6220,A
24-132982,2024-11-27,ATTRIBUTION,SDIS44,sdis44,SCE DEPARTEMENTAL INCENDIE ET SECOURS,17350111500864,17350111500864,173501115,284400017,284400017,44,44,https://www.boamp.fr/pages/avis/?q=idweb:24-132982,https://www.boamp.fr/pages/avis/?q=idweb:24-132982,Service départemental d'incendie et de secours (SDIS),7372,A
24-134353,2024-11-30,ATTRIBUTION,CHU NANTES,chu nantes,CHU NANTES,17440005100010,17440005100010,174400051,264400136,264400136,44,44,https://www.boamp.fr/pages/avis/?q=idweb:24-134353,https://www.boamp.fr/pages/avis/?q=idweb:24-134353,Établissement d'hospitalisation ,7364,A
24-141949,2024-12-19,APPEL_OFFRE,CHU NANTES,chu nantes,CHU NANTES,17440005100010,17440005100010,174400051,264400136,264400136,44,44,https://www.boamp.fr/pages/avis/?q=idweb:24-141949,https://www.boamp.fr/pages/avis/?q=idweb:24-141949,Établissement d'hospitalisation ,7364,A
24-138714,2024-12-12,APPEL_OFFRE,Caisse des dépôts et consignations,caisse des depots et consignations,CAISSE DES DEPOTS ET CONSIGNATIONS,17750005500013,17750005500013,177500055,180020026,180020026,75;49;33,"75,49,33",https://www.boamp.fr/pages/avis/?q=idweb:24-138714,https://www.boamp.fr/pages/avis/?q=idweb:24-138714,Autre personne morale de droit administratif ,7490,A
24-134598,2024-12-01,APPEL_OFFRE,LAVAL AGGLOMERATION,laval agglomeration,LAVAL AGGLOMERATION,17440005100010,17440005100010,174400051,200083392,200083392,53,53,https://www.boamp.fr/pages/avis/?q=idweb:24-134598,https://www.boamp.fr/pages/avis/?q=idweb:24-134598,Communauté d'agglomération ,7348,A
24-136440,2024-12-06,ATTRIBUTION,Syndicat départemental d'énergie 35,syndicat departemental d energie 35,SYNDICAT DEPARTEMENTAL D'ENERGIE 35,44239544800057,44239544800057,442395448,200050425,200050425,35;44,"35,44",https://www.boamp.fr/pages/avis/?q=idweb:24-136440,https://www.boamp.fr/pages/avis/?q=idweb:24-136440,Syndicat mixte fermé ,7354,A
24-145213,2024-12-28,ATTRIBUTION,Caisse des dépôts et consignations,caisse des depots et consignations,CAISSE DES DEPOTS ET CONSIGNATIONS,17750005500013,17750005500013,177500055,180020026,180020026,75;33;49,"75,33,49",https://www.boamp.fr/pages/avis/?q=idweb:24-145213,https://www.boamp.fr/pages/avis/?q=idweb:24-145213,Autre personne morale de droit administratif ,7490,A
24-145486,2024-12-29,ATTRIBUTION,REGION PAYS DE LA LOIRE,region pays de la loire,REGION DES PAYS DE LA LOIRE,17440005100010,17440005100010,174400051,234400034,234400034,44;53;72;85;49,"44,53,72,85,49",https://www.boamp.fr/pages/avis/?q=idweb:24-145486,https://www.boamp.fr/pages/avis/?q=idweb:24-145486,Région ,7230,A
24-139230,2024-12-13,ATTRIBUTION,CHU NANTES,chu nantes,CHU NANTES,17440005100010,17440005100010,174400051,264400136,264400136,44,44,https://www.boamp.fr/pages/avis/?q=idweb:24-139230,https://www.boamp.fr/pages/avis/?q=idweb:24-139230,Établissement d'hospitalisation ,7364,A
24-140127,2024-12-15,APPEL_OFFRE,REGION PAYS DE LA LOIRE,region pays de la loire,REGION DES PAYS DE LA LOIRE,17440005100010,17440005100010,174400051,234400034,234400034,44;49;53;72;85,"44,49,53,72,85",https://www.boamp.fr/pages/avis/?q=idweb:24-140127,https://www.boamp.fr/pages/avis/?q=idweb:24-140127,Région ,7230,A
