source_notice_id,publication_year,cpv_division,buyer_key,buyer_key_type,duration_status,buyer_publication_frequency,n_later_same_buyer_sources,n_later_same_buyer_in_temporal_window,n_scored_candidates,best_score,second_best_score,score_margin,source_has_only_one_candidate,selected_candidate_notice_id,selected_candidate_multiplicity,zero_candidate_cause
26-56462,2026,,SIRET:24440040400129,RAW_SIRET,observed,37,1,1,1,0.2336722150479133,,0.2336722150479133,True,26-60182,6,has_candidates
26-60182,2026,,SIRET:24440040400129,RAW_SIRET,observed,37,0,0,0,,,,False,,0,no_later_same_buyer_notice
25-48468,2025,,SIRET:24440043800127,RAW_SIRET,observed,2,1,1,1,0.4849824791940429,,0.4849824791940429,True,25-49952,1,has_candidates
25-49952,2025,,SIRET:24440043800127,RAW_SIRET,observed,2,0,0,0,,,,False,,0,no_later_same_buyer_notice
22-71838,2022,48,SIRET:24440045300035,RAW_SIRET,imputed,2,1,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
23-120616,2023,48,SIRET:24440045300035,RAW_SIRET,imputed,2,0,0,0,,,,False,,0,no_later_same_buyer_notice
25-70394,2025,,SIRET:24440050300110,RAW_SIRET,observed,1,0,0,0,,,,False,,0,no_later_same_buyer_notice
22-58525,2022,72,SIRET:24440053700035,RAW_SIRET,imputed,1,0,0,0,,,,False,,0,no_later_same_buyer_notice
22-17628,2022,48,SIRET:24440055200026,RAW_SIRET,imputed,2,1,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
22-41246,2022,32,SIRET:24440055200026,RAW_SIRET,imputed,2,0,0,0,,,,False,,0,no_later_same_buyer_notice
20-98937,2020,35,SIRET:24440061000055,RAW_SIRET,imputed,4,3,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
23-68037,2023,30,SIRET:24440061000055,RAW_SIRET,imputed,4,2,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
23-143770,2023,48,SIRET:24440061000055,RAW_SIRET,imputed,4,1,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
23-144302,2023,30,SIRET:24440061000055,RAW_SIRET,imputed,4,0,0,0,,,,False,,0,no_later_same_buyer_notice
19-88976,2019,35,SIRET:24440064400013,RAW_SIRET,imputed,10,9,2,2,0.2517334807521784,0.2213536486649042,0.0303798320872741,False,23-113446,1,has_candidates
21-67958,2021,72,SIRET:24440064400013,RAW_SIRET,imputed,10,8,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
22-8860,2022,48,SIRET:24440064400013,RAW_SIRET,imputed,10,7,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
22-24405,2022,72,SIRET:24440064400013,RAW_SIRET,imputed,10,6,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
22-94809,2022,48,SIRET:24440064400013,RAW_SIRET,imputed,10,5,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
22-143289,2022,48,SIRET:24440064400013,RAW_SIRET,imputed,10,4,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
23-16355,2023,48,SIRET:24440064400013,RAW_SIRET,imputed,10,3,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
23-19634,2023,35,SIRET:24440064400013,RAW_SIRET,imputed,10,2,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
23-70584,2023,48,SIRET:24440064400013,RAW_SIRET,imputed,10,1,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
23-113446,2023,48,SIRET:24440064400013,RAW_SIRET,imputed,10,0,0,0,,,,False,,0,no_later_same_buyer_notice
22-42168,2022,72,SIRET:24490001500011,RAW_SIRET,imputed,11,10,2,2,0.383899545942086,0.2655191304569851,0.1183804154851008,False,26-31691,1,has_candidates
22-53631,2022,32,SIRET:24490001500011,RAW_SIRET,imputed,11,9,2,2,0.2515340037143555,0.1858309813753279,0.0657030223390275,False,25-925,3,has_candidates
22-51760,2022,32,SIRET:24490001500011,RAW_SIRET,imputed,11,8,2,2,0.2212176960140166,0.155514673674989,0.0657030223390276,False,25-925,3,has_candidates
22-141594,2022,72,SIRET:24490001500011,RAW_SIRET,imputed,11,7,1,1,0.2330767160208505,,0.2330767160208505,True,26-65847,2,has_candidates
23-37581,2023,72,SIRET:24490001500011,RAW_SIRET,imputed,11,6,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
23-108318,2023,72,SIRET:24490001500011,RAW_SIRET,imputed,11,5,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
24-42667,2024,,SIRET:24490001500011,RAW_SIRET,observed,11,4,2,2,0.2428450737926185,0.1771420514535908,0.0657030223390276,False,24-131094,1,has_candidates
24-131094,2024,,SIRET:24490001500011,RAW_SIRET,observed,11,3,1,1,0.5479478756022776,,0.5479478756022776,True,25-925,3,has_candidates
25-925,2025,,SIRET:24490001500011,RAW_SIRET,observed,11,2,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
26-31691,2026,,SIRET:24490001500011,RAW_SIRET,observed,11,1,1,1,0.3717312760735516,,0.3717312760735516,True,26-65847,2,has_candidates
26-65847,2026,,SIRET:24490001500011,RAW_SIRET,observed,11,0,0,0,,,,False,,0,no_later_same_buyer_notice
24-3636,2024,48,SIRET:24490001500045,RAW_SIRET,imputed,1,0,0,0,,,,False,,0,no_later_same_buyer_notice
22-162609,2022,48,SIRET:24490001500060,RAW_SIRET,imputed,1,0,0,0,,,,False,,0,no_later_same_buyer_notice
23-73010,2023,72,SIRET:24490088200097,RAW_SIRET,imputed,1,0,0,0,,,,False,,0,no_later_same_buyer_notice
23-180715,2023,48,SIRET:24530035500030,RAW_SIRET,imputed,1,0,0,0,,,,False,,0,no_later_same_buyer_notice
23-25410,2023,72,SIRET:24560046500133,RAW_SIRET,imputed,1,0,0,0,,,,False,,0,no_later_same_buyer_notice
20-84141,2020,72,SIRET:24610066300011,RAW_SIRET,imputed,2,1,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
23-8152,2023,45,SIRET:24610066300011,RAW_SIRET,imputed,2,0,0,0,,,,False,,0,no_later_same_buyer_notice
22-138435,2022,30,SIRET:24720009000014,RAW_SIRET,imputed,1,0,0,0,,,,False,,0,no_later_same_buyer_notice
15-110860,2015,50,SIRET:24720013200014,RAW_SIRET,imputed,27,26,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
16-103088,2016,30,SIRET:24720013200014,RAW_SIRET,imputed,27,25,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
17-6085,2017,43,SIRET:24720013200014,RAW_SIRET,imputed,27,24,2,2,0.5222261203506002,0.1542010632364982,0.368025057114102,False,17-105683,1,has_candidates
17-48717,2017,30,SIRET:24720013200014,RAW_SIRET,imputed,27,23,1,1,0.3088872353216171,,0.3088872353216171,True,19-105444,2,has_candidates
17-73142,2017,48,SIRET:24720013200014,RAW_SIRET,imputed,27,22,5,5,0.2637647831800263,0.2549295927519086,0.0088351904281176,False,21-148611,1,has_candidates
17-105683,2017,39,SIRET:24720013200014,RAW_SIRET,imputed,27,21,1,1,0.3491906485191757,,0.3491906485191757,True,19-105444,2,has_candidates
19-105444,2019,48,SIRET:24720013200014,RAW_SIRET,imputed,27,20,6,6,0.3427061679604355,0.3171789829436676,0.0255271850167678,False,23-154026,2,has_candidates
20-91088,2020,48,SIRET:24720013200014,RAW_SIRET,imputed,27,19,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
21-27874,2021,72,SIRET:24720013200014,RAW_SIRET,imputed,27,18,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
21-78101,2021,39,SIRET:24720013200014,RAW_SIRET,imputed,27,17,6,6,0.6069823512284945,0.3440007483242451,0.2629816029042494,False,22-171933,1,has_candidates
21-87461,2021,30,SIRET:24720013200014,RAW_SIRET,imputed,27,16,6,6,0.4250087816185461,0.3469864425909508,0.0780223390275953,False,23-154026,2,has_candidates
21-148611,2021,39,SIRET:24720013200014,RAW_SIRET,imputed,27,15,5,5,0.3429306809278803,0.3349691084814279,0.0079615724464524,False,23-117420,1,has_candidates
21-170414,2021,50,SIRET:24720013200014,RAW_SIRET,imputed,27,14,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
22-16534,2022,48,SIRET:24720013200014,RAW_SIRET,imputed,27,13,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
22-105384,2022,39,SIRET:24720013200014,RAW_SIRET,imputed,27,12,3,3,0.4855823707191132,0.4633684258378955,0.0222139448812177,False,24-74022,2,has_candidates
22-108149,2022,32,SIRET:24720013200014,RAW_SIRET,imputed,27,11,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
22-116324,2022,48,SIRET:24720013200014,RAW_SIRET,imputed,27,10,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
22-136844,2022,72,SIRET:24720013200014,RAW_SIRET,imputed,27,9,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
22-171933,2023,39,SIRET:24720013200014,RAW_SIRET,imputed,27,8,3,3,0.5334908245079876,0.5112768796267698,0.0222139448812177,False,24-74022,2,has_candidates
23-93496,2023,72,SIRET:24720013200014,RAW_SIRET,imputed,27,7,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
23-117420,2023,48,SIRET:24720013200014,RAW_SIRET,imputed,27,6,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
23-120222,2023,72,SIRET:24720013200014,RAW_SIRET,imputed,27,5,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
23-154026,2023,72,SIRET:24720013200014,RAW_SIRET,imputed,27,4,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
23-169082,2023,72,SIRET:24720013200014,RAW_SIRET,imputed,27,3,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
24-43365,2024,,SIRET:24720013200014,RAW_SIRET,observed,27,2,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
24-55627,2024,,SIRET:24720013200014,RAW_SIRET,observed,27,1,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
24-74022,2024,,SIRET:24720013200014,RAW_SIRET,observed,27,0,0,0,,,,False,,0,no_later_same_buyer_notice
22-49163,2022,30,SIRET:24720068600100,RAW_SIRET,imputed,1,0,0,0,,,,False,,0,no_later_same_buyer_notice
23-53533,2023,72,SIRET:24850025800046,RAW_SIRET,imputed,1,0,0,0,,,,False,,0,no_later_same_buyer_notice
17-148560,2017,72,SIRET:24850034000141,RAW_SIRET,imputed,1,0,0,0,,,,False,,0,no_later_same_buyer_notice
25-32752,2025,,SIRET:24850058900317,RAW_SIRET,observed,1,0,0,0,,,,False,,0,no_later_same_buyer_notice
23-101767,2023,72,SIRET:24850062100011,RAW_SIRET,imputed,1,0,0,0,,,,False,,0,no_later_same_buyer_notice
25-37048,2025,,SIRET:24850066200015,RAW_SIRET,observed,1,0,0,0,,,,False,,0,no_later_same_buyer_notice
17-2924,2017,72,SIRET:25060187900035,RAW_SIRET,imputed,1,0,0,0,,,,False,,0,no_later_same_buyer_notice
23-137583,2023,50,SIRET:25440109400068,RAW_SIRET,imputed,1,0,0,0,,,,False,,0,no_later_same_buyer_notice
25-53540,2025,,SIRET:25440253000011,RAW_SIRET,observed,3,2,1,1,0.3473120473701278,,0.3473120473701278,True,26-1571,1,has_candidates
26-1571,2026,,SIRET:25440253000011,RAW_SIRET,observed,3,1,1,1,0.3664822261080886,,0.3664822261080886,True,26-63482,1,has_candidates
26-63482,2026,,SIRET:25440253000011,RAW_SIRET,observed,3,0,0,0,,,,False,,0,no_later_same_buyer_notice
21-54966,2021,72,SIRET:25440253000029,RAW_SIRET,imputed,3,2,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
22-11807,2022,75,SIRET:25440253000029,RAW_SIRET,imputed,3,1,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
23-139799,2023,32,SIRET:25440253000029,RAW_SIRET,imputed,3,0,0,0,,,,False,,0,no_later_same_buyer_notice
22-165672,2022,48,SIRET:25490130900032,RAW_SIRET,imputed,2,1,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
23-28773,2023,48,SIRET:25490130900032,RAW_SIRET,imputed,2,0,0,0,,,,False,,0,no_later_same_buyer_notice
23-139415,2023,45,SIRET:25610222900018,RAW_SIRET,imputed,1,0,0,0,,,,False,,0,no_later_same_buyer_notice
15-107880,2015,71,SIRET:25720243200015,RAW_SIRET,imputed,3,2,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
19-71394,2019,71,SIRET:25720243200015,RAW_SIRET,imputed,3,1,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
23-108368,2023,71,SIRET:25720243200015,RAW_SIRET,imputed,3,0,0,0,,,,False,,0,no_later_same_buyer_notice
23-12403,2023,48,SIRET:25850022200033,RAW_SIRET,imputed,3,2,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
23-106340,2023,30,SIRET:25850022200033,RAW_SIRET,imputed,3,1,1,1,0.1679098165526611,,0.1679098165526611,True,26-54160,1,has_candidates
26-54160,2026,,SIRET:25850022200033,RAW_SIRET,observed,3,0,0,0,,,,False,,0,no_later_same_buyer_notice
22-83864,2022,48,SIRET:26440013600018,RAW_SIRET,imputed,2,1,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
22-87982,2022,72,SIRET:26440013600018,RAW_SIRET,imputed,2,0,0,0,,,,False,,0,no_later_same_buyer_notice
25-95477,2025,,SIRET:26440013600471,RAW_SIRET,observed,2,0,0,0,,,,False,,0,no_later_same_buyer_notice
25-95444,2025,,SIRET:26440013600471,RAW_SIRET,observed,2,0,0,0,,,,False,,0,no_later_same_buyer_notice
22-17294,2022,85,SIRET:26490003600015,RAW_SIRET,imputed,4,3,2,2,0.319886114761279,0.252814279456855,0.067071835304424,False,22-114884,2,has_candidates
22-73557,2022,75,SIRET:26490003600015,RAW_SIRET,imputed,4,2,1,1,0.230787854517227,,0.230787854517227,True,22-114884,2,has_candidates
22-114884,2022,48,SIRET:26490003600015,RAW_SIRET,imputed,4,1,1,1,0.2732325886990802,,0.2732325886990802,True,26-55852,1,has_candidates
26-55852,2026,,SIRET:26490003600015,RAW_SIRET,observed,4,0,0,0,,,,False,,0,no_later_same_buyer_notice
17-104895,2017,35,SIRET:26490039000016,RAW_SIRET,imputed,1,0,0,0,,,,False,,0,no_later_same_buyer_notice
22-130653,2022,48,SIRET:26490115800016,RAW_SIRET,imputed,1,0,0,0,,,,False,,0,no_later_same_buyer_notice
21-64504,2021,48,SIRET:26530023600014,RAW_SIRET,imputed,6,5,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
22-157032,2022,32,SIRET:26530023600014,RAW_SIRET,imputed,6,4,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
23-61810,2023,72,SIRET:26530023600014,RAW_SIRET,imputed,6,3,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
23-85576,2023,72,SIRET:26530023600014,RAW_SIRET,imputed,6,2,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
23-150941,2023,35,SIRET:26530023600014,RAW_SIRET,imputed,6,1,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
23-155345,2023,45,SIRET:26530023600014,RAW_SIRET,imputed,6,0,0,0,,,,False,,0,no_later_same_buyer_notice
23-69565,2023,72,SIRET:26720016000013,RAW_SIRET,imputed,4,3,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
23-160919,2023,72,SIRET:26720016000013,RAW_SIRET,imputed,4,2,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
24-46266,2024,,SIRET:26720016000013,RAW_SIRET,observed,4,1,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
24-54167,2024,,SIRET:26720016000013,RAW_SIRET,observed,4,0,0,0,,,,False,,0,no_later_same_buyer_notice
22-50187,2022,32,SIRET:26720048300019,RAW_SIRET,imputed,1,0,0,0,,,,False,,0,no_later_same_buyer_notice
23-45378,2023,35,SIRET:26850242400016,RAW_SIRET,imputed,2,1,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
23-90619,2023,42,SIRET:26850242400016,RAW_SIRET,imputed,2,0,0,0,,,,False,,0,no_later_same_buyer_notice
18-101085,2018,72,SIRET:27490003400019,RAW_SIRET,imputed,3,2,1,1,0.5505452041934351,,0.5505452041934351,True,23-72834,2,has_candidates
21-44911,2021,30,SIRET:27490003400019,RAW_SIRET,imputed,3,1,1,1,0.2496249323633256,,0.2496249323633256,True,23-72834,2,has_candidates
23-72834,2023,72,SIRET:27490003400019,RAW_SIRET,imputed,3,0,0,0,,,,False,,0,no_later_same_buyer_notice
16-78018,2016,72,SIRET:27720003600196,RAW_SIRET,imputed,1,0,0,0,,,,False,,0,no_later_same_buyer_notice
26-49296,2026,,SIRET:28440001700018,RAW_SIRET,observed,1,0,0,0,,,,False,,0,no_later_same_buyer_notice
24-77946,2024,,SIRET:28440002500011,RAW_SIRET,observed,1,0,0,0,,,,False,,0,no_later_same_buyer_notice
22-58011,2022,35,SIRET:28490001600023,RAW_SIRET,imputed,3,2,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
22-121588,2022,72,SIRET:28490001600023,RAW_SIRET,imputed,3,1,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
23-29827,2023,45,SIRET:28490001600023,RAW_SIRET,imputed,3,0,0,0,,,,False,,0,no_later_same_buyer_notice
16-183705,2016,35,SIRET:28530001800022,RAW_SIRET,imputed,1,0,0,0,,,,False,,0,no_later_same_buyer_notice
16-118533,2016,35,SIRET:28720026500018,RAW_SIRET,imputed,5,4,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
20-23861,2020,35,SIRET:28720026500018,RAW_SIRET,imputed,5,3,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
22-54330,2022,50,SIRET:28720026500018,RAW_SIRET,imputed,5,2,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
22-163117,2022,35,SIRET:28720026500018,RAW_SIRET,imputed,5,1,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
23-81527,2023,48,SIRET:28720026500018,RAW_SIRET,imputed,5,0,0,0,,,,False,,0,no_later_same_buyer_notice
21-130332,2021,72,SIRET:28870852200017,RAW_SIRET,imputed,1,0,0,0,,,,False,,0,no_later_same_buyer_notice
22-54705,2022,72,SIRET:30122243600034,RAW_SIRET,imputed,1,0,0,0,,,,False,,0,no_later_same_buyer_notice
22-74630,2022,32,SIRET:31468496000045,RAW_SIRET,imputed,4,3,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
22-112462,2022,72,SIRET:31468496000045,RAW_SIRET,imputed,4,2,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
23-75958,2023,72,SIRET:31468496000045,RAW_SIRET,imputed,4,1,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
23-149641,2023,48,SIRET:31468496000045,RAW_SIRET,imputed,4,0,0,0,,,,False,,0,no_later_same_buyer_notice
21-128976,2021,72,SIRET:32782217700025,RAW_SIRET,imputed,1,0,0,0,,,,False,,0,no_later_same_buyer_notice
20-130827,2020,72,SIRET:37977417700016,RAW_SIRET,imputed,2,1,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
21-51441,2021,72,SIRET:37977417700016,RAW_SIRET,imputed,2,0,0,0,,,,False,,0,no_later_same_buyer_notice
22-25855,2022,32,SIRET:38105376800028,RAW_SIRET,imputed,2,1,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
22-78339,2022,72,SIRET:38105376800028,RAW_SIRET,imputed,2,0,0,0,,,,False,,0,no_later_same_buyer_notice
23-65423,2023,72,SIRET:39172288100052,RAW_SIRET,imputed,5,4,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
23-99938,2023,72,SIRET:39172288100052,RAW_SIRET,imputed,5,3,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
24-142589,2024,,SIRET:39172288100052,RAW_SIRET,observed,5,2,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
25-839,2025,,SIRET:39172288100052,RAW_SIRET,observed,5,1,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
25-76461,2025,,SIRET:39172288100052,RAW_SIRET,observed,5,0,0,0,,,,False,,0,no_later_same_buyer_notice
22-37294,2022,32,SIRET:43287759500020,RAW_SIRET,imputed,2,0,0,0,,,,False,,0,no_later_same_buyer_notice
22-39342,2022,72,SIRET:43287759500020,RAW_SIRET,imputed,2,0,0,0,,,,False,,0,no_later_same_buyer_notice
26-68117,2026,,SIRET:45072478600030,RAW_SIRET,observed,1,0,0,0,,,,False,,0,no_later_same_buyer_notice
18-147219,2018,92,SIRET:45151864100035,RAW_SIRET,imputed,5,4,3,3,0.3528847206908405,0.2916287773987447,0.0612559432920958,False,20-45001,1,has_candidates
19-108442,2019,72,SIRET:45151864100035,RAW_SIRET,imputed,5,3,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
20-45001,2020,32,SIRET:45151864100035,RAW_SIRET,imputed,5,2,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
20-60923,2020,32,SIRET:45151864100035,RAW_SIRET,imputed,5,1,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
20-88562,2020,32,SIRET:45151864100035,RAW_SIRET,imputed,5,0,0,0,,,,False,,0,no_later_same_buyer_notice
21-32692,2021,72,SIRET:45405749800031,RAW_SIRET,imputed,1,0,0,0,,,,False,,0,no_later_same_buyer_notice
22-126683,2022,48,SIRET:48332191500017,RAW_SIRET,imputed,1,0,0,0,,,,False,,0,no_later_same_buyer_notice
23-175855,2023,71,SIRET:48825683500023,RAW_SIRET,imputed,1,0,0,0,,,,False,,0,no_later_same_buyer_notice
24-80509,2024,,SIRET:49279054800019,RAW_SIRET,observed,1,0,0,0,,,,False,,0,no_later_same_buyer_notice
23-122162,2023,32,SIRET:50519064500018,RAW_SIRET,imputed,2,1,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
23-179864,2023,32,SIRET:50519064500018,RAW_SIRET,imputed,2,0,0,0,,,,False,,0,no_later_same_buyer_notice
23-58813,2023,72,SIRET:50804739600033,RAW_SIRET,imputed,1,0,0,0,,,,False,,0,no_later_same_buyer_notice
24-127394,2024,,SIRET:51532951400035,RAW_SIRET,observed,1,0,0,0,,,,False,,0,no_later_same_buyer_notice
23-143373,2023,30,SIRET:52411092100037,RAW_SIRET,imputed,2,1,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
26-39178,2026,,SIRET:52411092100037,RAW_SIRET,observed,2,0,0,0,,,,False,,0,no_later_same_buyer_notice
21-29818,2021,32,SIRET:52926090300016,RAW_SIRET,imputed,3,2,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
