domain_normalized,registered_domain,observation_count,distinct_profile_buyer_names,dominant_buyer_normalized,dominant_buyer_share,buyer_entropy,domain_specificity
smvo.marcoweb.fr,marcoweb.fr,2,2,synd mixte dep oise trpt traitement de,0.5,1.0,SHARED_INSTITUTIONAL
sodevam.com,sodevam.com,2,2,sodevam nord lorraine,0.5,1.0,SHARED_INSTITUTIONAL
sotta.fr,sotta.fr,2,2,commune de sotta,0.5,1.0,SHARED_INSTITUTIONAL
synapse.entreprises.com,entreprises.com,2,2,commune villiers sur morin,0.5,1.0,SHARED_INSTITUTIONAL
synelva.e-marchespublics.com,e-marchespublics.com,2,2,spl chartres metropole energies,0.5,1.0,GENERIC_PLATFORM
sypp.fr,sypp.fr,2,2,sypp,0.5,1.0,SHARED_INSTITUTIONAL
tabletteslorraines.fr,tabletteslorraines.fr,2,2,commune de mont saint martin,0.5,1.0,SHARED_INSTITUTIONAL
tassinlademilune.marcoweb.fr,marcoweb.fr,2,2,siol,0.5,1.0,SHARED_INSTITUTIONAL
territoiredebelfort.fr,territoiredebelfort.fr,2,2,conseil gal du territoire de belfort,0.5,1.0,SHARED_INSTITUTIONAL
territoria.achatpublic.com,achatpublic.com,2,2,smitom du ctre ouest seine et marnais,0.5,1.0,GENERIC_PLATFORM
univ-lille1.fr,univ-lille1.fr,2,2,universite lille 1 sciences et techno,0.5,1.0,SHARED_INSTITUTIONAL
universite-paris-saclay.fr,universite-paris-saclay.fr,2,2,comue universite paris saclay,0.5,1.0,SHARED_INSTITUTIONAL
valenceromansdeplacements.fr,valenceromansdeplacements.fr,2,2,valence-romans deplacements,0.5,1.0,SHARED_INSTITUTIONAL
vallees-ax.marches-publics.info,marches-publics.info,2,2,communaute de communes vallees d ax,0.5,1.0,GENERIC_PLATFORM
velizy-villacoublay.fr,velizy-villacoublay.fr,2,2,commune de velizy villacoublay,0.5,1.0,SHARED_INSTITUTIONAL
vendee-energie.e-marchespublics.com,e-marchespublics.com,2,2,boussay energies,0.5,1.0,GENERIC_PLATFORM
verdun.fr,verdun.fr,2,2,communaute agglomeration grand verdun,0.5,1.0,SHARED_INSTITUTIONAL
vgm.marcoweb.fr,marcoweb.fr,2,2,ville de gujan mestras,0.5,1.0,SHARED_INSTITUTIONAL
vichy-communaute.achatpublic.com,achatpublic.com,2,2,vichy communaute,0.5,1.0,GENERIC_PLATFORM
ville-agde.marcoweb.fr,marcoweb.fr,2,2,caisse des ecoles,0.5,1.0,SHARED_INSTITUTIONAL
ville-coudekerque-branche.fr,ville-coudekerque-branche.fr,2,2,ccas de coudekerque-branche 59,0.5,1.0,SHARED_INSTITUTIONAL
ville-courbevoie.fr,ville-courbevoie.fr,2,2,val courbevoie,0.5,1.0,SHARED_INSTITUTIONAL
ville-de-templemars.fr,ville-de-templemars.fr,2,2,commune de templemars,0.5,1.0,SHARED_INSTITUTIONAL
ville-grasse.fr,ville-grasse.fr,2,2,commune de grasse,0.5,1.0,SHARED_INSTITUTIONAL
ville-gujanmestras.fr,ville-gujanmestras.fr,2,2,ville de gujan mestras,0.5,1.0,SHARED_INSTITUTIONAL
ville-isbergues.fr,ville-isbergues.fr,2,2,ccas de la ville d isbergues,0.5,1.0,SHARED_INSTITUTIONAL
ville-issoire.marcoweb.fr,marcoweb.fr,2,2,sireg,0.5,1.0,SHARED_INSTITUTIONAL
ville-lagarde.fr,ville-lagarde.fr,2,2,synd intercommunal de restauration,0.5,1.0,SHARED_INSTITUTIONAL
ville-nd-bondeville.fr,ville-nd-bondeville.fr,2,2,syndicat intercommunal de piscine,0.5,1.0,SHARED_INSTITUTIONAL
ville-rochefort.fr,ville-rochefort.fr,2,2,commune de rochefort,0.5,1.0,SHARED_INSTITUTIONAL
ville-saintquentin.fr,ville-saintquentin.fr,2,2,cte d agglomeration de saint-quentin,0.5,1.0,SHARED_INSTITUTIONAL
villerupt.e-marchespublics.com,e-marchespublics.com,2,2,ccas de villerupt,0.5,1.0,GENERIC_PLATFORM
voixdelahautemarne.fr,voixdelahautemarne.fr,2,2,commune de eurville bienville,0.5,1.0,SHARED_INSTITUTIONAL
ww.achat-hopital.com,achat-hopital.com,2,2,c h s de la sarthe,0.5,1.0,GENERIC_PLATFORM
ww.e-marchespublics.com,e-marchespublics.com,2,2,commune de grambois,0.5,1.0,GENERIC_PLATFORM
ww.e-megalisbretagne.org,e-megalisbretagne.org,2,2,departement du finistere,0.5,1.0,SHARED_INSTITUTIONAL
ww.klekoon.com,klekoon.com,2,2,ch de chateauroux,0.5,1.0,GENERIC_PLATFORM
ww.marches-publics.info,marches-publics.info,2,2,agglomeration du bocage bressuirais,0.5,1.0,GENERIC_PLATFORM
wwweadministration64.fr,wwweadministration64.fr,2,2,communaute de communes de lacq-orthez,0.5,1.0,SHARED_INSTITUTIONAL
wwww.demat-ampa.fr,demat-ampa.fr,2,2,ville de begles,0.5,1.0,SHARED_INSTITUTIONAL
wwww.e-marchespublics.com,e-marchespublics.com,2,2,syndicat mixte aude centre,0.5,1.0,GENERIC_PLATFORM
wwww.mpe76.fr,mpe76.fr,2,2,conseil general de la seine-maritime,0.5,1.0,SHARED_INSTITUTIONAL
xmarches-aube.fr,xmarches-aube.fr,2,2,grand troyes,0.5,1.0,SHARED_INSTITUTIONAL
yerres.e-marchespublics.com,e-marchespublics.com,2,2,c c a s yerres,0.5,1.0,GENERIC_PLATFORM
ablon-sur-seine.fr,ablon-sur-seine.fr,2,1,ville d ablon-sur-seine,1.0,-0.0,BUYER_SPECIFIC
ac-rennes.fr,ac-rennes.fr,2,1,rectorat d academie de rennes,1.0,-0.0,BUYER_SPECIFIC
achat-national.fr,achat-national.fr,2,1,ville de lieusaint,1.0,-0.0,BUYER_SPECIFIC
ad41.org,ad41.org,2,1,commune de st sulpice de pommeray,1.0,-0.0,BUYER_SPECIFIC
adoma.cdc-habitat.fr,cdc-habitat.fr,2,1,adoma,1.0,-0.0,BUYER_SPECIFIC
aeroportmontpellier.marcoweb.fr,marcoweb.fr,2,1,sa aeroport montpellier mediterranee,1.0,-0.0,BUYER_SPECIFIC
agglo-agen.net,agglo-agen.net,2,1,agglomeration d agen,1.0,-0.0,BUYER_SPECIFIC
agglo-henincarvin.e-marchespublics.com,e-marchespublics.com,2,1,cte d agglomeration d henin-carvin,1.0,-0.0,GENERIC_PLATFORM
agglo-melunvaldeseine.fr,agglo-melunvaldeseine.fr,2,1,camvs,1.0,-0.0,BUYER_SPECIFIC
agglo-moulins.e-marchespublics.com,e-marchespublics.com,2,1,communaute d agglomeration de moulins,1.0,-0.0,GENERIC_PLATFORM
agglo-pau.fr,agglo-pau.fr,2,1,ca pau bearn pyrenees,1.0,-0.0,BUYER_SPECIFIC
agglo-saintes.fr,agglo-saintes.fr,2,1,communaute d agglomeration de saintes,1.0,-0.0,BUYER_SPECIFIC
agglopole.marcoweb.fr,marcoweb.fr,2,1,ca salon etang de berre-durance,1.0,-0.0,BUYER_SPECIFIC
agospap.e-marchespublics.com,e-marchespublics.com,2,1,agospap,1.0,-0.0,GENERIC_PLATFORM
agregorientation-metiersnormandie.e-marchespublics.com,e-marchespublics.com,2,1,ag reg de l orientation et metiers n,1.0,-0.0,GENERIC_PLATFORM
agysoft-marches-publics.info,agysoft-marches-publics.info,2,1,aphm,1.0,-0.0,BUYER_SPECIFIC
aixenprovence.fr,aixenprovence.fr,2,1,commune d aix en provence,1.0,-0.0,BUYER_SPECIFIC
ajoumarchespublics.fr,ajoumarchespublics.fr,2,1,mairie de brissac-quince,1.0,-0.0,BUYER_SPECIFIC
alertevilledethonon.achatpublic.com,achatpublic.com,2,1,commune de thonon-les-bains,1.0,-0.0,GENERIC_PLATFORM
alsacemarchepublic.eu,alsacemarchepublic.eu,2,1,ccrm marckolsheim,1.0,-0.0,BUYER_SPECIFIC
amneville.synapse-entreprises.com,synapse-entreprises.com,2,1,ville d amneville,1.0,-0.0,GENERIC_PLATFORM
ancols.e-marchespublics.com,e-marchespublics.com,2,1,ancols,1.0,-0.0,GENERIC_PLATFORM
ancv.com,ancv.com,2,1,agence nationale pour cheques-vacances,1.0,-0.0,BUYER_SPECIFIC
annetsurmarne.e-marchespublics.com,e-marchespublics.com,2,1,commune d annet sur marne,1.0,-0.0,GENERIC_PLATFORM
ao-espace-domicile.fr,ao-espace-domicile.fr,2,1,espa domicile sa habitat loyer modere,1.0,-0.0,BUYER_SPECIFIC
ao-espacil-habitat.com,ao-espacil-habitat.com,2,1,espacil habitat,1.0,-0.0,BUYER_SPECIFIC
aof-formpro.hautenormandie.fr,hautenormandie.fr,2,1,region normandie,1.0,-0.0,BUYER_SPECIFIC
aof-formpro.normandie.fr,normandie.fr,2,1,region normandie,1.0,-0.0,BUYER_SPECIFIC
aquavesc.e-marchespublics.com,e-marchespublics.com,2,1,aquavesc,1.0,-0.0,GENERIC_PLATFORM
aracarecgieoccitanie.achatpublic.com,achatpublic.com,2,1,spl arec occitanie,1.0,-0.0,GENERIC_PLATFORM
araf.marcoweb.fr,marcoweb.fr,2,1,araf,1.0,-0.0,BUYER_SPECIFIC
arairepro.fr,arairepro.fr,2,1,agglomeration de senart,1.0,-0.0,BUYER_SPECIFIC
arpe-paca.marcoweb.fr,marcoweb.fr,2,1,agence regionale pour l environnement,1.0,-0.0,BUYER_SPECIFIC
asadusaintmartin.e-marchespublics.com,e-marchespublics.com,2,1,asa du saint martin,1.0,-0.0,GENERIC_PLATFORM
atlantique-habitations.fr,atlantique-habitations.fr,2,1,atlantique habitations sa hlm,1.0,-0.0,BUYER_SPECIFIC
bagneux92.fr,bagneux92.fr,2,1,ville de bagneux,1.0,-0.0,BUYER_SPECIFIC
bast.marcoweb.fr,marcoweb.fr,2,1,ville de bastia,1.0,-0.0,BUYER_SPECIFIC
bastia-agglomeration.com,bastia-agglomeration.com,2,1,communaute d agglomeration de bastia,1.0,-0.0,BUYER_SPECIFIC
batiretloger.sudest-marchespublics.com,sudest-marchespublics.com,2,1,sa batir et loger,1.0,-0.0,BUYER_SPECIFIC
beaugency.fr,beaugency.fr,2,1,ville de beaugency,1.0,-0.0,BUYER_SPECIFIC
beaupreau-en-mauges.e-marchespublics.com,e-marchespublics.com,2,1,commune de beaupreau en mauges,1.0,-0.0,GENERIC_PLATFORM
bellegarde.fr,bellegarde.fr,2,1,ville de bellegarde,1.0,-0.0,BUYER_SPECIFIC
beynost.e-marchespublics.com,e-marchespublics.com,2,1,commune de beynost,1.0,-0.0,GENERIC_PLATFORM
boen.fr,boen.fr,2,1,commune de boen,1.0,-0.0,BUYER_SPECIFIC
bonifacio.e-marchespublics.com,e-marchespublics.com,2,1,commune de bonifacio,1.0,-0.0,GENERIC_PLATFORM
bordeaux.aeroport.fr,aeroport.fr,2,1,sa aeroport de bordeaux merignac,1.0,-0.0,BUYER_SPECIFIC
bretagne-sud-habitat.fr,bretagne-sud-habitat.fr,2,1,bretagne sud habitat,1.0,-0.0,BUYER_SPECIFIC
bretagnemegalis.org,bretagnemegalis.org,2,1,groupement de commandes du finistere,1.0,-0.0,BUYER_SPECIFIC
btp-cfa-poitou-charentes.e-marchespublics.com,e-marchespublics.com,2,1,btp-cfa poitou-charentes,1.0,-0.0,GENERIC_PLATFORM
ca-ajaccien.fr,ca-ajaccien.fr,2,1,cte d agglomeration du pays ajaccien,1.0,-0.0,BUYER_SPECIFIC
caa-emarchespublics.com,caa-emarchespublics.com,2,1,commune d agen,1.0,-0.0,BUYER_SPECIFIC
cacic.fr,cacic.fr,2,1,cacic-public,1.0,-0.0,BUYER_SPECIFIC
caissedesecoles16.org,caissedesecoles16.org,2,1,caisse des ecoles du 16eme,1.0,-0.0,BUYER_SPECIFIC
cantal.fr,cantal.fr,2,1,conseil departemental du cantal,1.0,-0.0,BUYER_SPECIFIC
cany-barville.fr,cany-barville.fr,2,1,afr,1.0,-0.0,BUYER_SPECIFIC
carpimko.e-marchespublics.com,e-marchespublics.com,2,1,carpimko,1.0,-0.0,GENERIC_PLATFORM
carpiquet-mairie.e-marchespublics.com,e-marchespublics.com,2,1,mairie de carpiquet,1.0,-0.0,GENERIC_PLATFORM
castelnau-le-lez.marcoweb.fr,marcoweb.fr,2,1,ville de castelnau-le-lez,1.0,-0.0,BUYER_SPECIFIC
casvp.local-trust.com,local-trust.com,2,1,cas-vp,1.0,-0.0,BUYER_SPECIFIC
catp.e-marchespublics.com,e-marchespublics.com,2,1,centrale d achat du transport public,1.0,-0.0,GENERIC_PLATFORM
cc-aspres.marcoweb.fr,marcoweb.fr,2,1,communaute de communes des aspres,1.0,-0.0,BUYER_SPECIFIC
cc-campagne-de-caux.e-marchespublics.com,e-marchespublics.com,2,1,campagne de caux,1.0,-0.0,GENERIC_PLATFORM
cc-celavu-prunelli.e-marchespublics.com,e-marchespublics.com,2,1,cc celavu-prunelli,1.0,-0.0,GENERIC_PLATFORM
cc-coeurdujura.fr,cc-coeurdujura.fr,2,1,cc arbois poligny salins coeur du jura,1.0,-0.0,BUYER_SPECIFIC
cc-deuxrives.marcoweb.fr,marcoweb.fr,2,1,communaute de communes des deux rives,1.0,-0.0,BUYER_SPECIFIC
cc-hauteariege.marches-publics.info,marches-publics.info,2,1,cc de la haute ariege,1.0,-0.0,GENERIC_PLATFORM
cc-lesbalconsdudauphine.e-marchespublics.com,e-marchespublics.com,2,1,cc les balcons du dauphine,1.0,-0.0,GENERIC_PLATFORM
cc-mortagne-vendee.fr,cc-mortagne-vendee.fr,2,1,cc du pays de mortagne,1.0,-0.0,BUYER_SPECIFIC
cc-paysdelimours.fr,cc-paysdelimours.fr,2,1,cte de cnes du pays de limours,1.0,-0.0,BUYER_SPECIFIC
cc-paysdepontchateau.synapse-ouest.fr,synapse-ouest.fr,2,1,cte cne pontchateau-st gildas des bois,1.0,-0.0,BUYER_SPECIFIC
cc-paysdesachards.fr,cc-paysdesachards.fr,2,1,cc du pays des achards,1.0,-0.0,BUYER_SPECIFIC
cc-paysdesecrins.com,cc-paysdesecrins.com,2,1,cte de communes du pays des ecrins,1.0,-0.0,BUYER_SPECIFIC
cc-plainedelain.e-marchespublics.com,e-marchespublics.com,2,1,cc de la plaine de l ain,1.0,-0.0,GENERIC_PLATFORM
cc-pyreneesaudoises.e-marchespublics.com,e-marchespublics.com,2,1,cte de cnes pyrenees audoises,1.0,-0.0,GENERIC_PLATFORM
cc-terres-lauragais.e-marchespublics.com,e-marchespublics.com,2,1,cc terres du lauragais,1.0,-0.0,GENERIC_PLATFORM
cc3r.fr,cc3r.fr,2,1,cdc du pays des trois rivieres,1.0,-0.0,BUYER_SPECIFIC
ccca-btp.e-marchespublics.com,e-marchespublics.com,2,1,ccca-btp,1.0,-0.0,GENERIC_PLATFORM
cccvl.e-marchespublics.com,e-marchespublics.com,2,1,cte cnes canton villefranche lauragais,1.0,-0.0,GENERIC_PLATFORM
ccdsguyane.fr,ccdsguyane.fr,2,1,cc des savanes,1.0,-0.0,BUYER_SPECIFIC
ccgp.marcoweb.fr,marcoweb.fr,2,1,cte de cnes du grand pontarlier,1.0,-0.0,BUYER_SPECIFIC
ccihc.fr,ccihc.fr,2,1,cci,1.0,-0.0,BUYER_SPECIFIC
cclla.marcoweb.fr,marcoweb.fr,2,1,cte de cnes loire-layon-aubance,1.0,-0.0,BUYER_SPECIFIC
ccnoblat.e-marchespublics.com,e-marchespublics.com,2,1,communaute de communes de noblat,1.0,-0.0,GENERIC_PLATFORM
ccpmb.fr,ccpmb.fr,2,1,cte de cnes pays du mont-blanc,1.0,-0.0,BUYER_SPECIFIC
ccpsg.fr,ccpsg.fr,2,1,cc du pays de st galmier,1.0,-0.0,BUYER_SPECIFIC
ccrct.fr,ccrct.fr,2,1,cte de cnes region de chateau thierry,1.0,-0.0,BUYER_SPECIFIC
ccva-savoie.com,ccva-savoie.com,2,1,ctes cnes des vallees d aigueblanche,1.0,-0.0,BUYER_SPECIFIC
cdc-pays-santon-marches.com,cdc-pays-santon-marches.com,2,1,communaute d agglomeration de saintes,1.0,-0.0,BUYER_SPECIFIC
cde-paris11.e-marchespublics.com,e-marchespublics.com,2,1,caisse des ecoles du 11e,1.0,-0.0,GENERIC_PLATFORM
cde13.e-marchespublics.com,e-marchespublics.com,2,1,caisse des ecoles du 13eme arrondi,1.0,-0.0,GENERIC_PLATFORM
cdg51.e-marchespublics.com,e-marchespublics.com,2,1,centre de gestion f p t de la marne,1.0,-0.0,GENERIC_PLATFORM
cg87.e-marchespublics.com,e-marchespublics.com,2,1,conseil departemental haute-vienne,1.0,-0.0,GENERIC_PLATFORM
cg973.marcoweb.fr,marcoweb.fr,2,1,conseil general de la guyane,1.0,-0.0,BUYER_SPECIFIC
ch-angouleme.e-marchespublics.com,e-marchespublics.com,2,1,centre hospitalier angouleme,1.0,-0.0,GENERIC_PLATFORM
ch-bernay.e-marchespublics.com,e-marchespublics.com,2,1,centre hospitalier de bernay,1.0,-0.0,GENERIC_PLATFORM
ch-charcot.e-marchespublics.com,e-marchespublics.com,2,1,epsm jean-martin charcot,1.0,-0.0,GENERIC_PLATFORM
ch-colson.e-marchespublics.com,e-marchespublics.com,2,1,centre hospitalier de colson,1.0,-0.0,GENERIC_PLATFORM
ch-cotentin-marches.com,ch-cotentin-marches.com,2,1,centre hospitalier public du cotentin,1.0,-0.0,BUYER_SPECIFIC
ch-forez.marcoweb.fr,marcoweb.fr,2,1,centre hospitalier du forez,1.0,-0.0,BUYER_SPECIFIC
ch-mayenne.fr,ch-mayenne.fr,2,1,centre hospitalier du nord mayenne,1.0,-0.0,BUYER_SPECIFIC
ch-mende.fr,ch-mende.fr,2,1,centre hospitalier de mende,1.0,-0.0,BUYER_SPECIFIC
ch-orthez.e-marchespublics.com,e-marchespublics.com,2,1,centre hospitalier d orthez,1.0,-0.0,GENERIC_PLATFORM
ch-pontsaintesprit.e-marchespublics.com,e-marchespublics.com,2,1,centre hospitalier pont saint esprit,1.0,-0.0,GENERIC_PLATFORM
ch-stjunien.centreofficielles.com,centreofficielles.com,2,1,centre hospitalier saint junien,1.0,-0.0,BUYER_SPECIFIC
ch-stlaurent.e-marchespublics.com,e-marchespublics.com,2,1,ch de saint laurent du pont,1.0,-0.0,GENERIC_PLATFORM
ch-vichy.e-marchespublics.com,e-marchespublics.com,2,1,centre hospitalier jacques lacarin,1.0,-0.0,GENERIC_PLATFORM
chambres-agriculture.fr,chambres-agriculture.fr,2,1,a p c a,1.0,-0.0,BUYER_SPECIFIC
chamrousse.com,chamrousse.com,2,1,regie remontees mecaniques chamrousse,1.0,-0.0,BUYER_SPECIFIC
chanteloupenbrie.fr,chanteloupenbrie.fr,2,1,mairie de chanteloup en brie,1.0,-0.0,BUYER_SPECIFIC
chartes.psl.eu,psl.eu,2,1,ecole nationale des chartes,1.0,-0.0,BUYER_SPECIFIC
chipr.e-marchespublics.com,e-marchespublics.com,2,1,chi du pays de revermont,1.0,-0.0,GENERIC_PLATFORM
chpmorlaix.marcoweb.fr,marcoweb.fr,2,1,centre hospitalier des pays de morlaix,1.0,-0.0,BUYER_SPECIFIC
chu-reunion.marches-publics.info,marches-publics.info,2,1,chu de la reunion,1.0,-0.0,GENERIC_PLATFORM
chvsm.e-marchespublics.com,e-marchespublics.com,2,1,ch verdun saint-mihiel,1.0,-0.0,GENERIC_PLATFORM
cirest.fr,cirest.fr,2,1,cirest,1.0,-0.0,BUYER_SPECIFIC
cisn-appel-offres.com,cisn-appel-offres.com,2,1,sccv l archipel,1.0,-0.0,BUYER_SPECIFIC
cite-tapisserie.e-marchespublics.com,e-marchespublics.com,2,1,syndicat mixte cite internationale,1.0,-0.0,GENERIC_PLATFORM
citenouvelle.sudest-marchespublics.com,sudest-marchespublics.com,2,1,cite nouvelle,1.0,-0.0,BUYER_SPECIFIC
clairsienne.fr,clairsienne.fr,2,1,clairsienne - construction,1.0,-0.0,BUYER_SPECIFIC
clermont-ferrand.fr,clermont-ferrand.fr,2,1,ville de clermont-ferrand,1.0,-0.0,BUYER_SPECIFIC
cluses.marcweb.fr,marcweb.fr,2,1,centre communal d action sociale,1.0,-0.0,BUYER_SPECIFIC
coallia.e-marchespublics.com,e-marchespublics.com,2,1,coallia,1.0,-0.0,GENERIC_PLATFORM
cobas.marcoweb.fr,marcoweb.fr,2,1,cte d agglo bassin d arcachon sud,1.0,-0.0,BUYER_SPECIFIC
coeurdelozere.e-marchespublics.com,e-marchespublics.com,2,1,cte de cnes coeur de lozere,1.0,-0.0,GENERIC_PLATFORM
collectivitedemartinique.achatpublic.com,achatpublic.com,2,1,collectivite territoriale martinique,1.0,-0.0,GENERIC_PLATFORM
collectivitedemartinique.mq,collectivitedemartinique.mq,2,1,collectivite territoriale martinique,1.0,-0.0,BUYER_SPECIFIC
colleges.var.fr,var.fr,2,1,conseil general du var,1.0,-0.0,BUYER_SPECIFIC
colmar-agglo.e-marchespublics.com,e-marchespublics.com,2,1,colmar agglomeration,1.0,-0.0,GENERIC_PLATFORM
colmar.e-marchespublics.com,e-marchespublics.com,2,1,ville de colmar,1.0,-0.0,GENERIC_PLATFORM
comedie-francaise.fr,comedie-francaise.fr,2,1,comedie-francaise,1.0,-0.0,BUYER_SPECIFIC
commune-chateaurenard.sudest-marchespublics.com,sudest-marchespublics.com,2,1,commune de chateaurenard,1.0,-0.0,BUYER_SPECIFIC
commune-farebersviller.e-marchespublics.com,e-marchespublics.com,2,1,commune de farebersviller,1.0,-0.0,GENERIC_PLATFORM
compagniedechauffage.fr,compagniedechauffage.fr,2,1,compagnie de chauffage,1.0,-0.0,BUYER_SPECIFIC
conde59.fr,conde59.fr,2,1,ville de conde-sur-l escaut,1.0,-0.0,BUYER_SPECIFIC
consultationgrandgeneve.ch,consultationgrandgeneve.ch,2,1,conseil archit urbanisme envir hte sav,1.0,-0.0,BUYER_SPECIFIC
consultations.escota.com,escota.com,2,1,escota,1.0,-0.0,BUYER_SPECIFIC
copler.fr,copler.fr,2,1,copler,1.0,-0.0,BUYER_SPECIFIC
cordemais.e-marchespublics.com,e-marchespublics.com,2,1,mairie de cordemais,1.0,-0.0,GENERIC_PLATFORM
cordemais.fr,cordemais.fr,2,1,mairie de cordemais,1.0,-0.0,BUYER_SPECIFIC
courthezon.e-marchespublics.com,e-marchespublics.com,2,1,mairie de courthezon,1.0,-0.0,GENERIC_PLATFORM
cpa01.e-marchespublics.com,e-marchespublics.com,2,1,centre psychotherapique de l ain,1.0,-0.0,GENERIC_PLATFORM
credit-municipal-nimes.e-marchespublics.com,e-marchespublics.com,2,1,caisse de credit municipal de nimes,1.0,-0.0,GENERIC_PLATFORM
crepy-en-valois.e-marchespublics.com,e-marchespublics.com,2,1,ville de crepy en valois,1.0,-0.0,GENERIC_PLATFORM
ctguyane.marcoweb.fr,marcoweb.fr,2,1,collectivite territoriale de guyane,1.0,-0.0,BUYER_SPECIFIC
ctp.org,ctp.org,2,1,consorcio de la ctp,1.0,-0.0,BUYER_SPECIFIC
deauville-marches.fr,deauville-marches.fr,2,1,ville de deauville,1.0,-0.0,BUYER_SPECIFIC
dematcentraledesmarches.com,dematcentraledesmarches.com,2,1,sivom education enfance jeunesse,1.0,-0.0,BUYER_SPECIFIC
departement54.fr,departement54.fr,2,1,departement de meurthe-et-moselle,1.0,-0.0,BUYER_SPECIFIC
dondesang.efs.sante.fr,sante.fr,2,1,etablissement francais du sang,1.0,-0.0,BUYER_SPECIFIC
dondusang.net,dondusang.net,2,1,etablissement francais du sang,1.0,-0.0,BUYER_SPECIFIC
dunkerque-port.fr,dunkerque-port.fr,2,1,grand port maritime de dunkerque,1.0,-0.0,BUYER_SPECIFIC
e-marches-marchespublics.com,e-marches-marchespublics.com,2,1,sydeel66,1.0,-0.0,BUYER_SPECIFIC
e-marches.oppic.fr,oppic.fr,2,1,oppic,1.0,-0.0,BUYER_SPECIFIC
e-marchs-publics.com,e-marchs-publics.com,2,1,commune de m tsamboro,1.0,-0.0,BUYER_SPECIFIC
eaudeparis.fr,eaudeparis.fr,2,1,eau de paris,1.0,-0.0,BUYER_SPECIFIC
eauxdegrenoblealpes.fr,eauxdegrenoblealpes.fr,2,1,spl eaux de grenoble alpes,1.0,-0.0,BUYER_SPECIFIC
ecoledulouvre.fr,ecoledulouvre.fr,2,1,ecole du louvre,1.0,-0.0,BUYER_SPECIFIC
ehpad-rivet-brive.centreofficielles.com,centreofficielles.com,2,1,e h p a d de rivet,1.0,-0.0,BUYER_SPECIFIC
epag.achatpublic.com,achatpublic.com,2,1,etab public d amenagement en guyane,1.0,-0.0,GENERIC_PLATFORM
epagny74.fr,epagny74.fr,2,1,mairie d epagny,1.0,-0.0,BUYER_SPECIFIC
epareca.org,epareca.org,2,1,epareca,1.0,-0.0,BUYER_SPECIFIC
epdahaa.e-marchespublics.com,e-marchespublics.com,2,1,epdahaa,1.0,-0.0,GENERIC_PLATFORM
ephe.fr,ephe.fr,2,1,ecole pratique des hautes etudes,1.0,-0.0,BUYER_SPECIFIC
epsilim.marcoweb.fr,marcoweb.fr,2,1,gcs epsilim,1.0,-0.0,BUYER_SPECIFIC
epsm-lille-metropole.e-marchespublics.com,e-marchespublics.com,2,1,epsm lille metropole,1.0,-0.0,GENERIC_PLATFORM
epsms-lesmauriers.e-marchespublics.com,e-marchespublics.com,2,1,e p s m s les mauriers,1.0,-0.0,GENERIC_PLATFORM
erigere.e-marchespublics.com,e-marchespublics.com,2,1,erigere,1.0,-0.0,GENERIC_PLATFORM
erilia.fr,erilia.fr,2,1,erilia,1.0,-0.0,BUYER_SPECIFIC
essonne.fr,essonne.fr,2,1,conseil general de l essonne,1.0,-0.0,BUYER_SPECIFIC
etablissement-francais-du-sang.fr,etablissement-francais-du-sang.fr,2,1,etablissement francais du sang,1.0,-0.0,BUYER_SPECIFIC
evreux.fr,evreux.fr,2,1,ville d evreux,1.0,-0.0,BUYER_SPECIFIC
finistere.gouv.fr,finistere.gouv.fr,2,1,prefecture du finistere,1.0,-0.0,BUYER_SPECIFIC
fondettes.achatpublic.com,achatpublic.com,2,1,ville de fondettes,1.0,-0.0,GENERIC_PLATFORM
fondsdegarantie.fr,fondsdegarantie.fr,2,1,fonds garantie assur obl de dommages,1.0,-0.0,BUYER_SPECIFIC
fontainebleau.fr,fontainebleau.fr,2,1,ville de fontainebleau,1.0,-0.0,BUYER_SPECIFIC
franceagrimer.e-marchespublics.com,e-marchespublics.com,2,1,franceagrimer,1.0,-0.0,GENERIC_PLATFORM
francegalop.e-marchespublics.com,e-marchespublics.com,2,1,france galop,1.0,-0.0,GENERIC_PLATFORM
frs.presquile-habitat.marcoweb.fr,marcoweb.fr,2,1,presqu ile habitat,1.0,-0.0,BUYER_SPECIFIC
gabares68.dwao.fr,dwao.fr,2,1,ga des etab du dept du haut-rhin,1.0,-0.0,BUYER_SPECIFIC
gcs-cieel.e-marchespublics.com,e-marchespublics.com,2,1,gcs cieel,1.0,-0.0,GENERIC_PLATFORM
gcsms-epinal.e-marchespublics.com,e-marchespublics.com,2,1,gcsms d epinal,1.0,-0.0,GENERIC_PLATFORM
grand-dijon.achatpublic.com,achatpublic.com,2,1,communaute urbaine dijonnaise,1.0,-0.0,GENERIC_PLATFORM
groupe-mtm.com,groupe-mtm.com,2,1,cte de cnes roussillon conflent,1.0,-0.0,BUYER_SPECIFIC
guyane-legales.fr,guyane-legales.fr,2,1,commune de camopi,1.0,-0.0,BUYER_SPECIFIC
hadopi.e-marchespublics.com,e-marchespublics.com,2,1,hadopi,1.0,-0.0,GENERIC_PLATFORM
haropaports.com,haropaports.com,2,1,grand port maritime de rouen,1.0,-0.0,BUYER_SPECIFIC
hautsdeseine-habitat.e-marchespublics.fr,e-marchespublics.fr,2,1,hauts-de-seine habitat - oph,1.0,-0.0,BUYER_SPECIFIC
