source_notice_id,publication_date,publication_year,cpv_division,buyer_key,buyer_key_type,buyer_key_provenance,duration_months,duration_imputation_status,estimated_end_date,observable_followup_months,buyer_publication_frequency,later_same_buyer_notice_count,later_same_buyer_in_m0_window_count,m0_candidate_count,m0_best_candidate_notice_id,m0_best_score,m0_second_best_score,m0_score_margin,m0_accepted,m0_selected_candidate_notice_id,m0_selected_candidate_reuse_count,m1_candidate_count,m1_accepted,m1_selected_candidate_notice_id,m1_selected_candidate_reuse_count,m1_buyer_match_mechanism,profile_audited_link_present,profile_evidence_status,primary_linkage_status_reason,secondary_diagnostic_flags
16-98698,2016-07-03,2016,48,SIRET:19490970100303,RAW_SIRET,RAW_SIRET,48.0,imputed,2020-11-09,120.30223390275953,22,17,0,0,,,,,False,,0,6,True,20-106379,1,HISTORICAL_ALIAS_RECONCILIATION,True,NEUTRAL_SHARED_PLATFORM,later_same_buyer_notice_outside_m0_window,candidate_pool_gained_under_m1;later_same_buyer_outside_m0_window;m1_only_link
17-6714,2017-01-18,2017,72,SIRET:19490970100303,RAW_SIRET,RAW_SIRET,48.0,imputed,2021-04-08,113.76478318002627,22,16,0,0,,,,,False,,0,6,True,21-43310,1,HISTORICAL_ALIAS_RECONCILIATION,True,NEUTRAL_SHARED_PLATFORM,later_same_buyer_notice_outside_m0_window,candidate_pool_gained_under_m1;later_same_buyer_outside_m0_window;m1_only_link
17-62873,2017-05-07,2017,72,SIRET:19490970100303,RAW_SIRET,RAW_SIRET,48.0,imputed,2021-07-22,110.18396846254927,22,15,0,0,,,,,False,,0,6,True,21-99709,1,HISTORICAL_ALIAS_RECONCILIATION,True,NEUTRAL_SHARED_PLATFORM,later_same_buyer_notice_outside_m0_window,candidate_pool_gained_under_m1;later_same_buyer_outside_m0_window;m1_only_link
17-102187,2017-07-19,2017,32,SIRET:19490970100303,RAW_SIRET,RAW_SIRET,36.0,imputed,2021-01-10,107.78580814717476,22,14,0,0,,,,,False,,0,6,True,21-17328,1,HISTORICAL_ALIAS_RECONCILIATION,True,NEUTRAL_SHARED_PLATFORM,later_same_buyer_notice_outside_m0_window,candidate_pool_gained_under_m1;later_same_buyer_outside_m0_window;m1_only_link
17-124586,2017-09-07,2017,72,SIRET:19490970100303,RAW_SIRET,RAW_SIRET,48.0,imputed,2021-12-21,106.14323258869908,22,13,4,4,22-35499,0.2499828240831507,0.1780904626492978,0.0718923614338529,False,,0,7,False,,0,,False,,candidate_pool_below_balanced_threshold,ambiguous_multiple_candidates
18-27476,2018-02-28,2018,32,SIRET:19490970100303,RAW_SIRET,RAW_SIRET,36.0,imputed,2021-06-20,100.42706964520367,22,12,0,0,,,,,False,,0,6,True,21-23641,1,HISTORICAL_ALIAS_RECONCILIATION,True,NEUTRAL_SHARED_PLATFORM,later_same_buyer_notice_outside_m0_window,candidate_pool_gained_under_m1;later_same_buyer_outside_m0_window;m1_only_link
18-46346,2018-04-06,2018,32,SIRET:19490970100303,RAW_SIRET,RAW_SIRET,36.0,imputed,2021-12-03,99.21156373193166,22,11,3,3,22-35499,0.2215024567701789,0.1913345266355508,0.030167930134628,False,,0,6,False,,0,,False,,candidate_pool_below_balanced_threshold,ambiguous_multiple_candidates;low_top1_top2_margin
18-74252,2018-06-02,2018,48,SIRET:19490970100303,RAW_SIRET,RAW_SIRET,48.0,imputed,2022-12-03,97.33902759526937,22,10,5,6,22-124106,0.5946014016644765,0.3515742191243396,0.2430271825401369,True,22-124106,1,6,True,22-124106,1,EXACT_SIRET_RECONCILIATION,True,NEUTRAL_SHARED_PLATFORM,linked_m0_balanced_proxy_event,ambiguous_multiple_candidates;same_candidate_m0_m1
18-146489,2018-10-20,2018,32,SIRET:19490970100303,RAW_SIRET,RAW_SIRET,36.0,imputed,2021-10-20,92.73981603153744,22,9,1,1,22-35499,0.1569973718791064,,0.1569973718791064,False,,0,4,True,22-22098,2,HISTORICAL_ALIAS_RECONCILIATION,True,NEUTRAL_SHARED_PLATFORM,candidate_pool_below_balanced_threshold,m1_only_link
20-47300,2020-04-02,2020,48,SIRET:19490970100303,RAW_SIRET,RAW_SIRET,48.0,imputed,2024-10-14,75.32851511169514,22,8,0,0,,,,,False,,0,1,False,,0,,False,,later_same_buyer_notice_outside_m0_window,candidate_pool_gained_under_m1;later_same_buyer_outside_m0_window
22-35499,2022-03-10,2022,48,SIRET:19490970100303,RAW_SIRET,RAW_SIRET,48.0,imputed,2026-06-10,52.10249671484888,22,7,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
22-59884,2022-04-29,2022,30,SIRET:19490970100303,RAW_SIRET,RAW_SIRET,24.0,imputed,2024-11-10,50.45992115637319,22,6,0,0,,,,,False,,0,1,True,24-127069,2,SAME_SIREN_RECONCILIATION,True,NEUTRAL_SHARED_PLATFORM,later_same_buyer_notice_outside_m0_window,candidate_pool_gained_under_m1;later_same_buyer_outside_m0_window;m1_only_link
22-77057,2022-06-03,2022,48,SIRET:19490970100303,RAW_SIRET,RAW_SIRET,48.0,imputed,2026-12-25,49.31011826544021,22,5,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
22-84979,2022-06-19,2022,32,SIRET:19490970100303,RAW_SIRET,RAW_SIRET,36.0,imputed,2025-11-06,48.78449408672799,22,4,0,0,,,,,False,,0,2,False,,0,,False,,later_same_buyer_notice_outside_m0_window,candidate_pool_gained_under_m1;later_same_buyer_outside_m0_window
22-95969,2022-07-10,2022,32,SIRET:19490970100303,RAW_SIRET,RAW_SIRET,36.0,imputed,2026-03-04,48.0946123521682,22,3,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
22-124106,2022-09-17,2022,32,SIRET:19490970100303,RAW_SIRET,RAW_SIRET,36.0,imputed,2025-09-17,45.827858081471746,22,2,0,0,,,,,False,,0,2,False,,0,,False,,later_same_buyer_notice_outside_m0_window,candidate_pool_gained_under_m1;later_same_buyer_outside_m0_window
22-131126,2022-10-02,2022,32,SIRET:19490970100303,RAW_SIRET,RAW_SIRET,36.0,imputed,2026-01-19,45.335085413929036,22,1,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
22-150817,2022-11-12,2022,32,SIRET:19490970100303,RAW_SIRET,RAW_SIRET,36.0,imputed,2026-12-13,43.98817345597897,22,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
23-178440,2023-12-21,2023,48,SIRET:19691861900012,RAW_SIRET,RAW_SIRET,48.0,imputed,2027-12-21,30.716162943495398,1,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
25-108467,2025-10-02,2025,,SIRET:19720916600010,RAW_SIRET,RAW_SIRET,3.0,observed,2026-01-02,9.329829172141919,2,1,1,1,26-24820,0.2988055490138039,,0.2988055490138039,False,,0,1,False,,0,,False,,candidate_pool_below_balanced_threshold,
26-24820,2026-03-12,2026,,SIRET:19720916600010,RAW_SIRET,RAW_SIRET,3.0,observed,2026-06-12,4.040735873850197,2,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
19-66808,2019-04-28,2019,30,SIRET:19753471200017,RAW_SIRET,RAW_SIRET,24.0,imputed,2021-07-11,86.49802890932983,2,1,1,1,21-47236,0.2880774071072306,,0.2880774071072306,False,,0,1,False,,0,,False,,candidate_pool_below_balanced_threshold,
21-47236,2021-04-10,2021,32,SIRET:19753471200017,RAW_SIRET,RAW_SIRET,36.0,imputed,2024-04-10,63.07490144546649,2,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
24-138709,2024-12-12,2024,,SIRET:19753472000010,RAW_SIRET,RAW_SIRET,4.0,observed,2025-04-12,18.988173455978973,4,3,2,2,25-13176,0.4047291182218426,0.3786125377871487,0.0261165804346938,True,25-13176,1,4,True,25-34950,1,SAME_SIREN_RECONCILIATION,True,NO_PROFILE_EVIDENCE,linked_m0_balanced_proxy_event,ambiguous_multiple_candidates;different_candidate_m0_m1;low_top1_top2_margin
25-13176,2025-02-06,2025,,SIRET:19753472000010,RAW_SIRET,RAW_SIRET,4.0,observed,2025-06-06,17.1484888304862,4,2,1,1,25-76566,0.6743112781497326,,0.6743112781497326,True,25-76566,1,3,True,25-76566,1,EXACT_SIRET_RECONCILIATION,True,NO_PROFILE_EVIDENCE,linked_m0_balanced_proxy_event,same_candidate_m0_m1
25-76566,2025-07-08,2025,,SIRET:19753472000010,RAW_SIRET,RAW_SIRET,4.0,observed,2025-11-08,12.155059132720105,4,1,1,1,25-138044,0.3266162943495401,,0.3266162943495401,True,25-138044,1,1,True,25-138044,2,EXACT_SIRET_RECONCILIATION,True,NO_PROFILE_EVIDENCE,linked_m0_balanced_proxy_event,same_candidate_m0_m1
25-138044,2025-12-17,2025,,SIRET:19753472000010,RAW_SIRET,RAW_SIRET,3.0,observed,2026-06-25,6.83311432325887,4,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
22-1668,2022-01-05,2022,32,SIRET:19851390500028,RAW_SIRET,RAW_SIRET,36.0,imputed,2025-01-05,54.204993429697765,1,0,0,0,,,,,False,,0,1,True,24-134460,1,SAME_SIREN_RECONCILIATION,True,NO_PROFILE_EVIDENCE,no_later_same_buyer_notice_observed,candidate_pool_gained_under_m1;m1_only_link;no_later_same_buyer_notice
22-109768,2022-08-08,2022,32,SIRET:20002377800018,RAW_SIRET,RAW_SIRET,36.0,imputed,2025-08-08,47.1419185282523,1,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
21-5111,2021-01-15,2021,30,SIRET:20003329800015,RAW_SIRET,RAW_SIRET,24.0,imputed,2023-05-07,65.86727989487517,3,2,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
22-39590,2022-03-19,2022,30,SIRET:20003329800015,RAW_SIRET,RAW_SIRET,24.0,imputed,2024-06-26,51.806833114323254,3,1,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
26-33900,2026-04-03,2026,,SIRET:20003329800015,RAW_SIRET,RAW_SIRET,4.0,observed,2026-08-03,3.3180026281208934,3,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
23-32316,2023-03-09,2023,32,SIRET:20004131700013,RAW_SIRET,RAW_SIRET,36.0,imputed,2026-03-09,40.14454664914586,3,2,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
23-178040,2023-12-21,2023,71,SIRET:20004131700013,RAW_SIRET,RAW_SIRET,36.0,imputed,2026-12-21,30.716162943495398,3,1,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
24-117582,2024-10-17,2024,,SIRET:20004131700013,RAW_SIRET,RAW_SIRET,6.0,observed,2025-07-10,20.827858081471746,3,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
18-40946,2018-03-25,2018,32,SIRET:20004248900019,RAW_SIRET,RAW_SIRET,36.0,imputed,2021-07-25,99.60578186596582,2,1,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
23-108546,2023-07-28,2023,72,SIRET:20004248900019,RAW_SIRET,RAW_SIRET,48.0,imputed,2027-07-28,35.51248357424441,2,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
22-165925,2022-12-15,2022,72,SIRET:20005042500012,RAW_SIRET,RAW_SIRET,48.0,imputed,2026-12-15,42.90407358738502,2,1,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
23-163953,2023-11-22,2023,72,SIRET:20005042500012,RAW_SIRET,RAW_SIRET,48.0,imputed,2027-11-22,31.6688567674113,2,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
17-31647,2017-03-12,2017,32,SIRET:20005258700017,RAW_SIRET,RAW_SIRET,36.0,imputed,2021-03-10,112.02365308804204,1,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
22-139769,2022-10-18,2022,32,SIRET:20005359300014,RAW_SIRET,RAW_SIRET,36.0,imputed,2025-10-18,44.809461235216816,2,1,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
23-66268,2023-05-17,2023,32,SIRET:20005359300014,RAW_SIRET,RAW_SIRET,36.0,imputed,2026-09-07,37.877792378449406,2,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
24-138492,2024-12-11,2024,,SIRET:20005361900017,RAW_SIRET,RAW_SIRET,4.0,observed,2025-06-26,19.021024967148488,1,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
22-163765,2022-12-12,2022,35,SIRET:20005433600017,RAW_SIRET,RAW_SIRET,48.0,imputed,2026-12-12,43.00262812089356,3,2,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
23-49047,2023-04-14,2023,32,SIRET:20005433600017,RAW_SIRET,RAW_SIRET,36.0,imputed,2026-08-12,38.96189224704336,3,1,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
24-33909,2024-03-22,2024,,SIRET:20005433600017,RAW_SIRET,RAW_SIRET,6.0,imputed,2025-01-19,27.69382391590013,3,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
24-140663,2024-12-17,2024,,SIRET:20005889900010,RAW_SIRET,RAW_SIRET,4.0,observed,2025-08-23,18.823915900131404,1,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
22-63613,2022-05-04,2022,48,SIRET:20006001000010,RAW_SIRET,RAW_SIRET,48.0,imputed,2026-05-04,50.29566360052562,1,0,0,0,,,,,False,,0,1,True,26-29624,1,SAME_SIREN_RECONCILIATION,True,STRONG_SUPPORT,no_later_same_buyer_notice_observed,candidate_pool_gained_under_m1;m1_only_link;no_later_same_buyer_notice
24-50448,2024-04-28,2024,,SIRET:20006542300010,RAW_SIRET,RAW_SIRET,4.0,observed,2024-08-28,26.47831800262812,1,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
25-105200,2025-09-24,2025,,SIRET:20006734600011,RAW_SIRET,RAW_SIRET,4.0,observed,2026-01-24,9.592641261498029,1,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
23-153863,2023-11-02,2023,72,SIRET:20006763500132,RAW_SIRET,RAW_SIRET,48.0,imputed,2027-11-02,32.32588699080158,2,1,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
25-60425,2025-05-30,2025,,SIRET:20006763500132,RAW_SIRET,RAW_SIRET,6.0,observed,2025-11-30,13.436268068331144,2,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
21-28436,2021-03-04,2021,30,SIRET:20006895500018,RAW_SIRET,RAW_SIRET,24.0,imputed,2023-07-09,64.2904073587385,2,1,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
26-474,2026-01-07,2026,,SIRET:20006895500018,RAW_SIRET,RAW_SIRET,4.0,observed,2026-05-07,6.14323258869908,2,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
22-128689,2022-09-26,2022,30,SIRET:20006947400019,RAW_SIRET,RAW_SIRET,24.0,imputed,2024-09-26,45.532194480946124,3,2,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
23-118676,2023-08-24,2023,45,SIRET:20006947400019,RAW_SIRET,RAW_SIRET,12.0,imputed,2024-08-24,34.62549277266754,3,1,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
23-164333,2023-11-23,2023,30,SIRET:20006947400019,RAW_SIRET,RAW_SIRET,24.0,imputed,2025-11-23,31.636005256241784,3,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
24-41081,2024-04-10,2024,,SIRET:20007023300016,RAW_SIRET,RAW_SIRET,5.0,observed,2024-09-10,27.069645203679368,1,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
18-99139,2018-07-15,2018,30,SIRET:20007186800018,RAW_SIRET,RAW_SIRET,24.0,imputed,2020-11-21,95.92641261498028,2,1,0,0,,,,,False,,0,1,False,,0,,False,,later_same_buyer_notice_outside_m0_window,candidate_pool_gained_under_m1;later_same_buyer_outside_m0_window
19-85601,2019-06-05,2019,30,SIRET:20007186800018,RAW_SIRET,RAW_SIRET,24.0,imputed,2021-10-12,85.2496714848883,2,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
20-105702,2020-08-28,2020,72,SIRET:20007186800158,RAW_SIRET,RAW_SIRET,48.0,imputed,2025-02-04,70.4664914586071,2,1,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
22-118673,2022-09-02,2022,48,SIRET:20007186800158,RAW_SIRET,RAW_SIRET,48.0,imputed,2026-12-02,46.320630749014455,2,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
21-88617,2021-06-30,2021,48,SIRET:20007187600011,RAW_SIRET,RAW_SIRET,48.0,imputed,2025-06-30,60.41392904073587,2,1,0,0,,,,,False,,0,1,False,,0,,False,,later_same_buyer_notice_outside_m0_window,candidate_pool_gained_under_m1;later_same_buyer_outside_m0_window
23-97779,2023-07-13,2023,30,SIRET:20007187600011,RAW_SIRET,RAW_SIRET,24.0,imputed,2025-07-13,36.00525624178712,2,0,0,0,,,,,False,,0,1,False,,0,,False,,no_later_same_buyer_notice_observed,candidate_pool_gained_under_m1;no_later_same_buyer_notice
23-86585,2023-06-22,2023,32,SIRET:20007190000019,RAW_SIRET,RAW_SIRET,36.0,imputed,2026-06-22,36.69513797634691,2,1,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
23-98097,2023-07-11,2023,48,SIRET:20007190000019,RAW_SIRET,RAW_SIRET,48.0,imputed,2027-07-11,36.070959264126145,2,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
25-79177,2025-07-12,2025,,SIRET:20007191800011,RAW_SIRET,RAW_SIRET,4.0,observed,2025-11-12,12.02365308804205,1,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
22-160820,2022-12-05,2022,72,SIRET:20007326000016,RAW_SIRET,RAW_SIRET,48.0,imputed,2026-12-05,43.232588699080154,2,1,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
23-174453,2023-12-15,2023,30,SIRET:20007326000016,RAW_SIRET,RAW_SIRET,24.0,imputed,2025-12-15,30.913272010512483,2,0,0,0,,,,,False,,0,3,False,,0,,False,,no_later_same_buyer_notice_observed,candidate_pool_gained_under_m1;no_later_same_buyer_notice
22-102718,2022-07-24,2022,72,SIRET:20007807900015,RAW_SIRET,RAW_SIRET,48.0,imputed,2027-01-05,47.63469119579501,1,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
21-138343,2021-10-17,2021,48,SIRET:20008247700015,RAW_SIRET,RAW_SIRET,48.0,imputed,2025-10-17,56.83311432325887,1,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
22-73400,2022-05-23,2022,72,SIRET:20008322800011,RAW_SIRET,RAW_SIRET,48.0,imputed,2026-05-23,49.67148488830486,1,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
24-1266,2024-01-04,2024,72,SIRET:20008323600014,RAW_SIRET,RAW_SIRET,48.0,imputed,2028-01-04,30.256241787122207,1,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
23-3611,2023-01-11,2023,30,SIRET:20008776100015,RAW_SIRET,RAW_SIRET,24.0,imputed,2025-04-21,42.01708278580814,2,1,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
24-21719,2024-02-22,2024,,SIRET:20008776100015,RAW_SIRET,RAW_SIRET,4.0,observed,2024-06-22,28.64651773981603,2,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
20-89025,2020-07-12,2020,64,SIRET:20008976100015,RAW_SIRET,RAW_SIRET,6.0,imputed,2021-07-01,72.01051248357425,1,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
17-47930,2017-04-07,2017,48,SIRET:21170300400013,RAW_SIRET,RAW_SIRET,48.0,imputed,2021-04-07,111.16951379763469,1,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
22-114141,2022-08-24,2022,30,SIRET:21350051500019,RAW_SIRET,RAW_SIRET,24.0,imputed,2024-12-16,46.61629434954008,3,2,0,0,,,,,False,,0,1,True,24-144326,1,SAME_SIREN_RECONCILIATION,True,NO_PROFILE_EVIDENCE,later_same_buyer_notice_outside_m0_window,candidate_pool_gained_under_m1;later_same_buyer_outside_m0_window;m1_only_link
23-125681,2023-09-10,2023,32,SIRET:21350051500019,RAW_SIRET,RAW_SIRET,36.0,imputed,2027-01-10,34.06701708278581,3,1,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
23-165823,2023-11-27,2023,48,SIRET:21350051500019,RAW_SIRET,RAW_SIRET,48.0,imputed,2027-11-27,31.50459921156373,3,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
22-70562,2022-05-17,2022,30,SIRET:21440018600018,RAW_SIRET,RAW_SIRET,24.0,imputed,2024-05-17,49.86859395532194,1,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
25-55905,2025-05-20,2025,,SIRET:21440020200013,RAW_SIRET,RAW_SIRET,4.0,observed,2026-03-02,13.764783180026281,2,1,1,1,25-118713,0.3064791583002972,,0.3064791583002972,False,,0,1,False,,0,,False,,candidate_pool_below_balanced_threshold,
25-118713,2025-10-25,2025,,SIRET:21440020200013,RAW_SIRET,RAW_SIRET,4.0,observed,2026-06-27,8.5742444152431,2,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
16-125788,2016-08-28,2016,30,SIRET:21440043400012,RAW_SIRET,RAW_SIRET,24.0,imputed,2019-01-12,118.46254927726675,2,1,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
23-137061,2023-10-03,2023,32,SIRET:21440043400012,RAW_SIRET,RAW_SIRET,36.0,imputed,2026-10-03,33.31143232588699,2,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
26-4412,2026-01-15,2026,,SIRET:21440067300015,RAW_SIRET,RAW_SIRET,3.0,observed,2026-04-15,5.88042049934297,1,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
23-53208,2023-04-19,2023,72,SIRET:21440074900013,RAW_SIRET,RAW_SIRET,48.0,imputed,2027-04-19,38.797634691195796,1,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
22-54094,2022-04-16,2022,72,SIRET:21440109300015,RAW_SIRET,RAW_SIRET,48.0,imputed,2026-09-02,50.88699080157687,7,6,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
22-79348,2022-06-07,2022,45,SIRET:21440109300015,RAW_SIRET,RAW_SIRET,12.0,imputed,2023-06-07,49.17871222076215,7,5,3,3,23-48831,0.2756077600400216,0.2733464739378011,0.0022612861022204,False,,0,4,True,22-163107,1,HISTORICAL_ALIAS_RECONCILIATION,True,STRONG_SUPPORT,candidate_pool_below_balanced_threshold,ambiguous_multiple_candidates;low_top1_top2_margin;m1_only_link
22-144549,2022-10-26,2022,71,SIRET:21440109300015,RAW_SIRET,RAW_SIRET,36.0,imputed,2025-10-26,44.546649145860705,7,4,0,0,,,,,False,,0,2,True,25-122865,1,SAME_SIREN_RECONCILIATION,True,STRONG_SUPPORT,later_same_buyer_notice_outside_m0_window,candidate_pool_gained_under_m1;later_same_buyer_outside_m0_window;m1_only_link
