domain_normalized,registered_domain,subdomain,observation_count,profile_observation_count,participation_observation_count,distinct_raw_buyer_names,distinct_profile_buyer_names,distinct_current_m1_buyer_keys,distinct_validated_sirens_after_m1_name_join,distinct_sirets_after_m1_name_join,distinct_departments_after_m1_name_join,first_observation_date,last_observation_date,dominant_buyer_normalized,dominant_buyer_count,dominant_buyer_share,buyer_entropy,malformed_observation_count,domain_specificity
marchespublics-ccssb.eu,marchespublics-ccssb.eu,,1,1,0,1,1,0,0,0,0,2016-08-31,2016-08-31,c a sud sainte baume,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics-ch-mulhouse.omnickles.com,omnickles.com,marchespublics-ch-mulhouse,1,1,0,1,1,0,0,0,0,2017-09-19,2017-09-19,ghr mulhouse sud alsace,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics-chroubaix.omnikles.com,omnikles.com,marchespublics-chroubaix,1,1,0,1,1,0,0,0,0,2017-11-22,2017-11-22,centre hospitalier de roubaix,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics-clayes-sous-bois.omnikles.com,omnikles.com,marchespublics-clayes-sous-bois,1,1,0,1,1,0,0,0,0,2019-07-24,2019-07-24,mairie des clayes sous bois,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics-epf-npdc.omnikles.com,omnikles.com,marchespublics-epf-npdc,1,1,0,1,1,0,0,0,0,2019-01-11,2019-01-11,epf nord-pas-de-calais,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics-gouv.fr,marchespublics-gouv.fr,,1,1,0,1,1,0,0,0,0,2019-09-11,2019-09-11,centre hospitalier de valenciennes,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics-hauts-de-seine.fr,marchespublics-hauts-de-seine.fr,,1,1,0,1,1,0,0,0,0,2016-10-25,2016-10-25,conseil general des hauts de seine,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics-inpes.omnikles.com,omnikles.com,marchespublics-inpes,1,1,0,1,1,0,0,0,0,2015-07-21,2015-07-21,inpes,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics-marcoussis.omnikles.com,omnikles.com,marchespublics-marcoussis,1,1,0,1,1,0,0,0,0,2019-04-10,2019-04-10,ville de marcoussis,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics-matec57.com,marchespublics-matec57.com,,1,1,0,1,1,0,0,0,0,2018-12-17,2018-12-17,cc du warndt,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics-mulhouse.omnikles.com,omnikles.com,marchespublics-mulhouse,1,1,0,1,1,0,0,0,0,2015-08-31,2015-08-31,ghr mulhouse sud alsace,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics-oph-levallois-habitat.omnikles.com,omnikles.com,marchespublics-oph-levallois-habitat,1,1,0,1,1,0,0,0,0,2019-12-30,2019-12-30,oph levallois habitat,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics-paysdebitche.omnickles.com,omnickles.com,marchespublics-paysdebitche,1,1,0,1,1,0,0,0,0,2018-01-23,2018-01-23,cte cnes du pays de bitche,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics-regies.omnikles.com,omnikles.com,marchespublics-regies,1,1,0,1,1,0,0,0,0,2015-05-11,2015-05-11,regies,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics-sceaux-bourglareine-habitat.omnikles.com,omnikles.com,marchespublics-sceaux-bourglareine-habitat,1,1,0,1,1,0,0,0,0,2018-10-11,2018-10-11,sceaux bourg-la-reine habitat,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics-sdis77.safetender.com,safetender.com,marchespublics-sdis77,1,1,0,1,1,0,0,0,0,2020-12-30,2020-12-30,sdis77,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics-sem-levallois-habitat.omnikles.com,omnikles.com,marchespublics-sem-levallois-habitat,1,1,0,1,1,0,0,0,0,2017-03-28,2017-03-28,sem levallois habitat,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics-seta32.omnikles.com,omnikles.com,marchespublics-seta32,1,1,0,1,1,0,0,0,0,2018-08-13,2018-08-13,syndicat eaux territoires armagnac,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics-sirgv.omnikles.com,omnikles.com,marchespublics-sirgv,1,1,0,1,1,0,0,0,0,2020-05-02,2020-05-02,sm de la reppe gd vallat ses affluents,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics-smica.omnikles.com,omnikles.com,marchespublics-smica,1,1,0,1,1,0,0,0,0,2019-06-23,2019-06-23,rodez agglo habitat,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics-ville-chelles.fr,marchespublics-ville-chelles.fr,,1,1,0,1,1,0,0,0,0,2017-06-16,2017-06-16,ville de chelles,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics-ville-chelles.omnikles.com,omnikles.com,marchespublics-ville-chelles,1,1,0,1,1,0,0,0,0,2018-04-27,2018-04-27,ville de chelles,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics.adm76.fr,adm76.fr,marchespublics,1,1,0,1,1,0,0,0,0,2017-06-12,2017-06-12,ville de valery en caux,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics.alescevennes.fr,alescevennes.fr,marchespublics,1,1,0,1,1,0,0,0,0,2019-09-30,2019-09-30,communaute d ales agglomeration,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics.alsacehampagneardennelorraine.eu,alsacehampagneardennelorraine.eu,marchespublics,1,1,0,1,1,0,0,0,0,2016-08-19,2016-08-19,alsace champagne-ardenne lorraine,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics.aquitiane.fr,aquitiane.fr,marchespublics,1,0,1,1,1,0,0,0,0,2016-01-06,2016-01-06,departement de lot-et-garonne,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics.aquitiane.org,aquitiane.org,marchespublics,1,1,0,1,1,0,0,0,0,2015-05-06,2015-05-06,bordeaux metropole,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics.aude,marchespublics.aude,,1,1,0,1,1,0,0,0,0,2019-04-18,2019-04-18,commune de lezignan-corbieres,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics.auvergnerhonealpes.fr,auvergnerhonealpes.fr,marchespublics,1,1,0,1,1,0,0,0,0,2017-02-20,2017-02-20,region auvergne-rhone-alpes,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics.bergerac.fr,bergerac.fr,marchespublics,1,1,0,1,1,0,0,0,0,2015-08-18,2015-08-18,ville de bergerac,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics.bnf.fr,bnf.fr,marchespublics,1,1,0,1,1,1,0,0,1,2020-12-31,2020-12-31,bibliotheque nationale de france,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics.ccdsv.fr,ccdsv.fr,marchespublics,1,1,0,1,1,0,0,0,0,2018-01-15,2018-01-15,communaute de communes saone-vallee,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics.cd27.fr,cd27.fr,marchespublics,1,1,0,1,1,0,0,0,0,2017-02-24,2017-02-24,centre de gestion de l eure,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics.cg16.fr,cg16.fr,marchespublics,1,1,0,1,1,0,0,0,0,2016-03-31,2016-03-31,departement de la charente,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics.cg18.fr,cg18.fr,marchespublics,1,1,0,1,1,0,0,0,0,2016-01-07,2016-01-07,conseil general du cher,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics.cg81.fr,cg81.fr,marchespublics,1,1,0,1,1,0,0,0,0,2015-10-28,2015-10-28,conseil general du tarn,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics.chamberybaugesmetropole.fr,chamberybaugesmetropole.fr,marchespublics,1,1,0,1,1,0,0,0,0,2017-10-05,2017-10-05,savoie dechets,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics.cnfpt.ft,cnfpt.ft,marchespublics,1,1,0,1,1,0,0,0,0,2017-03-09,2017-03-09,cnfpt - delegation grande couronne idf,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics.cr-guyane.fr,cr-guyane.fr,marchespublics,1,1,0,1,1,0,0,0,0,2015-05-12,2015-05-12,region guyane,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics.crbn.fr,crbn.fr,marchespublics,1,1,0,1,1,0,0,0,0,2017-05-25,2017-05-25,conseil regional basse-normandie,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics.creuse-grand-sud.fr,creuse-grand-sud.fr,marchespublics,1,1,0,1,1,0,0,0,0,2015-11-02,2015-11-02,cte de communes creuse grand sud,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics.departement18.fr,departement18.fr,marchespublics,1,1,0,1,1,0,0,0,0,2020-11-20,2020-11-20,conseil departemental du cher,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics.eaudeparis.com,eaudeparis.com,marchespublics,1,1,0,1,1,0,0,0,0,2016-03-01,2016-03-01,eau de paris,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics.ensait.fr,ensait.fr,marchespublics,1,1,0,1,1,0,0,0,0,2015-05-06,2015-05-06,e n s a i t,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics.gandlyon.com,gandlyon.com,marchespublics,1,1,0,1,1,0,0,0,0,2019-07-09,2019-07-09,metropole de lyon,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics.grand-nancy.com,grand-nancy.com,marchespublics,1,1,0,1,1,0,0,0,0,2016-02-03,2016-02-03,ville de nancy,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics.grand-nancy.fr,grand-nancy.fr,marchespublics,1,1,0,1,1,0,0,0,0,2016-12-09,2016-12-09,ville de nancy,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics.grand-nancy.orgmarchespublics.grand-nancy.org,grand-nancy.org,marchespublics.grand-nancy.orgmarchespublics,1,1,0,1,1,0,0,0,0,2019-11-07,2019-11-07,heillecourt,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics.grand.nancy.org,nancy.org,marchespublics.grand,1,1,0,1,1,0,0,0,0,2017-02-15,2017-02-15,communaute urbaine du grand nancy,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics.grandangoulemle.fr,grandangoulemle.fr,marchespublics,1,1,0,1,1,0,0,0,0,2015-09-14,2015-09-14,commune d angouleme,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics.grandest.f,grandest.f,marchespublics,1,1,0,1,1,0,0,0,0,2018-10-03,2018-10-03,region grand est,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics.grandllyon.com,grandllyon.com,marchespublics,1,1,0,1,1,0,0,0,0,2018-02-09,2018-02-09,metropole de lyon,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics.grandlyon,marchespublics.grandlyon,,1,1,0,1,1,0,0,0,0,2018-12-05,2018-12-05,metropole de lyon,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics.grandlyon.comvoirie-,grandlyon.comvoirie-,marchespublics,1,1,0,1,1,0,0,0,0,2019-07-04,2019-07-04,metropole de lyon,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics.haute-garonne,marchespublics.haute-garonne,,1,1,0,1,1,0,0,0,0,2015-11-04,2015-11-04,conseil departemental haute garonne,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics.hauts-de-seine.fr,hauts-de-seine.fr,marchespublics,1,1,0,1,1,0,0,0,0,2016-07-27,2016-07-27,conseil general des hauts de seine,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics.hautsdefrance.fr,hautsdefrance.fr,marchespublics,1,1,0,1,1,0,0,0,0,2019-08-14,2019-08-14,region hauts-de-france,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics.herault.fr,herault.fr,marchespublics,1,1,0,1,1,0,0,0,0,2018-12-06,2018-12-06,herault energies,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics.hyeres.fr,hyeres.fr,marchespublics,1,1,0,1,1,0,0,0,0,2020-12-24,2020-12-24,commune d hyeres-les-palmiers,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics.landepublic.org,landepublic.org,marchespublics,1,1,0,1,1,0,0,0,0,2015-10-16,2015-10-16,sictom du marsan,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics.landespublic.ord,landespublic.ord,marchespublics,1,1,0,1,1,0,0,0,0,2015-10-07,2015-10-07,cdc de villeneuve de marsan,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics.landespubllic.org,landespubllic.org,marchespublics,1,1,0,1,1,0,0,0,0,2017-10-25,2017-10-25,mairie de capbreton,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics.lanespublic.org,lanespublic.org,marchespublics,1,0,1,1,1,0,0,0,0,2019-06-21,2019-06-21,commune de pontonx sur l adour,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics.mairie-montngy.fr,mairie-montngy.fr,marchespublics,1,1,0,1,1,0,0,0,0,2017-06-02,2017-06-02,ville de montigny-en-gohelle,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics.marseille-amp.fr,marseille-amp.fr,marchespublics,1,1,0,1,1,0,0,0,0,2017-01-07,2017-01-07,metropole aix marseille provence,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics.marseilleprovence,marchespublics.marseilleprovence,,1,1,0,1,1,0,0,0,0,2016-01-08,2016-01-08,cte urbaine mpm,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics.marseilleprovence.com,marseilleprovence.com,marchespublics,1,1,0,1,1,0,0,0,0,2016-01-12,2016-01-12,cte urbaine mpm,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics.nc,marchespublics.nc,,1,1,0,1,1,0,0,0,0,2017-07-30,2017-07-30,smtu grand noumea,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics.picardie.fr,picardie.fr,marchespublics,1,1,0,1,1,0,0,0,0,2016-01-05,2016-01-05,region picardie,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics.regionreunion.com,regionreunion.com,marchespublics,1,1,0,1,1,0,0,0,0,2017-05-19,2017-05-19,conseil regional de la reunion,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics.rhonealpes.fr,rhonealpes.fr,marchespublics,1,1,0,1,1,0,0,0,0,2016-02-03,2016-02-03,region rhone-alpes,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics.senat.fr,senat.fr,marchespublics,1,1,0,1,1,0,0,0,0,2015-05-11,2015-05-11,senat,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics.siaap.fr,siaap.fr,marchespublics,1,1,0,1,1,0,0,0,0,2018-04-13,2018-04-13,siaap,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics.sydne.fr,sydne.fr,marchespublics,1,1,0,1,1,0,0,0,0,2020-12-30,2020-12-30,syndicat traitement dechets ne reunion,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics.sytral.fr,sytral.fr,marchespublics,1,1,0,1,1,0,0,0,0,2018-07-02,2018-07-02,sytral,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics.territoiredebelfort.fr,territoiredebelfort.fr,marchespublics,1,1,0,1,1,0,0,0,0,2020-01-17,2020-01-17,departement du territoire de belfort,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics.terville.fr,terville.fr,marchespublics,1,1,0,1,1,0,0,0,0,2020-12-23,2020-12-23,ville de terville,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics.vergeze.fr,vergeze.fr,marchespublics,1,1,0,1,1,0,0,0,0,2020-10-30,2020-10-30,commune de vergeze,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics.ville-villiers-le-bel.fr,ville-villiers-le-bel.fr,marchespublics,1,1,0,1,1,0,0,0,0,2020-02-04,2020-02-04,ville de villiers-le-bel,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics59628.fr,marchespublics59628.fr,,1,1,0,1,1,0,0,0,0,2019-10-16,2019-10-16,ville de la sentinelle,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublics598060.fr,marchespublics598060.fr,,1,1,0,1,1,0,0,0,0,2018-05-28,2018-05-28,communaute de communes de la hte somme,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublicsampmetropole.fr,marchespublicsampmetropole.fr,,1,1,0,1,1,0,0,0,0,2018-03-18,2018-03-18,cte urbaine mpm,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublicscg04.fr,marchespublicscg04.fr,,1,1,0,1,1,0,0,0,0,2016-12-29,2016-12-29,conseil dept des alpes de hte provence,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespublicscnc.omnikles.com,omnikles.com,marchespublicscnc,1,1,0,1,1,0,0,0,0,2017-03-23,2017-03-23,centre national du cinema,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespubllics.grandest.fr,grandest.fr,marchespubllics,1,1,0,1,1,0,0,0,0,2019-08-04,2019-08-04,region grand est,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchespulics.aquitaine.fr,aquitaine.fr,marchespulics,1,1,0,1,1,0,0,0,0,2016-01-15,2016-01-15,semoctom,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marchesscurises.fr,marchesscurises.fr,,1,1,0,1,1,0,0,0,0,2017-04-18,2017-04-18,commune de bressuire,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marcoweb.artoiscomm.fr,artoiscomm.fr,marcoweb,1,1,0,1,1,0,0,0,0,2015-11-02,2015-11-02,artois comm,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marcoweb.sdis30.fr,sdis30.fr,marcoweb,1,1,0,1,1,0,0,0,0,2015-12-24,2015-12-24,s d i s du gard,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marcoweb.ville-bron.fr,ville-bron.fr,marcoweb,1,1,0,1,1,0,0,0,0,2016-12-08,2016-12-08,ville de bron,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marcoweb.ville-gueret.fr,ville-gueret.fr,marcoweb,1,1,0,1,1,0,0,0,0,2016-03-10,2016-03-10,ville de gueret,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marcq-en-baroeul.org,marcq-en-baroeul.org,,1,1,0,1,1,0,0,0,0,2019-07-12,2019-07-12,ville de marcq-en-baroeul,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
mareil-marly.e-marchespublics.com,e-marchespublics.com,mareil-marly,1,1,0,1,1,0,0,0,0,2020-02-23,2020-02-23,commune de mareil marly,1,1.0,-0.0,0,GENERIC_PLATFORM
mareil-marly.fr,mareil-marly.fr,,1,1,0,1,1,0,0,0,0,2017-11-23,2017-11-23,commune de mareil marly,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
margueritedeflandre.free.fr,free.fr,margueritedeflandre,1,1,0,1,1,0,0,0,0,2017-11-25,2017-11-25,maison retraite marguerite de flandre,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marhces-publics.com,marhces-publics.com,,1,1,0,1,1,0,0,0,0,2016-01-13,2016-01-13,cte d agglo de marne et gondoire,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marhes-publics.gouv.fr,marhes-publics.gouv.fr,,1,1,0,1,1,0,0,0,0,2018-09-10,2018-09-10,meteo france,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marhessecurises.fr,marhessecurises.fr,,1,1,0,1,1,0,0,0,0,2015-11-18,2015-11-18,ville de juvignac,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marignane.fr,marignane.fr,,1,1,0,1,1,0,0,0,0,2020-08-05,2020-08-05,commune de marignane,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marines.fr,marines.fr,,1,1,0,1,1,0,0,0,0,2018-06-22,2018-06-22,commune de marines,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
maripasoula.e-marchespublics.com,e-marchespublics.com,maripasoula,1,1,0,1,1,0,0,0,0,2019-12-19,2019-12-19,mairie de maripa-soula,1,1.0,-0.0,0,GENERIC_PLATFORM
marmottan.com,marmottan.com,,1,1,0,1,1,0,0,0,0,2015-03-31,2015-03-31,musee marmottan monet,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marmottan.fr,marmottan.fr,,1,1,0,1,1,0,0,0,0,2017-01-19,2017-01-19,musee marmottan monet,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marne-chambagri.e-marchespublics.com,e-marchespublics.com,marne-chambagri,1,1,0,1,1,0,0,0,0,2019-01-19,2019-01-19,chambre d agriculture de la marne,1,1.0,-0.0,0,GENERIC_PLATFORM
marne.chambagri.fr,chambagri.fr,marne,1,1,0,1,1,0,0,0,0,2017-01-20,2017-01-20,chambre d agriculture de la marne,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
marneetgondoire-amenagement.e-marchespublics.com,e-marchespublics.com,marneetgondoire-amenagement,1,1,0,1,1,0,0,0,0,2018-12-20,2018-12-20,marne et gondoire amenagement spl,1,1.0,-0.0,0,GENERIC_PLATFORM
marolles-en-hurepoix.e-marchespublics.com,e-marchespublics.com,marolles-en-hurepoix,1,1,0,1,1,0,0,0,0,2019-10-31,2019-10-31,commune de marolles-en-hurepoix,1,1.0,-0.0,0,GENERIC_PLATFORM
marseille-publics.gouv.fr,marseille-publics.gouv.fr,,1,1,0,1,1,0,0,0,0,2017-01-01,2017-01-01,grand port maritime de marseille,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
martignas.e-marchespublics.com,e-marchespublics.com,martignas,1,1,0,1,1,0,0,0,0,2015-11-12,2015-11-12,ville de martignas sur jalle,1,1.0,-0.0,0,GENERIC_PLATFORM
martinique-aeroport.e-marchespublics.com,e-marchespublics.com,martinique-aeroport,1,1,0,1,1,0,0,0,0,2019-12-01,2019-12-01,sa aeroport de martinique aime cesaire,1,1.0,-0.0,0,GENERIC_PLATFORM
martinique.pref.gouv.fr,pref.gouv.fr,martinique,1,1,0,1,1,0,0,0,0,2016-04-01,2016-04-01,prefecture de la region martinique,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
martiniquetourisme.com,martiniquetourisme.com,,1,1,0,1,1,0,0,0,0,2018-07-27,2018-07-27,comite martiniquais du tourisme,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
martiniquetourisme.e-marchespublics.com,e-marchespublics.com,martiniquetourisme,1,1,0,1,1,0,0,0,0,2020-08-07,2020-08-07,comite martiniquais du tourisme,1,1.0,-0.0,0,GENERIC_PLATFORM
martiniquetransport.e-marchespublics.com,e-marchespublics.com,martiniquetransport,1,1,0,1,1,0,0,0,0,2020-08-31,2020-08-31,martinique transport,1,1.0,-0.0,0,GENERIC_PLATFORM
mauguio-carnon.com,mauguio-carnon.com,,1,1,0,1,1,0,0,0,0,2016-03-30,2016-03-30,mairie de mauguio carnon,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
maurepas.fr,maurepas.fr,,1,1,0,1,1,0,0,0,0,2015-05-18,2015-05-18,ville de maurepas,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
maximiilien.fr,maximiilien.fr,,1,1,0,1,1,0,0,0,0,2015-03-09,2015-03-09,oph plaine commune habitat,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
maximilien.marches.fr,marches.fr,maximilien,1,1,0,1,1,0,0,0,0,2020-12-07,2020-12-07,ville de paris,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
mayenne.cci.fr,cci.fr,mayenne,1,1,0,1,1,0,0,0,0,2015-03-06,2015-03-06,cci mayenne,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
mazan.e-marchespublics.com,e-marchespublics.com,mazan,1,1,0,1,1,0,0,0,0,2016-01-12,2016-01-12,ville de mazan,1,1.0,-0.0,0,GENERIC_PLATFORM
mazan.fr,mazan.fr,,1,1,0,1,1,0,0,0,0,2018-07-26,2018-07-26,ville de mazan,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
mazrches-securises.fr,mazrches-securises.fr,,1,1,0,1,1,0,0,0,0,2019-03-23,2019-03-23,m2a habitat,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
mc2grenoble.e-marchespublics.com,e-marchespublics.com,mc2grenoble,1,1,0,1,1,0,0,0,0,2019-07-21,2019-07-21,mc2 maison de la culture de grenoble,1,1.0,-0.0,0,GENERIC_PLATFORM
mda44.fr,mda44.fr,,1,1,0,1,1,0,0,0,0,2018-07-09,2018-07-09,gip maison des adolescents,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
mdig.e-marchespublics.com,e-marchespublics.com,mdig,1,1,0,1,1,0,0,0,0,2019-01-23,2019-01-23,musee des impressionismes giverny,1,1.0,-0.0,0,GENERIC_PLATFORM
mdr-st-francois-assise.e-marchespublics.com,e-marchespublics.com,mdr-st-francois-assise,1,1,0,1,1,0,0,0,0,2017-04-13,2017-04-13,ehpad saint francois d assise,1,1.0,-0.0,0,GENERIC_PLATFORM
medialex.fr,medialex.fr,,1,1,0,1,1,0,0,0,0,2016-03-16,2016-03-16,communaute de communes cote d emeraude,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
mediterranee-infection.e-marchespublics.com,e-marchespublics.com,mediterranee-infection,1,1,0,1,1,0,0,0,0,2019-12-20,2019-12-20,fondation mediterranee infection,1,1.0,-0.0,0,GENERIC_PLATFORM
medoc-atlantique.com,medoc-atlantique.com,,1,1,0,1,1,0,0,0,0,2019-08-26,2019-08-26,office de tourisme medoc atlantique,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
megaliesbretagne.org,megaliesbretagne.org,,1,1,0,1,1,0,0,0,0,2018-05-29,2018-05-29,guingamp-paimpol armor-argoat agglo,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
megalis.e-megalisbretagne.org,e-megalisbretagne.org,megalis,1,1,0,1,1,0,0,0,0,2015-08-13,2015-08-13,rennes metropole,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
megalis.org,megalis.org,,1,1,0,1,1,0,0,0,0,2017-11-18,2017-11-18,ca quimper bretagne occidentale,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
megalisbretagne.or,megalisbretagne.or,,1,1,0,1,1,0,0,0,0,2018-04-14,2018-04-14,fougeres agglomeration,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
megalisbretahne.org,megalisbretahne.org,,1,1,0,1,1,0,0,0,0,2017-09-07,2017-09-07,ville de quimper,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
meistratzheim.fr,meistratzheim.fr,,1,1,0,1,1,0,0,0,0,2018-02-05,2018-02-05,commune de meistratzheim,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
melunvaldeseine.fr,melunvaldeseine.fr,,1,1,0,1,1,0,0,0,0,2015-11-06,2015-11-06,melun val de seine amenagement,1,1.0,-0.0,0,SHARED_INSTITUTIONAL
mende.e-marchespublics.com,e-marchespublics.com,mende,1,1,0,1,1,0,0,0,0,2018-02-17,2018-02-17,mairie de mende,1,1.0,-0.0,0,GENERIC_PLATFORM
