source_notice_id,candidate_notice_id,source_date,candidate_date,buyer_key_m0_source,buyer_key_m0_candidate,buyer_key_type_source,buyer_key_type_candidate,buyer_match_mechanism,source_buyer_identity_source_x,candidate_buyer_identity_source_x,source_buyer_siret,candidate_buyer_siret,source_buyer_siren_m1_x,candidate_buyer_siren_m1_x,cross_establishment_same_siren,gap_months,expected_end_date,abs_gap_to_expected_end,s_time,s_text,s_cpv,s_buyer,m1_composite_score,m0_balanced_threshold_used,cpv_missing,cpv_generic_flag,profile_evidence_status,profile_evidence_reason,source_profile_domains,candidate_profile_domains,shared_profile_domains,source_domain_specificity,candidate_domain_specificity,profile_conflict_flag,candidate_rank,n_candidates_for_source,top1_top2_margin
15-100455,19-105083,2015-07-01,2019-07-10,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,48.29172141918528,2019-12-17,5.256241787122208,0.1239597021462987,0.0111760713973521,0.0,0.6,0.0949015505256479,0.3230216936565233,False,True,STRONG_SUPPORT,source and candidate names share a buyer-specific or highly concentrated domain,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,BUYER_SPECIFIC;HIGHLY_CONCENTRATED;SHARED_INSTITUTIONAL,BUYER_SPECIFIC;HIGHLY_CONCENTRATED;SHARED_INSTITUTIONAL,False,21,22,0.23567176494728936
15-100455,19-92498,2015-07-01,2019-06-21,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,47.66754270696452,2019-12-17,5.88042049934297,0.0199299167761717,0.0162584572294916,0.0,0.6,0.070672939224365,0.3230216936565233,False,True,STRONG_SUPPORT,source and candidate names share a buyer-specific or highly concentrated domain,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,BUYER_SPECIFIC;HIGHLY_CONCENTRATED;SHARED_INSTITUTIONAL,BUYER_SPECIFIC;HIGHLY_CONCENTRATED;SHARED_INSTITUTIONAL,False,22,22,0.23567176494728936
15-101366,19-160471,2015-07-02,2019-10-22,NAME:le mans metropole - communaute urbaine,NAME:le mans metropole - communaute urbaine,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,247200132,247200132,False,51.6754270696452,2019-09-18,1.1169513797634691,0.8138414367060884,0.0208183083702863,0.0,0.75,0.2857467671061223,0.3230216936565233,False,False,WEAK_SUPPORT,source and candidate names share a domain with limited specificity,sarthe-marchespublics.fr,sarthe-marchespublics.fr,sarthe-marchespublics.fr,AMBIGUOUS,AMBIGUOUS,False,1,4,0.00897131695114567
15-101366,19-120297,2015-07-02,2019-08-01,NAME:le mans metropole - communaute urbaine,NAME:le mans metropole - communaute urbaine,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,247200132,247200132,False,48.98160315374507,2019-09-18,1.5768725361366622,0.7371879106438897,0.049938492840012,0.0,0.75,0.2767754501549766,0.3230216936565233,False,False,WEAK_SUPPORT,source and candidate names share a domain with limited specificity,sarthe-marchespublics.fr,sarthe-marchespublics.fr,sarthe-marchespublics.fr,AMBIGUOUS,AMBIGUOUS,False,2,4,0.00897131695114567
15-101366,19-177021,2015-07-02,2019-11-25,NAME:le mans metropole - communaute urbaine,NAME:le mans metropole - communaute urbaine,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,247200132,247200132,False,52.79237844940867,2019-09-18,2.2339027595269383,0.6276828734121769,0.0182910767756854,0.0,0.75,0.2383225952245341,0.3230216936565233,False,False,WEAK_SUPPORT,source and candidate names share a domain with limited specificity,sarthe-marchespublics.fr,sarthe-marchespublics.fr,sarthe-marchespublics.fr,AMBIGUOUS,AMBIGUOUS,False,3,4,0.00897131695114567
15-101366,19-105444,2015-07-02,2019-07-10,NAME:le mans metropole - communaute urbaine,SIRET:24720013200014,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,24720013200014,247200132,247200132,False,48.25886990801577,2019-09-18,2.299605781865966,0.6167323696890057,0.0111559830208132,0.0,0.75,0.2330876864795361,0.3230216936565233,False,False,WEAK_SUPPORT,source and candidate names share a domain with limited specificity,sarthe-marchespublics.fr,sarthe-marchespublics.fr,sarthe-marchespublics.fr,AMBIGUOUS,AMBIGUOUS,False,4,4,0.00897131695114567
15-102348,18-101350,2015-07-03,2018-07-20,NAME:universite de nantes,NAME:universite de nantes,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,130029747,130029747,False,36.563731931668855,2018-11-06,3.580814717477004,0.403197547087166,0.1688767984823334,0.0,0.75,0.2349062662406082,0.3230216936565233,False,False,NEUTRAL_SHARED_PLATFORM,source and candidate names share only broad shared-platform evidence,marches-public.gouv.fr;marches-publics.gouv.fr;marchespublics.gouv.fr,marches-public.gouv.fr;marches-publics.gouv.fr;marchespublics.gouv.fr,marches-public.gouv.fr;marches-publics.gouv.fr;marchespublics.gouv.fr,GENERIC_PLATFORM,GENERIC_PLATFORM,False,1,4,0.042047526680488806
15-102348,19-43671,2015-07-03,2019-03-20,NAME:universite de nantes,NAME:universite de nantes,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,130029747,130029747,False,44.54664914586071,2018-11-06,4.402102496714849,0.2663162505475251,0.1465133626378232,0.0,0.75,0.1928587395601194,0.3230216936565233,False,True,NEUTRAL_SHARED_PLATFORM,source and candidate names share only broad shared-platform evidence,marches-public.gouv.fr;marches-publics.gouv.fr;marchespublics.gouv.fr,marches-public.gouv.fr;marches-publics.gouv.fr;marchespublics.gouv.fr,marches-public.gouv.fr;marches-publics.gouv.fr;marchespublics.gouv.fr,GENERIC_PLATFORM,GENERIC_PLATFORM,False,2,4,0.042047526680488806
15-102348,19-59879,2015-07-03,2019-04-15,NAME:universite de nantes,NAME:universite de nantes,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,UNIQUE_NAME_DEPARTMENT_ALIAS,NAME_FALLBACK,,,130029747,,False,45.40078843626807,2018-11-06,5.256241787122208,0.1239597021462987,0.1443389523746839,0.0,0.6,0.141508558867714,0.3230216936565233,False,False,NEUTRAL_SHARED_PLATFORM,source and candidate names share only broad shared-platform evidence,marches-public.gouv.fr;marches-publics.gouv.fr;marchespublics.gouv.fr,marches-public.gouv.fr;marches-publics.gouv.fr;marchespublics.gouv.fr,marches-public.gouv.fr;marches-publics.gouv.fr;marchespublics.gouv.fr,GENERIC_PLATFORM,GENERIC_PLATFORM,False,3,4,0.042047526680488806
15-102348,18-77300,2015-07-03,2018-06-06,NAME:universite de nantes,NAME:universite de nantes,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,130029747,130029747,False,35.11826544021025,2018-11-06,5.026281208935611,0.1622864651773982,0.0083748760940576,0.0,0.75,0.1185028229272697,0.3230216936565233,False,False,NEUTRAL_SHARED_PLATFORM,source and candidate names share only broad shared-platform evidence,marches-public.gouv.fr;marches-publics.gouv.fr;marchespublics.gouv.fr,marches-public.gouv.fr;marches-publics.gouv.fr;marchespublics.gouv.fr,marches-public.gouv.fr;marches-publics.gouv.fr;marchespublics.gouv.fr,GENERIC_PLATFORM,GENERIC_PLATFORM,False,4,4,0.042047526680488806
15-102510,20-93634,2015-07-03,2020-07-22,SIRET:22720002900014,NAME:departement de la sarthe,RAW_SIRET,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,DIRECT_BOAMP_SIRET,UNIQUE_NAME_DEPARTMENT_ALIAS,22720002900014,,227200029,227200029,False,60.64388961892247,2020-03-30,3.7450722733245727,0.3758212877792378,0.4332644454993706,0.4,0.75,0.4405978778695892,0.3230216936565233,False,False,WEAK_SUPPORT,source and candidate names share a domain with limited specificity,sarthe-marchespublics.fr,sarthe-marchespublics.fr,sarthe-marchespublics.fr,AMBIGUOUS,AMBIGUOUS,False,1,7,0.01467787350112243
15-102510,20-25157,2015-07-03,2020-02-18,SIRET:22720002900014,NAME:departement de la sarthe,RAW_SIRET,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,DIRECT_BOAMP_SIRET,UNIQUE_NAME_DEPARTMENT_ALIAS,22720002900014,,227200029,227200029,False,55.55190538764784,2020-03-30,1.3469119579500657,0.775514673674989,0.1058323884277701,0.4,0.75,0.4259200043684668,0.3230216936565233,False,False,WEAK_SUPPORT,source and candidate names share a domain with limited specificity,sarthe-marchespublics.fr,sarthe-marchespublics.fr,sarthe-marchespublics.fr,AMBIGUOUS,AMBIGUOUS,False,2,7,0.01467787350112243
15-102510,20-16042,2015-07-03,2020-01-31,SIRET:22720002900014,NAME:departement de la sarthe,RAW_SIRET,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,DIRECT_BOAMP_SIRET,UNIQUE_NAME_DEPARTMENT_ALIAS,22720002900014,,227200029,227200029,False,54.960578186596585,2020-03-30,1.9382391590013144,0.6769601401664476,0.1058323884277701,0.4,0.75,0.4012813709913314,0.3230216936565233,False,False,WEAK_SUPPORT,source and candidate names share a domain with limited specificity,sarthe-marchespublics.fr,sarthe-marchespublics.fr,sarthe-marchespublics.fr,AMBIGUOUS,AMBIGUOUS,False,3,7,0.01467787350112243
15-102510,20-15455,2015-07-03,2020-01-31,SIRET:22720002900014,NAME:departement de la sarthe,RAW_SIRET,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,DIRECT_BOAMP_SIRET,UNIQUE_NAME_DEPARTMENT_ALIAS,22720002900014,,227200029,227200029,False,54.960578186596585,2020-03-30,1.9382391590013144,0.6769601401664476,0.0195682105986441,0.4,0.75,0.3710889087511373,0.3230216936565233,False,False,WEAK_SUPPORT,source and candidate names share a domain with limited specificity,sarthe-marchespublics.fr,sarthe-marchespublics.fr,sarthe-marchespublics.fr,AMBIGUOUS,AMBIGUOUS,False,4,7,0.01467787350112243
15-102510,20-13755,2015-07-03,2020-01-28,SIRET:22720002900014,NAME:departement de la sarthe,RAW_SIRET,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,DIRECT_BOAMP_SIRET,UNIQUE_NAME_DEPARTMENT_ALIAS,22720002900014,,227200029,227200029,False,54.862023653088045,2020-03-30,2.0367936925098555,0.6605343845816907,0.0195682105986441,0.4,0.75,0.3669824698549481,0.3230216936565233,False,False,WEAK_SUPPORT,source and candidate names share a domain with limited specificity,sarthe-marchespublics.fr,sarthe-marchespublics.fr,sarthe-marchespublics.fr,AMBIGUOUS,AMBIGUOUS,False,5,7,0.01467787350112243
15-102510,19-174809,2015-07-03,2019-11-20,SIRET:22720002900014,NAME:departement de la sarthe,RAW_SIRET,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,DIRECT_BOAMP_SIRET,UNIQUE_NAME_DEPARTMENT_ALIAS,22720002900014,,227200029,227200029,False,52.59526938239159,2020-03-30,4.303547963206308,0.282742006132282,0.092051600283956,0.2,0.75,0.2379035616324551,0.3230216936565233,False,False,WEAK_SUPPORT,source and candidate names share a domain with limited specificity,sarthe-marchespublics.fr,sarthe-marchespublics.fr,sarthe-marchespublics.fr,AMBIGUOUS,AMBIGUOUS,False,6,7,0.01467787350112243
15-102510,19-159320,2015-07-03,2019-10-18,SIRET:22720002900014,NAME:departement de la sarthe,RAW_SIRET,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,DIRECT_BOAMP_SIRET,UNIQUE_NAME_DEPARTMENT_ALIAS,22720002900014,,227200029,227200029,False,51.51116951379763,2020-03-30,5.387647831800263,0.1020586946999562,0.1938324078810621,0.1,0.75,0.1983560164333608,0.3230216936565233,True,False,WEAK_SUPPORT,source and candidate names share a domain with limited specificity,sarthe-marchespublics.fr,sarthe-marchespublics.fr,sarthe-marchespublics.fr,AMBIGUOUS,AMBIGUOUS,False,7,7,0.01467787350112243
15-104125,19-112016,2015-07-08,2019-07-21,NAME:ville de nantes,NAME:ville de nantes,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,48.42312746386334,2019-07-08,0.4270696452036793,0.9288217257993868,0.057261508833498,0.0,0.6,0.312246959541571,0.3230216936565233,False,False,STRONG_SUPPORT,source and candidate names share a buyer-specific or highly concentrated domain,marchepublics.nantesmetropole.fr;marchespublics.nantesmetropole.fr;nantes.fr,marchepublics.nantesmetropole.fr;marchespublics.nantesmetropole.fr;nantes.fr,marchepublics.nantesmetropole.fr;marchespublics.nantesmetropole.fr;nantes.fr,BUYER_SPECIFIC;SHARED_INSTITUTIONAL,BUYER_SPECIFIC;SHARED_INSTITUTIONAL,False,1,6,0.01726031278345419
15-104125,19-109269,2015-07-08,2019-08-02,NAME:ville de nantes,NAME:ville de nantes,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,48.8173455978975,2019-07-08,0.8212877792378449,0.8631187034603591,0.0548770596943631,0.0,0.6,0.2949866467581168,0.3230216936565233,False,False,STRONG_SUPPORT,source and candidate names share a buyer-specific or highly concentrated domain,marchepublics.nantesmetropole.fr;marchespublics.nantesmetropole.fr;nantes.fr,marchepublics.nantesmetropole.fr;marchespublics.nantesmetropole.fr;nantes.fr,marchepublics.nantesmetropole.fr;marchespublics.nantesmetropole.fr;nantes.fr,BUYER_SPECIFIC;SHARED_INSTITUTIONAL,BUYER_SPECIFIC;SHARED_INSTITUTIONAL,False,2,6,0.01726031278345419
15-104125,19-54406,2015-07-08,2019-04-09,NAME:ville de nantes,NAME:ville de nantes,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,45.039421813403415,2019-07-08,2.9566360052562417,0.5072273324572931,0.131650860665571,0.1,0.6,0.2628846343472731,0.3230216936565233,True,False,STRONG_SUPPORT,source and candidate names share a buyer-specific or highly concentrated domain,marchepublics.nantesmetropole.fr;marchespublics.nantesmetropole.fr;nantes.fr,marchepublics.nantesmetropole.fr;marchespublics.nantesmetropole.fr;nantes.fr,marchepublics.nantesmetropole.fr;marchespublics.nantesmetropole.fr;nantes.fr,BUYER_SPECIFIC;SHARED_INSTITUTIONAL,BUYER_SPECIFIC;SHARED_INSTITUTIONAL,False,3,6,0.01726031278345419
15-104125,19-58204,2015-07-08,2019-04-13,NAME:ville de nantes,NAME:ville de nantes,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,45.17082785808147,2019-07-08,2.8252299605781865,0.5291283399036355,0.0519997781142151,0.0,0.6,0.2104820073158841,0.3230216936565233,False,False,STRONG_SUPPORT,source and candidate names share a buyer-specific or highly concentrated domain,marchepublics.nantesmetropole.fr;marchespublics.nantesmetropole.fr;nantes.fr,marchepublics.nantesmetropole.fr;marchespublics.nantesmetropole.fr;nantes.fr,marchepublics.nantesmetropole.fr;marchespublics.nantesmetropole.fr;nantes.fr,BUYER_SPECIFIC;SHARED_INSTITUTIONAL,BUYER_SPECIFIC;SHARED_INSTITUTIONAL,False,4,6,0.01726031278345419
15-104125,19-182466,2015-07-08,2019-12-06,NAME:ville de nantes,NAME:ville de nantes,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,52.95663600525624,2019-07-08,4.960578186596584,0.1732369689005694,0.0209084122184931,0.1,0.6,0.1406271865016149,0.3230216936565233,True,False,STRONG_SUPPORT,source and candidate names share a buyer-specific or highly concentrated domain,marchepublics.nantesmetropole.fr;marchespublics.nantesmetropole.fr;nantes.fr,marchepublics.nantesmetropole.fr;marchespublics.nantesmetropole.fr;nantes.fr,marchepublics.nantesmetropole.fr;marchespublics.nantesmetropole.fr;nantes.fr,BUYER_SPECIFIC;SHARED_INSTITUTIONAL,BUYER_SPECIFIC;SHARED_INSTITUTIONAL,False,5,6,0.01726031278345419
15-104125,19-6267,2015-07-08,2019-01-23,NAME:ville de nantes,NAME:ville de nantes,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,42.54270696452037,2019-07-08,5.45335085413929,0.0911081909767849,0.0243142562135947,0.0,0.6,0.0912870374189543,0.3230216936565233,False,False,STRONG_SUPPORT,source and candidate names share a buyer-specific or highly concentrated domain,marchepublics.nantesmetropole.fr;marchespublics.nantesmetropole.fr;nantes.fr,marchepublics.nantesmetropole.fr;marchespublics.nantesmetropole.fr;nantes.fr,marchepublics.nantesmetropole.fr;marchespublics.nantesmetropole.fr;nantes.fr,BUYER_SPECIFIC;SHARED_INSTITUTIONAL,BUYER_SPECIFIC;SHARED_INSTITUTIONAL,False,6,6,0.01726031278345419
15-105085,19-106429,2015-07-07,2019-07-11,NAME:ccir pays de la loire,NAME:ccir pays de la loire,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,48.12746386333772,2019-07-07,0.1314060446780552,0.9780989925536576,0.0618614338137221,0.2,0.6,0.3861762499732171,0.3230216936565233,False,True,NEUTRAL_SHARED_PLATFORM,source and candidate names share only broad shared-platform evidence,marches-publics.gouv.fr,marches-publics.gouv.fr,marches-publics.gouv.fr,GENERIC_PLATFORM,GENERIC_PLATFORM,False,1,1,0.3861762499732171
15-106427,19-14536,2015-07-09,2019-01-28,NAME:centre de gestion de la fonction publi,NAME:centre de gestion de la fonction publi,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,42.67411300919842,2019-07-09,5.321944809461235,0.1130091984231275,0.0058357132374598,0.0,0.6,0.0902947992388928,0.3230216936565233,False,False,NEUTRAL_SHARED_PLATFORM,source and candidate names share only broad shared-platform evidence,marches-securises.fr,marches-securises.fr,marches-securises.fr,GENERIC_PLATFORM,GENERIC_PLATFORM,False,1,1,0.0902947992388928
15-107245,19-177021,2015-07-10,2019-11-25,NAME:le mans metropole - communaute urbaine,NAME:le mans metropole - communaute urbaine,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,247200132,247200132,False,52.52956636005256,2020-03-07,3.383705650459921,0.4360490582566798,0.2112912273641259,0.2,0.75,0.317964194141614,0.3230216936565233,False,False,WEAK_SUPPORT,source and candidate names share a domain with limited specificity,sarthe-marchespublics.fr,sarthe-marchespublics.fr,sarthe-marchespublics.fr,AMBIGUOUS,AMBIGUOUS,False,1,4,0.032861630737358594
15-107245,20-91088,2015-07-10,2020-07-18,NAME:le mans metropole - communaute urbaine,SIRET:24720013200014,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,24720013200014,247200132,247200132,False,60.28252299605782,2020-03-07,4.369250985545335,0.2717915024091107,0.2347276794342221,0.2,0.75,0.2851025634042554,0.3230216936565233,False,False,WEAK_SUPPORT,source and candidate names share a domain with limited specificity,sarthe-marchespublics.fr,sarthe-marchespublics.fr,sarthe-marchespublics.fr,AMBIGUOUS,AMBIGUOUS,False,2,4,0.032861630737358594
15-107245,20-85738,2015-07-10,2020-07-03,NAME:le mans metropole - communaute urbaine,NAME:le mans metropole - communaute urbaine,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,247200132,247200132,False,59.78975032851511,2020-03-07,3.876478318002628,0.3539202803328952,0.02063914232646,0.0,0.75,0.1707037698974848,0.3230216936565233,False,False,WEAK_SUPPORT,source and candidate names share a domain with limited specificity,sarthe-marchespublics.fr,sarthe-marchespublics.fr,sarthe-marchespublics.fr,AMBIGUOUS,AMBIGUOUS,False,3,4,0.032861630737358594
15-107245,19-160471,2015-07-10,2019-10-22,NAME:le mans metropole - communaute urbaine,NAME:le mans metropole - communaute urbaine,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,247200132,247200132,False,51.41261498028909,2020-03-07,4.50065703022339,0.2498904949627682,0.0451216384543397,0.0,0.75,0.153265197199711,0.3230216936565233,False,False,WEAK_SUPPORT,source and candidate names share a domain with limited specificity,sarthe-marchespublics.fr,sarthe-marchespublics.fr,sarthe-marchespublics.fr,AMBIGUOUS,AMBIGUOUS,False,4,4,0.032861630737358594
15-111004,18-94561,2015-07-17,2018-07-08,SIRET:19490970100303,NAME:universite d angers,RAW_SIRET,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,DIRECT_BOAMP_SIRET,UNIQUE_NAME_DEPARTMENT_ALIAS,19490970100303,,194909701,194909701,False,35.7095926412615,2018-01-08,5.946123521681997,0.0089794130530004,0.9487991419134764,1.0,0.75,0.7093245529329668,0.3230216936565233,False,False,NEUTRAL_SHARED_PLATFORM,source and candidate names share only broad shared-platform evidence,marches-publics.gouv.fr,marches-publics.gouv.fr,marches-publics.gouv.fr,GENERIC_PLATFORM,GENERIC_PLATFORM,False,1,7,0.4071465803427172
15-111004,18-13243,2015-07-17,2018-01-29,SIRET:19490970100303,NAME:universite d angers,RAW_SIRET,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,DIRECT_BOAMP_SIRET,UNIQUE_NAME_DEPARTMENT_ALIAS,19490970100303,,194909701,194909701,False,30.45335085413929,2018-01-08,0.6898817345597897,0.8850197109067017,0.0169229853244975,0.0,0.75,0.3021779725902496,0.3230216936565233,False,False,NEUTRAL_SHARED_PLATFORM,source and candidate names share only broad shared-platform evidence,marches-publics.gouv.fr,marches-publics.gouv.fr,marches-publics.gouv.fr,GENERIC_PLATFORM,GENERIC_PLATFORM,False,2,7,0.4071465803427172
15-111004,18-27476,2015-07-17,2018-02-28,SIRET:19490970100303,SIRET:19490970100303,RAW_SIRET,RAW_SIRET,EXACT_SIRET_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_BOAMP_SIRET,19490970100303,19490970100303,194909701,194909701,False,31.438896189224703,2018-01-08,1.6754270696452036,0.7207621550591328,0.0584117433777954,0.0,1.0,0.3006346489470116,0.3230216936565233,False,False,NEUTRAL_SHARED_PLATFORM,source and candidate names share only broad shared-platform evidence,marches-publics.gouv.fr,marches-publics.gouv.fr,marches-publics.gouv.fr,GENERIC_PLATFORM,GENERIC_PLATFORM,False,3,7,0.4071465803427172
15-111004,18-46346,2015-07-17,2018-04-06,SIRET:19490970100303,SIRET:19490970100303,RAW_SIRET,RAW_SIRET,EXACT_SIRET_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_BOAMP_SIRET,19490970100303,19490970100303,194909701,194909701,False,32.65440210249672,2018-01-08,2.890932982917214,0.5181778361804643,0.1266689441021202,0.0,1.0,0.2738785894808582,0.3230216936565233,False,False,NEUTRAL_SHARED_PLATFORM,source and candidate names share only broad shared-platform evidence,marches-publics.gouv.fr,marches-publics.gouv.fr,marches-publics.gouv.fr,GENERIC_PLATFORM,GENERIC_PLATFORM,False,4,7,0.4071465803427172
15-111004,17-124586,2015-07-17,2017-09-07,SIRET:19490970100303,SIRET:19490970100303,RAW_SIRET,RAW_SIRET,EXACT_SIRET_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_BOAMP_SIRET,19490970100303,19490970100303,194909701,194909701,False,25.722733245729305,2018-01-08,4.040735873850197,0.3265440210249671,0.0141013998008103,0.0,1.0,0.1865714951865254,0.3230216936565233,False,False,NEUTRAL_SHARED_PLATFORM,source and candidate names share only broad shared-platform evidence,marches-publics.gouv.fr,marches-publics.gouv.fr,marches-publics.gouv.fr,GENERIC_PLATFORM,GENERIC_PLATFORM,False,5,7,0.4071465803427172
15-111004,17-102187,2015-07-17,2017-07-19,SIRET:19490970100303,SIRET:19490970100303,RAW_SIRET,RAW_SIRET,EXACT_SIRET_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_BOAMP_SIRET,19490970100303,19490970100303,194909701,194909701,False,24.08015768725361,2018-01-08,5.683311432325887,0.0527814279456855,0.1266689441021202,0.0,1.0,0.1575294874221634,0.3230216936565233,False,False,NEUTRAL_SHARED_PLATFORM,source and candidate names share only broad shared-platform evidence,marches-publics.gouv.fr,marches-publics.gouv.fr,marches-publics.gouv.fr,GENERIC_PLATFORM,GENERIC_PLATFORM,False,6,7,0.4071465803427172
15-111004,18-74252,2015-07-17,2018-06-02,SIRET:19490970100303,SIRET:19490970100303,RAW_SIRET,RAW_SIRET,EXACT_SIRET_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_BOAMP_SIRET,19490970100303,19490970100303,194909701,194909701,False,34.526938239159,2018-01-08,4.763469119579501,0.2060884800700831,0.0067135363716499,0.0,1.0,0.1538718577475983,0.3230216936565233,False,False,NEUTRAL_SHARED_PLATFORM,source and candidate names share only broad shared-platform evidence,marches-publics.gouv.fr,marches-publics.gouv.fr,marches-publics.gouv.fr,GENERIC_PLATFORM,GENERIC_PLATFORM,False,7,7,0.4071465803427172
15-111481,19-59985,2015-07-20,2019-04-17,NAME:chu de nantes,NAME:chu de nantes,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,264400136,264400136,False,44.90801576872536,2019-07-20,3.088042049934297,0.4853263250109505,0.2408766037662249,1.0,0.75,0.5806383925709164,0.3230216936565233,False,False,WEAK_SUPPORT,source and candidate names share a domain with limited specificity,achats-hopitaux.com;marches-publics.fr;marches-publics.gouv.fr,achats-hopitaux.com;marches-publics.fr;marches-publics.gouv.fr,achats-hopitaux.com;marches-publics.fr;marches-publics.gouv.fr,AMBIGUOUS;GENERIC_PLATFORM,AMBIGUOUS;GENERIC_PLATFORM,False,1,3,0.25091993370540433
