notice_id,buyer_key,buyer_key_type,publication_date,start_date,estimated_end_date,study_end_date,cpv_division,cpv_category,category_label,is_digital_scope,declared_duration_months,dur_was_imputed,event,time_to_event_or_censor_months,linked_candidate_notice_id,m0_composite_score,variant
19-189603,NAME:nantes metropole,NAME_FALLBACK,2019-12-22,2019-12-22,2020-06-22,2026-07-13,64,64200,DIGITAL_ICT,True,6.0,True,1,15.538764783180026,21-45579,0.25569218336316923,forward_24m_no_duration
19-191665,NAME:nantes metropole,NAME_FALLBACK,2019-12-26,2019-12-26,2023-12-26,2026-07-13,72,72250,DIGITAL_ICT,True,48.0,True,1,4.862023653088042,20-66643,0.5066213623049803,forward_24m_no_duration
19-180996,NAME:cte de cnes du pays d ancenis,NAME_FALLBACK,2019-12-03,2019-12-03,2020-06-03,2026-07-13,44,44115,DIGITAL_ICT,True,6.0,True,0,79.30354796320631,,,forward_24m_no_duration
19-185581,NAME:departement de maine-et-loire,NAME_FALLBACK,2019-12-20,2019-12-20,2022-12-20,2026-07-13,32,32353,DIGITAL_ICT,True,36.0,True,0,78.74507227332457,,,forward_24m_no_duration
19-190109,NAME:montrevault-sur-evre,NAME_FALLBACK,2019-12-20,2019-12-20,2023-12-20,2026-07-13,35,35261,DIGITAL_ICT,True,48.0,True,0,78.74507227332457,,,forward_24m_no_duration
19-187630,SIRET:22850001300658,RAW_SIRET,2019-12-19,2020-04-18,2023-04-18,2026-07-13,32,32322,DIGITAL_ICT,True,36.0,True,0,78.77792378449409,,,forward_24m_no_duration
19-189255,NAME:communaute de cnes terres de montaigu,NAME_FALLBACK,2019-12-21,2020-04-29,2022-04-29,2026-07-13,30,30120,DIGITAL_ICT,True,24.0,True,0,78.71222076215506,,,forward_24m_no_duration
19-181049,NAME:cci de region bretagne,NAME_FALLBACK,2019-12-05,2020-11-06,2024-11-06,2026-07-13,72,72212,DIGITAL_ICT,True,48.0,True,0,79.23784494086728,,,forward_24m_no_duration
19-183493,NAME:commune de beaufort en anjou,NAME_FALLBACK,2019-12-11,2020-03-21,2023-03-21,2026-07-13,32,32323,DIGITAL_ICT,True,36.0,True,0,79.0407358738502,,,forward_24m_no_duration
19-190057,NAME:sdis 44,NAME_FALLBACK,2019-12-22,2019-12-22,2021-12-22,2026-07-13,30,30230,DIGITAL_ICT,True,24.0,True,0,78.67936925098554,,,forward_24m_no_duration
19-185562,NAME:commune de saint-herblain,NAME_FALLBACK,2019-12-12,2019-12-12,2023-12-12,2026-07-13,72,72250,DIGITAL_ICT,True,48.0,True,1,17.904073587385017,21-76512,0.606605393402158,forward_24m_no_duration
19-179524,NAME:commune de mauges sur loire,NAME_FALLBACK,2019-12-01,2020-03-19,2023-03-19,2026-07-13,32,32550,DIGITAL_ICT,True,36.0,True,0,79.36925098554534,,,forward_24m_no_duration
19-180395,NAME:e-collectivites vendee,NAME_FALLBACK,2019-12-04,2020-05-13,2024-05-13,2026-07-13,48,48000,DIGITAL_ICT,True,48.0,True,0,79.27069645203679,,,forward_24m_no_duration
19-184300,NAME:cdc du pays de saint gilles cx de vie,NAME_FALLBACK,2019-12-12,2020-02-13,2023-02-13,2026-07-13,32,32321,DIGITAL_ICT,True,36.0,True,0,79.00788436268068,,,forward_24m_no_duration
19-185443,NAME:cte de cnes du pays d ancenis,NAME_FALLBACK,2019-12-12,2019-12-12,2023-12-12,2026-07-13,48,48730,DIGITAL_ICT,True,48.0,True,0,79.00788436268068,,,forward_24m_no_duration
19-189628,NAME:nantes metropole,NAME_FALLBACK,2019-12-20,2019-12-20,2020-06-20,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,78.74507227332457,,,forward_24m_no_duration
19-182466,NAME:ville de nantes,NAME_FALLBACK,2019-12-06,2019-12-06,2020-06-06,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,79.20499342969777,,,forward_24m_no_duration
19-181393,SIRET:22850001300658,RAW_SIRET,2019-12-06,2020-04-24,2024-04-24,2026-07-13,72,72400,DIGITAL_ICT,True,48.0,True,1,2.2339027595269383,20-20672,0.5589187876235394,forward_24m_no_duration
19-189641,NAME:communaute de cnes terres de montaigu,NAME_FALLBACK,2019-12-22,2020-08-07,2024-08-07,2026-07-13,72,72315,DIGITAL_ICT,True,48.0,True,0,78.67936925098554,,,forward_24m_no_duration
19-190328,NAME:universite d angers,NAME_FALLBACK,2019-12-22,2020-06-14,2023-06-14,2026-07-13,32,32321,DIGITAL_ICT,True,36.0,True,0,78.67936925098554,,,forward_24m_no_duration
19-187364,NAME:cc loir luce berce,NAME_FALLBACK,2019-12-17,2020-03-23,2021-03-23,2026-07-13,45,45210,DIGITAL_ICT,True,12.0,True,0,78.84362680683311,,,forward_24m_no_duration
19-184042,NAME:commune de nantes,NAME_FALLBACK,2019-12-12,2019-12-12,2020-06-12,2026-07-13,44,44621,DIGITAL_ICT,True,6.0,True,0,79.00788436268068,,,forward_24m_no_duration
19-191316,SIRET:21440184600016,RAW_SIRET,2019-12-25,2020-07-01,2021-01-01,2026-07-13,51,51610,DIGITAL_ICT,True,6.0,True,0,78.580814717477,,,forward_24m_no_duration
19-178825,NAME:commune de nantes,NAME_FALLBACK,2019-12-03,2019-12-03,2020-12-03,2026-07-13,45,45311,DIGITAL_ICT,True,12.0,True,1,1.3469119579500657,20-5049,0.5696479618025787,forward_24m_no_duration
19-186303,NAME:commune de saint nazaire,NAME_FALLBACK,2019-12-13,2020-03-25,2020-09-25,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,78.97503285151117,,,forward_24m_no_duration
20-4011,NAME:cnieg,NAME_FALLBACK,2020-01-12,2020-06-27,2024-06-27,2026-07-13,72,72224,DIGITAL_ICT,True,48.0,True,1,4.139290407358739,20-64610,0.3952289763590964,forward_24m_no_duration
20-10119,SIRET:22850001300658,RAW_SIRET,2020-01-24,2020-12-20,2024-12-20,2026-07-13,72,72400,DIGITAL_ICT,True,48.0,True,1,0.6241787122207622,20-20672,0.5415652641235926,forward_24m_no_duration
20-12202,NAME:conseil regional des pays de la loire,NAME_FALLBACK,2020-01-26,2020-07-01,2024-07-01,2026-07-13,72,72000,DIGITAL_ICT,True,48.0,True,1,13.731931668856767,21-35651,0.3285609410973201,forward_24m_no_duration
20-10746,NAME:mairie de la chapelle sur erdre,NAME_FALLBACK,2020-01-23,2020-01-23,2020-07-23,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,77.6281208935611,,,forward_24m_no_duration
20-13755,NAME:departement de la sarthe,NAME_FALLBACK,2020-01-28,2020-01-28,2024-01-28,2026-07-13,72,72220,DIGITAL_ICT,True,48.0,True,1,0.09855453350854139,20-15455,0.9466666666666668,forward_24m_no_duration
20-5049,NAME:commune de nantes,NAME_FALLBACK,2020-01-13,2020-01-13,2020-07-13,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,77.95663600525624,,,forward_24m_no_duration
20-5957,SIRET:23440003400026,RAW_SIRET,2020-01-16,2020-01-16,2024-01-16,2026-07-13,72,72000,DIGITAL_ICT,True,48.0,True,1,19.513797634691194,21-116891,0.5398543922629846,forward_24m_no_duration
20-4259,NAME:sydela,NAME_FALLBACK,2020-01-12,2020-04-01,2024-04-01,2026-07-13,48,48000,DIGITAL_ICT,True,48.0,True,0,77.98948751642575,,,forward_24m_no_duration
20-6485,NAME:cnieg,NAME_FALLBACK,2020-01-19,2020-07-12,2024-07-12,2026-07-13,72,72250,DIGITAL_ICT,True,48.0,True,1,3.9093298291721417,20-64610,0.25033003612451155,forward_24m_no_duration
20-10180,NAME:chd vendee,NAME_FALLBACK,2020-01-24,2020-07-01,2023-07-01,2026-07-13,32,32323,DIGITAL_ICT,True,36.0,True,0,77.59526938239159,,,forward_24m_no_duration
20-6019,NAME:cte de communes de la region de blain,NAME_FALLBACK,2020-01-14,2020-01-14,2024-01-14,2026-07-13,48,48000,DIGITAL_ICT,True,48.0,True,0,77.92378449408673,,,forward_24m_no_duration
20-8882,NAME:ville d angers,NAME_FALLBACK,2020-01-20,2020-01-20,2024-01-20,2026-07-13,35,35811,DIGITAL_ICT,True,48.0,True,0,77.72667542706965,,,forward_24m_no_duration
20-13447,NAME:inra angers nantes,NAME_FALLBACK,2020-01-28,2020-11-05,2024-11-05,2026-07-13,72,72415,DIGITAL_ICT,True,48.0,True,0,77.46386333771353,,,forward_24m_no_duration
20-2441,SIRET:21720181300011,RAW_SIRET,2020-01-10,2020-07-22,2023-07-22,2026-07-13,32,32353,DIGITAL_ICT,True,36.0,True,0,78.05519053876478,,,forward_24m_no_duration
20-8874,NAME:ministere des affaires etrangeres,NAME_FALLBACK,2020-01-22,2020-11-06,2024-11-06,2026-07-13,72,72411,DIGITAL_ICT,True,48.0,True,0,77.66097240473061,,,forward_24m_no_duration
20-12070,NAME:nantes metropole,NAME_FALLBACK,2020-01-26,2020-01-26,2024-01-26,2026-07-13,72,72250,DIGITAL_ICT,True,48.0,True,1,3.843626806833114,20-66643,0.5123744192839734,forward_24m_no_duration
20-8845,SIRET:23440003400026,RAW_SIRET,2020-01-22,2020-05-27,2024-05-27,2026-07-13,79,79530,DIGITAL_ICT,True,48.0,True,1,3.9093298291721417,20-65753,0.2914132682379824,forward_24m_no_duration
20-11000,NAME:nantes metropole,NAME_FALLBACK,2020-01-25,2020-01-25,2024-01-25,2026-07-13,48,48000,DIGITAL_ICT,True,48.0,True,1,9.461235216819974,20-132336,0.6086716588002457,forward_24m_no_duration
19-176963,NAME:angers loire metropole,NAME_FALLBACK,2020-01-06,2020-01-06,2024-01-06,2026-07-13,72,72212,DIGITAL_ICT,True,48.0,True,1,4.697766097240473,20-66280,0.4155113873729361,forward_24m_no_duration
20-8243,NAME:oti du pays de st gilles croix de vie,NAME_FALLBACK,2020-01-17,2020-01-17,2021-01-17,2026-07-13,45,45212,DIGITAL_ICT,True,12.0,True,0,77.82522996057818,,,forward_24m_no_duration
20-9474,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,2020-01-21,2020-01-21,2024-01-21,2026-07-13,35,35261,DIGITAL_ICT,True,48.0,True,0,77.69382391590013,,,forward_24m_no_duration
20-15455,NAME:departement de la sarthe,NAME_FALLBACK,2020-01-31,2020-01-31,2024-01-31,2026-07-13,72,72220,DIGITAL_ICT,True,48.0,True,1,0.5913272010512484,20-25157,0.5862092182194496,forward_24m_no_duration
20-16042,NAME:departement de la sarthe,NAME_FALLBACK,2020-01-31,2020-01-31,2024-01-31,2026-07-13,72,72220,DIGITAL_ICT,True,48.0,True,1,0.5913272010512484,20-25157,0.9466666666666668,forward_24m_no_duration
20-10269,NAME:angers loire metropole,NAME_FALLBACK,2020-01-30,2021-04-03,2025-04-03,2026-07-13,48,48627,DIGITAL_ICT,True,48.0,True,0,77.39816031537451,,,forward_24m_no_duration
20-17802,SIRET:22850001300658,RAW_SIRET,2020-02-06,2020-12-02,2024-12-02,2026-07-13,72,72416,DIGITAL_ICT,True,48.0,True,1,0.19710906701708278,20-20672,0.3127283170301842,forward_24m_no_duration
20-23861,SIRET:28720026500018,RAW_SIRET,2020-02-16,2020-06-07,2024-06-07,2026-07-13,35,35120,DIGITAL_ICT,True,48.0,True,0,76.83968462549278,,,forward_24m_no_duration
20-17362,NAME:vendee habitat - oph de vendee,NAME_FALLBACK,2020-02-04,2020-02-04,2024-02-04,2026-07-13,72,72310,DIGITAL_ICT,True,48.0,True,0,77.23390275952694,,,forward_24m_no_duration
20-31194,NAME:commune de reze,NAME_FALLBACK,2020-02-28,2020-02-28,2024-02-28,2026-07-13,48,48822,DIGITAL_ICT,True,48.0,True,0,76.4454664914586,,,forward_24m_no_duration
20-23104,NAME:reseau canope,NAME_FALLBACK,2020-02-15,2021-01-09,2025-01-09,2026-07-13,72,72000,DIGITAL_ICT,True,48.0,True,0,76.87253613666229,,,forward_24m_no_duration
20-16671,NAME:gie sesam vitale,NAME_FALLBACK,2020-02-05,2021-01-29,2025-01-29,2026-07-13,72,72611,DIGITAL_ICT,True,48.0,True,1,14.388961892247043,21-51104,0.2876935206570912,forward_24m_no_duration
20-25372,NAME:universite de nantes,NAME_FALLBACK,2020-02-20,2020-07-02,2021-03-02,2026-07-13,42,42990,DIGITAL_ICT,True,8.0,True,1,9.85545335085414,20-152526,0.596111669107418,forward_24m_no_duration
20-29934,NAME:ville de nantes,NAME_FALLBACK,2020-02-28,2020-02-28,2024-02-28,2026-07-13,35,35811,DIGITAL_ICT,True,48.0,True,0,76.4454664914586,,,forward_24m_no_duration
20-19624,NAME:sdis de la sarthe,NAME_FALLBACK,2020-02-07,2020-06-11,2020-12-11,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,77.1353482260184,,,forward_24m_no_duration
20-21049,NAME:nantes metropole,NAME_FALLBACK,2020-02-11,2020-02-11,2020-08-11,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,77.00394218134034,,,forward_24m_no_duration
20-26328,NAME:nantes metropole,NAME_FALLBACK,2020-02-21,2020-10-09,2024-10-09,2026-07-13,72,72130,DIGITAL_ICT,True,48.0,True,0,76.67542706964521,,,forward_24m_no_duration
20-26585,NAME:nantes metropole,NAME_FALLBACK,2020-02-23,2021-01-07,2025-01-07,2026-07-13,72,72250,DIGITAL_ICT,True,48.0,True,1,2.923784494086728,20-66643,0.6367125179838886,forward_24m_no_duration
20-20633,NAME:semitan,NAME_FALLBACK,2020-02-10,2020-02-10,2024-02-10,2026-07-13,35,35120,DIGITAL_ICT,True,48.0,True,0,77.03679369250986,,,forward_24m_no_duration
20-22311,NAME:cte de communes du pays des herbiers,NAME_FALLBACK,2020-02-17,2020-02-17,2022-02-17,2026-07-13,30,30236,DIGITAL_ICT,True,24.0,True,0,76.80683311432325,,,forward_24m_no_duration
20-20672,SIRET:22850001300658,RAW_SIRET,2020-02-12,2020-12-12,2024-12-12,2026-07-13,72,72400,DIGITAL_ICT,True,48.0,True,1,1.8396846254927726,20-49221,0.3086303315767387,forward_24m_no_duration
20-25276,NAME:nantes metropole,NAME_FALLBACK,2020-02-21,2021-01-01,2023-01-01,2026-07-13,30,30121,DIGITAL_ICT,True,24.0,True,1,13.534822601839684,21-45579,0.5409410043241891,forward_24m_no_duration
20-27109,NAME:ville de bouguenais,NAME_FALLBACK,2020-02-23,2020-03-19,2023-03-19,2026-07-13,32,32400,DIGITAL_ICT,True,36.0,True,1,2.463863337713535,20-61130,0.9466666666666668,forward_24m_no_duration
20-28158,NAME:sgami ouest,NAME_FALLBACK,2020-02-26,2020-08-30,2024-08-30,2026-07-13,35,35113,DIGITAL_ICT,True,48.0,True,0,76.51116951379764,,,forward_24m_no_duration
20-23004,NAME:chd vendee,NAME_FALLBACK,2020-02-13,2020-02-13,2023-02-13,2026-07-13,71,71000,DIGITAL_ICT,True,36.0,True,0,76.93823915900131,,,forward_24m_no_duration
20-19709,NAME:cc sud vendee littoral,NAME_FALLBACK,2020-02-07,2020-02-07,2020-08-07,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,77.1353482260184,,,forward_24m_no_duration
20-19986,NAME:chu de nantes,NAME_FALLBACK,2020-02-09,2020-02-09,2023-02-09,2026-07-13,32,32510,DIGITAL_ICT,True,36.0,True,1,8.968462549277266,20-136269,0.29278524448477683,forward_24m_no_duration
20-23136,NAME:ferme experimentale laitiere des trino,NAME_FALLBACK,2020-02-15,2020-04-30,2020-10-30,2026-07-13,16,16000,DIGITAL_ICT,True,6.0,True,0,76.87253613666229,,,forward_24m_no_duration
20-27358,NAME:gie sesam vitale,NAME_FALLBACK,2020-02-23,2021-01-15,2025-01-15,2026-07-13,72,72314,DIGITAL_ICT,True,48.0,True,0,76.60972404730617,,,forward_24m_no_duration
20-27417,NAME:chu de nantes,NAME_FALLBACK,2020-02-23,2020-02-23,2020-08-23,2026-07-13,33,33696,DIGITAL_ICT,True,6.0,True,1,3.350854139290407,20-70773,0.7066693925908976,forward_24m_no_duration
20-21590,NAME:institut mines-telecom atlantique,NAME_FALLBACK,2020-02-11,2020-02-11,2020-08-11,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,77.00394218134034,,,forward_24m_no_duration
20-15000,NAME:cci nantes saint-nazaire,NAME_FALLBACK,2020-02-01,2020-02-01,2024-02-01,2026-07-13,72,72212,DIGITAL_ICT,True,48.0,True,0,77.33245729303547,,,forward_24m_no_duration
20-29244,NAME:commune de nantes,NAME_FALLBACK,2020-02-27,2020-02-27,2024-02-27,2026-07-13,35,35300,DIGITAL_ICT,True,48.0,True,1,4.894875164257556,20-93913,0.8764212031280516,forward_24m_no_duration
20-25157,NAME:departement de la sarthe,NAME_FALLBACK,2020-02-18,2020-02-18,2024-02-18,2026-07-13,72,72220,DIGITAL_ICT,True,48.0,True,1,21.254927726675426,21-156574,0.5358049080972445,forward_24m_no_duration
20-19626,NAME:sdis de la sarthe,NAME_FALLBACK,2020-02-07,2020-06-11,2020-12-11,2026-07-13,,,DIGITAL_ICT,True,6.0,True,1,7.687253613666228,20-118393,0.2902510005155685,forward_24m_no_duration
20-21555,NAME:epcc esbanm,NAME_FALLBACK,2020-02-12,2020-02-12,2024-02-12,2026-07-13,48,48800,DIGITAL_ICT,True,48.0,True,0,76.97109067017082,,,forward_24m_no_duration
20-17796,NAME:cc vendee grand littoral,NAME_FALLBACK,2020-02-04,2020-02-04,2020-08-04,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,77.23390275952694,,,forward_24m_no_duration
20-31457,NAME:angers loire metropole,NAME_FALLBACK,2020-03-04,2020-08-26,2022-08-26,2026-07-13,30,30197,DIGITAL_ICT,True,24.0,True,1,22.174770039421812,21-162690,0.24536146041036702,forward_24m_no_duration
20-32737,SIRET:23440003400026,RAW_SIRET,2020-03-05,2021-01-02,2025-01-02,2026-07-13,72,72212,DIGITAL_ICT,True,48.0,True,1,23.226018396846253,22-20320,0.3216205569502192,forward_24m_no_duration
20-35774,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,2020-03-11,2020-11-26,2024-11-26,2026-07-13,72,72600,DIGITAL_ICT,True,48.0,True,1,14.98028909329829,21-77546,0.40538041914390627,forward_24m_no_duration
20-35779,SIRET:22850001300658,RAW_SIRET,2020-03-11,2020-08-14,2023-08-14,2026-07-13,50,50312,DIGITAL_ICT,True,36.0,True,1,8.541392904073588,20-144067,0.3009501467435638,forward_24m_no_duration
20-37940,NAME:nantes metropole,NAME_FALLBACK,2020-03-14,2020-03-14,2024-03-14,2026-07-13,79,79132,DIGITAL_ICT,True,48.0,True,1,12.81208935611038,21-45579,0.25035578033764994,forward_24m_no_duration
20-40507,NAME:ctre hosp universitaire angers,NAME_FALLBACK,2020-03-17,2020-03-17,2023-03-17,2026-07-13,50,50324,DIGITAL_ICT,True,36.0,True,1,2.7923784494086727,20-74255,0.9466666666666668,forward_24m_no_duration
20-32603,NAME:departement de la mayenne,NAME_FALLBACK,2020-03-03,2020-03-03,2020-09-03,2026-07-13,,,DIGITAL_ICT,True,6.0,True,1,0.5256241787122208,20-42809,0.5866666666666667,forward_24m_no_duration
20-35694,NAME:universite de nantes,NAME_FALLBACK,2020-03-09,2020-05-25,2020-11-25,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,76.11695137976346,,,forward_24m_no_duration
20-36881,NAME:vendee grand littoral,NAME_FALLBACK,2020-03-11,2020-03-11,2020-09-11,2026-07-13,,,DIGITAL_ICT,True,6.0,True,1,0.6241787122207622,20-46786,0.49189081073396107,forward_24m_no_duration
20-45001,SIRET:45151864100035,RAW_SIRET,2020-03-27,2020-06-13,2023-06-13,2026-07-13,32,32221,DIGITAL_ICT,True,36.0,True,1,3.4822601839684624,20-88562,0.46269768399080885,forward_24m_no_duration
20-35528,NAME:mauges communaute,NAME_FALLBACK,2020-03-09,2020-08-03,2021-02-03,2026-07-13,,,DIGITAL_ICT,True,6.0,True,1,0.7555847568988173,20-47774,0.5866666666666669,forward_24m_no_duration
20-46786,NAME:vendee grand littoral,NAME_FALLBACK,2020-03-30,2020-03-30,2020-09-30,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,75.42706964520367,,,forward_24m_no_duration
20-38676,NAME:commune de nantes,NAME_FALLBACK,2020-03-15,2020-03-15,2024-03-15,2026-07-13,48,48000,DIGITAL_ICT,True,48.0,True,0,75.91984231274638,,,forward_24m_no_duration
20-32203,NAME:nantes metropole,NAME_FALLBACK,2020-03-06,2020-03-06,2024-03-06,2026-07-13,72,72227,DIGITAL_ICT,True,48.0,True,1,10.446780551905388,21-7561,0.5240333572631127,forward_24m_no_duration
20-42809,NAME:departement de la mayenne,NAME_FALLBACK,2020-03-19,2020-03-19,2024-03-19,2026-07-13,79,79933,DIGITAL_ICT,True,48.0,True,0,75.78843626806834,,,forward_24m_no_duration
20-34799,NAME:ecole nationale superieure maritime,NAME_FALLBACK,2020-03-08,2020-03-08,2024-03-08,2026-07-13,48,48190,DIGITAL_ICT,True,48.0,True,0,76.14980289093299,,,forward_24m_no_duration
20-28749,NAME:commune de nantes,NAME_FALLBACK,2020-03-11,2020-03-11,2023-03-11,2026-07-13,32,32323,DIGITAL_ICT,True,36.0,True,1,4.467805519053877,20-93913,0.3279970590721921,forward_24m_no_duration
20-31844,NAME:universite de nantes,NAME_FALLBACK,2020-03-04,2020-06-17,2024-06-17,2026-07-13,72,72261,DIGITAL_ICT,True,48.0,True,1,11.268068331143231,21-19011,0.33250531946445977,forward_24m_no_duration
20-38453,NAME:laval agglomeration,NAME_FALLBACK,2020-03-15,2020-07-02,2022-07-02,2026-07-13,30,30121,DIGITAL_ICT,True,24.0,True,0,75.91984231274638,,,forward_24m_no_duration
20-34392,NAME:nantes metropole,NAME_FALLBACK,2020-03-11,2020-03-11,2024-03-11,2026-07-13,72,72250,DIGITAL_ICT,True,48.0,True,1,1.4126149802890933,20-54283,0.9466666666666665,forward_24m_no_duration
20-37796,NAME:communaute d agglomeration du niortais,NAME_FALLBACK,2020-03-12,2020-03-12,2024-03-12,2026-07-13,72,72267,DIGITAL_ICT,True,48.0,True,1,10.808147174770038,21-16407,0.5433201028589765,forward_24m_no_duration
20-39206,NAME:ctre hosp universitaire angers,NAME_FALLBACK,2020-03-16,2020-03-16,2023-03-16,2026-07-13,50,50324,DIGITAL_ICT,True,36.0,True,1,0.0328515111695138,20-40507,0.9466666666666668,forward_24m_no_duration
20-58079,SIRET:22850001300658,RAW_SIRET,2020-04-30,2020-10-03,2024-10-03,2026-07-13,79,79512,DIGITAL_ICT,True,48.0,True,0,74.40867279894876,,,forward_24m_no_duration
20-56877,NAME:ville d ecouflant,NAME_FALLBACK,2020-04-24,2020-04-24,2023-04-24,2026-07-13,32,32323,DIGITAL_ICT,True,36.0,True,0,74.60578186596584,,,forward_24m_no_duration
20-48471,NAME:sonadev gie,NAME_FALLBACK,2020-04-03,2020-04-03,2020-10-03,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,75.29566360052563,,,forward_24m_no_duration
20-45942,SIRET:22490001900015,RAW_SIRET,2020-04-12,2020-08-02,2022-08-02,2026-07-13,30,30192,DIGITAL_ICT,True,24.0,True,0,75.0,,,forward_24m_no_duration
20-47300,SIRET:19490970100303,RAW_SIRET,2020-04-02,2020-10-14,2024-10-14,2026-07-13,48,48730,DIGITAL_ICT,True,48.0,True,1,23.226018396846253,22-35499,0.2933333333333334,forward_24m_no_duration
20-47918,NAME:oniris,NAME_FALLBACK,2020-04-04,2020-08-05,2022-08-05,2026-07-13,30,30120,DIGITAL_ICT,True,24.0,True,0,75.26281208935612,,,forward_24m_no_duration
20-52846,NAME:sdis de la mayenne,NAME_FALLBACK,2020-04-17,2020-12-12,2024-12-12,2026-07-13,35,35110,DIGITAL_ICT,True,48.0,True,0,74.83574244415243,,,forward_24m_no_duration
20-54283,NAME:nantes metropole,NAME_FALLBACK,2020-04-23,2020-04-23,2024-04-23,2026-07-13,72,72250,DIGITAL_ICT,True,48.0,True,1,0.9526938239159001,20-66643,0.4900546250657343,forward_24m_no_duration
20-53038,NAME:ville de thouare-sur-loire,NAME_FALLBACK,2020-04-16,2020-04-16,2022-04-16,2026-07-13,30,30230,DIGITAL_ICT,True,24.0,True,0,74.86859395532194,,,forward_24m_no_duration
20-49879,NAME:vendee eau,NAME_FALLBACK,2020-04-07,2020-04-07,2021-04-07,2026-07-13,38,38221,DIGITAL_ICT,True,12.0,True,1,0.8869908015768725,20-59788,0.946666666666667,forward_24m_no_duration
20-48491,NAME:ville de saumur,NAME_FALLBACK,2020-04-03,2020-04-03,2020-10-03,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,75.29566360052563,,,forward_24m_no_duration
20-51762,NAME:srd,NAME_FALLBACK,2020-04-18,2020-09-19,2024-09-19,2026-07-13,72,72514,DIGITAL_ICT,True,48.0,True,0,74.80289093298292,,,forward_24m_no_duration
20-56147,NAME:commune de ombree d anjou,NAME_FALLBACK,2020-04-23,2020-04-23,2023-04-23,2026-07-13,32,32400,DIGITAL_ICT,True,36.0,True,0,74.63863337713535,,,forward_24m_no_duration
20-50348,NAME:cte de communes de la region de blain,NAME_FALLBACK,2020-04-08,2020-08-14,2024-08-14,2026-07-13,72,72000,DIGITAL_ICT,True,48.0,True,1,9.625492772667542,21-11865,0.565789711627959,forward_24m_no_duration
