source_notice_id,candidate_notice_id,source_date,candidate_date,buyer_key_m0_source,buyer_key_m0_candidate,buyer_key_type_source,buyer_key_type_candidate,buyer_match_mechanism,source_buyer_identity_source,candidate_buyer_identity_source,source_buyer_siret,candidate_buyer_siret,source_buyer_siren_m1,candidate_buyer_siren_m1,cross_establishment_same_siren,gap_months,expected_end_date,abs_gap_to_expected_end,s_time,s_text,s_cpv,s_buyer,m1_composite_score,m0_balanced_threshold_used,cpv_missing,cpv_generic_flag,candidate_rank,n_candidates_for_source,top1_top2_margin,variant,threshold_used
17-77744,17-168569,2017-06-02,2017-11-29,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,5.913272010512483,2017-12-02,0.09855453350854139,0.9835742444152431,0.004726447441627924,0.1,0.6,0.33754781770838055,0.3230216936565233,True,False,1,28,0.0011199977826646945,balanced,0.3230216936565233
17-78402,20-137315,2017-06-06,2020-11-11,NAME:sdis 85,NAME:sdis 85,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,288500010,288500010,False,41.1957950065703,2020-10-03,1.281208935611038,0.7864651773981604,0.04843638484174479,0.2,0.75,0.34856902904415077,0.3230216936565233,False,True,1,3,0.16694527628468964,balanced,0.3230216936565233
17-79002,20-140005,2017-06-07,2020-11-16,NAME:lycee polyvalent leonard de vinci,NAME:lycee polyvalent leonard de vinci,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,41.32720105124836,2020-06-07,5.321944809461235,0.11300919842312751,0.8965456365084002,1.0,0.6,0.702043272383722,0.3230216936565233,False,False,1,1,0.702043272383722,balanced,0.3230216936565233
17-80194,21-77546,2017-06-08,2021-06-10,NAME:conseil departemental loire-atlantique,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,48.06176084099869,2021-06-08,0.0657030223390276,0.9890494962768287,0.01848644561549385,0.6,0.6,0.49373263003463,0.3230216936565233,False,False,1,10,0.11894346555707941,balanced,0.3230216936565233
17-8037,17-25692,2017-01-17,2017-02-22,NAME:departement de la sarthe,NAME:departement de la sarthe,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,227200029,227200029,False,1.1826544021024967,2017-07-17,4.763469119579501,0.20608848007008318,1.0000000000000004,0.1,0.75,0.506522120017521,0.3230216936565233,True,False,1,6,0.14688632172169386,balanced,0.3230216936565233
17-82173,17-172986,2017-06-13,2017-12-08,NAME:ville de sable sur sarthe,NAME:ville de sable sur sarthe,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,5.847568988173456,2017-12-13,0.164257555847569,0.9726237406920718,0.8490025797677995,0.1,0.6,0.6303068380917478,0.3230216936565233,True,False,1,4,0.04336885380708333,balanced,0.3230216936565233
17-82869,17-172986,2017-06-14,2017-12-08,NAME:ville de sable sur sarthe,NAME:ville de sable sur sarthe,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,5.814717477003942,2017-12-14,0.19710906701708278,0.9671484888304862,0.8490025797677995,0.1,0.6,0.6289380251263514,0.3230216936565233,True,False,1,3,0.04063122787629059,balanced,0.3230216936565233
17-90424,21-135182,2017-06-27,2021-10-08,NAME:regie dept passages d eau de vendee,NAME:regie dept passages d eau de vendee,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,51.37976346911958,2021-06-27,3.383705650459921,0.43604905825667983,0.0,1.0,0.6,0.46901226456416995,0.3230216936565233,False,False,1,2,0.115795692381091,balanced,0.3230216936565233
17-93042,21-91773,2017-07-02,2021-07-04,NAME:gie sesam vitale,NAME:gie sesam vitale,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,391722881,391722881,False,48.06176084099869,2021-07-02,0.0657030223390276,0.9890494962768287,0.0,0.4,0.75,0.44226237406920715,0.3230216936565233,False,False,1,5,0.03992334647393775,balanced,0.3230216936565233
17-93666,21-113953,2017-07-03,2021-08-20,NAME:chu de nantes,NAME:chu de nantes,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,264400136,264400136,False,49.57293035479632,2021-07-03,1.5768725361366622,0.7371879106438897,0.12821952031961178,1.0,0.75,0.6041738097728364,0.3230216936565233,False,False,1,12,0.016425755584756896,balanced,0.3230216936565233
17-93952,22-95027,2017-07-05,2022-07-09,NAME:gie sesam vitale,NAME:gie sesam vitale,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,391722881,391722881,False,60.11826544021025,2022-05-18,1.7082785808147174,0.7152869031975471,0.45348917389905596,0.2,0.75,0.4725429366640564,0.3230216936565233,False,True,1,3,0.009172850829026247,balanced,0.3230216936565233
17-9629,17-102568,2017-01-20,2017-07-21,NAME:carene,NAME:carene,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,5.978975032851511,2017-07-20,0.0328515111695138,0.9945247481384144,0.18784958277215114,0.1,0.6,0.4043785410048565,0.3230216936565233,True,False,1,3,0.11890458498976075,balanced,0.3230216936565233
17-97519,21-146075,2017-07-07,2021-10-31,NAME:ville de thouare-sur-loire,NAME:ville de thouare-sur-loire,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,214402042,214402042,False,51.80683311432326,2021-07-07,3.8107752956636007,0.36487078405606654,0.11200760935786452,0.4,0.75,0.3254203592892692,0.3230216936565233,False,False,1,1,0.3254203592892692,balanced,0.3230216936565233
17-97609,21-38984,2017-07-07,2021-03-23,NAME:sdis 44,NAME:sdis 44,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,284400017,284400017,False,44.513797634691194,2021-07-07,3.4822601839684624,0.41962330267192294,0.8075321204564571,0.4,0.75,0.5825420678277407,0.3230216936565233,False,False,1,2,0.4023583612836396,balanced,0.3230216936565233
17-98996,21-76512,2017-07-11,2021-06-09,NAME:commune de saint-herblain,NAME:commune de saint-herblain,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,214401622,214401622,False,46.94480946123522,2021-07-11,1.0512483574244416,0.8247919404292597,0.1815552222662034,0.2,0.75,0.4047423129004861,0.3230216936565233,False,False,1,6,0.008668339976864725,balanced,0.3230216936565233
17-99753,20-85492,2017-07-12,2020-07-22,NAME:angers loire metropole,NAME:angers loire metropole,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,244900015,244900015,False,36.33377135348226,2020-07-12,0.328515111695138,0.9452474813841437,0.0034648833751975056,0.2,0.75,0.37252457952735507,0.3230216936565233,False,False,1,6,0.06634152381262048,balanced,0.3230216936565233
18-101085,23-72834,2018-07-20,2023-06-01,SIRET:27490003400019,SIRET:27490003400019,RAW_SIRET,RAW_SIRET,EXACT_SIRET_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_BOAMP_SIRET,27490003400019,27490003400019,274900034,274900034,False,58.37713534822602,2023-02-16,3.4494086727989486,0.42509855453350853,0.81220161588588,0.2,1.0,0.5505452041934351,0.3230216936565233,False,False,1,1,0.5505452041934351,balanced,0.3230216936565233
18-101099,23-23753,2018-07-22,2023-03-08,NAME:angers loire metropole,NAME:angers loire metropole,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,244900015,244900015,False,55.51905387647832,2023-01-23,1.445466491458607,0.7590889180902322,0.0043123148097619956,0.4,0.75,0.38628153970597473,0.3230216936565233,False,False,1,6,0.020826476865818677,balanced,0.3230216936565233
18-101350,21-14714,2018-07-20,2021-02-01,NAME:universite de nantes,NAME:universite de nantes,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,130029747,130029747,False,30.45335085413929,2021-02-02,0.0328515111695138,0.9945247481384144,0.16182579996971072,0.0,0.75,0.3802702170240024,0.3230216936565233,False,True,1,9,0.036132623998827273,balanced,0.3230216936565233
18-101994,19-32405,2018-07-19,2019-03-02,NAME:conseil regional des pays de la loire,NAME:conseil regional des pays de la loire,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,234400034,234400034,False,7.424441524310118,2019-04-18,1.5440210249671484,0.7426631625054753,0.18620294909518853,0.1,0.75,0.3558368228096848,0.3230216936565233,True,False,1,14,0.0019123616951674527,balanced,0.3230216936565233
18-103911,21-163822,2018-07-26,2021-12-16,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,40.7030223390276,2021-07-26,4.697766097240473,0.21703898379325448,0.17454243938080904,1.0,0.6,0.4753495997315968,0.3230216936565233,False,False,1,20,0.046270669678132204,balanced,0.3230216936565233
18-109139,22-137807,2018-08-01,2022-10-14,NAME:gie des epl de vendee,NAME:gie des epl de vendee,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,50.42706964520368,2022-08-01,2.431011826544021,0.5948313622426631,1.0,1.0,0.6,0.8587078405606656,0.3230216936565233,False,False,1,4,0.3303873748814874,balanced,0.3230216936565233
18-11225,21-122032,2018-01-27,2021-09-10,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,43.42969776609724,2022-01-27,4.566360052562418,0.23893999123959697,0.0,1.0,0.6,0.41973499780989926,0.3230216936565233,False,True,1,16,0.08208766964153547,balanced,0.3230216936565233
18-114870,20-117677,2018-08-12,2020-09-27,NAME:conseil departemental loire-atlantique,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,25.52562417871222,2021-01-16,3.6465177398160313,0.39224704336399474,0.2691143414149743,0.6,0.6,0.43225178033623973,0.3230216936565233,False,False,1,12,0.06992267549304781,balanced,0.3230216936565233
18-115270,19-34598,2018-08-13,2019-03-05,NAME:gpm de nantes - st nazaire,NAME:gpm de nantes - st nazaire,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,775604853,775604853,False,6.701708278580814,2019-02-13,0.657030223390276,0.8904949627682873,0.016372198946921903,0.1,0.75,0.3333540103234945,0.3230216936565233,True,False,1,6,0.012537459145703533,balanced,0.3230216936565233
18-117389,19-169787,2018-11-26,2019-11-12,NAME:angers loire metropole,NAME:angers loire metropole,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,244900015,244900015,False,11.530880420499344,2019-11-26,0.45992115637319314,0.9233464739378011,0.013528965387146635,0.1,0.75,0.34057175636995163,0.3230216936565233,True,False,1,9,0.03547525186158562,balanced,0.3230216936565233
18-120601,22-87982,2018-08-28,2022-06-23,NAME:chu de nantes,SIRET:26440013600018,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,26440013600018,264400136,264400136,False,45.827858081471746,2022-08-28,2.1681997371879107,0.6386333771353483,0.5511599686445636,1.0,0.75,0.7275643333094344,0.3230216936565233,False,False,1,5,0.405728107235067,balanced,0.3230216936565233
18-12119,22-72517,2018-01-28,2022-05-22,NAME:conseil regional des pays de la loire,SIRET:23440003400026,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,23440003400026,234400034,234400034,False,51.74113009198423,2022-05-25,0.09855453350854139,0.9835742444152431,0.7240500517583831,0.0,0.75,0.5743110792192448,0.3230216936565233,False,True,1,17,0.05808187890822791,balanced,0.3230216936565233
18-121819,22-87982,2018-08-30,2022-06-23,NAME:chu de nantes,SIRET:26440013600018,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,26440013600018,264400136,264400136,False,45.76215505913272,2022-08-30,2.2339027595269383,0.6276828734121769,0.5511599686445636,1.0,0.75,0.7248267073786414,0.3230216936565233,False,False,1,5,0.40025285537348126,balanced,0.3230216936565233
18-122376,19-36958,2018-08-31,2019-03-14,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,6.40604467805519,2019-02-28,0.45992115637319314,0.9233464739378011,0.11013028667063257,0.1,0.6,0.3593822188191717,0.3230216936565233,True,False,1,17,0.01646666262441332,balanced,0.3230216936565233
18-123694,22-83128,2018-09-04,2022-06-14,NAME:departement de la sarthe,SIRET:22720002900014,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,22720002900014,227200029,227200029,False,45.302233902759525,2022-09-04,2.6938239159001314,0.5510293473499781,0.007461148920367079,0.4,0.75,0.335368738959623,0.3230216936565233,False,False,1,5,0.0428180805576161,balanced,0.3230216936565233
18-124336,21-16505,2018-09-07,2021-02-06,NAME:conseil regional des pays de la loire,NAME:conseil regional des pays de la loire,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,234400034,234400034,False,29.007884362680684,2021-02-13,0.22996057818659657,0.9616732369689006,0.14133523673907988,0.0,0.75,0.36488564210090313,0.3230216936565233,False,False,1,15,0.042899048614084945,balanced,0.3230216936565233
18-126368,22-77622,2018-09-11,2022-06-03,NAME:departement de la sarthe,SIRET:22720002900014,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,22720002900014,227200029,227200029,False,44.710906701708275,2022-11-14,5.387647831800263,0.10205869469995621,0.9778008399077615,1.0,0.75,0.7427449676427056,0.3230216936565233,False,False,1,3,0.5140996740525287,balanced,0.3230216936565233
18-12739,22-7823,2018-01-26,2022-01-16,NAME:la cite des congres de nantes,NAME:la cite des congres de nantes,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,381053768,381053768,False,47.66754270696452,2022-01-26,0.328515111695138,0.9452474813841437,0.11515887784628108,0.0,0.75,0.35161747759223433,0.3230216936565233,False,False,1,4,0.03442561737072286,balanced,0.3230216936565233
18-127908,22-60784,2018-09-13,2022-04-30,NAME:departement de la sarthe,SIRET:22720002900014,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,22720002900014,227200029,227200029,False,43.52825229960578,2022-09-13,4.467805519053877,0.25536574682435387,0.19096145044946705,1.0,0.75,0.5056779443634019,0.3230216936565233,False,False,1,5,0.036038793206434105,balanced,0.3230216936565233
18-128159,22-118191,2018-09-15,2022-09-03,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,47.601839684625496,2022-09-15,0.39421813403416556,0.9342969776609724,0.007644914384978546,0.2,0.6,0.3562499644499856,0.3230216936565233,False,True,1,14,0.016726291110838842,balanced,0.3230216936565233
18-128655,23-20260,2018-09-16,2023-02-12,SIRET:23440003400026,SIRET:23440003400026,RAW_SIRET,RAW_SIRET,EXACT_SIRET_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_BOAMP_SIRET,23440003400026,23440003400026,234400034,234400034,False,52.890932982917214,2023-02-13,0.0328515111695138,0.9945247481384144,0.1758669533637938,0.2,1.0,0.47018462071193146,0.3230216936565233,False,True,1,16,0.08208562815827403,balanced,0.3230216936565233
18-128950,22-22098,2018-09-16,2022-02-13,NAME:universite d angers,NAME:universite d angers,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,194909701,194909701,False,40.93298291721419,2022-01-24,0.657030223390276,0.8904949627682873,0.005340599787804741,0.2,0.75,0.3594929506178035,0.3230216936565233,False,False,1,7,0.07076519429685446,balanced,0.3230216936565233
18-130463,19-54406,2018-09-22,2019-04-09,NAME:ville de nantes,NAME:ville de nantes,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,6.5374507227332455,2019-03-22,0.5913272010512484,0.9014454664914586,0.023426883433130433,0.1,0.6,0.3235607758244603,0.3230216936565233,True,False,1,6,0.04189966111108312,balanced,0.3230216936565233
18-13243,22-125236,2018-01-29,2022-09-19,NAME:universite d angers,NAME:universite d angers,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,194909701,194909701,False,55.650459921156376,2022-09-24,0.164257555847569,0.9726237406920718,0.0,0.1,0.75,0.34815593517301796,0.3230216936565233,True,False,1,8,0.032737625930792824,balanced,0.3230216936565233
18-132522,21-130046,2018-09-24,2021-09-29,NAME:gpm de nantes - st nazaire,NAME:gpm de nantes - st nazaire,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,775604853,775604853,False,36.16951379763469,2021-09-24,0.164257555847569,0.9726237406920718,0.014204079901892696,0.0,0.75,0.3231273631386804,0.3230216936565233,False,False,1,5,0.004106438896189224,balanced,0.3230216936565233
18-133090,22-166698,2018-09-26,2022-12-18,SIRET:22850001300658,SIRET:22850001300658,RAW_SIRET,RAW_SIRET,EXACT_SIRET_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_BOAMP_SIRET,22850001300658,22850001300658,228500013,228500013,False,50.7227332457293,2023-03-30,3.350854139290407,0.44152431011826543,0.6191779329502083,1.0,1.0,0.7270933540621393,0.3230216936565233,False,False,1,5,0.2535505478090163,balanced,0.3230216936565233
18-134123,18-142763,2018-09-26,2018-10-11,NAME:departement de la sarthe,NAME:departement de la sarthe,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,227200029,227200029,False,0.492772667542707,2019-03-26,5.45335085413929,0.09110819097678491,1.0000000000000002,0.1,0.75,0.4777770477441962,0.3230216936565233,True,False,1,14,0.11120195719529352,balanced,0.3230216936565233
18-136695,19-39813,2018-10-01,2019-03-14,NAME:departement de la mayenne,NAME:departement de la mayenne,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,5.387647831800263,2019-04-01,0.5913272010512484,0.9014454664914586,0.770648211216768,0.1,0.6,0.5850882405487334,0.3230216936565233,True,False,1,2,0.09238042505294947,balanced,0.3230216936565233
18-146489,22-22098,2018-10-20,2022-02-13,SIRET:19490970100303,NAME:universite d angers,RAW_SIRET,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,DIRECT_BOAMP_SIRET,UNIQUE_NAME_DEPARTMENT_ALIAS,19490970100303,,194909701,194909701,False,39.81603153745072,2021-10-20,3.8107752956636007,0.36487078405606654,0.0,1.0,0.75,0.46621769601401664,0.3230216936565233,False,False,1,4,0.18912614980289089,balanced,0.3230216936565233
18-147219,20-45001,2018-10-21,2020-03-27,SIRET:45151864100035,SIRET:45151864100035,RAW_SIRET,RAW_SIRET,EXACT_SIRET_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_BOAMP_SIRET,45151864100035,45151864100035,451518641,451518641,False,17.181340341655716,2020-03-07,0.657030223390276,0.8904949627682873,0.08645994285362468,0.0,1.0,0.3528847206908404,0.3230216936565233,False,False,1,3,0.061255943292095716,balanced,0.3230216936565233
18-150422,23-12419,2018-10-27,2023-01-28,SIRET:23440003400026,SIRET:23440003400026,RAW_SIRET,RAW_SIRET,EXACT_SIRET_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_BOAMP_SIRET,23440003400026,23440003400026,234400034,234400034,False,51.05124835742444,2022-10-27,3.055190538764783,0.4908015768725361,0.0,0.8,1.0,0.462700394218134,0.3230216936565233,False,False,1,14,0.08418309242225142,balanced,0.3230216936565233
18-150889,23-43183,2018-10-27,2023-04-02,SIRET:22850001300658,SIRET:22850001300658,RAW_SIRET,RAW_SIRET,EXACT_SIRET_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_BOAMP_SIRET,22850001300658,22850001300658,228500013,228500013,False,53.153745072273324,2023-03-22,0.36136662286465177,0.939772229522558,0.08939545760972722,0.0,1.0,0.366231467544044,0.3230216936565233,False,False,1,5,0.012342669265218764,balanced,0.3230216936565233
18-151434,19-69736,2018-10-29,2019-05-05,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,6.176084099868594,2019-04-29,0.19710906701708278,0.9671484888304862,0.01670274076363435,0.1,0.6,0.33763308147489357,0.3230216936565233,True,False,1,18,0.007907524354763329,balanced,0.3230216936565233
18-154770,21-157552,2018-11-05,2021-12-01,NAME:departement de la sarthe,SIRET:22720002900014,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,22720002900014,227200029,227200029,False,36.85939553219448,2021-11-05,0.8541392904073587,0.8576434515987735,0.26781147497754976,0.0,0.75,0.3831448791418358,0.3230216936565233,False,False,1,8,0.03601642432108171,balanced,0.3230216936565233
18-159101,22-118151,2018-11-14,2022-09-01,NAME:chu de nantes,NAME:chu de nantes,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,264400136,264400136,False,45.565045992115635,2022-11-14,2.431011826544021,0.5948313622426631,0.04267202662522995,0.4,0.75,0.3586430498794963,0.3230216936565233,False,False,1,6,0.10052544665122415,balanced,0.3230216936565233
18-160377,23-81527,2018-11-16,2023-06-15,NAME:sdis de la sarthe,SIRET:28720026500018,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,28720026500018,287200265,287200265,False,54.92772667542707,2023-04-02,2.431011826544021,0.5948313622426631,0.13701426163288422,0.2,0.75,0.33166283213217523,0.3230216936565233,False,False,1,2,0.14655163393058795,balanced,0.3230216936565233
